I
1050 Generated by WorldEditor 2.1.0r1

1    192 0 0 PAIL Iliamna
100 30.48 1 0 0.25 0 2 0 8  59.75186082 -154.92415283    0    0 2 0 0 0 26  59.75129541 -154.89656809    0    0 2 0 0 2
100 30.48 1 0 0.25 0 2 0 18  59.76261776 -154.90968154    0    0 2 0 0 0 36  59.74963961 -154.91378731    0    0 2 0 0 2
110 1 0.00 189.0600 New Taxiway 1
111  59.75380953 -154.90901669
111  59.75319022 -154.90921262
111  59.75314302 -154.90862442
111  59.75379548 -154.90841800
111  59.75378940 -154.90834217
111  59.75467598 -154.90806169
112  59.75467598 -154.90806169  59.75468501 -154.90805883
112  59.75470284 -154.90795895  59.75471548 -154.90791737
111  59.75470284 -154.90795895
112  59.75470284 -154.90795895  59.75471271 -154.90792648
112  59.75473728 -154.90790638  59.75474432 -154.90790415
111  59.75473728 -154.90790638
111  59.75475335 -154.90790129
111  59.75475593 -154.90793345
111  59.75477200 -154.90792837
111  59.75478006 -154.90802876
111  59.75502114 -154.90795249
111  59.75516769 -154.90790613
111  59.75515798 -154.90778521
111  59.75513330 -154.90711991
111  59.75558741 -154.90697624
111  59.75561209 -154.90764154
111  59.75576978 -154.90759165
111  59.75577948 -154.90771257
111  59.75614812 -154.90759595
111  59.75612739 -154.90733760
111  59.75628508 -154.90728772
111  59.75648155 -154.90722556
111  59.75668036 -154.90716266
111  59.75668521 -154.90722313
112  59.75668521 -154.90722313  59.75669221 -154.90722091
112  59.75670818 -154.90721631  59.75671646 -154.90721405
111  59.75670818 -154.90721631
112  59.75670818 -154.90721631  59.75675215 -154.90720431
112  59.75688013 -154.90721549  59.75694719 -154.90723659
111  59.75688013 -154.90721549
112  59.75688013 -154.90721549  59.75689462 -154.90722005
112  59.75692036 -154.90723382  59.75693275 -154.90724118
111  59.75692036 -154.90723382
112  59.75692036 -154.90723382  59.75697736 -154.90726768
112  59.75705102 -154.90731030  59.75708764 -154.90729871
111  59.75705102 -154.90731030
111  59.75722781 -154.90725437
111  59.75742068 -154.90719335
111  59.75767784 -154.90711199
111  59.75796293 -154.90702180
111  59.75806542 -154.90829909
111  59.75570124 -154.90904704
112  59.75570124 -154.90904704  59.75553624 -154.90909924
111  59.75556503 -154.90945807
111  59.75565093 -154.91044746
112  59.75565093 -154.91044746  59.75565757 -154.91052393
111  59.75566764 -154.91059374
111  59.75577616 -154.91134608
112  59.75577616 -154.91134608  59.75578651 -154.91141781
112  59.75585213 -154.91153705  59.75588532 -154.91158948
111  59.75585213 -154.91153705
112  59.75585213 -154.91153705  59.75589471 -154.91160431
111  59.75593853 -154.91164792
111  59.75530982 -154.91184682
112  59.75537882 -154.91168679  59.75540978 -154.91159626
111  59.75537882 -154.91168679
112  59.75537882 -154.91168679  59.75540295 -154.91161622
112  59.75541690 -154.91145974  59.75541103 -154.91138660
111  59.75541690 -154.91145974
111  59.75533362 -154.91042191
112  59.75533362 -154.91042191  59.75531376 -154.91017437
111  59.75523188 -154.91017897
111  59.75482835 -154.91020165
112  59.75482835 -154.91020165  59.75480720 -154.91020284
111  59.75475350 -154.91021983
111  59.75188381 -154.91112770
112  59.75188381 -154.91112770  59.75182746 -154.91114553
112  59.75174739 -154.91131119  59.75171318 -154.91139729
111  59.75174739 -154.91131119
112  59.75174739 -154.91131119  59.75170039 -154.91142950
111  59.75167538 -154.91156021
111  59.75164289 -154.90997311
112  59.75173009 -154.91046670  59.75178831 -154.91065915
111  59.75173009 -154.91046670
112  59.75173009 -154.91046670  59.75176005 -154.91056573
112  59.75184320 -154.91062160  59.75189774 -154.91061853
111  59.75184320 -154.91062160
111  59.75388644 -154.90997518
112  59.75388644 -154.90997518  59.75390567 -154.90996910
111  59.75390207 -154.90992414
111  59.75383237 -154.90905556
114  59.75383237 -154.90905556  59.75382876 -154.90901061
110 2 0.00 189.0600 New Taxiway 2
111  59.75478006 -154.90802876
111  59.75477200 -154.90792837
111  59.75475593 -154.90793345
111  59.75475335 -154.90790129
