I
1050 Generated by WorldEditor 1.6.1r1

1   2266 0 0 D60 Tioga Municipal Airport
100 23.00 1 0 0.25 0 2 0 12  48.38442154 -102.90467855    0    0 2 0 0 0 30  48.37481539 -102.88935585    0    0 2 0 0 0
100 37.00 3 0 0.25 0 0 0 03  48.37806228 -102.90258904    0    0 1 0 0 0 21  48.38439552 -102.89344568    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 3
111  48.37485470 -102.88932825
111  48.37522458 -102.88882458
111  48.37539217 -102.88859637
111  48.37558428 -102.88888816
112  48.37541210 -102.88912801  48.37532324 -102.88925183
111  48.37541210 -102.88912801
112  48.37541210 -102.88912801  48.37532345 -102.88925154
112  48.37520689 -102.88941443  48.37518448 -102.88944603
111  48.37520689 -102.88941443
112  48.37520689 -102.88941443  48.37516201 -102.88947771
112  48.37521918 -102.88980451  48.37530330 -102.88997362
113  48.37500877 -102.88974187
110 2 0.00 0.0000 New Taxiway 2
111  48.38078008 -102.89907238
112  48.38061515 -102.89907938  48.38055360 -102.89915042
111  48.38039825 -102.89937868
111  48.38028507 -102.89920059
112  48.38050414 -102.89888460  48.38053594 -102.89883055
112  48.38048898 -102.89861306  48.38044180 -102.89852503
111  48.38063298 -102.89840868
112  48.38083417 -102.89841948  48.38093080 -102.89828140
111  48.38103586 -102.89813666
111  48.38115366 -102.89831478
112  48.38093178 -102.89862883  48.38087016 -102.89871518
114  48.38094429 -102.89891684  48.38097763 -102.89897862
110 1 0.00 0.0000 New Taxiway 4
111  48.38672077 -102.90415825
111  48.38681053 -102.90415717
111  48.38681160 -102.90435831
111  48.38689096 -102.90435857
111  48.38689223 -102.90459602
111  48.38681419 -102.90459645
111  48.38681613 -102.90487629
111  48.38684148 -102.90487576
111  48.38684339 -102.90506064
113  48.38672046 -102.90505998
110 1 0.00 0.0000 New Taxiway 5
111  48.38642652 -102.90156082
111  48.38641839 -102.90025694
111  48.38661464 -102.90025717
111  48.38661703 -102.90060325
111  48.38667349 -102.90060260
111  48.38667488 -102.90083237
111  48.38663419 -102.90083500
111  48.38663321 -102.90132427
111  48.38667787 -102.90132413
113  48.38667926 -102.90155453
110 1 0.00 0.0000 New Taxiway 5
111  48.38627108 -102.90333379
111  48.38627056 -102.90317116
111  48.38648094 -102.90317880
113  48.38647937 -102.90333559
110 1 0.00 0.0000 New Taxiway 5
111  48.38542861 -102.90130268
111  48.38543229 -102.90046613
111  48.38553151 -102.90047050
113  48.38552586 -102.90130353
110 1 0.00 0.0000 New Taxiway 5
111  48.38627218 -102.90367468
111  48.38627223 -102.90344135
111  48.38632388 -102.90344082
111  48.38632441 -102.90357467
111  48.38653080 -102.90357790
111  48.38653187 -102.90367015
113  48.38642904 -102.90367194
110 2 0.00 0.0000 New Taxiway 1
111  48.38421795 -102.90449146
112  48.38409829 -102.90399259  48.38416742 -102.90413191
112  48.38440736 -102.90423752  48.38452184 -102.90426996
112  48.38462566 -102.90413844  48.38466002 -102.90409983
111  48.38462566 -102.90413844
112  48.38462566 -102.90413844  48.38465114 -102.90410981
112  48.38470217 -102.90396374  48.38471910 -102.90387538
111  48.38470217 -102.90396374
112  48.38470217 -102.90396374  48.38470807 -102.90393292
112  48.38471253 -102.90386003  48.38471316 -102.90382169
111  48.38471253 -102.90386003
112  48.38471253 -102.90386003  48.38471499 -102.90371175
111  48.38470760 -102.90140725
111  48.38480808 -102.90140931
112  48.38484227 -102.90148976  48.38487540 -102.90154178
112  48.38497056 -102.90156398  48.38500732 -102.90156398
112  48.38516044 -102.90156745  48.38522014 -102.90156652
112  48.38527730 -102.90135272  48.38527986 -102.90125618
111  48.38528259 -102.90046696
111  48.38543229 -102.90046613
111  48.38542861 -102.90130268
111  48.38552586 -102.90130353
111  48.38553151 -102.90047050
111  48.38570693 -102.90046925
111  48.38570170 -102.90133041
111  48.38572991 -102.90132913
111  48.38572991 -102.90148037
112  48.38590362 -102.90147718  48.38601071 -102.90147440
111  48.38604161 -102.90131172
111  48.38603741 -102.90025428
111  48.38641839 -102.90025694
111  48.38642652 -102.90156082
111  48.38642749 -102.90171556
112  48.38496747 -102.90170408  48.38487589 -102.90170408
112  48.38479169 -102.90197989  48.38479169 -102.90211557
112  48.38479194 -102.90344757  48.38479070 -102.90361254
112  48.38500233 -102.90360846  48.38507414 -102.90351386
112  48.38557594 -102.90281825  48.38564734 -102.90273299
112  48.38576294 -102.90271095  48.38583926 -102.90270724
111  48.38643056 -102.90270635
111  48.38642840 -102.90315734
111  48.38648094 -102.90315690
111  48.38648094 -102.90317880
111  48.38627056 -102.90317116
111  48.38627108 -102.90333379
111  48.38627142 -102.90344073
111  48.38627218 -102.90367468
111  48.38642904 -102.90367194
111  48.38643109 -102.90399162
111  48.38672065 -102.90400392
111  48.38672077 -102.90415825
111  48.38672046 -102.90505998
111  48.38672046 -102.90508077
111  48.38670990 -102.90508021
111  48.38667000 -102.90504749
112  48.38656534 -102.90504955  48.38651440 -102.90504848
111  48.38650275 -102.90507051
111  48.38643405 -102.90506814
112  48.38643381 -102.90446451  48.38643073 -102.90431545
112  48.38631522 -102.90427819  48.38625624 -102.90427046
111  48.38569499 -102.90427091
112  48.38569130 -102.90307296  48.38568981 -102.90302111
112  48.38565776 -102.90296346  48.38562985 -102.90293977
111  48.38559919 -102.90296944
111  48.38480068 -102.90410380
113  48.38445979 -102.90458807
110 3 0.00 0.0000 New Taxiway 14
111  48.38470760 -102.90140725
112  48.38470067 -102.89387598  48.38469641 -102.89350284
111  48.38450759 -102.89362579
111  48.38424683 -102.89378544
112  48.38421873 -102.89348440  48.38441431 -102.89318478
111  48.38421873 -102.89348440
112  48.38421873 -102.89348440  48.38424285 -102.89344745
112  48.38428271 -102.89326925  48.38431983 -102.89322186
111  48.38428271 -102.89326925
112  48.38428271 -102.89326925  48.38446885 -102.89303163
112  48.38475943 -102.89309960  48.38485666 -102.89327418
111  48.38475943 -102.89309960
112  48.38475943 -102.89309960  48.38483884 -102.89324219
112  48.38483967 -102.89380230  48.38483967 -102.89397337
111  48.38483967 -102.89380230
112  48.38483967 -102.89380230  48.38483967 -102.89418281
113  48.38480808 -102.90140931
130 Airport Boundary
111  48.37277977 -102.89442747
111  48.37491600 -102.90504759
111  48.38635531 -102.90809345
111  48.38673297 -102.90755939
111  48.38737571 -102.90446258
111  48.38656862 -102.88768138
113  48.37526866 -102.88521924
120 Linear Feature 7
111  48.37522458 -102.88882458 4
115  48.37541210 -102.88912801
120 Linear Feature 6
111  48.38470217 -102.90396374 4
115  48.38480068 -102.90410380
120 Linear Feature 13
111  48.38575861 -102.90416262 1
111  48.38575829 -102.90421237 1
111  48.38569723 -102.90421155 1
111  48.38575829 -102.90421237 1
111  48.38575793 -102.90426757 1
113  48.38575829 -102.90421237 1
120 Linear Feature 13
111  48.38610623 -102.90118829 1
111  48.38610591 -102.90123804 1
111  48.38604484 -102.90123722 1
111  48.38610591 -102.90123804 1
111  48.38610555 -102.90129324 1
113  48.38610591 -102.90123804 1
120 Linear Feature 13
111  48.38575603 -102.90379094 1
111  48.38575571 -102.90384069 1
111  48.38569465 -102.90383988 1
111  48.38575571 -102.90384069 1
111  48.38575535 -102.90389590 1
113  48.38575571 -102.90384069 1
120 Linear Feature 13
111  48.38610324 -102.90081692 1
111  48.38610291 -102.90086668 1
111  48.38604185 -102.90086586 1
111  48.38610291 -102.90086668 1
111  48.38610255 -102.90092188 1
113  48.38610291 -102.90086668 1
120 Linear Feature 13
111  48.38576159 -102.90397540 1
111  48.38576126 -102.90402515 1
111  48.38570020 -102.90402434 1
111  48.38576126 -102.90402515 1
111  48.38576090 -102.90408036 1
113  48.38576126 -102.90402515 1
120 Linear Feature 13
111  48.38610879 -102.90100138 1
111  48.38610847 -102.90105113 1
111  48.38604741 -102.90105032 1
111  48.38610847 -102.90105113 1
111  48.38610811 -102.90110634 1
113  48.38610847 -102.90105113 1
120 Linear Feature 13
111  48.38575921 -102.90341960 1
111  48.38575889 -102.90346936 1
111  48.38569783 -102.90346854 1
111  48.38575889 -102.90346936 1
111  48.38575853 -102.90352456 1
113  48.38575889 -102.90346936 1
120 Linear Feature 13
111  48.38575860 -102.90360404 1
111  48.38575827 -102.90365379 1
111  48.38569721 -102.90365297 1
111  48.38575827 -102.90365379 1
111  48.38575791 -102.90370899 1
113  48.38575827 -102.90365379 1
120 Linear Feature 13
111  48.38610580 -102.90063002 1
111  48.38610548 -102.90067977 1
111  48.38604442 -102.90067896 1
111  48.38610548 -102.90067977 1
111  48.38610512 -102.90073497 1
113  48.38610548 -102.90067977 1
120 Linear Feature 12
111  48.38474973 -102.90349017 1
112  48.38475197 -102.90193484  48.38475382 -102.90177265 1
112  48.38496572 -102.90163378  48.38510399 -102.90163245 1
112  48.38606261 -102.90163909  48.38616315 -102.90163446 1
112  48.38627159 -102.90126230  48.38627098 -102.90106026 1
115  48.38626867 -102.90080756
120 Linear Feature 11
111  48.38469145 -102.90415498 1
112  48.38474680 -102.90390976  48.38474845 -102.90374841 1
111  48.38475092 -102.90349422 1
116  48.38503222 -102.90367336  48.38526635 -102.90349462
120 Linear Feature 10
111  48.38598274 -102.90353027 1
112  48.38597841 -102.90316057  48.38597903 -102.90292239
111  48.38597841 -102.90316057
112  48.38597841 -102.90316057  48.38597872 -102.90304123 1
112  48.38583873 -102.90286202  48.38575935 -102.90280052
111  48.38583873 -102.90286202
112  48.38583873 -102.90286202  48.38575969 -102.90280078 1
112  48.38559161 -102.90289416  48.38552474 -102.90298366
111  48.38559161 -102.90289416
112  48.38559161 -102.90289416  48.38551149 -102.90300140 1
112  48.38503222 -102.90367336  48.38480928 -102.90398689
111  48.38503222 -102.90367336
112  48.38503222 -102.90367336  48.38488225 -102.90388426 1
112  48.38469145 -102.90415498  48.38463551 -102.90423511
111  48.38469145 -102.90415498
112  48.38469145 -102.90415498  48.38455235 -102.90435424 1
116  48.38439238 -102.90439220  48.38432108 -102.90440456
120 Linear Feature 9
112  48.38621232 -102.90426111  48.38617289 -102.90397228 1
116  48.38593988 -102.90426084  48.38593988 -102.90446881
120 Linear Feature 8
112  48.38649189 -102.90447778  48.38649189 -102.90432177 1
116  48.38633395 -102.90419962  48.38622747 -102.90419313
21  48.38369577 -102.90299378 2 133.5870 3.00 12  PAPI-4L
21  48.37557850 -102.89118063 2 313.3300 3.00 30  PAPI-4L
14  48.38681088 -102.90448421   9.84 0 New Tower Viewpoint 1
1300  48.38610548 -102.90067977   0.25 tie_down props GA 09
1301 A general_aviation 
1300  48.38610291 -102.90086668   0.25 tie_down props GA 08
1301 A general_aviation 
1300  48.38610847 -102.90105113   0.25 tie_down props GA 07
1301 A general_aviation 
1300  48.38610591 -102.90123804   0.25 tie_down props GA 06
1301 A general_aviation 
1300  48.38575889 -102.90346936   0.25 tie_down props GA 05
1301 A general_aviation 
1300  48.38575827 -102.90365379   0.25 tie_down props GA 04
1301 A general_aviation 
1300  48.38575571 -102.90384069   0.25 tie_down props GA 03
1301 A general_aviation 
1300  48.38576126 -102.90402515   0.25 tie_down props GA 02
1301 A general_aviation 
1300  48.38575829 -102.90421237   0.25 tie_down props GA 01
1301 A general_aviation 
18  48.38377875 -102.90064726 1 New Airport Beacon 2
51 12290 CTAF
99
