I
1050 Generated by WorldEditor

1     96 1 0 RPMD FRANCISCO BANGOY INTL
100 45.00 1 1 0.25 0 3 0 05  07.11671744  125.63545940    0  120 3 7 0 0 23  07.13441706  125.65605059    0  120 3 7 0 0
102 H08  07.13137902  125.65559551 351.94 10.80 10.90 2 0 0 0.00 1
102 H07  07.13133661  125.65535568 351.94 10.80 10.90 2 0 0 0.00 1
102 H06  07.13165234  125.65507072 351.94 10.80 10.90 2 0 0 0.00 1
102 H05  07.13168297  125.65531531 351.94 10.80 10.90 2 0 0 0.00 1
102 H04  07.13172539  125.65555514 351.94 10.80 10.90 2 0 0 0.00 1
102 H03  07.13130126  125.65513009 351.94 10.80 10.90 2 0 0 0.00 1
102 H01  07.12611205  125.65430463  78.77 11.40 13.00 2 0 0 0.00 1
110 1 0.00 0.0000 Building 19
111  07.13083040  125.65554216
111  07.13053823  125.65558252
111  07.13056650  125.65577012
111  07.13086103  125.65572500
113  07.13084541  125.65563174
110 1 0.00 0.0000 Building 18
111  07.12996263  125.65446950
111  07.12984898  125.65447885
111  07.12973301  125.65450257
111  07.12973301  125.65452327
111  07.12969941  125.65452668
111  07.12970368  125.65463971
111  07.12974438  125.65463614
111  07.12976631  125.65478959
113  07.13001315  125.65476060
110 1 0.00 0.0000 Building 17
111  07.12831224  125.65369969
111  07.12828038  125.65355708
111  07.12825872  125.65356104
111  07.12822059  125.65333088
111  07.12831142  125.65331718
111  07.12839193  125.65330503
111  07.12840613  125.65338363
111  07.12842829  125.65337696
111  07.12843117  125.65344867
111  07.12839936  125.65344863
111  07.12840824  125.65352140
111  07.12843257  125.65352052
111  07.12844766  125.65360871
111  07.12852870  125.65359797
111  07.12850868  125.65342794
111  07.12849709  125.65333711
111  07.12847494  125.65331107
111  07.12845174  125.65319632
111  07.12844910  125.65316975
111  07.12842222  125.65317082
111  07.12841225  125.65309644
111  07.12819180  125.65311824
111  07.12821823  125.65328185
111  07.12813732  125.65328777
111  07.12814846  125.65334712
111  07.12817311  125.65348730
111  07.12818289  125.65355330
111  07.12819606  125.65355380
111  07.12822561  125.65375521
111  07.12828043  125.65374723
111  07.12829146  125.65383859
113  07.12834684  125.65383701
110 1 0.00 0.0000 Building 16
111  07.12810229  125.65310125
111  07.12790142  125.65312731
111  07.12794878  125.65337137
111  07.12805986  125.65335788
111  07.12814846  125.65334712
113  07.12813732  125.65328777
110 1 0.00 0.0000 Building 15
111  07.12708596  125.65458491
111  07.12711216  125.65474359
111  07.12708471  125.65475795
111  07.12710424  125.65488038
111  07.12714175  125.65487927
111  07.12715023  125.65491122
111  07.12741897  125.65485798
111  07.12736002  125.65454021
113  07.12723068  125.65456131
110 1 0.00 0.0000 Building 14
111  07.12754834  125.65366152
111  07.12727003  125.65370570
111  07.12730946  125.65393471
111  07.12744533  125.65391534
111  07.12756205  125.65389871
113  07.12758848  125.65386374
110 1 0.00 0.0000 Building 13
111  07.12682019  125.65366410
111  07.12686661  125.65389481
111  07.12699516  125.65387316
111  07.12713160  125.65384982
113  07.12709684  125.65361789
110 1 0.00 0.0000 Building 12
111  07.12675163  125.65378533
111  07.12678297  125.65377753
111  07.12676080  125.65362106
111  07.12658240  125.65364980
111  07.12661023  125.65381040
111  07.12664296  125.65380381
113  07.12669833  125.65379439
110 1 0.00 0.0000 Building 11
111  07.12658240  125.65364980
111  07.12632031  125.65369458
111  07.12634445  125.65385395
111  07.12647423  125.65383268
113  07.12661023  125.65381040
110 1 0.00 0.0000 Building 10
111  07.12615861  125.65389472
111  07.12612295  125.65366434
111  07.12605006  125.65366502
111  07.12604463  125.65363673
111  07.12589521  125.65366639
111  07.12593293  125.65393084
111  07.12595352  125.65393084
113  07.12605558  125.65391287
110 1 0.00 0.0000 Building 09
111  07.12592433  125.65394605
111  07.12589046  125.65376633
111  07.12570843  125.65380283
111  07.12573121  125.65397852
113  07.12582763  125.65396231
110 1 0.00 0.0000 Building 08
111  07.12550106  125.65391164
111  07.12546603  125.65391567
111  07.12546601  125.65388852
111  07.12530998  125.65390755
111  07.12532303  125.65405214
111  07.12540619  125.65403760
113  07.12550650  125.65402006
110 1 0.00 0.0000 Building 06
111  07.12934794  125.65270209
111  07.12931460  125.65265777
111  07.12929075  125.65263226
111  07.12922584  125.65255043
111  07.12920486  125.65252117
111  07.12912507  125.65242148
111  07.12909923  125.65239519
111  07.12901409  125.65230081
111  07.12899265  125.65227296
111  07.12890462  125.65217311
111  07.12888060  125.65213966
111  07.12879913  125.65204895
111  07.12877012  125.65201280
111  07.12874582  125.65197992
111  07.12873556  125.65199142
111  07.12855954  125.65177634
111  07.12847427  125.65172713
111  07.12833347  125.65192985
111  07.12853127  125.65218999
111  07.12857149  125.65214945
111  07.12905338  125.65273333
111  07.12907349  125.65272086
111  07.12936180  125.65308176
111  07.12954559  125.65291578
111  07.12951290  125.65288286
111  07.12948208  125.65284622
113  07.12936913  125.65272697
110 1 0.00 0.0000 Building 05
111  07.13219297  125.64866372
111  07.13188757  125.64891739
111  07.13184649  125.64886533
111  07.13182658  125.64888689
111  07.13204340  125.64914493
111  07.13224934  125.64939004
111  07.13226668  125.64937485
111  07.13222315  125.64932076
113  07.13252660  125.64906142
110 1 0.00 0.0000 Building 04
111  07.13156008  125.64716105
111  07.13162749  125.64724551
111  07.13176804  125.64712047
111  07.13164266  125.64696738
111  07.13163130  125.64697669
111  07.13160951  125.64699511
111  07.13164132  125.64702916
113  07.13152894  125.64712489
110 1 0.00 0.0000 Building 03
111  07.13086518  125.64631956
111  07.13098697  125.64621087
111  07.13075153  125.64590304
111  07.13085182  125.64581266
111  07.13086602  125.64579786
111  07.13084542  125.64577221
111  07.13100461  125.64563786
111  07.13097726  125.64560183
111  07.13108956  125.64559847
111  07.13108514  125.64547680
111  07.13100418  125.64538123
111  07.13100250  125.64531851
111  07.13091860  125.64522421
111  07.13091586  125.64515893
111  07.13046812  125.64462490
111  07.13040169  125.64461411
111  07.13032514  125.64451512
111  07.13026099  125.64450665
111  07.13018320  125.64440703
111  07.13005345  125.64437780
111  07.13004083  125.64450559
111  07.13001119  125.64446829
111  07.12998806  125.64448927
111  07.12997735  125.64447782
111  07.12982878  125.64461527
111  07.12974373  125.64473374
111  07.12944115  125.64437872
113  07.12929839  125.64450093
110 1 0.00 0.0000 Building 02
111  07.12874012  125.64306500
111  07.12836073  125.64342342
111  07.12888850  125.64405075
113  07.12928789  125.64370474
110 1 0.00 0.0000 Building 01
111  07.12746047  125.64259569
111  07.12736059  125.64268830
111  07.12778409  125.64320771
111  07.12788398  125.64311913
111  07.12772816  125.64292989
112  07.12763275  125.64291337  07.12759679  125.64286103
113  07.12764825  125.64282520
110 1 0.00 0.0000 Taxiway 21
111  07.11781749  125.63644494
112  07.11778601  125.63628595  07.11779005  125.63621661
111  07.11783773  125.63617165
111  07.11810890  125.63588613
111  07.11724203  125.63486641
111  07.11679276  125.63524982
111  07.11685599  125.63532358
113  07.11773849  125.63635281
110 1 0.00 0.0000 Taxiway 20
111  07.13459874  125.65596903
111  07.13506891  125.65558347
111  07.13421322  125.65458853
111  07.13391154  125.65479508
112  07.13376624  125.65484962  07.13368280  125.65486013
111  07.13359601  125.65479858
111  07.13366478  125.65487886
113  07.13454153  125.65590226
110 2 0.00 0.0000 Taxiway 19
111  07.13083040  125.65554216
111  07.13084541  125.65563174
111  07.13086103  125.65572500
111  07.13135584  125.65567513
113  07.13132993  125.65548754
110 2 0.00 0.0000 Taxiway 18
111  07.12555533  125.65466526
112  07.12552114  125.65463429  07.12551140  125.65461030
111  07.12550748  125.65459068
111  07.12544866  125.65414426
111  07.12551727  125.65413328
111  07.12550650  125.65402006
111  07.12540619  125.65403760
111  07.12532303  125.65405214
111  07.12532961  125.65418497
111  07.12539281  125.65417589
113  07.12547845  125.65468137
110 2 0.00 0.0000 Taxiway 17
