I
1130 Generated by WorldEditor 2.2.0r2

1    121 0 0 T12 Kirbyville
1302 gui_label 2D
100 15.24 1 0 0.25 0 0 0 13  30.65072376 -093.91970187   99    0 1 0 0 0 31  30.64369800 -093.91098245   69    0 1 0 0 0
100 13.72 1 0 0.25 0 0 0 4  30.64334947 -093.91633002    0    0 0 0 0 0 22  30.64732191 -093.91192158    0    0 0 0 0 0
110 1 0.00 0.0000 Taxiway 13side
111  30.65026529 -093.91927834
111  30.65021454 -093.91929466
112  30.64987155 -093.91962985  30.64982227 -093.91966546
111  30.64987155 -093.91962985
112  30.64987155 -093.91962985  30.64952924 -093.91990157
112  30.64930414 -093.91899430  30.64951392 -093.91854995
111  30.64930414 -093.91899430
112  30.64930414 -093.91899430  30.64932412 -093.91896024
111  30.64966443 -093.91860104
111  30.64968841 -093.91852982
111  30.64981010 -093.91867916
111  30.64977417 -093.91869979
111  30.64945231 -093.91905022
112  30.64945231 -093.91905022  30.64930447 -093.91930661
112  30.64977199 -093.91950262  30.65003172 -093.91933262
111  30.64977199 -093.91950262
111  30.65013961 -093.91914962
111  30.65015046 -093.91912927
111  30.65015623 -093.91910818
113  30.65029162 -093.91927448
110 1 0.00 0.0000 Taxiway 13end
111  30.65041470 -093.91920705
111  30.65041761 -093.91920573
111  30.65050475 -093.91927278
111  30.65059553 -093.91933281
111  30.65072235 -093.91942509
111  30.65077361 -093.91947688
112  30.65077361 -093.91947688  30.65085916 -093.91960340
112  30.65068399 -093.91974594  30.65058271 -093.91975669
111  30.65068399 -093.91974594
111  30.65068139 -093.91974352
113  30.65077088 -093.91964830
110 1 0.00 0.0000 Taxiway 31end
111  30.64391919 -093.91137721
111  30.64381842 -093.91130701
111  30.64366227 -093.91122379
112  30.64366227 -093.91122379  30.64361429 -093.91114393
112  30.64363757 -093.91100159  30.64366375 -093.91092401
111  30.64363757 -093.91100159
111  30.64373416 -093.91092768
111  30.64374793 -093.91093355
111  30.64365160 -093.91103662
113  30.64392194 -093.91137326
110 2 0.00 0.0000 Taxiway 13/31
111  30.64489757 -093.91257956
111  30.64489273 -093.91258375
112  30.64489273 -093.91258375  30.64484956 -093.91254612
112  30.64473544 -093.91259190  30.64468495 -093.91265039
111  30.64473544 -093.91259190
111  30.64450175 -093.91288034
111  30.64471415 -093.91311928
111  30.64460419 -093.91325020
111  30.64449789 -093.91313023
111  30.64448957 -093.91306986
111  30.64441263 -093.91298640
111  30.64432282 -093.91309813
111  30.64442962 -093.91321587
111  30.64445592 -093.91318370
111  30.64453374 -093.91326815
111  30.64444477 -093.91337673
111  30.64436748 -093.91328864
111  30.64440615 -093.91324392
111  30.64430036 -093.91312698
111  30.64415793 -093.91330026
111  30.64425738 -093.91341703
111  30.64428416 -093.91338571
111  30.64432299 -093.91342462
111  30.64431268 -093.91343811
111  30.64436767 -093.91349877
111  30.64428670 -093.91359224
111  30.64423140 -093.91353240
111  30.64421975 -093.91354791
111  30.64418007 -093.91350665
111  30.64421107 -093.91347103
111  30.64411129 -093.91335756
111  30.64404419 -093.91343870
112  30.64404419 -093.91343870  30.64399599 -093.91357720
112  30.64406284 -093.91378272  30.64412777 -093.91389437
111  30.64406284 -093.91378272
111  30.64412796 -093.91388746
111  30.64400587 -093.91401254
111  30.64377915 -093.91424482
111  30.64362758 -093.91404585
111  30.64389459 -093.91378292
112  30.64389459 -093.91378292  30.64391309 -093.91374664
112  30.64389811 -093.91364065  30.64387968 -093.91360454
111  30.64389811 -093.91364065
111  30.64372071 -093.91337306
111  30.64398838 -093.91304298
111  30.64382064 -093.91283813
111  30.64354162 -093.91289543
111  30.64352699 -093.91324759
111  30.64298136 -093.91322379
111  30.64299747 -093.91274809
111  30.64354664 -093.91277637
111  30.64368127 -093.91276446
111  30.64375310 -093.91275811
111  30.64380714 -093.91275333
111  30.64384030 -093.91254413
111  30.64382292 -093.91252457
111  30.64393307 -093.91238337
111  30.64400644 -093.91246468
111  30.64409214 -093.91244782
111  30.64442196 -093.91205209
111  30.64442812 -093.91198490
111  30.64452640 -093.91210881
111  30.64446942 -093.91211346
111  30.64393122 -093.91276194
111  30.64392808 -093.91277544
111  30.64396106 -093.91281180
111  30.64418108 -093.91253475
111  30.64432220 -093.91268692
111  30.64430857 -093.91270440
111  30.64440747 -093.91281201
111  30.64467131 -093.91248449
112  30.64467131 -093.91248449  30.64470970 -093.91242832
112  30.64467368 -093.91231389  30.64463755 -093.91224296
111  30.64467368 -093.91231389
113  30.64467899 -093.91230809
111  30.64425638 -093.91277210
111  30.64406822 -093.91301190
111  30.64408238 -093.91302708
111  30.64407395 -093.91303804
111  30.64412157 -093.91308776
111  30.64412453 -093.91308456
111  30.64413125 -093.91309135
112  30.64413125 -093.91309135  30.64414446 -093.91310046
112  30.64417522 -093.91308723  30.64418641 -093.91307686
111  30.64417522 -093.91308723
111  30.64418182 -093.91308739
113  30.64435100 -093.91288072
110 1 0.00 0.0000 Taxiway 1h213/31
111  30.64368127 -093.91276446
111  30.64359797 -093.91267166
112  30.64342661 -093.91259033  30.64329881 -093.91255815
111  30.64342661 -093.91259033
111  30.64294990 -093.91257247
111  30.64295540 -093.91247136
111  30.64303350 -093.91247755
111  30.64303263 -093.91250005
111  30.64345839 -093.91253005
112  30.64345839 -093.91253005  30.64355920 -093.91254491
111  30.64362656 -093.91260557
113  30.64375310 -093.91275811
110 2 0.00 0.0000 Taxiway 1h
111  30.64295540 -093.91247136
111  30.64295600 -093.91239984
111  30.64296783 -093.91240053
111  30.64296961 -093.91233383
111  30.64293884 -093.91233176
111  30.64294416 -093.91220042
111  30.64306131 -093.91220730
111  30.64305539 -093.91233727
111  30.64303705 -093.91233658
113  30.64303350 -093.91247755
110 1 0.00 0.0000 Taxiway 04/22
111  30.64464849 -093.91480483
111  30.64463249 -093.91474442
111  30.64415695 -093.91405548
112  30.64415695 -093.91405548  30.64410331 -093.91397795
111  30.64400587 -093.91401254
111  30.64412796 -093.91388746
111  30.64412653 -093.91390441
111  30.64467401 -093.91469348
113  30.64471245 -093.91473629
130 Airport Boundary
111  30.65156403 -093.91992238
111  30.64861262 -093.91992933
111  30.64864246 -093.91963102
111  30.64903041 -093.91851061
111  30.64579549 -093.91445229
111  30.64277139 -093.91772971
111  30.64277139 -093.91772971
111  30.64221738 -093.91691502
111  30.64383484 -093.91512872
111  30.64328547 -093.91349761
111  30.64215471 -093.91342915
111  30.64216366 -093.91049478
111  30.64243995 -093.91068402
111  30.64243995 -093.91068402
111  30.64429906 -093.91068899
111  30.64582788 -093.91279931
111  30.64757355 -093.91086261
111  30.64825548 -093.91168230
113  30.64655890 -093.91367224
14  30.64379526 -093.91364193  82.02 0 Tower Viewpoint
1300  30.64399248 -093.91315815 316.50 tie_down props GA Ramp 03
1301 A general_aviation 
1300  30.64390233 -093.91326850 316.50 tie_down props GA Ramp 02
1301 A general_aviation 
1300  30.64381410 -093.91337551 316.50 tie_down props GA Ramp 01
1301 A general_aviation 
1300  30.64382486 -093.91403051  40.00 hangar turboprops|props Hangar 01
1301 A none 
1300  30.64425996 -093.91346943 136.00 hangar props Hangar 02
1301 A none 
1300  30.64444480 -093.91325871 136.00 hangar props Hangar 03
1301 A none 
1300  30.64458948 -093.91310589 136.00 hangar props Hangar 04
1301 A none 
1300  30.64406681 -093.91285232 229.00 hangar props Hangar 05
1301 A none 
1300  30.64308633 -093.91298979  88.00 hangar props Hangar 06
1301 A none 
1300  30.64325973 -093.91299620  88.00 hangar props Hangar 07
1301 A none 
1300  30.64343328 -093.91300293  88.00 hangar props Hangar 08
1301 A none 
1300  30.64391687 -093.91250235 316.00 hangar props Hangar 09
1301 A none 
1300  30.64300158 -093.91229782 267.34 hangar props Hangar 10
1301 A none 
19  30.64487641 -093.91354224 0 Windsock
19  30.64387710 -093.91399326 0 Windsock
1051 122900 Kirbyville Unicom
99
