A
1050 Generated by WorldEditor 2.0.0r4

1   4873 0 0 KAZC Colorado City Muni
100 22.86 1 0 0.00 0 2 0 12  36.96471303 -113.02390012    0   19 2 0 0 1 30  36.95539673 -113.00572714    0   52 2 0 0 1
100 18.29 1 0 0.00 0 2 0 2  36.95360927 -113.01685061    0    0 1 0 0 0 20  36.96597983 -113.00866127    0    0 1 0 0 0
110 1 0.00 0.0000 Main Taxiway
111  36.95808710 -113.01073751
112  36.95808710 -113.01073751  36.95819068 -113.01083019
111  36.95824571 -113.01079487
111  36.95852235 -113.01056853
111  36.95859311 -113.01051063
112  36.95859311 -113.01051063  36.95870590 -113.01040341
111  36.95863257 -113.01025327
111  36.95872635 -113.01017658
112  36.95872635 -113.01017658  36.95879884 -113.01031790
111  36.95891505 -113.01024426
112  36.95891505 -113.01024426  36.95896973 -113.01020823
111  36.95906941 -113.01019924
111  36.95965099 -113.01019896
112  36.95965099 -113.01019896  36.95975337 -113.01019119
112  36.95978657 -113.01008545  36.95979312 -113.01005559
111  36.95978657 -113.01008545
112  36.95978657 -113.01008545  36.95978820 -113.01007804
111  36.95978858 -113.01007347
111  36.95979025 -113.00983016
112  36.95979025 -113.00983016  36.95979400 -113.00959288
112  36.96001921 -113.00949971  36.96012637 -113.00949188
111  36.96001921 -113.00949971
111  36.96050213 -113.00949093
111  36.96068259 -113.00948765
112  36.96068259 -113.00948765  36.96073274 -113.00946732
111  36.96075446 -113.00941863
111  36.96074716 -113.00873383
111  36.96089539 -113.00872705
111  36.96089929 -113.00940469
111  36.96105471 -113.00940469
111  36.96105503 -113.00872147
111  36.96119509 -113.00872077
111  36.96120846 -113.00959432
111  36.96066704 -113.00960620
111  36.96054404 -113.00960890
111  36.96051064 -113.00960964
111  36.96002855 -113.00962022
112  36.96002855 -113.00962022  36.95988866 -113.00963597
111  36.95988474 -113.00980213
111  36.95989021 -113.01008673
112  36.95989021 -113.01008673  36.95993064 -113.01019228
111  36.95999884 -113.01020350
111  36.96002855 -113.01020234
112  36.96013318 -113.01006089  36.96013802 -113.00992812
111  36.96013318 -113.01006089
111  36.96030130 -113.01006381
111  36.96030136 -113.01011687
111  36.96040560 -113.01011542
111  36.96040594 -113.01020403
111  36.96047406 -113.01035353
112  36.96047406 -113.01035353  36.96036999 -113.01043107
112  36.96054369 -113.01054622  36.96063615 -113.01050199
111  36.96054369 -113.01054622
111  36.96071400 -113.01093653
111  36.96061957 -113.01099705
112  36.96061957 -113.01099705  36.96068645 -113.01114305
111  36.96080957 -113.01107361
111  36.96091808 -113.01101552
111  36.96565034 -113.00788256
111  36.96582210 -113.00828086
111  36.96599325 -113.00867773
111  36.96600099 -113.00871598
111  36.96560214 -113.00880070
112  36.96560214 -113.00880070  36.96568172 -113.00871201
111  36.96564238 -113.00860268
111  36.96557731 -113.00844748
111  36.96550741 -113.00828073
112  36.96550741 -113.00828073  36.96545107 -113.00816368
111  36.96534030 -113.00823402
111  36.96518543 -113.00833929
112  36.96518543 -113.00833929  36.96511307 -113.00841448
112  36.96515646 -113.00861329  36.96520003 -113.00873294
111  36.96515646 -113.00861329
111  36.96519506 -113.00870514
111  36.96524114 -113.00881478
112  36.96524114 -113.00881478  36.96531778 -113.00897836
111  36.96544762 -113.00889973
111  36.96510271 -113.00912922
112  36.96510271 -113.00912922  36.96521658 -113.00903238
111  36.96516542 -113.00888860
111  36.96511066 -113.00876083
111  36.96504610 -113.00863046
112  36.96504610 -113.00863046  36.96497361 -113.00849176
111  36.96485520 -113.00855245
111  36.96472584 -113.00862811
111  36.96099896 -113.01109773
111  36.96088935 -113.01117824
112  36.96088935 -113.01117824  36.96077201 -113.01127929
112  36.96081000 -113.01145148  36.96083962 -113.01155180
111  36.96081000 -113.01145148
111  36.96086046 -113.01158057
111  36.96090238 -113.01168778
112  36.96090238 -113.01168778  36.96097499 -113.01185062
111  36.96110246 -113.01177682
111  36.96078632 -113.01198829
112  36.96078632 -113.01198829  36.96087305 -113.01190752
111  36.96083321 -113.01178205
111  36.96077140 -113.01163985
111  36.96070926 -113.01149691
112  36.96070926 -113.01149691  36.96064595 -113.01135588
111  36.96051534 -113.01143028
111  36.96038532 -113.01150273
111  36.95982308 -113.01188408
112  36.95982308 -113.01188408  36.95968097 -113.01199625
112  36.95976950 -113.01223376  36.95983194 -113.01237127
111  36.95976950 -113.01223376
111  36.95979458 -113.01228260
111  36.95985998 -113.01240991
112  36.95985998 -113.01240991  36.95993824 -113.01253612
111  36.96005009 -113.01247316
111  36.95970837 -113.01270043
112  36.95970837 -113.01270043  36.95977887 -113.01264247
112  36.95976128 -113.01244152  36.95971675 -113.01234217
111  36.95976128 -113.01244152
111  36.95971393 -113.01234783
111  36.95964986 -113.01222956
112  36.95964986 -113.01222956  36.95955897 -113.01207830
112  36.95939311 -113.01216496  36.95929230 -113.01221629
111  36.95939311 -113.01216496
111  36.95934593 -113.01218968
111  36.95909310 -113.01235871
112  36.95909310 -113.01235871  36.95898500 -113.01246321
111  36.95904898 -113.01261571
111  36.95884372 -113.01221547
112  36.95884372 -113.01221547  36.95892642 -113.01233107
111  36.95903405 -113.01226462
111  36.95930044 -113.01208243
111  36.95936362 -113.01203624
112  36.95936362 -113.01203624  36.95948463 -113.01194416
111  36.95942043 -113.01178192
111  36.95892973 -113.01081506
111  36.95884860 -113.01067587
112  36.95884860 -113.01067587  36.95876554 -113.01053412
111  36.95862849 -113.01063610
111  36.95857725 -113.01067444
111  36.95833219 -113.01086519
112  36.95833219 -113.01086519  36.95821823 -113.01096813
113  36.95828035 -113.01111597
111  36.95945457 -113.01162263
112  36.95945457 -113.01162263  36.95958405 -113.01186507
112  36.95983492 -113.01173322  36.96005975 -113.01159755
111  36.95983492 -113.01173322
111  36.96034543 -113.01139425
112  36.96034543 -113.01139425  36.96052292 -113.01126623
112  36.96051731 -113.01106815  36.96045946 -113.01092481
111  36.96051731 -113.01106815
111  36.96013564 -113.01131609
111  36.96005140 -113.01111390
111  36.95999360 -113.01097517
111  36.95993716 -113.01083970
111  36.95988106 -113.01070506
111  36.95982068 -113.01056014
111  36.95975928 -113.01041276
112  36.95964314 -113.01032351  36.95956666 -113.01031806
111  36.95964314 -113.01032351
111  36.95908321 -113.01032112
112  36.95908321 -113.01032112  36.95890314 -113.01033496
112  36.95894509 -113.01061464  36.95898846 -113.01070941
111  36.95894509 -113.01061464
113  36.95905207 -113.01083558
110 2 0.00 0.0000 Hangar 3
111  36.96089929 -113.00940469
111  36.96089539 -113.00872705
111  36.96105503 -113.00872147
113  36.96105471 -113.00940469
110 2 0.00 0.0000 Hangar 2
111  36.96054404 -113.00960890
111  36.96066704 -113.00960620
111  36.96066900 -113.01000545
111  36.96056129 -113.01000393
111  36.96056106 -113.00991030
111  36.96053267 -113.00990976
111  36.96053225 -113.00973385
113  36.96054396 -113.00973418
110 2 0.00 0.0000 Hangar 1
111  36.96007367 -113.01006071
111  36.96007367 -113.01001814
111  36.96004784 -113.01001827
111  36.96004871 -113.00972253
111  36.96015620 -113.00972316
111  36.96015646 -113.00977111
111  36.96026450 -113.00977171
111  36.96026376 -113.01001629
111  36.96030079 -113.01001682
111  36.96030130 -113.01006381
113  36.96013318 -113.01006089
110 1 0.00 0.0000 2PAPI
111  36.95544711 -113.01574987
111  36.95563828 -113.01618199
111  36.95558184 -113.01623455
113  36.95538897 -113.01578762
110 1 0.00 0.0000 2 End
111  36.95357105 -113.01676014
111  36.95345163 -113.01647266
111  36.95338431 -113.01631060
111  36.95362944 -113.01615432
111  36.95369585 -113.01631640
111  36.95374619 -113.01643926
112  36.95392741 -113.01652603  36.95404842 -113.01647757
113  36.95392741 -113.01652603
110 1 0.00 0.0000 11PAPI
111  36.96363374 -113.02155857
111  36.96394404 -113.02131252
111  36.96398761 -113.02138522
113  36.96367418 -113.02163966
110 1 0.00 0.0000 11 End
111  36.96459246 -113.02343629
112  36.96459246 -113.02343629  36.96466216 -113.02350099
111  36.96472944 -113.02347869
111  36.96484658 -113.02338890
111  36.96496179 -113.02330058
111  36.96511282 -113.02357805
111  36.96499359 -113.02367733
111  36.96489350 -113.02376069
112  36.96489350 -113.02376069  36.96495790 -113.02409150
112  36.96469775 -113.02414745  36.96452042 -113.02399251
111  36.96469775 -113.02414745
111  36.96463451 -113.02405982
112  36.96463451 -113.02405982  36.96460789 -113.02406648
112  36.96462746 -113.02396861  36.96468845 -113.02391590
113  36.96462746 -113.02396861
110 1 0.00 0.0000 29PAPI
111  36.95653796 -113.00818911
111  36.95616119 -113.00847421
111  36.95611399 -113.00838537
113  36.95648693 -113.00808864
110 1 0.00 0.0000 29 End
111  36.95595577 -113.00569827
111  36.95583386 -113.00579358
111  36.95573262 -113.00587273
112  36.95573262 -113.00587273  36.95567841 -113.00593633
111  36.95568083 -113.00604597
111  36.95533127 -113.00583909
112  36.95533127 -113.00583909  36.95528367 -113.00583959
112  36.95527079 -113.00572042  36.95529620 -113.00566035
111  36.95527079 -113.00572042
111  36.95505790 -113.00535953
111  36.95504117 -113.00531504
112  36.95504117 -113.00531504  36.95499002 -113.00512780
112  36.95524331 -113.00515890  36.95536428 -113.00532354
111  36.95524331 -113.00515890
111  36.95545806 -113.00558462
112  36.95545806 -113.00558462  36.95551260 -113.00555857
111  36.95554680 -113.00561460
111  36.95568510 -113.00550257
113  36.95579815 -113.00541099
110 1 0.00 0.0000 Center
111  36.95918994 -113.01288904
112  36.95918994 -113.01288904  36.95925577 -113.01297505
111  36.95934148 -113.01294127
111  36.95946362 -113.01308956
112  36.95946362 -113.01308956  36.95936884 -113.01317025
111  36.95940311 -113.01330761
111  36.95920213 -113.01338556
112  36.95920213 -113.01338556  36.95914986 -113.01333346
111  36.95906458 -113.01335477
111  36.95896616 -113.01319020
