I
1100 Generated by WorldEditor 1.6.1r1

1   2192 0 0 CYQU GRANDE PRAIRIE
100 45.11 1 0 0.25 0 3 0 12  55.19005382 -118.90436895  122    0 3 11 0 1 30  55.17363580 -118.87552046    0    0 3 5 0 0
100 60.96 1 0 0.25 0 2 0 07  55.18436912 -118.89936090    0    0 3 11 0 1 25  55.18440770 -118.86968866    0    0 3 11 0 1
110 2 0.00 0.0000 New Taxiway 25
111  55.18162829 -118.86686567
111  55.18151794 -118.86686728
111  55.18151794 -118.86680713
111  55.18151794 -118.86674002
111  55.18151794 -118.86668529
113  55.18162829 -118.86668368
110 2 0.00 0.0000 New Taxiway 25
111  55.18162645 -118.86713140
111  55.18151610 -118.86713301
111  55.18151610 -118.86707442
111  55.18151610 -118.86700956
111  55.18151610 -118.86695102
113  55.18162645 -118.86694941
110 2 0.00 0.0000 New Taxiway 25
111  55.18131656 -118.86715233
111  55.18116759 -118.86715233
111  55.18116851 -118.86693652
113  55.18131747 -118.86693652
110 2 0.00 0.0000 New Taxiway 25
111  55.18131747 -118.86687210
111  55.18116851 -118.86687210
111  55.18116942 -118.86665630
113  55.18131839 -118.86665630
110 2 0.00 0.0000 New Taxiway 25
111  55.18131747 -118.86660154
111  55.18116207 -118.86660154
111  55.18116299 -118.86637124
111  55.18131839 -118.86637124
111  55.18131812 -118.86643917
113  55.18131767 -118.86655212
110 2 0.00 0.0000 New Taxiway 25
111  55.18131747 -118.86632776
111  55.18114735 -118.86632615
111  55.18114827 -118.86607169
113  55.18131839 -118.86607330
110 2 0.00 0.0000 New Taxiway 25
111  55.18162737 -118.86632615
111  55.18151702 -118.86632776
111  55.18151702 -118.86627029
111  55.18151702 -118.86620095
111  55.18151702 -118.86614577
113  55.18162737 -118.86614416
110 2 0.00 0.0000 New Taxiway 25
111  55.18162737 -118.86659993
111  55.18151702 -118.86660154
111  55.18151702 -118.86653759
111  55.18151702 -118.86647496
111  55.18151702 -118.86641956
113  55.18162737 -118.86641795
110 2 0.00 0.0000 New Taxiway 25
111  55.18162645 -118.86740518
111  55.18151610 -118.86740679
111  55.18151610 -118.86734396
111  55.18151610 -118.86727909
111  55.18151610 -118.86722481
113  55.18162645 -118.86722320
110 2 0.00 0.0000 New Taxiway 24
111  55.17971095 -118.86892509
111  55.17943134 -118.86892446
111  55.17943134 -118.86828994
111  55.17971095 -118.86829130
111  55.17971095 -118.86837490
111  55.17981640 -118.86837599
111  55.17981582 -118.86867210
113  55.17971095 -118.86867210
110 2 0.00 0.0000 New Taxiway 24
111  55.18197520 -118.86711549
111  55.18182374 -118.86711278
111  55.18182492 -118.86605514
113  55.18197638 -118.86605321
110 2 0.00 0.0000 New Taxiway 24
111  55.18241910 -118.86738399
111  55.18218226 -118.86738175
111  55.18213264 -118.86738128
111  55.18213154 -118.86698086
113  55.18241800 -118.86697893
110 2 0.00 0.0000 New Taxiway 24
111  55.18033333 -118.86894512
111  55.17998507 -118.86894049
111  55.17998507 -118.86867210
111  55.17998507 -118.86843957
111  55.18033333 -118.86843957
113  55.18033333 -118.86876895
110 2 0.00 0.0000 New Taxiway 24
111  55.18085503 -118.86893310
111  55.18050677 -118.86892846
111  55.18050677 -118.86876561
111  55.18050677 -118.86842755
113  55.18085503 -118.86842755
110 2 0.00 0.0000 New Taxiway 21
111  55.17915229 -118.87478044
111  55.17923969 -118.87523031
111  55.17910793 -118.87530916
113  55.17902296 -118.87486005
110 2 0.00 0.0000 New Taxiway 20
111  55.17883052 -118.87461579
111  55.17879079 -118.87485464
111  55.17858687 -118.87474333
113  55.17862659 -118.87451646
110 2 0.00 0.0000 New Taxiway 18
111  55.18157653 -118.87058620
111  55.18139867 -118.87058601
111  55.18139856 -118.87046798
113  55.18157641 -118.87046634
110 2 0.00 0.0000 New Taxiway 17
111  55.18151297 -118.86999066
111  55.18146212 -118.86998788
111  55.18146283 -118.86968702
113  55.18151455 -118.86968732
110 2 0.00 0.0000 New Taxiway 16
111  55.18170816 -118.87113826
111  55.18154449 -118.87113752
111  55.18154767 -118.87091284
113  55.18170950 -118.87091254
110 2 0.00 0.0000 New Taxiway 15
111  55.18170693 -118.87168524
111  55.18152939 -118.87168174
111  55.18152939 -118.87139051
113  55.18170721 -118.87139644
110 2 0.00 0.0000 New Taxiway 14
111  55.18173730 -118.87182207
111  55.18170628 -118.87182214
111  55.18170693 -118.87168524
113  55.18173765 -118.87168602
110 2 0.00 0.0000 New Taxiway 11
111  55.18167755 -118.87355321
111  55.18156451 -118.87354748
111  55.18156319 -118.87367735
111  55.18130630 -118.87366808
111  55.18131160 -118.87323441
113  55.18167887 -118.87324938
110 2 0.00 0.0000 New Taxiway 9
111  55.18087447 -118.87553895
111  55.18067033 -118.87591506
111  55.18035418 -118.87538575
113  55.18057123 -118.87501680
110 2 0.00 0.0000 New Taxiway 7
111  55.17933708 -118.87710139
111  55.17908595 -118.87698407
111  55.17920150 -118.87629782
113  55.17944950 -118.87642908
110 2 0.00 0.0000 New Taxiway 2
111  55.17757575 -118.87565316
111  55.17754900 -118.87560765
111  55.17741586 -118.87538049
111  55.17738034 -118.87531968
111  55.17746016 -118.87517319
113  55.17765340 -118.87551113
110 3 0.00 0.0000 New Taxiway 26
111  55.18122986 -118.86938656
111  55.18097643 -118.86938658
111  55.18097114 -118.86801601
113  55.18121841 -118.86801134
110 1 0.00 263.2500 New Taxiway 7
111  55.17660376 -118.87614210 1
111  55.17699164 -118.87681767 1
111  55.17730537 -118.87713001 1
111  55.17974648 -118.87833610 1
111  55.18008901 -118.87818218 1
111  55.18213064 -118.87464045 1
111  55.18228858 -118.87397995 1
111  55.18229181 -118.86969142
111  55.18232916 -118.86969153 102
111  55.18269662 -118.86969264
111  55.18278419 -118.86952438
111  55.18278817 -118.86809439
111  55.18268327 -118.86790275
111  55.18128100 -118.86789585
111  55.18128760 -118.86939150
111  55.18122986 -118.86938656
111  55.18121841 -118.86801134
111  55.18121745 -118.86789554
111  55.18085112 -118.86789374
111  55.18085503 -118.86842755
111  55.18050677 -118.86842755
111  55.18050677 -118.86876561
111  55.18033333 -118.86876895
111  55.18033333 -118.86843957
111  55.18033588 -118.86823247
111  55.18044181 -118.86823338
112  55.18044181 -118.86823338  55.18048594 -118.86811550
111  55.18047928 -118.86789192
111  55.18034009 -118.86789123
111  55.18033588 -118.86823247
111  55.18033333 -118.86843957
111  55.17998507 -118.86843957
111  55.17998507 -118.86867210
111  55.17981582 -118.86867210
111  55.17981640 -118.86837599
111  55.17971095 -118.86837490
111  55.17971095 -118.86829130
111  55.17971103 -118.86823692
111  55.17988118 -118.86823690
112  55.17988118 -118.86823690  55.17997652 -118.86815341
111  55.17999113 -118.86788951
111  55.17971202 -118.86789138
111  55.17971103 -118.86823692
111  55.17971095 -118.86829130
111  55.17943134 -118.86828994
111  55.17943134 -118.86892446
111  55.17943170 -118.86908633
111  55.17921820 -118.86908712
111  55.17921993 -118.86821517
111  55.17933707 -118.86821119
111  55.17933744 -118.86813656
111  55.17949923 -118.86802065
111  55.17949851 -118.86773421
111  55.18139813 -118.86773658
112  55.18139813 -118.86773658  55.18141984 -118.86773099
111  55.18142162 -118.86767398
111  55.18141959 -118.86715270
111  55.18131656 -118.86715233
111  55.18131747 -118.86693652
111  55.18141876 -118.86693797
111  55.18141848 -118.86686975
112  55.18141848 -118.86686975  55.18137186 -118.86680712
111  55.18131747 -118.86687210
111  55.18131839 -118.86665630
112  55.18141764 -118.86665726  55.18146745 -118.86659351
111  55.18141764 -118.86665726
111  55.18141725 -118.86655772
112  55.18141725 -118.86655772  55.18137127 -118.86649397
111  55.18131767 -118.86655212
111  55.18131812 -118.86643917
112  55.18131812 -118.86643917  55.18137432 -118.86649732
111  55.18141678 -118.86643694
111  55.18141617 -118.86633069
112  55.18141617 -118.86633069  55.18136252 -118.86627142
111  55.18131747 -118.86632776
111  55.18131839 -118.86607330
112  55.18131839 -118.86607330  55.18136373 -118.86613034
111  55.18141534 -118.86606676
111  55.18146319 -118.86606696
111  55.18146356 -118.86616740
111  55.18147688 -118.86620062
111  55.18151702 -118.86620095
111  55.18151702 -118.86627029
111  55.18147686 -118.86627040
111  55.18146405 -118.86630609
111  55.18146453 -118.86643806
111  55.18148100 -118.86647425
111  55.18151702 -118.86647496
111  55.18151702 -118.86653759
111  55.18148082 -118.86653702
111  55.18146499 -118.86656779
111  55.18146551 -118.86671095
111  55.18147843 -118.86674031
111  55.18151794 -118.86674002
111  55.18151794 -118.86680713
111  55.18147918 -118.86680808
111  55.18146597 -118.86683956
111  55.18146644 -118.86697154
111  55.18148151 -118.86700936
111  55.18151610 -118.86700956
111  55.18151610 -118.86707442
111  55.18147983 -118.86707465
111  55.18146694 -118.86711133
111  55.18146741 -118.86724107
111  55.18148122 -118.86727847
111  55.18151610 -118.86727909
111  55.18151610 -118.86734396
111  55.18148094 -118.86734611
111  55.18146790 -118.86737752
111  55.18146897 -118.86767628
112  55.18146897 -118.86767628  55.18146450 -118.86771654
111  55.18149008 -118.86773670
111  55.18170555 -118.86773697
111  55.18171220 -118.86605945
111  55.18182492 -118.86605514
111  55.18182374 -118.86711278
111  55.18197520 -118.86711549
111  55.18197638 -118.86605321
111  55.18214817 -118.86605287
111  55.18214655 -118.86646622
111  55.18246116 -118.86646781
111  55.18246257 -118.86697850
111  55.18241800 -118.86697893
111  55.18213154 -118.86698086
111  55.18213264 -118.86738128
111  55.18218226 -118.86738175
112  55.18218226 -118.86738175  55.18206640 -118.86772382
111  55.18213481 -118.86773750
111  55.18287615 -118.86773843
111  55.18287979 -118.86952614
111  55.18297897 -118.86969349 102
111  55.18371153 -118.86969571 102
111  55.18416347 -118.86969707
111  55.18415917 -118.87043475
111  55.18392817 -118.87005462 102
111  55.18370932 -118.87005429 102
111  55.18269364 -118.87005274 102
111  55.18249488 -118.87040275 102
111  55.18249380 -118.87451818 102
111  55.18050945 -118.87796341
111  55.18198410 -118.88057021
112  55.18198410 -118.88057021  55.18204234 -118.88065744
111  55.18204785 -118.88080427
112  55.18204785 -118.88080427  55.18225169 -118.88110355
111  55.18210206 -118.88129454
111  55.18196199 -118.88150421
111  55.18195957 -118.88191279
111  55.18190896 -118.88191305
111  55.18191295 -118.88150066
112  55.18191295 -118.88150066  55.18192521 -118.88141745
111  55.18196383 -118.88137474
111  55.18189223 -118.88133313
111  55.18187513 -118.88126198
111  55.18185692 -118.88118623
111  55.18182186 -118.88104032
111  55.18196287 -118.88080535
112  55.18196287 -118.88080535  55.18199122 -118.88071006
111  55.18196065 -118.88059519
111  55.18128860 -118.87942101
112  55.18128860 -118.87942101  55.18125335 -118.87939799
111  55.18122838 -118.87943387
111  55.18114175 -118.87958548
112  55.18114175 -118.87958548  55.18110957 -118.87971753
111  55.18119250 -118.87982398
111  55.18116271 -118.87988360
112  55.18116271 -118.87988360  55.18105236 -118.87966941
111  55.18096536 -118.87988689
111  55.18090136 -118.87978543
111  55.18092595 -118.87974164
111  55.18096575 -118.87980110
111  55.18120314 -118.87939322
112  55.18120314 -118.87939322  55.18123440 -118.87933203
111  55.18120476 -118.87927773
111  55.18063164 -118.87827035
111  55.18048294 -118.87800944 102
111  55.18000972 -118.87883105 102
111  55.17916629 -118.87841709
112  55.17916629 -118.87841709  55.17902704 -118.87839758
111  55.17891654 -118.87855371
111  55.17771926 -118.88064456
111  55.17740943 -118.88118563
111  55.17742005 -118.88148446
111  55.17710258 -118.88092655
111  55.17726835 -118.88092521
111  55.17757616 -118.88039329
111  55.17856740 -118.87868037
112  55.17856740 -118.87868037  55.17867509 -118.87850805
111  55.17865003 -118.87830796
111  55.17850014 -118.87809534 102
111  55.17821756 -118.87794669 102
111  55.17701313 -118.87736153 102
