I
1050 Generated by WorldEditor 2.1.0r1

1   1006 0 0 Y58 Sleepy Eye Municipal
100 91.44 3 0 0.00 0 1 0 14  44.25264093 -094.71342661    0    0 0 0 0 0 32  44.24708407 -094.70733978    0    0 0 0 0 0
100 91.44 3 0 0.00 0 0 0 4  44.24700016 -094.71403141    0    0 0 0 0 0 22  44.25188206 -094.70695881    0    0 0 0 0 0
110 2 0.00 0.0000 New Taxiway 11
111  44.25165466 -094.70891789
111  44.25169722 -094.70897412
111  44.25169583 -094.70898926
111  44.25173123 -094.70903816
111  44.25170507 -094.70907617
111  44.25173279 -094.70911387
111  44.25170616 -094.70915479
111  44.25167695 -094.70911716
111  44.25165186 -094.70915468
111  44.25161430 -094.70910447
111  44.25164550 -094.70905784
113  44.25159788 -094.70900100
110 2 0.00 0.0000 New Taxiway 10
111  44.25151312 -094.70912507
111  44.25157691 -094.70919011
111  44.25159856 -094.70914662
111  44.25169528 -094.70924644
111  44.25160634 -094.70942776
111  44.25150703 -094.70932771
111  44.25153754 -094.70926570
113  44.25146523 -094.70919517
110 2 0.00 0.0000 New Taxiway 9
111  44.25138564 -094.70936213
111  44.25139995 -094.70931897
111  44.25147627 -094.70939164
111  44.25149412 -094.70935704
111  44.25155320 -094.70941774
111  44.25149870 -094.70952422
111  44.25143904 -094.70946551
113  44.25145633 -094.70943059
110 2 0.00 0.0000 New Taxiway 8
111  44.25205421 -094.71112342
111  44.25202267 -094.71108636
111  44.25198372 -094.71104060
111  44.25195322 -094.71100478
111  44.25204576 -094.71084205
113  44.25214942 -094.71095944
110 2 0.00 0.0000 New Taxiway 7
111  44.25208029 -094.71124783
111  44.25211687 -094.71118592
111  44.25208789 -094.71115253
111  44.25216035 -094.71103171
111  44.25226336 -094.71114763
111  44.25219061 -094.71127208
111  44.25215873 -094.71123542
111  44.25212736 -094.71128892
113  44.25212727 -094.71130042
110 2 0.00 0.0000 New Taxiway 6
111  44.25151389 -094.71051167
111  44.25153687 -094.71047274
111  44.25156509 -094.71050569
111  44.25158873 -094.71046403
111  44.25161737 -094.71049678
111  44.25159363 -094.71053800
111  44.25161788 -094.71056534
111  44.25159495 -094.71060417
111  44.25156431 -094.71056898
113  44.25154458 -094.71054696
110 2 0.00 0.0000 New Taxiway 6
111  44.25162067 -094.71063046
111  44.25164380 -094.71058843
111  44.25167372 -094.71062103
111  44.25169689 -094.71058081
111  44.25172554 -094.71061528
111  44.25170273 -094.71065507
111  44.25173382 -094.71068859
111  44.25170981 -094.71073022
111  44.25167529 -094.71069118
113  44.25165261 -094.71066595
110 2 0.00 0.0000 New Taxiway 6
111  44.25173263 -094.71075495
111  44.25175793 -094.71071205
111  44.25178692 -094.71074465
111  44.25180824 -094.71070659
111  44.25183689 -094.71073933
111  44.25181624 -094.71077696
111  44.25184332 -094.71080790
111  44.25181807 -094.71085212
111  44.25178448 -094.71081351
113  44.25176458 -094.71079173
110 2 0.00 0.0000 New Taxiway 6
111  44.25240002 -094.71150638
111  44.25242872 -094.71145658
111  44.25245586 -094.71148702
111  44.25247996 -094.71144551
111  44.25251911 -094.71149033
111  44.25249568 -094.71153184
111  44.25252096 -094.71155907
111  44.25249293 -094.71161062
111  44.25246063 -094.71157438
113  44.25243215 -094.71154242
110 2 0.00 0.0000 New Taxiway 5
111  44.25265548 -094.71188107
111  44.25268590 -094.71182790
111  44.25258569 -094.71171858
111  44.25255544 -094.71177102
111  44.25252641 -094.71173909
111  44.25255739 -094.71168635
111  44.25252097 -094.71164567
111  44.25258385 -094.71153526
111  44.25265348 -094.71161029
111  44.25269572 -094.71153736
111  44.25275534 -094.71160221
111  44.25271504 -094.71167324
111  44.25293147 -094.71191581
111  44.25286856 -094.71202654
111  44.25270739 -094.71185205
113  44.25267732 -094.71190510
110 3 0.00 0.0000 New Taxiway 4
111  44.25267732 -094.71190510
111  44.25270739 -094.71185205
111  44.25286856 -094.71202654
111  44.25293147 -094.71191581
111  44.25271504 -094.71167324
111  44.25275534 -094.71160221
111  44.25293475 -094.71179950
111  44.25300614 -094.71187800
111  44.25290199 -094.71206214
111  44.25296889 -094.71213691
113  44.25293712 -094.71219089
110 1 0.00 0.0000 New Taxiway 3
111  44.25137888 -094.70832536
111  44.25154448 -094.70854531
111  44.25173569 -094.70879928
111  44.25165466 -094.70891789
111  44.25159788 -094.70900100
111  44.25151312 -094.70912507
111  44.25146523 -094.70919517
111  44.25139792 -094.70929369
111  44.25139995 -094.70931897
111  44.25138564 -094.70936213
111  44.25142647 -094.71052660
111  44.25150506 -094.71061355
111  44.25154458 -094.71054696
111  44.25156431 -094.71056898
111  44.25152620 -094.71063478
111  44.25161562 -094.71072753
111  44.25165261 -094.71066595
111  44.25167529 -094.71069118
111  44.25163965 -094.71075538
111  44.25172822 -094.71085293
111  44.25176458 -094.71079173
111  44.25178448 -094.71081351
111  44.25174890 -094.71087693
111  44.25194765 -094.71110089
111  44.25198372 -094.71104060
111  44.25202267 -094.71108636
111  44.25199010 -094.71114688
111  44.25208029 -094.71124783
111  44.25212727 -094.71130042
111  44.25223078 -094.71141629
