I
1050 Generated by WorldEditor 2.1.0r1

1    812 0 0 KEZS Shawano Muni
1302 gui_label 2D
100 22.86 1 0 0.25 0 2 0 12  44.78938391 -088.56676878    0    0 2 0 0 0 30  44.78527509 -088.55285622    0    0 2 0 0 0
100 18.29 1 0 0.25 0 2 0 17  44.79021754 -088.56149558    0    0 1 0 0 0 35  44.78432554 -088.55925358    0    0 1 0 0 0
110 1 0.00 0.0000 35 Back-Taxi
111  44.78455081 -088.55952179
111  44.78441751 -088.55977415
111  44.78434246 -088.55991624
111  44.78420826 -088.55986535
111  44.78423855 -088.55970746
111  44.78431149 -088.55932718
111  44.78469742 -088.55947692
114  44.78469742 -088.55947692  44.78461868 -088.55946189
110 1 0.00 0.0000 30 Back-Taxi
111  44.78536714 -088.55341420
112  44.78536714 -088.55341420  44.78531761 -088.55332556
111  44.78524761 -088.55331650
111  44.78492493 -088.55330684
111  44.78486709 -088.55309563
113  44.78521469 -088.55289193
110 1 0.00 0.0000 North Ramp
111  44.78944010 -088.56673485
111  44.78914898 -088.56576317
112  44.78914898 -088.56576317  44.78927916 -088.56613309
112  44.78960298 -088.56629526  44.78974400 -088.56631371
111  44.78960298 -088.56629526
112  44.78960298 -088.56629526  44.78972971 -088.56629197
111  44.78981366 -088.56623923
112  44.78981366 -088.56623923  44.78987007 -088.56619870
111  44.78995080 -088.56609527
112  44.78995080 -088.56609527  44.78999535 -088.56602492
111  44.78997274 -088.56590674
111  44.78941508 -088.56400805
112  44.78941508 -088.56400805  44.78937898 -088.56373487
111  44.78948849 -088.56359708
111  44.78976040 -088.56323943
112  44.78976040 -088.56323943  44.78977683 -088.56321019
111  44.78979299 -088.56316947
111  44.78996601 -088.56228993
111  44.78996645 -088.56220770
111  44.78995609 -088.56159529
112  44.78995609 -088.56159529  44.78992221 -088.56149300
111  44.78986752 -088.56143860
111  44.79020349 -088.56156705
111  44.79007059 -088.56224747
111  44.78988523 -088.56319653
112  44.78988523 -088.56319653  44.78986178 -088.56328581
111  44.78983040 -088.56332825
111  44.78955935 -088.56368658
112  44.78955935 -088.56368658  44.78948242 -088.56379270
111  44.78950513 -088.56396594
111  44.78971802 -088.56468937
112  44.78971802 -088.56468937  44.78975463 -088.56475675
111  44.78981466 -088.56471266
111  44.79098216 -088.56320403
111  44.79104428 -088.56330067
111  44.79102549 -088.56332529
111  44.79093614 -088.56344242
111  44.78983796 -088.56487868
112  44.78983796 -088.56487868  44.78980121 -088.56493596
111  44.78980893 -088.56499867
111  44.79001872 -088.56569962
112  44.79001872 -088.56569962  44.79008895 -088.56584114
111  44.79020706 -088.56575803
111  44.79037848 -088.56553351
111  44.79052624 -088.56533998
111  44.79054456 -088.56531598
112  44.79054456 -088.56531598  44.79054946 -088.56529425
111  44.79054038 -088.56527124
111  44.79046613 -088.56516153
111  44.79055340 -088.56504674
112  44.79055340 -088.56504674  44.79055394 -088.56507568
111  44.79055834 -088.56508642
111  44.79061663 -088.56517016
112  44.79061663 -088.56517016  44.79063014 -088.56518010
111  44.79064726 -088.56518146
111  44.79068190 -088.56513610
111  44.79059429 -088.56499893
111  44.79069422 -088.56486465
111  44.79067920 -088.56484124
111  44.79069771 -088.56481803
111  44.79071273 -088.56484180
111  44.79081370 -088.56471168
111  44.79090309 -088.56484638
111  44.79092745 -088.56481448
111  44.79108909 -088.56460277
111  44.79129564 -088.56433223
111  44.79134864 -088.56426282
111  44.79140005 -088.56420770
111  44.79140562 -088.56418851
112  44.79140562 -088.56418851  44.79141535 -088.56420466
111  44.79142812 -088.56420188
111  44.79144943 -088.56424580
111  44.79147087 -088.56429000
111  44.79145161 -088.56431516
111  44.79150320 -088.56439795
112  44.79150320 -088.56439795  44.79153511 -088.56440600
111  44.79156074 -088.56440886
111  44.79158389 -088.56443701
111  44.79154956 -088.56448153
111  44.79153256 -088.56450357
111  44.79148799 -088.56456137
112  44.79148799 -088.56456137  44.79149317 -088.56451239
111  44.79148207 -088.56443570
111  44.79142785 -088.56434620
111  44.79135931 -088.56443574
111  44.79123704 -088.56459545
111  44.79120599 -088.56463600
111  44.79109510 -088.56478085
111  44.79104280 -088.56484918
111  44.79091183 -088.56502030
111  44.79087439 -088.56506922
111  44.79097199 -088.56522286
111  44.79083936 -088.56539809
111  44.79074199 -088.56524155
111  44.79056429 -088.56547437
111  44.79054755 -088.56549624
111  44.79038711 -088.56570587
111  44.79036604 -088.56573339
111  44.79046347 -088.56588630
111  44.79035767 -088.56602027
111  44.79047406 -088.56620236
111  44.79045382 -088.56622818
111  44.79028746 -088.56597109
112  44.79028746 -088.56597109  44.79026264 -088.56593643
111  44.79022414 -088.56591879
111  44.78988984 -088.56635557
111  44.78977268 -088.56651374
112  44.78977268 -088.56651374  44.78976365 -088.56652822
113  44.78967241 -088.56659726
110 1 0.00 0.0000 South Ramp
111  44.78844206 -088.56749480
112  44.78844206 -088.56749480  44.78841217 -088.56752112
111  44.78839920 -088.56761399
111  44.78840594 -088.56782319
111  44.78853210 -088.56811781
111  44.78838805 -088.56811592
112  44.78838805 -088.56811592  44.78837223 -088.56798981
111  44.78832239 -088.56782287
111  44.78803363 -088.56782382
111  44.78803345 -088.56786030
111  44.78758215 -088.56785942
111  44.78758150 -088.56784709
112  44.78758150 -088.56784709  44.78757753 -088.56783831
111  44.78756868 -088.56783720
111  44.78753474 -088.56783719
111  44.78753200 -088.56731770
111  44.78822513 -088.56731166
111  44.78828306 -088.56738723
