I
1050 Generated by WorldEditor 1.7.1r2

1   5374 0 0 KLIC Limon Municipal
100 18.00 2 0 0.25 0 2 0 16  39.28113339 -103.66738767    0    0 1 0 0 0 34  39.26844868 -103.66438467    0    0 1 0 0 0
110 2 0.00 0.0000 Taxiway 1
111  39.28084855 -103.66792692 102
111  39.28086726 -103.66779795 102
111  39.28085983 -103.66779692 102
111  39.28086307 -103.66777190 102
112  39.28083381 -103.66753722  39.28078662 -103.66741497 102
111  39.28064074 -103.66738291 102
111  39.28064150 -103.66737766
111  39.28064285 -103.66736835
111  39.28112069 -103.66747726
111  39.28111881 -103.66749065 102
111  39.28107252 -103.66782127 102
113  39.28105031 -103.66797594 102
110 2 0.00 0.0000 Taxiway 2
111  39.27711021 -103.66754894 102
111  39.27700146 -103.66734092 102
111  39.26939574 -103.66555006 102
111  39.26939469 -103.66555690 102
111  39.26925689 -103.66554526 102
112  39.26915540 -103.66557059  39.26911189 -103.66560920 102
111  39.26910268 -103.66567991
111  39.26909693 -103.66567876
111  39.26901703 -103.66624502
111  39.26910352 -103.66626613
111  39.26909750 -103.66631392
111  39.26908588 -103.66640598
111  39.26895531 -103.66637600
111  39.26891909 -103.66636754
111  39.26878378 -103.66633669
111  39.26866860 -103.66630783
111  39.26836904 -103.66624177
111  39.26822444 -103.66620493
111  39.26818770 -103.66619556
111  39.26820998 -103.66603038
111  39.26817036 -103.66601956
111  39.26817902 -103.66596540
111  39.26821932 -103.66597444
111  39.26828871 -103.66548916
111  39.26828243 -103.66548758 102
112  39.26826452 -103.66535945  39.26823412 -103.66530163 102
111  39.26817016 -103.66529132 102
111  39.26817039 -103.66528980
111  39.26819037 -103.66515420
111  39.26819131 -103.66514779 102
112  39.26826940 -103.66513449  39.26829584 -103.66511703 102
112  39.26832353 -103.66507323  39.26833129 -103.66505742 102
111  39.26834310 -103.66501137 102
111  39.26834936 -103.66501304 102
111  39.26841321 -103.66456361 102
111  39.26843409 -103.66448755
111  39.26843613 -103.66447320
111  39.26863290 -103.66452512
111  39.26863162 -103.66453438 102
111  39.26863062 -103.66454166 102
112  39.26853725 -103.66457181  39.26849697 -103.66460861 102
111  39.26848573 -103.66467984 102
111  39.26847951 -103.66467903 102
111  39.26842896 -103.66502732 102
111  39.26843638 -103.66502869 102
112  39.26843569 -103.66510211  39.26844057 -103.66513029 102
112  39.26847564 -103.66518527  39.26850367 -103.66522369 102
111  39.26854206 -103.66522992 102
111  39.26854104 -103.66523900 102
111  39.26928018 -103.66541043 102
111  39.26940899 -103.66545800 102
111  39.26940684 -103.66546414 102
111  39.27700177 -103.66725190 102
111  39.27700188 -103.66724543 102
111  39.27712109 -103.66726441 102
112  39.27722380 -103.66724636  39.27725746 -103.66721983 102
111  39.27727504 -103.66718082 102
111  39.27728980 -103.66712910 102
111  39.27729640 -103.66713075 102
111  39.27734823 -103.66676499 102
111  39.27734195 -103.66676358 102
112  39.27731715 -103.66663295  39.27728535 -103.66658902 102
111  39.27724871 -103.66657438
111  39.27722199 -103.66654603
111  39.27758257 -103.66663540
111  39.27756384 -103.66664898 102
112  39.27748581 -103.66668175  39.27744385 -103.66671598 102
111  39.27743429 -103.66679243 102
111  39.27742708 -103.66679124 102
111  39.27736855 -103.66720346 102
113  39.27731275 -103.66759649 102
110 1 0.00 0.0000 Taxiway 3
111  39.26817039 -103.66528980 102
112  39.26809596 -103.66528848  39.26805578 -103.66531521 102
111  39.26803646 -103.66538098 102
111  39.26783061 -103.66601071
111  39.26783986 -103.66603220
111  39.26782966 -103.66607552
111  39.26780681 -103.66608352
111  39.26764681 -103.66657299
111  39.26762968 -103.66662539
111  39.26703809 -103.66659586
111  39.26688363 -103.66653729
111  39.26681295 -103.66651196
111  39.26625136 -103.66632059
111  39.26626815 -103.66624442
111  39.26638177 -103.66627152
111  39.26651653 -103.66566824
111  39.26659594 -103.66569032
111  39.26659394 -103.66570228
111  39.26663004 -103.66571033
111  39.26662332 -103.66575508
111  39.26658553 -103.66574729
111  39.26647925 -103.66630598
111  39.26708325 -103.66650730
111  39.26723395 -103.66651651
111  39.26745033 -103.66652972 102
112  39.26756698 -103.66650383  39.26761257 -103.66646935 102
111  39.26763009 -103.66638719 102
111  39.26772570 -103.66610373 102
112  39.26772114 -103.66605743  39.26773041 -103.66602980 102
111  39.26774610 -103.66603103 102
111  39.26797252 -103.66534400
112  39.26797252 -103.66534400  39.26798028 -103.66531986
111  39.26801473 -103.66525263
111  39.26796881 -103.66523532
111  39.26798250 -103.66511226
113  39.26819037 -103.66515420
110 1 0.00 0.0000 Taxiway 4
111  39.26909750 -103.66631392
111  39.26959411 -103.66643488
111  39.26960652 -103.66637217
111  39.26991300 -103.66643626
112  39.26991300 -103.66643626  39.26987111 -103.66657155
111  39.26987703 -103.66659213
111  39.26968913 -103.66654842
111  39.26958504 -103.66652343
111  39.26947364 -103.66649722
111  39.26941815 -103.66648462
111  39.26929246 -103.66645459
111  39.26923563 -103.66644122
111  39.26912638 -103.66641544
113  39.26908588 -103.66640598
110 4 0.00 0.0000 Taxiway 5
111  39.26820911 -103.66628525
111  39.26813416 -103.66625445
112  39.26811026 -103.66629096  39.26809461 -103.66632303
111  39.26807827 -103.66647873
112  39.26810158 -103.66653309  39.26812488 -103.66656811
111  39.26810158 -103.66653309
112  39.26810158 -103.66653309  39.26816391 -103.66660845
111  39.26847955 -103.66665716
111  39.26909256 -103.66674948
111  39.26953229 -103.66672536
111  39.26960389 -103.66669503
111  39.26959233 -103.66677516
111  39.26965597 -103.66678826
111  39.26983941 -103.66682604
111  39.26987703 -103.66659213
112  39.26991300 -103.66643626  39.26995490 -103.66630097
111  39.26991300 -103.66643626
111  39.26998952 -103.66645788
111  39.26994147 -103.66682767
112  39.26994147 -103.66682767  39.26992463 -103.66695978
111  39.26986705 -103.66695238
111  39.26831268 -103.66667287
112  39.26796605 -103.66659696  39.26790609 -103.66661985
111  39.26781903 -103.66663946
111  39.26762968 -103.66662539
111  39.26764681 -103.66657299
112  39.26789439 -103.66654985  39.26804120 -103.66648219
111  39.26805103 -103.66633594
112  39.26806936 -103.66620836  39.26806743 -103.66615753
111  39.26805280 -103.66615106
111  39.26782966 -103.66607552
111  39.26783986 -103.66603220
111  39.26814627 -103.66612215
111  39.26817036 -103.66601956
111  39.26820998 -103.66603038
111  39.26818770 -103.66619556
113  39.26822444 -103.66620493
110 4 0.00 0.0000 Taxiway 6
111  39.26685687 -103.66658944
111  39.26686403 -103.66655739
111  39.26688363 -103.66653729
111  39.26703809 -103.66659586
111  39.26762968 -103.66662539
111  39.26760338 -103.66668003
111  39.26749089 -103.66667424
111  39.26742707 -103.66667306
111  39.26730423 -103.66666869
111  39.26726662 -103.66666397
111  39.26715078 -103.66665973
111  39.26707857 -103.66665951
111  39.26696919 -103.66662494
113  39.26689380 -103.66660111
110 2 0.00 0.0000 Taxiway 7
111  39.26686403 -103.66655739
111  39.26685687 -103.66658944
111  39.26681969 -103.66657776
111  39.26682569 -103.66654322
111  39.26681295 -103.66651196
113  39.26688363 -103.66653729
110 4 0.00 0.0000 Taxiway 8
111  39.26681295 -103.66651196
111  39.26682569 -103.66654322
111  39.26681969 -103.66657776
111  39.26677726 -103.66656439
111  39.26670559 -103.66654140
111  39.26659851 -103.66650596
111  39.26653436 -103.66648746
111  39.26642777 -103.66645357
111  39.26639044 -103.66644196
111  39.26626222 -103.66639779
111  39.26623637 -103.66638656
113  39.26625136 -103.66632059
110 2 0.00 0.0000 Taxiway 9
111  39.26663004 -103.66571033
111  39.26687064 -103.66577241
111  39.26685311 -103.66590118
111  39.26681390 -103.66589140
111  39.26682681 -103.66580768
113  39.26662332 -103.66575508
110 2 0.00 0.0000 Taxiway 10
111  39.26723395 -103.66651651
111  39.26723389 -103.66650082
112  39.26729665 -103.66647221  39.26731477 -103.66644439
111  39.26731816 -103.66640563
111  39.26732590 -103.66635206
111  39.26737961 -103.66636476
111  39.26737401 -103.66642143
112  39.26738613 -103.66648570  39.26740944 -103.66651117
111  39.26745035 -103.66651149
113  39.26745033 -103.66652972
110 2 0.00 0.0000 GA Hangar 01
111  39.26983941 -103.66682604
111  39.26965597 -103.66678826
111  39.26968913 -103.66654842
113  39.26987703 -103.66659213
110 2 0.00 0.0000 GA Hangar 02
111  39.26956711 -103.66667632
111  39.26945291 -103.66665275
111  39.26947364 -103.66649722
113  39.26958504 -103.66652343
110 2 0.00 0.0000 GA Hangar 03
111  39.26939133 -103.66668475
111  39.26926306 -103.66665795
111  39.26929246 -103.66645459
113  39.26941815 -103.66648462
110 2 0.00 0.0000 GA Hangar 04
111  39.26921142 -103.66662052
111  39.26909949 -103.66659488
111  39.26912638 -103.66641544
113  39.26923563 -103.66644122
110 2 0.00 0.0000 GA Hangar 05
111  39.26906156 -103.66658125
111  39.26893010 -103.66655322
111  39.26895531 -103.66637600
113  39.26908588 -103.66640598
110 2 0.00 0.0000 GA Hangar 06
111  39.26891909 -103.66636754
111  39.26889144 -103.66657259
111  39.26875315 -103.66654182
113  39.26878378 -103.66633669
110 2 0.00 0.0000 GA Hangar 07
111  39.26866860 -103.66630783
111  39.26863334 -103.66655881
111  39.26833329 -103.66648182
113  39.26836904 -103.66624177
110 2 0.00 0.0000 GA Hangar 08
111  39.26760248 -103.66680575
111  39.26748681 -103.66680575
111  39.26749089 -103.66667424
113  39.26760338 -103.66668003
110 2 0.00 0.0000 GA Hangar 09
111  39.26742428 -103.66680514
111  39.26729837 -103.66679889
111  39.26730423 -103.66666869
113  39.26742707 -103.66667306
110 2 0.00 0.0000 GA Hangar 10
111  39.26726350 -103.66678400
111  39.26714672 -103.66677942
111  39.26715078 -103.66665973
113  39.26726662 -103.66666397
110 2 0.00 0.0000 GA Hangar 11
111  39.26705677 -103.66676964
111  39.26694243 -103.66673443
111  39.26696919 -103.66662494
113  39.26707857 -103.66665951
110 2 0.00 0.0000 GA Hangar 12
111  39.26689380 -103.66660111
111  39.26687270 -103.66671318
111  39.26675659 -103.66667654
111  39.26677726 -103.66656439
113  39.26681969 -103.66657776
110 2 0.00 0.0000 GA Hangar 13
111  39.26670559 -103.66654140
111  39.26669584 -103.66659705
111  39.26666417 -103.66658529
111  39.26665276 -103.66664161
111  39.26660903 -103.66662769
111  39.26661903 -103.66657072
111  39.26658787 -103.66656144
113  39.26659851 -103.66650596
110 2 0.00 0.0000 GA Hangar 14
111  39.26653436 -103.66648746
111  39.26651807 -103.66659522
111  39.26640612 -103.66655950
113  39.26642777 -103.66645357
110 2 0.00 0.0000 GA Hangar 15
111  39.26639044 -103.66644196
111  39.26635750 -103.66659241
111  39.26622766 -103.66654661
113  39.26626222 -103.66639779
110 2 0.00 0.0000 GA Hangar 16
111  39.26686691 -103.66602636
111  39.26683367 -103.66601658
111  39.26683145 -103.66603757
111  39.26678825 -103.66602636
111  39.26679138 -103.66600489
111  39.26675390 -103.66599416
111  39.26677464 -103.66588159
111  39.26681390 -103.66589140
111  39.26685311 -103.66590118
113  39.26688706 -103.66590966
110 2 0.00 0.0000 GA Hangar 17
111  39.26727153 -103.66633919
111  39.26730556 -103.66609431
111  39.26741432 -103.66612007
111  39.26740315 -103.66620525
111  39.26745527 -103.66621795
111  39.26743266 -103.66637732
111  39.26737961 -103.66636476
113  39.26732590 -103.66635206
130 KLIC Boundary
111  39.28286111 -103.66689827
111  39.28287089 -103.66906633
111  39.27865196 -103.66803847
111  39.27866273 -103.66859665
111  39.27678992 -103.66816707
111  39.27609182 -103.66832356
111  39.27353248 -103.66767709
111  39.27108968 -103.66719157
111  39.26607898 -103.66693301
111  39.26595196 -103.66619001
113  39.26674370 -103.66312232
120 Runway Hold 1
111  39.28107252 -103.66782127 54
115  39.28086307 -103.66777190
120 Runway Hold 2
111  39.27736855 -103.66720346 54
115  39.27727504 -103.66718082
120 Runway Hold 3
111  39.26843569 -103.66510211 54
115  39.26832353 -103.66507323
120 Taxiline 1
111  39.28101155 -103.66790588 51
111  39.28105215 -103.66762094 51
116  39.28102738 -103.66745217  39.28099216 -103.66737258
120 Taxiline 2
111  39.27815553 -103.66668939 51
111  39.27759908 -103.66655536 51
112  39.27747370 -103.66659843  39.27740346 -103.66665871 51
111  39.27739147 -103.66674909 51
111  39.27733264 -103.66715772 51
112  39.27725834 -103.66728775  39.27719214 -103.66734022 51
111  39.27713064 -103.66732710 51
111  39.26939878 -103.66550648 51
111  39.26853646 -103.66530100 51
112  39.26842117 -103.66518354  39.26838020 -103.66509428 51
111  39.26839146 -103.66501775 51
111  39.26843995 -103.66466713 51
116  39.26852623 -103.66449673  39.26860182 -103.66442543
120 Taxiline 3
111  39.26853646 -103.66530100 51
111  39.26822822 -103.66522606 51
116  39.26809725 -103.66523896  39.26803569 -103.66527549
120 Taxiline 4
111  39.26853646 -103.66530100 51
112  39.26840799 -103.66534531  39.26835213 -103.66539259 51
111  39.26832480 -103.66548039 51
115  39.26825444 -103.66596303
120 Taxiline 5
111  39.26832480 -103.66548039 51
111  39.26833333 -103.66542119 51
111  39.26838128 -103.66508843 51
115  39.26839146 -103.66501775
120 Taxiline 6
111  39.26833333 -103.66542119 51
112  39.26829979 -103.66529361  39.26826580 -103.66524234 51
115  39.26822822 -103.66522606
120 Taxiline 7
111  39.26822822 -103.66522606 51
112  39.26832832 -103.66518216  39.26836706 -103.66513733 51
115  39.26838128 -103.66508843
120 Taxiline 8
111  39.27670726 -103.66634529 51
111  39.27722924 -103.66646946 51
112  39.27734076 -103.66654537  39.27740094 -103.66661464 51
115  39.27739147 -103.66674909
120 Taxiline 9
111  39.26908387 -103.66544118 1
112  39.26900250 -103.66547528  39.26895922 -103.66551189 1
111  39.26894686 -103.66557823 1
111  39.26886958 -103.66612464 1
112  39.26869632 -103.66626824  39.26856465 -103.66623833 1
111  39.26858305 -103.66605588 1
111  39.26866199 -103.66551337 1
112  39.26883186 -103.66538144  39.26895447 -103.66541635 1
115  39.26894686 -103.66557823
120 Taxiline 10
111  39.26858305 -103.66605588 1
112  39.26838883 -103.66619888  39.26821905 -103.66616148 1
115  39.26825444 -103.66596303
120 Taxiline 11
111  39.26866199 -103.66551337 1
112  39.26852626 -103.66530937  39.26837265 -103.66527165 1
115  39.26833333 -103.66542119
120 Spawn Line
111  39.26909067 -103.66563395 1
115  39.26903824 -103.66562179
120 Spawn Line
111  39.26906807 -103.66578992 1
115  39.26901563 -103.66577776
120 Spawn Line
111  39.26904546 -103.66594518 1
115  39.26899303 -103.66593302
120 Spawn Line
111  39.26902341 -103.66610186 1
115  39.26897097 -103.66608970
120 Spawn Line
111  39.26879420 -103.66564554 1
115  39.26874176 -103.66563338
120 Spawn Line
111  39.26877199 -103.66580183 1
115  39.26871956 -103.66578966
120 Spawn Line
111  39.26874864 -103.66595712 1
115  39.26869620 -103.66594496
120 Spawn Line
111  39.26900025 -103.66625783 1
115  39.26894781 -103.66624567
120 Spawn Line
111  39.26903343 -103.66565709 1
111  39.26903824 -103.66562179 1
115  39.26904285 -103.66558792
120 Spawn Line
111  39.26901083 -103.66581306 1
111  39.26901563 -103.66577776 1
115  39.26902024 -103.66574389
120 Spawn Line
111  39.26898822 -103.66596832 1
111  39.26899303 -103.66593302 1
115  39.26899764 -103.66589915
120 Spawn Line
111  39.26896616 -103.66612500 1
111  39.26897097 -103.66608970 1
115  39.26897558 -103.66605583
120 Spawn Line
111  39.26873696 -103.66566868 1
111  39.26874176 -103.66563338 1
115  39.26874637 -103.66559951
120 Spawn Line
111  39.26871475 -103.66582496 1
111  39.26871956 -103.66578966 1
115  39.26872417 -103.66575580
120 Spawn Line
111  39.26869139 -103.66598026 1
111  39.26869620 -103.66594496 1
115  39.26870081 -103.66591109
120 Spawn Line
111  39.26849907 -103.66565738 1
115  39.26844664 -103.66564522
120 Spawn Line
111  39.26847656 -103.66581169 1
115  39.26842412 -103.66579953
120 Spawn Line
111  39.26845451 -103.66596837 1
115  39.26840207 -103.66595621
120 Spawn Line
111  39.26872702 -103.66611479 1
115  39.26867458 -103.66610263
120 Spawn Line
111  39.26844183 -103.66568052 1
111  39.26844664 -103.66564522 1
115  39.26845125 -103.66561135
120 Spawn Line
111  39.26841932 -103.66583483 1
111  39.26842412 -103.66579953 1
115  39.26842874 -103.66576566
120 Spawn Line
111  39.26839726 -103.66599151 1
111  39.26840207 -103.66595621 1
115  39.26840668 -103.66592234
120 Spawn Line
111  39.26866978 -103.66613793 1
111  39.26867458 -103.66610263 1
115  39.26867919 -103.66606876
120 Spawn Line
111  39.26894301 -103.66628097 1
111  39.26894781 -103.66624567 1
115  39.26895242 -103.66621180
120 Spawn Line
111  39.26879465 -103.66556517 1
115  39.26884837 -103.66557809
120 Spawn Line
111  39.26877150 -103.66572114 1
115  39.26882520 -103.66573388
120 Spawn Line
111  39.26874944 -103.66587639 1
115  39.26880315 -103.66588914
120 Spawn Line
