I
1000 Generated by WorldEditor

1    743 1 0 KENW KENOSHA RGNL
100 30.48 2 0 0.25 0 3 0 07L  42.59299701 -087.94173089    0    0 3 8 0 0 25R  42.59967013 -087.92340633    0    0 2 0 0 1
100 30.48 2 0 0.25 0 3 0 15  42.60190098 -087.93067675    0    0 2 0 0 1 33  42.59208109 -087.92093236    0    0 2 0 0 0
100 22.86 1 0 0.25 0 2 0 07R  42.59093405 -087.92807426    0    0 2 0 0 0 25L  42.59494409 -087.91707778    0    0 2 0 0 0
110 1 0.00 0.0000 New Taxiway 64
111  42.59166918 -087.93534565
111  42.59156118 -087.93566303
111  42.59152483 -087.93564328
111  42.59151029 -087.93567855
111  42.59134730 -087.93557547
111  42.59135967 -087.93553572
111  42.59131927 -087.93550636
113  42.59143661 -087.93518193
110 1 0.00 0.0000 New Taxiway 11
111  42.59453475 -087.92780148
111  42.59451557 -087.92780076
111  42.59451024 -087.92785794
111  42.59442018 -087.92783189
111  42.59441699 -087.92785722
111  42.59436569 -087.92784109
111  42.59436689 -087.92780655
111  42.59427151 -087.92778338
111  42.59428909 -087.92762848
111  42.59443937 -087.92766901
111  42.59443510 -087.92769073
113  42.59454168 -087.92771534
110 1 0.00 0.0000 New Taxiway 10
111  42.59404287 -087.92753814
111  42.59399775 -087.92752751
111  42.59400256 -087.92746745
113  42.59404828 -087.92747971
110 3 0.00 0.0000 New Taxiway 8
112  42.59628310 -087.92736172  42.59617449 -087.92763186
111  42.59604041 -087.92752075
111  42.59591297 -087.92743406
112  42.59588217 -087.92702181  42.59597948 -087.92678252
111  42.59611852 -087.92687917
113  42.59625191 -087.92696447
110 2 0.00 0.0000 New Taxiway 7
111  42.59725948 -087.93044472
112  42.59892089 -087.93154359  42.59894118 -087.93155708
112  42.59900587 -087.93157217  42.59902616 -087.93157979
112  42.59905466 -087.93156188  42.59907150 -087.93156247
112  42.59909925 -087.93156874  42.59912084 -087.93157754
112  42.59915058 -087.93159846  42.59915619 -087.93161547
112  42.59915899 -087.93165560  42.59915942 -087.93167437
112  42.59914553 -087.93174132  42.59913948 -087.93176068
112  42.59911019 -087.93178361  42.59908990 -087.93180179
112  42.59903615 -087.93175504  42.59902579 -087.93174507
112  42.59900671 -087.93167846  42.59899850 -087.93163154
111  42.59901414 -087.93160938
112  42.59886368 -087.93155388  42.59880971 -087.93151517
113  42.59724459 -087.93048720
110 2 0.00 0.0000 New Taxiway 6
111  42.59909709 -087.92302731
111  42.60027991 -087.91979331
111  42.60010177 -087.91962937
111  42.60016864 -087.91952860
111  42.60020051 -087.91957827
111  42.60016812 -087.91963363
111  42.60030864 -087.91976634
111  42.60036141 -087.91962086
111  42.60039383 -087.91926105
111  42.60039047 -087.91849736
111  42.60037144 -087.91792079
111  42.60033328 -087.91726621
111  42.60029739 -087.91675454
111  42.60023917 -087.91644994
111  42.60015541 -087.91629431
111  42.60005070 -087.91623742
111  42.59983200 -087.91621070
111  42.59950522 -087.91614155
111  42.59912448 -087.91579857
111  42.59901352 -087.91560773
111  42.59896320 -087.91540856
111  42.59893673 -087.91524123
111  42.59885121 -087.91519144
111  42.59901715 -087.91518867
111  42.59898661 -087.91523154
111  42.59898457 -087.91529516
111  42.59902428 -087.91542931
111  42.59915458 -087.91562154
111  42.59932663 -087.91582484
111  42.59967072 -087.91606686
111  42.60005145 -087.91617473
111  42.60019499 -087.91602398
111  42.60028763 -087.91571696
111  42.60059100 -087.91546249
111  42.60083431 -087.91543207
111  42.60276345 -087.91541962
111  42.60296298 -087.91563814
111  42.60296603 -087.91573772
111  42.60308819 -087.91592166
111  42.60336204 -087.91591890
111  42.60349336 -087.91592719
111  42.60359822 -087.91602262
111  42.60364606 -087.91614848
111  42.60361247 -087.91619965
111  42.60358091 -087.91610008
111  42.60340988 -087.91595900
111  42.60311262 -087.91599358
111  42.60293447 -087.91584421
111  42.60291920 -087.91567686
111  42.60274716 -087.91548324
111  42.60208341 -087.91548462
111  42.60197448 -087.91550122
111  42.60194496 -087.91556622
111  42.60197347 -087.91569761
111  42.60205796 -087.91586081
111  42.60218012 -087.91591751
111  42.60215853 -087.91609710
111  42.60202845 -087.91596825
111  42.60186477 -087.91562144
111  42.60169038 -087.91549792
111  42.60076778 -087.91548780
111  42.60061816 -087.91553129
111  42.60034093 -087.91571960
111  42.60025559 -087.91598018
111  42.60019525 -087.91613319
111  42.60012629 -087.91620189
111  42.60019376 -087.91626120
111  42.60027510 -087.91646602
111  42.60035246 -087.91714517
111  42.60038619 -087.91774886
111  42.60041991 -087.91839028
111  42.60042024 -087.91940580
111  42.60038258 -087.91964506
113  42.59913431 -087.92304862
110 2 0.00 0.0000 New Taxiway 5
111  42.59399747 -087.92591285
112  42.59424755 -087.92545656  42.59433169 -087.92529656
111  42.59425008 -087.92520628
112  42.59382857 -087.92483371  42.59374444 -087.92476514
111  42.59366451 -087.92485771
111  42.59362262 -087.92478630
112  42.59378819 -087.92472971  42.59385221 -087.92477542
111  42.59378819 -087.92472971
112  42.59378819 -087.92472971  42.59389428 -087.92481999
111  42.59424840 -087.92514456
112  42.59427952 -087.92548628  42.59416005 -087.92572056
113  42.59403638 -087.92594685
110 2 0.00 0.0000 New Taxiway 3
111  42.59218153 -087.93657819
111  42.59192005 -087.93728548
111  42.59186813 -087.93755236
112  42.59199131 -087.93814282  42.59201318 -087.93822739
112  42.59199029 -087.93835024  42.59197935 -087.93843938
112  42.59187627 -087.93852862  42.59184093 -087.93856634
112  42.59174393 -087.93856043  42.59170355 -087.93855243
112  42.59162075 -087.93849129  42.59158878 -087.93845357
112  42.59155661 -087.93836545  42.59154568 -087.93832317
112  42.59154542 -087.93821058  42.59155383 -087.93814887
111  42.59157901 -087.93807507
111  42.59153829 -087.93804326
111  42.59170423 -087.93758555
111  42.59174902 -087.93760906
113  42.59213352 -087.93654624
111  42.59180018 -087.93764560
111  42.59184378 -087.93791987
111  42.59174588 -087.93818168
111  42.59164110 -087.93811311
112  42.59161127 -087.93821285  42.59160538 -087.93829627
112  42.59162274 -087.93833752  42.59163957 -087.93839238
112  42.59167246 -087.93842791  42.59170274 -087.93845305
112  42.59176883 -087.93847050  42.59181173 -087.93846707
112  42.59188585 -087.93840193  42.59192118 -087.93835051
112  42.59193097 -087.93824506  42.59193013 -087.93815706
112  42.59189426 -087.93795831  42.59188164 -087.93791374
113  42.59180441 -087.93760214
110 2 0.00 0.0000 New Taxiway 2
111  42.59275690 -087.94157127
112  42.59273613 -087.94161194  42.59273613 -087.94166053
112  42.59273409 -087.94184425  42.59273260 -087.94191713
112  42.59270457 -087.94214709  42.59269265 -087.94223819
112  42.59263331 -087.94244578  42.59259381 -087.94257576
111  42.59263331 -087.94244578
112  42.59263331 -087.94244578  42.59258561 -087.94257130
111  42.59017081 -087.94919122
112  42.59015988 -087.94926798  42.59017365 -087.94928980
112  42.59021498 -087.94932475  42.59022874 -087.94934761
112  42.59023112 -087.94942538  42.59022653 -087.94947421
112  42.59018411 -087.94950988  42.59016269 -087.94952339
112  42.59011857 -087.94952021  42.59009256 -087.94951086
112  42.59006348 -087.94947441  42.59004742 -087.94944532
112  42.59004163 -087.94939764  42.59004163 -087.94936128
112  42.59005920 -087.94931701  42.59007144 -087.94929000
112  42.59009387 -087.94928411  42.59011299 -087.94926333
111  42.59013519 -087.94919896
111  42.59044681 -087.94832048
112  42.58988220 -087.94807487  42.58983222 -087.94805099
112  42.58976336 -087.94804482  42.58973282 -087.94804105
111  42.58972860 -087.94811351
111  42.58972227 -087.94792205
112  42.58975704 -087.94799245  42.58979036 -087.94800754
112  42.58988599 -087.94802851  42.58992208 -087.94804862
111  42.59046121 -087.94827149
111  42.59128881 -087.94600946
111  42.59041647 -087.94543038
111  42.59042539 -087.94540178
111  42.59035724 -087.94534508
111  42.59039756 -087.94525106
111  42.59047106 -087.94530873
111  42.59044465 -087.94539742
111  42.59129870 -087.94597631
112  42.59257892 -087.94248663  42.59260724 -087.94240362
112  42.59267623 -087.94211015  42.59268816 -087.94201905
112  42.59269964 -087.94181902  42.59270411 -087.94174816
113  42.59270046 -087.94153316
110 2 0.00 0.0000 New Taxiway 1
111  42.59456427 -087.93784655
111  42.59527787 -087.93833336
111  42.59527108 -087.93834897
111  42.59527839 -087.93840219
111  42.59538548 -087.93857038
111  42.59539854 -087.93855122
111  42.59541839 -087.93855335
111  42.59538287 -087.93864702
111  42.59536041 -087.93861792
111  42.59537504 -087.93858883
111  42.59522040 -087.93838091
111  42.59520309 -087.93840049
111  42.59518742 -087.93843855
111  42.59515988 -087.93841662
111  42.59518077 -087.93836630
111  42.59514420 -087.93828372
113  42.59454569 -087.93789055
110 1 0.00 0.0000 New Taxiway 78
111  42.59264340 -087.91708941
111  42.59199074 -087.91707537
111  42.59199254 -087.91695969
111  42.59220251 -087.91696407
111  42.59220581 -087.91629176
113  42.59264355 -087.91630089
110 1 0.00 0.0000 New Taxiway 77
111  42.59028101 -087.92174467
111  42.59016950 -087.92194782
111  42.59007728 -087.92184285
111  42.59010805 -087.92178682
111  42.58979583 -087.92147006
113  42.58987506 -087.92133204
110 1 0.00 0.0000 New Taxiway 76
111  42.59091718 -087.92236087
111  42.59078858 -087.92259939
111  42.59050292 -087.92231247
111  42.59046541 -087.92237879
111  42.59028074 -087.92218395
113  42.59043655 -087.92191632
110 1 0.00 0.0000 New Taxiway 75
111  42.59099171 -087.92338462
111  42.59052674 -087.92339358
111  42.59052261 -087.92319538
113  42.59098593 -087.92318642
110 1 0.00 0.0000 New Taxiway 74
111  42.59028692 -087.92386451
111  42.58980652 -087.92387270
111  42.58980893 -087.92369072
113  42.59028933 -087.92368580
110 1 0.00 0.0000 New Taxiway 73
111  42.59094601 -087.92385296
111  42.59035813 -087.92386615
111  42.59035330 -087.92366777
113  42.59093750 -087.92366613
110 1 0.00 0.0000 New Taxiway 72
111  42.59086692 -087.92435608
111  42.58980885 -087.92436049
111  42.58980710 -087.92416732
113  42.59086148 -087.92414422
110 1 0.00 0.0000 New Taxiway 71
111  42.59002104 -087.92745452
111  42.58980498 -087.92744796
111  42.58980619 -087.92715942
111  42.58986412 -087.92716269
111  42.58986895 -087.92684791
113  42.59001259 -087.92684463
110 1 0.00 0.0000 New Taxiway 70
111  42.59000682 -087.92660183
111  42.58989709 -087.92660860
111  42.58989310 -087.92636742
113  42.59000084 -087.92636607
110 1 0.00 0.0000 New Taxiway 69
111  42.59022177 -087.92595093
111  42.59017942 -087.92595788
111  42.59018314 -087.92614625
111  42.59001282 -087.92615383
111  42.58999188 -087.92571200
111  42.59004539 -087.92570821
