I
1050 Generated by WorldEditor 2.2.0r2

1      6 0 0 NWWO Edmond Cane
100 15.24 3 0 1.00 0 0 0 12 -22.45877595  166.78090928    0    0 0 0 0 0 30 -22.46149462  166.78408307    0    0 0 0 0 0
110 3 0.00 0.0000 New Taxiway 1
111 -22.46145641  166.78409950
111 -22.46142715  166.78427376
111 -22.46135691  166.78423317
111 -22.46136036  166.78409356
113 -22.46114999  166.78377951
110 3 1.00 0.0000 New Taxiway 26
111 -22.45909029  166.78216393
111 -22.45892507  166.78189611
112 -22.45892507  166.78189611 -22.45893446  166.78164206
111 -22.45878256  166.78166826
111 -22.45864356  166.78138657
112 -22.45864356  166.78138657 -22.45862921  166.78118333
111 -22.45879949  166.78115457
111 -22.45879499  166.78101053
111 -22.46059082  166.78311249
111 -22.46027128  166.78309866
111 -22.45992285  166.78269361
112 -22.45992285  166.78269361 -22.45983024  166.78241839
111 -22.45973964  166.78225710
113 -22.45943766  166.78207892
130 Airport Boundary
111 -22.46166572  166.78443881
111 -22.46121768  166.78442014
111 -22.45948176  166.78242305
111 -22.45900334  166.78235588
111 -22.45829063  166.78113212
111 -22.45847612  166.78096721
111 -22.45878496  166.78056130
113 -22.46159918  166.78386663
14 -22.45869338  166.78140667  25.00 0 Tower
1300 -22.45909909  166.78173024 213.53 tie_down props GA Ramp 3
1301 A general_aviation 
1300 -22.45897038  166.78151991 213.53 tie_down props GA Ramp 2
1301 A general_aviation 
1300 -22.45883983  166.78130800 213.53 tie_down props GA Ramp 1
1301 A general_aviation 
99
