I
1130 Generated by WorldEditor 2.3.0r2

1    106 0 0 KACP Allen Parish
100 22.86 1 0 0.00 0 2 0 18  30.75738683 -092.68842672    0    0 2 0 0 2 36  30.74364221 -092.68855791    0    0 2 0 0 2
110 2 0.00 0.0000 New Taxiway 30
111  30.75252509 -092.69081577
111  30.75253061 -092.69079472
111  30.75252957 -092.69072878
111  30.75251110 -092.69070462
111  30.75247602 -092.69070487
111  30.75247513 -092.69063704
111  30.75248553 -092.69063662
111  30.75248477 -092.69056418
111  30.75261733 -092.69056388
111  30.75261925 -092.69069448
111  30.75260721 -092.69069472
111  30.75258520 -092.69072854
111  30.75258500 -092.69079254
113  30.75259376 -092.69081393
110 2 0.00 0.0000 New Taxiway 30
111  30.75270904 -092.69081084
111  30.75271532 -092.69078967
111  30.75271428 -092.69072373
111  30.75269581 -092.69069957
111  30.75266072 -092.69069982
111  30.75265891 -092.69056108
111  30.75280204 -092.69055883
111  30.75280395 -092.69068943
111  30.75279191 -092.69068967
111  30.75276991 -092.69072349
111  30.75276970 -092.69078750
113  30.75277828 -092.69080899
110 2 0.00 0.0000 New Taxiway 28
111  30.75287068 -092.69080652
111  30.75286995 -092.69068732
111  30.75285777 -092.69068737
111  30.75285529 -092.69051700
111  30.75298980 -092.69051439
111  30.75299141 -092.69068495
111  30.75298744 -092.69068493
113  30.75298870 -092.69080336
110 2 0.00 0.0000 New Taxiway 27
111  30.75273005 -092.69111822
111  30.75263668 -092.69112573
111  30.75249900 -092.69113397
111  30.75249362 -092.69100748
111  30.75260101 -092.69100211
111  30.75260808 -092.69100175
111  30.75261141 -092.69098681
111  30.75267447 -092.69092796
113  30.75272063 -092.69092745
110 2 0.00 0.0000 New Taxiway 26
111  30.75233684 -092.69184027
111  30.75211415 -092.69184270
111  30.75211230 -092.69140712
111  30.75228604 -092.69140489
113  30.75233323 -092.69140415
110 2 0.00 0.0000 New Taxiway 25
111  30.75196243 -092.69155639
111  30.75198776 -092.69155639
111  30.75199477 -092.69219889
111  30.75198563 -092.69220372
111  30.75185738 -092.69220272
112  30.75185738 -092.69220272  30.75183621 -092.69220040
111  30.75180745 -092.69218369
111  30.75179934 -092.69155948
111  30.75182474 -092.69155948
111  30.75182479 -092.69141083
113  30.75195837 -092.69140911
110 2 0.00 0.0000 New Taxiway 24
111  30.75114117 -092.69120428
111  30.75113385 -092.69120427
111  30.75113269 -092.69097941
113  30.75114124 -092.69097965
110 1 0.00 0.0000 New Taxiway 23
111  30.75739490 -092.68921943
112  30.75739490 -092.68921943  30.75738755 -092.68951618
112  30.75694342 -092.68976471  30.75667477 -092.68977510
111  30.75694342 -092.68976471
111  30.75206795 -092.68980854
111  30.75200491 -092.68980910
112  30.75200491 -092.68980910  30.75189601 -092.68983114
112  30.75186815 -092.68997652  30.75186772 -092.69004563
111  30.75186815 -092.68997652
111  30.75186452 -092.68997662
111  30.75186676 -092.69030057
111  30.75227902 -092.69029634
111  30.75228215 -092.69079019
111  30.75232745 -092.69082078
111  30.75252509 -092.69081577
111  30.75259376 -092.69081393
111  30.75270904 -092.69081084
111  30.75277828 -092.69080899
111  30.75287068 -092.69080652
111  30.75298870 -092.69080336
111  30.75298661 -092.69086701
111  30.75277085 -092.69087249
112  30.75277085 -092.69087249  30.75276133 -092.69087350
111  30.75275062 -092.69088622
111  30.75272063 -092.69092745
111  30.75267447 -092.69092796
111  30.75261141 -092.69098681
111  30.75260808 -092.69100175
111  30.75260101 -092.69100211
111  30.75260215 -092.69092276
111  30.75258970 -092.69092237
111  30.75258968 -092.69088779
111  30.75232669 -092.69089592
111  30.75228301 -092.69092647
111  30.75228604 -092.69140489
111  30.75211230 -092.69140712
111  30.75195837 -092.69140911
111  30.75182479 -092.69141083
111  30.75174185 -092.69141190
111  30.75174061 -092.69146557
111  30.75167977 -092.69146411
111  30.75167882 -092.69141271
111  30.75113499 -092.69142685
111  30.75113385 -092.69120427
111  30.75114117 -092.69120428
111  30.75114124 -092.69097965
111  30.75113269 -092.69097941
111  30.75112927 -092.69031224
111  30.75177425 -092.69029881
111  30.75177175 -092.68996701
112  30.75164855 -092.68981360  30.75156695 -092.68979830
111  30.75164855 -092.68981360
111  30.75164833 -092.68980717
111  30.75155567 -092.68980810
111  30.74355800 -092.68988886
112  30.74354764 -092.68988393  30.74354139 -092.68989273
111  30.74354764 -092.68988393
112  30.74354764 -092.68988393  30.74354319 -092.68988994
111  30.74353910 -092.68988303
111  30.74353808 -092.68986127
112  30.74353808 -092.68986127  30.74353710 -092.68984895
111  30.74353199 -092.68984776
111  30.74353247 -092.68983567
111  30.74353870 -092.68983639
111  30.74353891 -092.68978664
111  30.74355821 -092.68977456
111  30.74355823 -092.68976323
112  30.74364955 -092.68959967  30.74365672 -092.68947781
111  30.74364955 -092.68959967
111  30.74364776 -092.68934489
111  30.74364300 -092.68866825
111  30.74394318 -092.68866821
112  30.74394318 -092.68866821  30.74389885 -092.68867623
112  30.74377886 -092.68881304  30.74375332 -092.68894888
111  30.74377886 -092.68881304
111  30.74377841 -092.68896455
111  30.74374045 -092.68896436
111  30.74373915 -092.68934312
111  30.74373831 -092.68958902
112  30.74373831 -092.68958902  30.74374582 -092.68973702
111  30.74386086 -092.68977578
111  30.75155333 -092.68970074
111  30.75163777 -092.68969991
112  30.75163777 -092.68969991  30.75175295 -092.68968248
111  30.75177055 -092.68952401
111  30.75176768 -092.68926789
111  30.75176192 -092.68875168
112  30.75176192 -092.68875168  30.75174747 -092.68865744
112  30.75164396 -092.68860199  30.75160243 -092.68858595
111  30.75164396 -092.68860199
111  30.75160524 -092.68859150
111  30.75201544 -092.68859050
111  30.75197394 -092.68859959
112  30.75197394 -092.68859959  30.75192719 -092.68861578
112  30.75185535 -092.68878292  30.75185330 -092.68890541
111  30.75185535 -092.68878292
111  30.75185875 -092.68926749
111  30.75186056 -092.68952546
111  30.75186495 -092.68952570
112  30.75186495 -092.68952570  30.75187011 -092.68963148
112  30.75199802 -092.68970237  30.75208519 -092.68973187
111  30.75199802 -092.68970237
111  30.75206890 -092.68970171
111  30.75692586 -092.68965601
112  30.75692586 -092.68965601  30.75702047 -092.68965081
112  30.75729760 -092.68921962  30.75730171 -092.68885506
111  30.75729760 -092.68921962
111  30.75729491 -092.68883839
111  30.75724798 -092.68883978
111  30.75724798 -092.68873265
112  30.75724798 -092.68873265  30.75724442 -092.68859520
112  30.75711341 -092.68854929  30.75706938 -092.68853971
111  30.75711341 -092.68854929
111  30.75708836 -092.68854586
111  30.75738743 -092.68853046
113  30.75738761 -092.68854647
130 Airport Boundary 22
111  30.75104402 -092.69185214
111  30.75103242 -092.69182410
111  30.75103866 -092.69166104
111  30.75031335 -092.69166722
111  30.75014241 -092.69205755
111  30.74525256 -092.69211108
111  30.74524806 -092.69020848
111  30.74367971 -092.69019603
111  30.74272308 -092.68970454
111  30.74272133 -092.68933175
111  30.74221922 -092.68932059
111  30.74224800 -092.68914570
