I
1000 Generated by WorldEditor

1     66 1 0 WMKK Kuala Lumpur Intl - Sepang
100 58.58 1 0 0.00 1 2 1 15  02.74442906  101.69370602  109    0 2 9 0 0 33  02.71459448  101.71376065  108    0 2 9 0 0
100 60.05 1 0 0.25 1 3 1 14R  02.74894347  101.71358712   58  120 3 2 1 1 32L  02.71851815  101.73398975    0  117 3 2 1 1
100 60.05 1 0 0.25 1 3 1 14L  02.78372048  101.71778956    0  111 3 2 1 1 32R  02.75279092  101.73852312  104  119 3 2 1 1
110 1 0.00 12.0000 New Taxiway 30
111  02.74698014  101.73624251
111  02.74340263  101.73862071
111  02.74344141  101.73867996
113  02.74700781  101.73628674
110 1 0.00 12.0000 New Taxiway 29
111  02.74344507  101.73863286
111  02.74413322  101.73964360
111  02.74419149  101.73960829
113  02.74351888  101.73858527
110 1 0.00 12.0000 New Taxiway 28
111  02.74464667  101.73780661
111  02.74533126  101.73883932
111  02.74540918  101.73880031
113  02.74470604  101.73776203
110 1 0.00 12.0000 New Taxiway 27
111  02.74584703  101.73700979
111  02.74653904  101.73802764
111  02.74660583  101.73798678
113  02.74591712  101.73696608
110 1 0.00 12.0000 New Taxiway 31
111  02.74571149  101.73422565
111  02.74564909  101.73426618
111  02.74698354  101.73624105
113  02.74705447  101.73620070
110 1 0.00 12.0000 New Taxiway 26
111  02.74698393  101.73624130
111  02.74691769  101.73628582
111  02.74721937  101.73630715
111  02.74722822  101.73621489
113  02.74695219  101.73619493
110 1 0.00 12.0000 New Taxiway 26
111  02.74708492  101.73618433
111  02.74777483  101.73721510
111  02.74785254  101.73716472
113  02.74718430  101.73616452
110 1 0.00 12.0000 New Taxiway 26
111  02.74713794  101.73635544
111  02.74806749  101.73573531
111  02.74801737  101.73565739
113  02.74705468  101.73629845
110 1 0.00 12.0000 New Taxiway 26
111  02.74629464  101.73516779
111  02.74724172  101.73453897
111  02.74719159  101.73445547
113  02.74624636  101.73508735
110 1 0.00 3.0000 New Taxiway 25
111  02.74086680  101.73356629
111  02.74093305  101.73366746
111  02.74156021  101.73325727
113  02.74149346  101.73315704
110 1 0.00 3.0000 New Taxiway 25
111  02.73964233  101.73590089
111  02.73977594  101.73610258
111  02.74092758  101.73531895
113  02.74079348  101.73511821
110 1 0.00 3.0000 New Taxiway 25
111  02.74178611  101.73780335
111  02.74196207  101.73806863
111  02.74231972  101.73783613
113  02.74214326  101.73757179
110 1 0.00 3.0000 New Taxiway 25
111  02.74163261  101.73302336
111  02.74171858  101.73315085
111  02.74207623  101.73291836
113  02.74198976  101.73279180
110 1 0.00 350.0000 New Taxiway 25
111  02.74561346  101.73564844
111  02.74543674  101.73576972
112  02.74546999  101.73607624  02.74541836  101.73622007
111  02.74464570  101.73665291
111  02.74479311  101.73686584
111  02.74434062  101.73717723
111  02.74441060  101.73728279
111  02.74449247  101.73722763
111  02.74461579  101.73741732
111  02.74469997  101.73736279
111  02.74489861  101.73765785
111  02.74699688  101.73625133
111  02.74615511  101.73500237
111  02.74594034  101.73514770
111  02.74584285  101.73500338
111  02.74561961  101.73515233
111  02.74554854  101.73504772
113  02.74531405  101.73520484
110 1 0.00 12.0000 New Taxiway 32
111  02.74204392  101.73949017
111  02.74276333  101.74055698
111  02.74282325  101.74051665
111  02.74216093  101.73953265
111  02.74345683  101.73868271
113  02.74340173  101.73859281
110 1 0.00 350.0000 New Taxiway 25
111  02.74151340  101.73832838
111  02.74221862  101.73938543
111  02.74325294  101.73869962
113  02.74254722  101.73764350
110 1 0.00 3.0000 New Taxiway 25
111  02.73862699  101.73160878
111  02.73880433  101.73188214
111  02.73989485  101.73116933
113  02.73971701  101.73089691
