I
1050 Generated by WorldEditor 2.2.0r2

1    330 0 0 45XS Ghost Apache
1302 gui_label 2D
100 13.72 1 0 0.25 0 0 0 10  28.13286331 -098.91170706    0    0 0 0 0 0 28  28.12906900 -098.89991115    0    0 0 0 0 0
110 1 0.00 0.0000 Taxiway 4
111  28.12923732 -098.90063009
111  28.12923458 -098.90063129
112  28.12923458 -098.90063129  28.12920512 -098.90058233
112  28.12910410 -098.90057333  28.12906707 -098.90058678
111  28.12910410 -098.90057333
111  28.12888179 -098.90065751
111  28.12882950 -098.90049232
111  28.12891811 -098.90045578
111  28.12884685 -098.90023408
111  28.12875680 -098.90027097
111  28.12868832 -098.90007012
113  28.12901246 -098.89993589
110 1 0.00 0.0000 Taxiway 3
111  28.13291849 -098.91201535
112  28.13291849 -098.91201535  28.13286457 -098.91203707
112  28.13273877 -098.91204208  28.13265833 -098.91204141
111  28.13273877 -098.91204208
111  28.13275644 -098.91157501
111  28.13280624 -098.91172803
111  28.13284984 -098.91170965
112  28.13284984 -098.91170965  28.13285426 -098.91172870
112  28.13284513 -098.91178884  28.13283540 -098.91179953
113  28.13284513 -098.91178884
110 2 0.00 0.0000 Taxiway 2
111  28.13299598 -098.91198194
111  28.13291849 -098.91201535
111  28.13284513 -098.91178884
112  28.13284513 -098.91178884  28.13285485 -098.91177814
112  28.13284984 -098.91170965  28.13284542 -098.91169061
111  28.13284984 -098.91170965
113  28.13289580 -098.91169161
110 2 0.00 0.0000 Taxiway 1
111  28.12873482 -098.90053136
111  28.12866285 -098.90030945
111  28.12875680 -098.90027097
111  28.12884685 -098.90023408
111  28.12891811 -098.90045578
113  28.12882950 -098.90049232
130 Airport Boundary
111  28.13364695 -098.91212220
111  28.13312399 -098.91212910
111  28.13354053 -098.91333924
111  28.13327297 -098.91342026
111  28.13286252 -098.91214289
111  28.13195951 -098.91216185
111  28.12704452 -098.89695641
113  28.12880940 -098.89693862
1300  28.12882124 -098.90036712  19.90 hangar props Hangar 01
1301 A none 
19  28.13057918 -098.90585916 0 Windsock
51 12270 Ghost Apache Unicom
99
