I
1050 Generated by WorldEditor 1.6.0r1

1    912 0 0 LKLT Letnany Airport
100 23.00 3 0 0.00 0 0 0 05L  50.12927722  014.52123070    0    0 0 0 0 0 23R  50.13399828  014.52959899    0    0 0 0 0 0
100 24.99 3 0 0.00 0 0 0 05R  50.12931157  014.52309056    0    0 0 0 0 0 23L  50.13378546  014.53169576    0    0 0 0 0 0
102 H1  50.12863687  014.52356092 179.78 11.90 11.00 15 0 0 0.00 0
110 1 0.00 0.0000 New Taxiway 2
111  50.12816869  014.52381668
111  50.12827692  014.52381666
111  50.12827784  014.52539122
111  50.12816156  014.52539123
111  50.12816113  014.52501912
111  50.12807168  014.52501966
111  50.12807099  014.52497060
111  50.12798873  014.52496973
111  50.12798800  014.52499891
111  50.12782971  014.52499843
111  50.12781988  014.52540938
111  50.12771389  014.52541223
111  50.12771389  014.52526971
111  50.12761065  014.52524932
111  50.12760474  014.52540127
111  50.12752720  014.52539871
111  50.12749503  014.52517109
111  50.12745372  014.52517436
112  50.12745372  014.52517436  50.12747083  014.52536204
111  50.12742497  014.52552561
111  50.12727172  014.52565666
112  50.12749848  014.52633624  50.12749546  014.52659923
111  50.12749848  014.52633624
111  50.12742938  014.52850988
111  50.12747513  014.52863381
111  50.12749716  014.52786696
111  50.12762116  014.52780133
111  50.12790074  014.52782080
111  50.12789597  014.52799407
111  50.12792016  014.52799457
111  50.12791734  014.52809374
111  50.12788036  014.52809122
111  50.12787065  014.52853560
111  50.12782343  014.52853068
111  50.12782206  014.52857682
111  50.12774278  014.52856918
111  50.12774385  014.52851964
111  50.12773055  014.52851949
111  50.12774122  014.52808753
111  50.12766343  014.52808048
111  50.12764632  014.52864378
111  50.12759218  014.52863868
111  50.12758753  014.52879113
112  50.12758753  014.52879113  50.12757048  014.52883948
111  50.12752959  014.52881403
111  50.12756646  014.52891648
111  50.12764453  014.52882514
112  50.12776814  014.52886162  50.12782065  014.52892160
111  50.12776814  014.52886162
111  50.12788375  014.52903771
112  50.12808887  014.52915876  50.12823194  014.52914193
111  50.12808887  014.52915876
111  50.12861475  014.52905071
112  50.12861475  014.52905071  50.12864444  014.52910702
111  50.12864096  014.52924345
111  50.12852261  014.52926402
111  50.12852710  014.52934554
111  50.12849867  014.52935638
111  50.12850367  014.52954912
111  50.12861101  014.52954523
111  50.12863878  014.52953858
111  50.12864254  014.52977758
111  50.12866085  014.52977904
111  50.12865747  014.52953335
111  50.12868714  014.52952576
111  50.12868714  014.52954523
111  50.12897688  014.52951416
111  50.12897688  014.52949129
112  50.12920472  014.52908959  50.12921076  014.52882339
111  50.12920472  014.52908959
111  50.12908546  014.52828172
111  50.12914430  014.52825879
111  50.12913675  014.52820460
111  50.12907483  014.52823052
111  50.12901027  014.52781320
112  50.12907826  014.52756447  50.12915328  014.52741021
111  50.12907826  014.52756447
111  50.12922243  014.52750445
112  50.12928089  014.52755986  50.12929569  014.52763364
111  50.12928089  014.52755986
111  50.12929813  014.52768828
111  50.12932986  014.52787815
111  50.12934248  014.52787172
111  50.12941778  014.52835766
111  50.12940850  014.52836409
111  50.12943846  014.52855640
111  50.12942257  014.52856348
111  50.12959647  014.52964699
111  50.12977381  014.52957441
111  50.12971771  014.52921297
111  50.12976947  014.52919473
111  50.12927362  014.52599911
111  50.12925349  014.52601016
111  50.12922712  014.52589141
111  50.12927573  014.52586174
111  50.12927221  014.52584415
111  50.12925953  014.52585185
111  50.12921303  014.52566391
111  50.12913223  014.52570905
111  50.12909618  014.52562777
112  50.12909618  014.52562777  50.12907136  014.52557596
111  50.12904976  014.52557628
111  50.12894909  014.52554769
111  50.12894888  014.52552254
111  50.12894795  014.52540800
111  50.12841011  014.52539317
111  50.12840908  014.52499734
111  50.12845447  014.52492494
111  50.12848247  014.52492524
111  50.12871337  014.52492976
111  50.12871353  014.52486954
111  50.12871391  014.52472353
111  50.12848291  014.52472090
111  50.12845550  014.52472059
111  50.12840926  014.52463531
111  50.12841217  014.52435855
111  50.12845550  014.52429419
111  50.12871441  014.52429580
111  50.12871389  014.52419448
111  50.12871337  014.52409467
111  50.12845034  014.52409145
111  50.12841217  014.52401422
111  50.12841217  014.52373907
111  50.12845859  014.52366345
111  50.12871750  014.52366828
111  50.12871857  014.52356115
111  50.12871956  014.52346232
111  50.12845756  014.52345910
