I
1050 Generated by WorldEditor 1.7.0r3

1   1276 0 0 KFKA Fillmore County
100 23.00 1 0 0.25 0 2 1 11  43.67834968 -092.18699088    0    0 2 0 0 0 29  43.67517479 -092.17251700    0    0 2 0 0 0
110 1 0.00 0.0000 Main Taxiway
111  43.67527314 -092.17247567
111  43.67542420 -092.17242670
112  43.67562059 -092.17247488  43.67570757 -092.17256396
111  43.67562059 -092.17247488
111  43.67612117 -092.17305716
112  43.67623270 -092.17306937  43.67631185 -092.17303959
111  43.67623270 -092.17306937
112  43.67623270 -092.17306937  43.67625072 -092.17306139
112  43.67626648 -092.17296526  43.67625636 -092.17292261
111  43.67626648 -092.17296526
111  43.67594718 -092.17149797
111  43.67603010 -092.17146172
111  43.67607248 -092.17164367
111  43.67608688 -092.17170708
111  43.67612126 -092.17186094
111  43.67615048 -092.17198534
111  43.67616453 -092.17204482
111  43.67621641 -092.17227188
111  43.67622869 -092.17232432
111  43.67626431 -092.17247279
111  43.67628499 -092.17255655
111  43.67630765 -092.17265630
111  43.67632504 -092.17273394
111  43.67638960 -092.17301375
111  43.67673180 -092.17287267
111  43.67666829 -092.17258927
111  43.67665546 -092.17253118
111  43.67662232 -092.17238526
111  43.67661295 -092.17234234
111  43.67659993 -092.17228530
111  43.67661563 -092.17227778
111  43.67644371 -092.17151083
111  43.67651050 -092.17148255
111  43.67658127 -092.17180414
111  43.67659379 -092.17186196
111  43.67663738 -092.17205738
111  43.67665184 -092.17212418
111  43.67667884 -092.17224893
111  43.67669180 -092.17230916
111  43.67671745 -092.17242414
111  43.67677589 -092.17239991
111  43.67678415 -092.17239625
111  43.67685523 -092.17272026
111  43.67685070 -092.17272220
111  43.67687316 -092.17281487
111  43.67691002 -092.17298721
111  43.67706032 -092.17367071
111  43.67693040 -092.17372699
111  43.67698708 -092.17399662
111  43.67699116 -092.17401555
111  43.67685000 -092.17407522
111  43.67681341 -092.17408947
111  43.67665589 -092.17415590
112  43.67665589 -092.17415590  43.67667934 -092.17426781
112  43.67654381 -092.17451200  43.67645306 -092.17457483
112  43.67644301 -092.17476266  43.67645713 -092.17488400
111  43.67644301 -092.17476266
111  43.67911306 -092.18690514
111  43.67894475 -092.18697209
112  43.67881826 -092.18694826  43.67876266 -092.18689513
111  43.67881826 -092.18694826
111  43.67873249 -092.18688345
112  43.67873249 -092.18688345  43.67870833 -092.18686255
112  43.67867008 -092.18685791  43.67866053 -092.18685750
111  43.67864391 -092.18686371
111  43.67844523 -092.18695079
111  43.67838195 -092.18665461
112  43.67856417 -092.18673738  43.67869731 -092.18668145
111  43.67856417 -092.18673738
111  43.67863760 -092.18670747
111  43.67881449 -092.18663421
112  43.67881449 -092.18663421  43.67887194 -092.18657616
112  43.67887505 -092.18636785  43.67885503 -092.18625075
111  43.67887505 -092.18636785
111  43.67786067 -092.18174320
112  43.67786067 -092.18174320  43.67782770 -092.18163548
112  43.67767809 -092.18161704  43.67759527 -092.18164446
111  43.67767809 -092.18161704
111  43.67753444 -092.18167831
111  43.67745320 -092.18171349
112  43.67745320 -092.18171349  43.67740627 -092.18173299
112  43.67734687 -092.18194931  43.67735073 -092.18208044
111  43.67734687 -092.18194931
111  43.67723781 -092.18144566
