I
1050 Generated by WorldEditor 2.2.0r2

1     40 0 0 DE15 Pevey
1302 gui_label 2D
100 22.86 3 0 0.00 0 0 0 09  38.61424770 -075.70564152    0    0 0 0 0 0 27  38.61407000 -075.69674800    0    0 0 0 0 0
110 2 0.00 0.0000 New Taxiway 38
111  38.61450676 -075.70430241
111  38.61450804 -075.70459059
111  38.61436784 -075.70459254
113  38.61436936 -075.70430241
110 3 0.00 0.0000 New Taxiway 37
111  38.61425659 -075.70408545
111  38.61450712 -075.70412758
111  38.61450676 -075.70430241
111  38.61436936 -075.70430241
113  38.61431108 -075.70430241
130 Airport Boundary 39
111  38.61452058 -075.69651971
111  38.61476189 -075.70595520
111  38.61396294 -075.70583001
113  38.61378685 -075.69656561
14  38.61457854 -075.70495560   8.00 0 New Tower Viewpoint 26
1300  38.61444098 -075.70441896  89.72 hangar props GA Hangar
1301 A none 
99
