I
1100 Generated by WorldEditor 2.2.0r2

1    248 0 0 4F2 Panola County Sharpe Field
100 22.86 1 0 0.25 0 3 0 17  32.18158793 -094.29907627    0    0 2 0 0 1 35  32.17059593 -094.29857633    0    0 2 0 0 0
110 2 0.00 0.0000 Hangars
111  32.17101217 -094.29702167
111  32.17101225 -094.29690176
111  32.17101095 -094.29684363
111  32.17257189 -094.29687183
111  32.17256962 -094.29706842
113  32.17256950 -094.29707860
110 2 0.00 0.0000 Hangars
111  32.17400818 -094.29648803
111  32.17401168 -094.29625535
111  32.17418225 -094.29625648
113  32.17417796 -094.29649625
110 1 0.00 0.0000 Hangars
111  32.17387111 -094.29658653
111  32.17387248 -094.29648146
111  32.17400818 -094.29648803
111  32.17417796 -094.29649625
113  32.17417621 -094.29659654
110 2 0.00 0.0000 Hangars
111  32.17389625 -094.29642517
111  32.17387146 -094.29642309
111  32.17377402 -094.29641492
111  32.17370676 -094.29643115
111  32.17364927 -094.29641621
111  32.17358921 -094.29643484
111  32.17353098 -094.29641835
111  32.17353126 -094.29640630
111  32.17353390 -094.29629209
111  32.17354909 -094.29626154
111  32.17358760 -094.29626175
111  32.17359049 -094.29619019
111  32.17377711 -094.29618697
111  32.17377619 -094.29626966
113  32.17389842 -094.29627564
110 2 0.00 0.0000 Hangars
111  32.17298281 -094.29639950
111  32.17279107 -094.29639605
111  32.17279934 -094.29619940
111  32.17298479 -094.29620300
113  32.17298296 -094.29638408
110 2 0.00 0.0000 Hangars
111  32.17060164 -094.29701549
111  32.17060257 -094.29688294
111  32.17060299 -094.29684887
111  32.17079538 -094.29685144
111  32.17079516 -094.29689969
113  32.17079465 -094.29701378
110 1 0.00 0.0000 Ramp Area
111  32.17074945 -094.29759851
111  32.17063127 -094.29759532
111  32.17063508 -094.29730100
112  32.17053762 -094.29718044  32.17046570 -094.29717091
111  32.17053762 -094.29718044
112  32.17053762 -094.29718044  32.17045430 -094.29717091
111  32.17046147 -094.29716957
111  32.17046633 -094.29688303
111  32.17060257 -094.29688294
111  32.17060164 -094.29701549
111  32.17060303 -094.29705362
111  32.17071598 -094.29706770
112  32.17079465 -094.29701378  32.17079479 -094.29697263
111  32.17079465 -094.29701378
111  32.17079516 -094.29689969
111  32.17101225 -094.29690176
111  32.17101217 -094.29702167
111  32.17256950 -094.29707860
111  32.17256962 -094.29706842
111  32.17276326 -094.29708481
111  32.17277103 -094.29691095
111  32.17279107 -094.29639605
111  32.17298281 -094.29639950
111  32.17298296 -094.29638408
111  32.17353126 -094.29640630
111  32.17353098 -094.29641835
111  32.17358921 -094.29643484
111  32.17364927 -094.29641621
111  32.17370676 -094.29643115
111  32.17377402 -094.29641492
111  32.17387146 -094.29642309
111  32.17387248 -094.29648146
111  32.17387111 -094.29658653
111  32.17385503 -094.29712926
111  32.17349453 -094.29711546
112  32.17336936 -094.29723573  32.17336185 -094.29733137
111  32.17335694 -094.29770969
111  32.17330019 -094.29771022
111  32.17324025 -094.29771077
111  32.17324740 -094.29740245
112  32.17311140 -094.29729152  32.17301548 -094.29728950
111  32.17087747 -094.29719576
114  32.17075152 -094.29733148  32.17074417 -094.29745835
110 1 0.00 0.0000 Main Taxiway
111  32.17085114 -094.29846771
111  32.17070422 -094.29846212
111  32.17060031 -094.29845816
111  32.17061126 -094.29816912
111  32.17063127 -094.29759532
111  32.17074945 -094.29759851
112  32.17089691 -094.29772922  32.17099780 -094.29773528
111  32.17315606 -094.29783445
112  32.17324036 -094.29771984  32.17325154 -094.29764358
111  32.17324036 -094.29771984
112  32.17324036 -094.29771984  32.17324052 -094.29771582
112  32.17324025 -094.29771077  32.17324006 -094.29770798
111  32.17324025 -094.29771077
111  32.17330019 -094.29771022
111  32.17335694 -094.29770969
112  32.17347551 -094.29784432  32.17357249 -094.29784708
111  32.17856566 -094.29807779
111  32.17857199 -094.29781254
111  32.17901244 -094.29782782
111  32.17901476 -094.29810547
111  32.18175360 -094.29822488
111  32.18175173 -094.29836722
112  32.18161245 -094.29849311  32.18160655 -094.29860936
111  32.18161245 -094.29849311
112  32.18161245 -094.29849311  32.18161046 -094.29853229
112  32.18160574 -094.29866640  32.18160342 -094.29873544
111  32.18160574 -094.29866640
112  32.18160574 -094.29866640  32.18160118 -094.29880226
111  32.18159176 -094.29895550
111  32.18149891 -094.29895109
111  32.18137264 -094.29894508
112  32.18148439 -094.29878538  32.18148628 -094.29866572
111  32.18148439 -094.29878538
112  32.18148439 -094.29878538  32.18148497 -094.29874873
112  32.18148756 -094.29866639  32.18148894 -094.29862587
111  32.18148756 -094.29866639
112  32.18148756 -094.29866639  32.18149069 -094.29857460
111  32.18149476 -094.29848986
112  32.18135451 -094.29835165  32.18121520 -094.29834757
111  32.17744094 -094.29818973
112  32.17727434 -094.29831905  32.17724493 -094.29846602
111  32.17727434 -094.29831905
112  32.17727434 -094.29831905  32.17727326 -094.29836979
112  32.17727126 -094.29846972  32.17727033 -094.29851674
111  32.17727126 -094.29846972
112  32.17727126 -094.29846972  32.17726958 -094.29855426
111  32.17726743 -094.29865237
112  32.17738845 -094.29876562  32.17749209 -094.29878148
111  32.17738845 -094.29876562
112  32.17738845 -094.29876562  32.17739008 -094.29876570
