A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1       16 0 0 YOLW Onslow
100   49.99   4   0 0.25 0 1 0 03  -21.67795407  115.10826836    0.00    0.00 0  0 0 0 21  -21.66419363  115.11445000    0.00    0.00 0  0 0 0
100   41.15   4   0 0.00 0 0 0 11  -21.66691380  115.10813194    0.00    0.00 1  0 0 0 29  -21.66910486  115.11378685    0.00    0.00 1  0 0 0
110   1 0.25   0.00 New Taxiway 7
112 -21.66985653  115.11318124 -21.66991046  115.11318059 
112 -21.66995954  115.11329339 -21.66995772  115.11335598 
112 -21.66984865  115.11339054 -21.66980987  115.11338728 
114 -21.66975412  115.11329078 -21.66975291  115.11323601 
110   4 0.25   0.00 New Taxiway 2
112 -21.67770010  115.10785728 -21.67786423  115.10772304 
112 -21.67816624  115.10786434 -21.67833694  115.10791380 
112 -21.67850764  115.10796325 -21.67861269  115.10797738 
112 -21.67909196  115.10791380 -21.67938740  115.10787847 
112 -21.67921670  115.10811161 -21.67917731  115.10816813 
112 -21.67863238  115.10828824 -21.67858643  115.10830943 
112 -21.67852077  115.10847192 -21.67851421  115.10852138 
111 -21.67829755  115.10864855 
112 -21.67033222  115.11221929 -21.67026722  115.11224260 
112 -21.67025278  115.11232808 -21.67023111  115.11237471 
112 -21.67007945  115.11276325 -21.67001445  115.11287982 
112 -21.66948725  115.11290313 -21.66942948  115.11291090 
112 -21.66936836  115.11317292 -21.66942089  115.11326476 
112 -21.66949311  115.11367450 -21.66949311  115.11380166 
112 -21.66930373  115.11389489 -21.66931686  115.11392315 
112 -21.66934969  115.11425517 -21.66933656  115.11438233 
111 -21.66925777  115.11432582 
112 -21.66905425  115.11393728 -21.66904768  115.11393021 
112 -21.66875880  115.11388076 -21.66859467  115.11379599 
112 -21.66829266  115.11340745 -21.66816135  115.11325203 
112 -21.66816792  115.11313193 -21.66811540  115.11309661 
112 -21.66791843  115.11333680 -21.66776087  115.11344277 
112 -21.66721594  115.11357699 -21.66713059  115.11358406 
112 -21.66709778  115.11346164 -21.66709121  115.11341925 
112 -21.66698398  115.11349234 -21.66696428  115.11349940 
112 -21.66677606  115.11364057 -21.66671040  115.11374654 
112 -21.66653970  115.11393021 -21.66644122  115.11402205 
112 -21.66632961  115.11394434 -21.66625083  115.11395141 
112 -21.66621144  115.11408563 -21.66617861  115.11414921 
112 -21.66601447  115.11417747 -21.66597508  115.11416334 
111 -21.66577812  115.11424105 
112 -21.66435077  115.11487266 -21.66414724  115.11495036 
112 -21.66391746  115.11490798 -21.66375989  115.11490798 
112 -21.66377302  115.11457595 -21.66377302  115.11448412 
112 -21.66391089  115.11427219 -21.66397654  115.11418035 
112 -21.66422014  115.11396338 -21.66429177  115.11392485 
112 -21.66501396  115.11359732 -21.66510946  115.11356521 
112 -21.66577196  115.11325694 -21.66589730  115.11318630 
112 -21.66606041  115.11318698 -21.66611950  115.11316579 
112 -21.66611950  115.11306688 -21.66608667  115.11303863 
112 -21.66619172  115.11293972 -21.66623767  115.11293972 
112 -21.66671038  115.11290440 -21.66684169  115.11284789 
111 -21.66692047  115.11266421 
112 -21.66673664  115.11220503 -21.66667755  115.11209200 
112 -21.66660534  115.11207081 -21.66651999  115.11207081 
112 -21.66635585  115.11187300 -21.66632959  115.11180236 
112 -21.66619828  115.11147740 -21.66617859  115.11143501 
112 -21.66586345  115.11146327 -21.66584375  115.11141382 
112 -21.66628363  115.11114537 -21.66634272  115.11111005 
112 -21.66650395  115.11100313 -21.66653085  115.11098383 
112 -21.66652637  115.11072810 -21.66653534  115.11066055 
112 -21.66661157  115.11066538 -21.66663848  115.11066538 
112 -21.66677749  115.11060265 -21.66679542  115.11059300 
112 -21.66681336  115.11037587 -21.66683130  115.11032279 
112 -21.66698376  115.11031797 -21.66703757  115.11031314 
112 -21.66707793  115.11028419 -21.66710035  115.11026489 
112 -21.66723936  115.11011049 -21.66723936  115.11008154 
112 -21.66717210  115.11010084 -21.66714968  115.11010566 
112 -21.66698825  115.11022147 -21.66694789  115.11022629 
112 -21.66686717  115.11015874 -21.66687166  115.11012014 
112 -21.66701067  115.11003329 -21.66703757  115.10998986 
111 -21.66698825  115.10991266 
112 -21.66681336  115.10995126 -21.66679991  115.10996573 
111 -21.66671471  115.10991748 
112 -21.66678646  115.10983063 -21.66682233  115.10981133 
111 -21.66707979  115.10970127 
112 -21.66620507  115.10761200 -21.66619545  115.10759131 
112 -21.66633003  115.10745685 -21.66636848  115.10743617 
112 -21.66635886  115.10734308 -21.66635886  115.10733274 
112 -21.66611856  115.10680525 -21.66611856  115.10679491 
112 -21.66616662  115.10640188 -21.66625313  115.10623639 
112 -21.66651266  115.10640188 -21.66652228  115.10641222 
112 -21.66701251  115.10735343 -21.66702212  115.10737411 
111 -21.66726243  115.10765337 
112 -21.66874507  115.11154542 -21.66891110  115.11198735 
113 -21.66928686  115.11170527 
112 -21.66744632  115.11085917 -21.66746112  115.11090163 
112 -21.66754497  115.11105555 -21.66758937  115.11112986 
112 -21.66759430  115.11148016 -21.66759430  115.11156509 
112 -21.66750058  115.11160755 -21.66747098  115.11159162 
112 -21.66693332  115.11183047 -21.66682480  115.11188354 
111 -21.66688893  115.11197377 
112 -21.66711583  115.11254700 -21.66717009  115.11265846 
111 -21.66724408  115.11258415 
112 -21.66791985  115.11221793 -21.66808756  115.11212239 
112 -21.66792479  115.11177208 -21.66790012  115.11170308 
113 -21.66746112  115.11077425 
111 -21.66714674  115.11114334 
111 -21.66742546  115.11102469 
111 -21.66726619  115.11061933 
113 -21.66701810  115.11072149 
112 -21.67805862  115.10850011 -21.67806128  115.10848013 
112 -21.67785971  115.10802349 -21.67781197  115.10803205 
111 -21.66410116  115.11420391 
112 -21.66409917  115.11425108 -21.66411112  115.11428325 
111 -21.66426257  115.11467348 
112 -21.66430043  115.11467991 -21.66432833  115.11467133 
113 -21.67803037  115.10852495 
110   1 0.25   0.00 New Taxiway 5
111 -21.66700279  115.11071161 
111 -21.66727844  115.11058637 
111 -21.66746221  115.11103128 
113 -21.66712530  115.11117300 
110   1 0.25   0.00 New Taxiway 6
111 -21.66667390  115.10988775 
111 -21.66707889  115.10969957 
111 -21.66731361  115.11022450 
113 -21.66686949  115.11039039 
14  -21.66696400  115.11112600    5 0 Tower Viewpoint
15  -21.66724697  115.11077068 116.57 New Ramp Start 4
19  -21.66985653  115.11328882 1 New Windsock 5
51 12760 CTAF


130 Airport Boundary
111 -021.67921638  115.10810852
111 -021.67909241  115.10791016
111 -021.66651344  115.10639954
111 -021.66616631  115.10639954
111 -021.66377258  115.11457825
111 -021.66391754  115.11490631
111 -021.66435051  115.11487579
113 -021.66925812  115.11432648
99
