I
1050 Generated by WorldEditor 2.1.0r1

1    393 0 0 LFEB Dinan Trelivan
100 29.87 1 0 0.00 0 0 0 07  48.44195127 -002.10892794   49    0 1 0 0 0 25  48.44462872 -002.09766555    0    0 1 0 0 0
110 2 0.00 0.0000 Concrete Slab 1
111  48.44551682 -002.10108365
111  48.44541273 -002.10123349
111  48.44536303 -002.10114845
113  48.44546981 -002.10100468
110 3 0.00 0.0000 Runway Turnaround 1
111  48.44221868 -002.10836789
111  48.44228080 -002.10875923
111  48.44220257 -002.10909345
113  48.44206168 -002.10898411
110 1 0.00 0.0000 Taxiway 2
111  48.44560452 -002.10064294
111  48.44560243 -002.10077685
112  48.44552970 -002.10070248  48.44549292 -002.10072738
111  48.44552970 -002.10070248
111  48.44531807 -002.10091993
111  48.44537340 -002.10100659
112  48.44546205 -002.10098715  48.44551645 -002.10100133
111  48.44546205 -002.10098715
112  48.44553055 -002.10126901  48.44545948 -002.10147065
111  48.44553055 -002.10126901
112  48.44524539 -002.10127223  48.44511677 -002.10096024
111  48.44524539 -002.10127223
112  48.44500846 -002.10123821  48.44488677 -002.10135362
111  48.44500846 -002.10123821
111  48.44494276 -002.10132324
111  48.44495072 -002.10357585
112  48.44498028 -002.10367634  48.44500735 -002.10373006
111  48.44498028 -002.10367634
111  48.44514951 -002.10383306
111  48.44521601 -002.10368959
112  48.44521601 -002.10368959  48.44531284 -002.10356157
112  48.44541032 -002.10293699  48.44543376 -002.10277514
111  48.44541032 -002.10293699
111  48.44557937 -002.10137878
111  48.44564916 -002.10137878
112  48.44564916 -002.10137878  48.44562995 -002.10162782
111  48.44556609 -002.10218592
111  48.44555341 -002.10228914
111  48.44552712 -002.10249544
111  48.44561877 -002.10251966
111  48.44559779 -002.10273058
111  48.44549933 -002.10270425
111  48.44549071 -002.10276739
111  48.44556317 -002.10276942
111  48.44551826 -002.10311784
111  48.44558022 -002.10313650
111  48.44557229 -002.10316954
111  48.44543922 -002.10313086
111  48.44541502 -002.10329346
112  48.44541502 -002.10329346  48.44536479 -002.10357401
111  48.44521587 -002.10387492
111  48.44527394 -002.10391155
111  48.44543158 -002.10395966
111  48.44541629 -002.10409673
111  48.44540063 -002.10423665
112  48.44540063 -002.10423665  48.44532622 -002.10416437
112  48.44529216 -002.10409427  48.44526604 -002.10404576
111  48.44529216 -002.10409427
111  48.44516371 -002.10396292
111  48.44516319 -002.10396390
111  48.44502046 -002.10429478
111  48.44498305 -002.10425798
111  48.44470841 -002.10486179
111  48.44462316 -002.10476229
112  48.44450980 -002.10474950  48.44443257 -002.10468875
111  48.44450980 -002.10474950
111  48.44446822 -002.10483405
111  48.44435410 -002.10472617
111  48.44436064 -002.10471034
111  48.44445616 -002.10447915
111  48.44445951 -002.10447105
111  48.44449916 -002.10450895
111  48.44446145 -002.10460080
111  48.44454848 -002.10467515
111  48.44465037 -002.10446738
111  48.44459060 -002.10440664
111  48.44454897 -002.10449877
111  48.44447442 -002.10442689
111  48.44448280 -002.10440810
111  48.44459844 -002.10414882
111  48.44466936 -002.10422172
111  48.44462907 -002.10433835
111  48.44468629 -002.10440152
111  48.44472013 -002.10431405
112  48.44474512 -002.10420471  48.44478071 -002.10417029
111  48.44474512 -002.10420471
111  48.44470402 -002.10416097
111  48.44468629 -002.10419863
111  48.44460570 -002.10412210
111  48.44461713 -002.10409750
111  48.44473303 -002.10383417
111  48.44481201 -002.10392164
111  48.44478783 -002.10397145
111  48.44482396 -002.10400992
112  48.44486512 -002.10379458  48.44488527 -002.10362449
111  48.44486512 -002.10379458
111  48.44485669 -002.10173435
112  48.44471631 -002.10150591  48.44457919 -002.10149157
111  48.44471631 -002.10150591
111  48.44405480 -002.10217194
111  48.44393676 -002.10229079
112  48.44367795 -002.10246203  48.44358468 -002.10247609
111  48.44367795 -002.10246203
111  48.44359764 -002.10253157
111  48.44362441 -002.10240653
112  48.44385745 -002.10226783  48.44395181 -002.10218767
111  48.44385745 -002.10226783
111  48.44402858 -002.10209696
111  48.44481589 -002.10131085
112  48.44481589 -002.10131085  48.44484737 -002.10127036
111  48.44486156 -002.10118369
111  48.44523241 -002.09821610
112  48.44516385 -002.09803437  48.44510663 -002.09799307
111  48.44516385 -002.09803437
111  48.44494757 -002.09794063
111  48.44481637 -002.09788376
112  48.44481637 -002.09788376  48.44469624 -002.09789020
111  48.44459819 -002.09814289
111  48.44458639 -002.09765282
111  48.44497161 -002.09780881
111  48.44518007 -002.09789321
112  48.44518007 -002.09789321  48.44532707 -002.09801130
111  48.44531752 -002.09822630
111  48.44505755 -002.10040816
112  48.44510769 -002.10062229  48.44517393 -002.10070466
111  48.44510769 -002.10062229
111  48.44553880 -002.10018285
111  48.44554665 -002.10020149
111  48.44557710 -002.10027382
111  48.44561075 -002.10024408
111  48.44560881 -002.10036818
111  48.44563991 -002.10036740
111  48.44610646 -002.10035572
111  48.44608500 -002.10064284
111  48.44605895 -002.10064103
111  48.44594338 -002.10064274
111  48.44578033 -002.10064296
113  48.44563804 -002.10064295
111  48.44511343 -002.10389574
111  48.44495582 -002.10374169
112  48.44497128 -002.10388096  48.44499432 -002.10395004
111  48.44497128 -002.10388096
111  48.44502181 -002.10393325
114  48.44502181 -002.10393325  48.44507648 -002.10395713
110 5 0.00 0.0000 Taxiway 3
111  48.44564785 -002.10230759
111  48.44555341 -002.10228914
111  48.44556609 -002.10218592
113  48.44565740 -002.10220375
110 3 0.00 0.0000 Taxiway 4
111  48.44553880 -002.10018285
111  48.44513465 -002.10059481
111  48.44510769 -002.10062229
112  48.44510769 -002.10062229  48.44504144 -002.10053992
111  48.44505755 -002.10040816
113  48.44544608 -002.10002174
110 5 0.00 0.0000 Taxiway 5
112  48.44521601 -002.10368959  48.44511919 -002.10381761
111  48.44521601 -002.10368959
112  48.44510816 -002.10344384  48.44509697 -002.10329704
111  48.44510816 -002.10344384
