A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      989 0 0 YWRC Wave Rock
100   29.87   4   0 0.25 0 0 0 08  -32.42767600  118.89820262    0.00    0.00 0  0 0 0 26  -32.42461100  118.91443100    0.00    0.00 0  0 0 0
110   4 0.00   0.00 New Taxiway 8
111 -32.42771503  118.90736383 
111 -32.42639086  118.90822017 
112 -32.42626938  118.90830652 -32.42623293  118.90832091 
112 -32.42616612  118.90825615 -32.42616612  118.90819858 
112 -32.42620256  118.90806905 -32.42623901  118.90805466 
112 -32.42631797  118.90805466 -32.42636049  118.90804026 
113 -32.42764822  118.90724150 
110   4 0.00   0.00 New Taxiway 7
111 -32.42767005  118.89883523 
112 -32.42775436  118.89894621 -32.42784244  118.89900092 
112 -32.42854638  118.89925907 -32.42857650  118.89925907 
112 -32.42955764  118.89958838 -32.42968258  118.89962321 
112 -32.43049106  118.89997150 -32.43063070  118.90000633 
112 -32.43106895  118.90013252 -32.43116835  118.90013906 
112 -32.43144445  118.90012598 -32.43149967  118.90015869 
112 -32.43158802  118.90015869 -32.43162667  118.90015869 
112 -32.43184755  118.90026336 -32.43191382  118.90026336 
112 -32.43201873  118.90025682 -32.43204634  118.90025682 
112 -32.43208500  118.90022411 -32.43211813  118.90016523 
112 -32.43222305  118.90013252 -32.43227827  118.90011944 
112 -32.43256221  118.90012002 -32.43263421  118.90014845 
112 -32.43281036  118.90030178 -32.43282064  118.90046021 
112 -32.43273150  118.90066739 -32.43265607  118.90075676 
112 -32.43242634  118.90081769 -32.43232691  118.90079332 
112 -32.43214519  118.90069176 -32.43210061  118.90060239 
112 -32.43204918  118.90052521 -32.43197718  118.90050490 
112 -32.43149707  118.90046112 -32.43143193  118.90043675 
112 -32.43099918  118.90031991 -32.43095059  118.90029113 
112 -32.43001516  118.90001047 -32.42988761  118.89995290 
112 -32.42953530  118.89979458 -32.42946849  118.89978019 
112 -32.42888536  118.89958589 -32.42884892  118.89957149 
112 -32.42817468  118.89936280 -32.42807142  118.89934841 
112 -32.42777608  118.89927642 -32.42773162  118.89927642 
112 -32.42760711  118.89944499 -32.42756264  118.89949767 
113 -32.42750039  118.89950821 
14  -32.42667100  118.90722800    6 0 Wave Rock Tower
15  -32.43246928  118.90021353   0.00 New Ramp Start 18
19  -32.42922402  118.90019359 0 New Windsock 19


130 Airport Boundary
111 -032.43281174  118.90029907
111 -032.43256378  118.90012360
111 -032.42767715  118.89820099
111 -032.42461014  118.91442871
113 -032.43273163  118.90066528
99
