I
1130 Generated by WorldEditor 2.2.0r2

1    150 0 0 6R3 Cleveland Muni
1302 gui_label 2D
100 22.86 1 0 0.25 0 2 0 16  30.36297288 -095.01051389    0    0 2 0 0 0 34  30.34990700 -095.00554800    0    0 2 0 0 0
110 1 0.00 0.0000 Taxiway Main Frame
112  30.36238048 -095.00920365  30.36234468 -095.00927341
111  30.36238048 -095.00920365
111  30.36228872 -095.00953240
111  30.36303731 -095.00981379
112  30.36303731 -095.00981379  30.36310373 -095.00982766
112  30.36318432 -095.00975453  30.36322022 -095.00969965
111  30.36318432 -095.00975453
111  30.36321570 -095.00964697
111  30.36309921 -095.00959708
111  30.36311283 -095.00954033
111  30.36323390 -095.00959173
111  30.36327101 -095.00946152
111  30.36366760 -095.00960794
111  30.36357896 -095.00989999
111  30.36331206 -095.00979556
112  30.36331206 -095.00979556  30.36328773 -095.00978742
112  30.36325909 -095.00981121  30.36324893 -095.00983118
111  30.36325909 -095.00981121
111  30.36312913 -095.01009465
111  30.36302882 -095.01030993
111  30.36300366 -095.01040212
111  30.36285235 -095.01034456
111  30.36285325 -095.01034233
112  30.36285325 -095.01034233  30.36287996 -095.01034571
112  30.36293638 -095.01028538  30.36297399 -095.01023733
111  30.36293638 -095.01028538
111  30.36297097 -095.01022814
111  30.36304921 -095.01006850
112  30.36304921 -095.01006850  30.36305020 -095.01006084
112  30.36305082 -095.01004528  30.36305091 -095.01003749
111  30.36305082 -095.01004528
112  30.36305082 -095.01004528  30.36305149 -095.00999008
112  30.36299592 -095.00990506  30.36296141 -095.00987639
111  30.36299592 -095.00990506
111  30.35960782 -095.00861888
112  30.35960782 -095.00861888  30.35956811 -095.00860694
112  30.35948337 -095.00868192  30.35945741 -095.00873547
111  30.35948337 -095.00868192
111  30.35947900 -095.00869710
111  30.35941383 -095.00892740
112  30.35941383 -095.00892740  30.35940762 -095.00897103
112  30.35945902 -095.00905225  30.35949033 -095.00907792
111  30.35945902 -095.00905225
111  30.35945780 -095.00905879
111  30.35922469 -095.00896987
111  30.35922645 -095.00896111
112  30.35922645 -095.00896111  30.35926311 -095.00896951
112  30.35933679 -095.00887919  30.35936514 -095.00881853
111  30.35933679 -095.00887919
111  30.35939884 -095.00866474
111  30.35941865 -095.00858737
112  30.35941865 -095.00858737  30.35943163 -095.00851922
112  30.35935414 -095.00839716  30.35928369 -095.00835837
111  30.35935414 -095.00839716
111  30.35607646 -095.00715261
112  30.35607646 -095.00715261  30.35600694 -095.00713820
112  30.35590520 -095.00725117  30.35587102 -095.00733261
111  30.35590520 -095.00725117
111  30.35588214 -095.00733096
111  30.35583494 -095.00749431
112  30.35583494 -095.00749431  30.35581667 -095.00758775
112  30.35593579 -095.00771377  30.35602529 -095.00776269
111  30.35593579 -095.00771377
111  30.35593493 -095.00771704
111  30.35554887 -095.00757207
111  30.35555158 -095.00756482
112  30.35555158 -095.00756482  30.35564484 -095.00757865
112  30.35573343 -095.00747663  30.35577111 -095.00740186
111  30.35573343 -095.00747663
111  30.35578707 -095.00729316
111  30.35580854 -095.00721312
112  30.35580854 -095.00721312  30.35582037 -095.00711576
112  30.35571747 -095.00701507  30.35565534 -095.00698470
111  30.35571747 -095.00701507
111  30.35033524 -095.00496512
112  30.35033524 -095.00496512  30.35026809 -095.00494778
112  30.35015485 -095.00504834  30.35010880 -095.00514598
111  30.35015485 -095.00504834
111  30.35012821 -095.00514313
111  30.35007733 -095.00534147
112  30.35007733 -095.00534147  30.35006718 -095.00540902
112  30.35015547 -095.00551076  30.35022030 -095.00554875
111  30.35015547 -095.00551076
111  30.35015332 -095.00551797
111  30.34994653 -095.00544193
111  30.35003887 -095.00510806
111  30.35017655 -095.00461987
111  30.35042910 -095.00472000
112  30.35042910 -095.00472000  30.35041510 -095.00479338
112  30.35050533 -095.00491169  30.35058119 -095.00495949
111  30.35050533 -095.00491169
111  30.35781809 -095.00769020
112  30.35781809 -095.00769020  30.35790332 -095.00771463
112  30.35801144 -095.00760177  30.35805621 -095.00751870
111  30.35801144 -095.00760177
111  30.35818238 -095.00700810
111  30.35870963 -095.00720604
112  30.35870963 -095.00720604  30.35869221 -095.00727854
112  30.35876562 -095.00739467  30.35882051 -095.00744558
111  30.35876562 -095.00739467
111  30.35907981 -095.00752563
112  30.35907981 -095.00752563  30.35910367 -095.00752948
112  30.35915421 -095.00748926  30.35918979 -095.00745714
111  30.35915421 -095.00748926
111  30.35942014 -095.00720535
111  30.35947829 -095.00716542
112  30.35947829 -095.00716542  30.35949616 -095.00715427
112  30.35954101 -095.00715544  30.35955613 -095.00716181
111  30.35954101 -095.00715544
111  30.35985800 -095.00727401
112  30.35985800 -095.00727401  30.35988753 -095.00727570
112  30.35992965 -095.00725249  30.35993882 -095.00723497
111  30.35992965 -095.00725249
111  30.36015344 -095.00642012
111  30.36031983 -095.00648694
111  30.36009846 -095.00732541
111  30.36025031 -095.00737906
111  30.36047472 -095.00654420
111  30.36064467 -095.00660692
111  30.36042152 -095.00744224
111  30.36057376 -095.00749194
111  30.36079765 -095.00666375
111  30.36096756 -095.00672344
111  30.36074521 -095.00755738
111  30.36089824 -095.00761114
111  30.36112087 -095.00677460
111  30.36123375 -095.00681461
111  30.36126110 -095.00683417
111  30.36132660 -095.00705439
111  30.36179287 -095.00722424
111  30.36157654 -095.00802420
111  30.36135185 -095.00794915
111  30.36076694 -095.00774057
111  30.35988124 -095.00741299
111  30.35983950 -095.00736301
111  30.35952331 -095.00725127
111  30.35947202 -095.00728016
111  30.35925574 -095.00751496
112  30.35925574 -095.00751496  30.35925024 -095.00752824
112  30.35925044 -095.00758942  30.35925634 -095.00760876
111  30.35925044 -095.00758942
111  30.35995824 -095.00786356
111  30.35982770 -095.00831710
111  30.35969537 -095.00826924
112  30.35969537 -095.00826924  30.35957187 -095.00824647
112  30.35963328 -095.00852539  30.35975607 -095.00859257
111  30.35963328 -095.00852539
112  30.36076951 -095.00895445  30.36078205 -095.00895674
111  30.36076951 -095.00895445
112  30.36076951 -095.00895445  30.36079260 -095.00895674
112  30.36082336 -095.00892133  30.36083961 -095.00889473
111  30.36082336 -095.00892133
111  30.36089319 -095.00870823
112  30.36089319 -095.00870823  30.36089425 -095.00869471
112  30.36084424 -095.00866451  30.36081401 -095.00865314
111  30.36084424 -095.00866451
111  30.36013533 -095.00841677
111  30.36019053 -095.00820314
111  30.36088586 -095.00843539
111  30.36092468 -095.00828341
111  30.36022859 -095.00804815
111  30.36023404 -095.00802931
111  30.36023785 -095.00801245
111  30.36028874 -095.00802973
112  30.36030509 -095.00801581  30.36030931 -095.00800048
111  30.36030509 -095.00801581
111  30.36033399 -095.00788409
111  30.36104884 -095.00812867
111  30.36105908 -095.00809199
111  30.36129053 -095.00817119
111  30.36163399 -095.00830754
111  30.36170701 -095.00831951
111  30.36198029 -095.00840907
111  30.36244700 -095.00856914
111  30.36259044 -095.00862825
111  30.36325148 -095.00886903
111  30.36312639 -095.00932919
111  30.36254051 -095.00911186
114  30.36254051 -095.00911186  30.36248182 -095.00910379
110 2 0.00 0.0000 Taxiway 1
111  30.36309921 -095.00959708
111  30.36306364 -095.00967134
111  30.36282434 -095.00957746
111  30.36288730 -095.00938633
111  30.36292469 -095.00940198
111  30.36292988 -095.00938032
111  30.36311957 -095.00946018
113  30.36311283 -095.00954033
110 2 0.00 0.0000 Taxiway 2
111  30.36311427 -095.00915330
111  30.36261579 -095.00897417
111  30.36265655 -095.00881670
113  30.36315588 -095.00899878
110 2 0.00 0.0000 Taxiway 3
111  30.36224000 -095.00925145
111  30.36208291 -095.00919526
111  30.36212750 -095.00901602
111  30.36218765 -095.00877419
111  30.36219134 -095.00875934
111  30.36219490 -095.00874504
111  30.36221980 -095.00864495
111  30.36222349 -095.00863010
111  30.36222721 -095.00861516
111  30.36224001 -095.00856369
113  30.36239708 -095.00861764
110 2 0.00 0.0000 Taxiway 4
111  30.36183069 -095.00908671
