I
1050 Generated by WorldEditor 2.1.0r1

1   8120 0 0 MMJC Atizapan de Zaragoza
100 37.00 1 0 0.25 0 0 0 04  19.57007453 -099.29431649   61    0 3 0 0 0 22  19.57915710 -099.28407482  111    0 3 0 0 0
102 H02  19.57535988 -099.28910846 317.18 7.50 7.54 1 0 0 0.00 1
102 H01  19.57194715 -099.29315885 317.00 14.39 14.40 1 0 0 0.00 1
110 1 0.00 0.0000 New Taxiway 130
111  19.57925286 -099.28422413
112  19.57926801 -099.28426431  19.57927217 -099.28427476
111  19.57926611 -099.28428722
112  19.57909461 -099.28447889  19.57908249 -099.28449416
113  19.57900367 -099.28450525
110 1 0.00 0.0000 New Taxiway 126
111  19.57518638 -099.28961038
111  19.57549842 -099.28925874
111  19.57563135 -099.28939632
113  19.57532024 -099.28974641
110 2 0.00 0.0000 New Taxiway 125
111  19.57445504 -099.29012975 1
111  19.57495698 -099.28956327 1
111  19.57491041 -099.28951866 1
111  19.57529538 -099.28908949 1
111  19.57534066 -099.28903901 1
111  19.57548133 -099.28888218 1
111  19.57565094 -099.28904894 1
111  19.57548095 -099.28924101
111  19.57549842 -099.28925874
111  19.57518638 -099.28961038 1
111  19.57510766 -099.28969908 1
111  19.57506341 -099.28965496 1
111  19.57505812 -099.28966116 1
111  19.57503949 -099.28964411 1
111  19.57496464 -099.28966252 1
111  19.57450726 -099.29017862
113  19.57448230 -099.29015526
110 1 0.00 0.0000 New Taxiway 124
111  19.57032633 -099.29377576
111  19.57029131 -099.29373960
112  19.57047209 -099.29354104  19.57051499 -099.29349919
113  19.57057462 -099.29349617
110 2 0.00 0.0000 New Taxiway 128
111  19.57232082 -099.29275869
111  19.57224649 -099.29268534
111  19.57267469 -099.29219111
113  19.57275674 -099.29227255
110 1 0.00 0.0000 New Taxiway 122
111  19.57041173 -099.29514149
111  19.57013824 -099.29489102 3
111  19.57019784 -099.29482437 3
111  19.57023577 -099.29478195 3
111  19.57027213 -099.29474129 3
111  19.57035309 -099.29465076 3
111  19.57039002 -099.29460947 3
111  19.57042866 -099.29456625 3
111  19.57108727 -099.29382977
111  19.57113973 -099.29339879
111  19.57114306 -099.29336920
111  19.57134523 -099.29314129
111  19.57133709 -099.29318113
111  19.57128616 -099.29360623 3
111  19.57259140 -099.29212713
111  19.57258192 -099.29208821 3
111  19.57218681 -099.29219184
111  19.57233927 -099.29201977
111  19.57235552 -099.29204119 3
111  19.57258873 -099.29198408 3
111  19.57267222 -099.29196364
111  19.57272995 -099.29193484
111  19.57274636 -099.29192346
111  19.57277602 -099.29192212 3
111  19.57377983 -099.29078697 3
111  19.57377852 -099.29065783 3
111  19.57377589 -099.29039938
111  19.57387890 -099.29028411 3
112  19.57387103 -099.29031894  19.57387086 -099.29033725
111  19.57387103 -099.29031894 3
111  19.57387147 -099.29065918 3
112  19.57387388 -099.29066739  19.57387654 -099.29067115 3
111  19.57388503 -099.29067035 3
111  19.57440761 -099.29008536
111  19.57444206 -099.29011760
111  19.57445504 -099.29012975
111  19.57448230 -099.29015526
111  19.57450726 -099.29017862
111  19.57455594 -099.29022418
111  19.57454257 -099.29024022
111  19.57472062 -099.29042068
111  19.57447171 -099.29073421
111  19.57442312 -099.29072149
111  19.57422892 -099.29094870
111  19.57371761 -099.29152086
111  19.57367470 -099.29147996
111  19.57344954 -099.29172936
111  19.57326340 -099.29193831
111  19.57326718 -099.29194266
111  19.57278668 -099.29248913
111  19.57240782 -099.29291560
111  19.57249489 -099.29300320
111  19.57241198 -099.29308999
111  19.57239381 -099.29306950
111  19.57237866 -099.29308396
111  19.57231695 -099.29300722
111  19.57228932 -099.29303334
111  19.57227720 -099.29301887
111  19.57226849 -099.29302570
111  19.57225311 -099.29300883
111  19.57212203 -099.29314260
111  19.57213988 -099.29316196
111  19.57211928 -099.29318179
111  19.57213008 -099.29319479
111  19.57207869 -099.29324843
111  19.57208663 -099.29325713
111  19.57207211 -099.29327130
111  19.57160454 -099.29378127
111  19.57160104 -099.29378494
111  19.57157420 -099.29375749
111  19.57126209 -099.29409405
111  19.57128184 -099.29411318
111  19.57127945 -099.29411627
111  19.57097132 -099.29445754
112  19.57096341 -099.29444596  19.57096219 -099.29443918
112  19.57096630 -099.29442610  19.57096204 -099.29441883
112  19.57092735 -099.29440898  19.57090452 -099.29441350
112  19.57087531 -099.29445630  19.57087014 -099.29448116
112  19.57088261 -099.29450522  19.57088642 -099.29450942
111  19.57090620 -099.29452832
111  19.57091001 -099.29452545
111  19.57092479 -099.29453951
113  19.57091902 -099.29454691
111  19.57232082 -099.29275869
111  19.57275674 -099.29227255
111  19.57267469 -099.29219111
113  19.57224649 -099.29268534
110 2 0.00 0.0000 New Taxiway 121
111  19.57416201 -099.29136398
111  19.57417568 -099.29137849
111  19.57408066 -099.29148206
111  19.57408550 -099.29148675
111  19.57399322 -099.29156796
111  19.57398428 -099.29156014
111  19.57397151 -099.29157374
111  19.57393838 -099.29155439
111  19.57384818 -099.29166252
111  19.57388324 -099.29169915
111  19.57379531 -099.29176893
111  19.57378690 -099.29176084
111  19.57370224 -099.29182278
111  19.57369488 -099.29181664
111  19.57352004 -099.29194863
111  19.57352635 -099.29195561
111  19.57348428 -099.29198630
111  19.57349059 -099.29199411
111  19.57339068 -099.29207587
111  19.57338306 -099.29206750
111  19.57327553 -099.29216963
111  19.57326054 -099.29215512
111  19.57316169 -099.29225250
111  19.57317299 -099.29226757
111  19.57306993 -099.29237584
111  19.57306152 -099.29236607
111  19.57287419 -099.29257636
111  19.57278668 -099.29248913
111  19.57326718 -099.29194266
111  19.57326340 -099.29193831
