A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      810 0 0 YFTN Mount Fitton Talc
100   25.91   4   0 0.25 0 0 0 01  -29.91011905  139.47477508    0.00    0.00 0  0 0 0 19  -29.89944143  139.47681203    0.00    0.00 0  0 0 0
100   28.04   4   0 0.25 0 0 0 14  -29.90424886  139.47339922    0.00    0.00 0  0 0 0 32  -29.91036061  139.47785959    0.00    0.00 0  0 0 0
110   5 1.00   0.00 New Taxiway 2
112 -29.90869547  139.47575642 -29.90872015  139.47575828  22 
112 -29.90875423  139.47582235 -29.90875477  139.47585826  22 
112 -29.90869171  139.47588643 -29.90866595  139.47588643  22 
114 -29.90863858  139.47581988 -29.90863832  139.47578428  22 
110   4 1.00   0.00 New Taxiway 1
111 -29.90744579  139.47564164 
112 -29.90779117  139.47548669 -29.90787431  139.47551990 
111 -29.90825486  139.47577076 
112 -29.90837319  139.47576338 -29.90842435  139.47571911 
112 -29.90850593  139.47567613 -29.90851062  139.47565992 
112 -29.90908501  139.47477540 -29.90914588  139.47470518 
112 -29.91001358  139.47352426 -29.91011806  139.47339927 
112 -29.91027671  139.47313143 -29.91031153  139.47304662 
112 -29.91050887  139.47256897 -29.91052435  139.47253773 
112 -29.91055918  139.47255558 -29.91053983  139.47263147 
112 -29.91029605  139.47319393 -29.91026897  139.47327428 
112 -29.91007936  139.47348854 -29.91002132  139.47356443 
112 -29.90913909  139.47482772 -29.90909265  139.47486343 
112 -29.90889531  139.47522948 -29.90887596  139.47526965 
112 -29.90889144  139.47551070 -29.90889918  139.47562230 
112 -29.90905009  139.47628296 -29.90908878  139.47633207 
111 -29.90918939  139.47639903 
112 -29.91041413  139.47736333 -29.91047967  139.47741735 
112 -29.91069505  139.47766041 -29.91070441  139.47771442 
112 -29.91051747  139.47814036 -29.91038722  139.47830643 
112 -29.91028440  139.47827480 -29.91022270  139.47824317 
112 -29.90985216  139.47781723 -29.90991448  139.47785645 
112 -29.91017365  139.47814326 -29.91020007  139.47815435 
112 -29.91034183  139.47826245 -29.91036586  139.47824859 
112 -29.91067055  139.47772386 -29.91064893  139.47761299 
112 -29.91052880  139.47751598 -29.91045432  139.47744946 
111 -29.90904472  139.47634973 
112 -29.90894693  139.47615764 -29.90893107  139.47610581 
112 -29.90885971  139.47568506 -29.90885971  139.47559054 
112 -29.90883593  139.47533443 -29.90883593  139.47530089 
111 -29.90885179  139.47523991 
112 -29.90861921  139.47559054 -29.90859278  139.47563932 
112 -29.90844742  139.47579482 -29.90841571  139.47584665 
112 -29.90842892  139.47591373 -29.90845271  139.47593507 
112 -29.90866678  139.47610581 -29.90866678  139.47612106 
112 -29.90864300  139.47629789 -29.90865093  139.47639546 
113 -29.90865621  139.47656010 
14  -29.90843476  139.47575645    6 0 New Tower Viewpoint 3
15  -29.90837509  139.47598488  71.57 New Ramp Start 2
19  -29.90869332  139.47582328 0 New Windsock 1
51 12670 CTAF


130 Airport Boundary
111 -029.91069412  139.47766113
111 -029.91055870  139.47254944
111 -029.90424919  139.47340393
111 -029.89944077  139.47680664
111 -029.91028404  139.47827148
111 -029.91034126  139.47825623
113 -029.91051674  139.47813416
99
