A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      230 0 0 KCVH Hollister Muni
100   29.87   1   0 0.00 0 2 0 13   36.90131603 -121.41787231    0.00    0.00 2  0 0 1 31   36.88758786 -121.40446269    0.00    0.00 2  0 0 1
100   29.87   1   0 0.00 0 2 0 06   36.88971849 -121.41342734    0.00  213.06 2  0 0 0 24   36.89241751 -121.40316447    0.00  152.10 2  0 0 1
21   36.90023501 -121.41619510  2 141.99   3.00 13  PAPI-4L
21   36.89155914 -121.40519557  1 251.80   3.00 24  VASI
21   36.88856866 -121.40592777  2 322.00   3.00 31  PAPI-4L
110   2 0.00   0.00 New Taxiway 6
111  36.88946321 -121.40457946   9 106 
111  36.88902419 -121.40414308   9 106 
111  36.88815877 -121.40330817   9 106 
111  36.88807750 -121.40323984   9 
111  36.88790901 -121.40308493   9 106 
111  36.88750527 -121.40272326   9 106 
111  36.88764458 -121.40243561 
111  36.88783352 -121.40219939   9 106 
111  36.88786016 -121.40203109   9 106 
111  36.88641222 -121.40169389   9 106 
111  36.88639802 -121.40126794   9 106 
111  36.88822924 -121.40160515   9 106 
111  36.89105414 -121.40430281   9 106 
111  36.89075821 -121.40470705   9 
111  36.89061272 -121.40496689   9 106 
113  36.89033017 -121.40543867   9 106 
110   1 0.00   0.00 New Taxiway 3
111  36.88683213 -121.40219939   3 102 
111  36.88686581 -121.40238238   3 102 
111  36.88695726 -121.40258245   3 102 
111  36.88775743 -121.40323984   3 102 
111  36.88782602 -121.40323984   3 102 
111  36.88790901 -121.40308493 
111  36.88807750 -121.40323984   3 102 
111  36.88796319 -121.40332559   3 102 
111  36.88798605 -121.40346850   3 102 
111  36.88819181 -121.40363999   3 102 
111  36.89081231 -121.40613596 
111  36.89094526 -121.40634126   3 102 
111  36.89133594 -121.40669827 
111  36.89158857 -121.40691482   3 102 
111  36.90162238 -121.41660209   3 102 
111  36.90185100 -121.41694511   3 102 
112  36.90187386 -121.41734531  36.90187386 -121.41737390   3 102 
112  36.90175955 -121.41760258  36.90171383 -121.41763117   3 102 
112  36.90155379 -121.41771692  36.90153093 -121.41771692   3 102 
111  36.90137936 -121.41775904 
111  36.90098224 -121.41734378   3 102 
111  36.90125659 -121.41740248   3 102 
112  36.90148521 -121.41728814  36.90150807 -121.41725955   3 102 
112  36.90155379 -121.41705946  36.90155379 -121.41703087   3 102 
111  36.90132517 -121.41674502   3 102 
111  36.90020494 -121.41571594   3 102 
111  36.89983914 -121.41623048 
111  36.89964063 -121.41604991   3 102 
111  36.89999918 -121.41548725   3 102 
111  36.89684422 -121.41248577   3 102 
111  36.89653140 -121.41301384 
111  36.89606570 -121.41255200   3 102 
111  36.89645557 -121.41208558   3 102 
111  36.89388786 -121.40971755   3 102 
111  36.89428368 -121.41081276 
111  36.89337644 -121.40992661   3 102 
111  36.89355210 -121.40997025   3 102 
111  36.89362068 -121.40977015   3 102 
111  36.89346065 -121.40934137   3 102 
111  36.89178643 -121.40761976   3 102 
111  36.89164926 -121.40764835   3 102 
112  36.89158068 -121.40779127  36.89158068 -121.40790560   3 102 
111  36.89162640 -121.40822002 
111  36.89128347 -121.40784843 
111  36.89125566 -121.40703741   3 102 
111  36.89089482 -121.40670508 
111  36.89070826 -121.40648220   3 102 
111  36.88783540 -121.40355417   3 102 
111  36.88754780 -121.40432143 
111  36.88723855 -121.40402207   3 102 
111  36.88760678 -121.40352559   3 102 
113  36.88600078 -121.40203403 
110   1 0.00   0.00 New Taxiway 2
111  36.88764458 -121.40243561   3 102 
111  36.88683213 -121.40219939   2 
111  36.88600078 -121.40203403   3 102 
112  36.88575516 -121.40198679  36.88573626 -121.40196316   3 102 
111  36.88554732 -121.40193954   3 102 
111  36.88541506 -121.40198679   3 102 
111  36.88535838 -121.40210490   3 102 
111  36.88537154 -121.40218294   3 102 
111  36.88541734 -121.40224020   3 102 
111  36.88765487 -121.40439625 
111  36.88753349 -121.40457806   3 102 
111  36.88511275 -121.40217576   3 102 
111  36.88515054 -121.40198679   3 102 
111  36.88530170 -121.40175056   3 102 
112  36.88547174 -121.40170332  36.88550953 -121.40167970   3 102 
113  36.88783352 -121.40219939 
110   1 0.00   0.00 New Taxiway 1
111  36.88905395 -121.41546460   3 102 
111  36.88895003 -121.41538665   3 102 
111  36.88880455 -121.41523074   3 102 
111  36.88867985 -121.41494491   3 102 
112  36.88863828 -121.41458113  36.88863828 -121.41450318   3 102 
112  36.88865906 -121.41419137  36.88867985 -121.41416538   3 102 
111  36.88876298 -121.41364569   3 102 
111  36.89044506 -121.40747874 
111  36.89055181 -121.40712859   3 102 
111  36.89070826 -121.40648220 
111  36.89081231 -121.40613596   3 102 
111  36.89096465 -121.40536008   3 102 
111  36.89075821 -121.40504485   3 102 
111  36.89061272 -121.40496689 
111  36.89075821 -121.40470705   3 102 
111  36.89094526 -121.40481099   3 102 
111  36.89106667 -121.40482604   3 102 
111  36.89115310 -121.40447319   3 102 
111  36.89165190 -121.40239443   3 102 
111  36.89171426 -121.40220974   3 102 
112  36.89194288 -121.40197588  36.89196366 -121.40194989   3 102 
111  36.89217149 -121.40176800   3 102 
111  36.89250403 -121.40158611   3 102 
111  36.89273265 -121.40150816 
111  36.89252342 -121.40224611   3 102 
111  36.89250403 -121.40205383   3 102 
111  36.89240011 -121.40200186   3 102 
111  36.89223385 -121.40200186   3 102 
111  36.89188888 -121.40241234   3 102 
111  36.89094526 -121.40634126 
111  36.89089482 -121.40670508   3 102 
111  36.89073882 -121.40731307 
111  36.89064042 -121.40764918   3 102 
111  36.88992686 -121.41023893   3 102 
111  36.88988530 -121.41073263   3 102 
111  36.88998921 -121.41086255   3 102 
112  36.89015548 -121.41091452  36.89015548 -121.41088854   3 102 
111  36.89025940 -121.41083657 
111  36.89010144 -121.41147232   3 102 
111  36.89005157 -121.41127831   3 102 
111  36.88994765 -121.41120035   3 102 
111  36.88984373 -121.41120035   3 102 
111  36.88967746 -121.41138224   3 102 
111  36.88959433 -121.41161610   3 102 
112  36.88901238 -121.41390172  36.88899160 -121.41397968   3 102 
112  36.88886690 -121.41455133  36.88886690 -121.41457732   3 102 
111  36.88895003 -121.41488913   3 102 
111  36.88909552 -121.41494110   3 102 
113  36.88923131 -121.41480080 
110   3 0.00   0.00 New Taxiway 7
111  36.89025775 -121.40131466 
111  36.89310014 -121.40125340 
111  36.89344319 -121.40149845 
111  36.89221802 -121.40609315 
111  36.89216901 -121.40652199 
111  36.89236504 -121.40695083 
111  36.90246042 -121.41693666 
111  36.90172532 -121.41797813 
111  36.90295049 -121.41901959 
111  36.90246042 -121.41975475 
111  36.89491339 -121.41252574 
111  36.89457034 -121.41344468 
111  36.89158093 -121.41056533 
111  36.89133590 -121.41032028 
111  36.89113987 -121.41032028 
111  36.88922861 -121.41730424 
113  36.88447496 -121.40100835 
130 Airport Boundary 8
111  36.88289799 -121.40055785 
111  36.88319054 -121.40046786 
111  36.88360548 -121.40039869 
111  36.88399360 -121.40038782 
111  36.88529376 -121.40028407 
111  36.89310014 -121.40125340 
111  36.90750811 -121.40425527 
112  36.90716506 -121.40983018  36.90716506 -121.41160680 
112  36.90721407 -121.41516004  36.90721407 -121.41632403 
112  36.90623393 -121.41920338  36.90593989 -121.41950969 
112  36.90309751 -121.42006106  36.90285247 -121.42012232 
112  36.90089220 -121.42030611  36.90050015 -121.42030611 
112  36.89378623 -121.41797813  36.89334517 -121.41822318 
111  36.88457298 -121.41761055 
111  36.88246569 -121.41534383 
113  36.88177959 -121.40051824 
120 Linear Feature 5
111  36.89096465 -121.40536008   6 104 
115  36.89106667 -121.40482604 
120 Linear Feature 4
111  36.89999622 -121.41548099   6 104 
115  36.90017683 -121.41520998 
14   36.89083358 -121.40356711   30 0 ATC Tower
15   36.88991645 -121.40482054  52.57 Air Show Parking
18   36.89160695 -121.40947466 1 BCN
19   36.88972590 -121.41603470 1 WS
19   36.90084520 -121.41821911 1 WS
19   36.89344770 -121.40189641 1 WS
19   36.88772400 -121.40536894 1 WS
51 12300 CTAF/UNICOM
55 12452 NORCAL APP/DEP

99
