A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      138 0 0 YKDI Kadina
100   17.07   1   0 1.00 0 1 0 05  -33.97223456  137.65416215    0.00    0.00 1  0 0 0 23  -33.96713757  137.66552875    0.00    0.00 1  0 0 0
110   1 0.25   0.00 New Taxiway 43
112 -33.96989032  137.66173644 -33.96988953  137.66170480 
112 -33.96993724  137.66167411 -33.96996269  137.66167028 
112 -33.97000404  137.66174124 -33.97000404  137.66178918 
114 -33.96994042  137.66180452 -33.96991100  137.66179973 
110   1 0.25   0.00 New Taxiway 41
112 -33.96970719  137.65998485 -33.96968725  137.66005694   1 102 
111 -33.96974373  137.66012904   1 102 
111 -33.97066056  137.66073386 
111 -33.97048450  137.66106230 
111 -33.97054429  137.66109034 
112 -33.97058748  137.66098219 -33.97059744  137.66095816 
112 -33.97062070  137.66096216 -33.97063398  137.66097819 
112 -33.97063731  137.66103426 -33.97063731  137.66105429 
112 -33.97066388  137.66107432 -33.97067052  137.66107432 
111 -33.97075025  137.66110636 
112 -33.97048118  137.66159902 -33.97048118  137.66160303 
112 -33.97044796  137.66163908 -33.97043799  137.66164709 
112 -33.97030512  137.66155496 -33.97024865  137.66151892 
111 -33.97026858  137.66138273   1 
112 -33.96999619  137.66119848 -33.96996297  137.66117045   1 102 
111 -33.96997958  137.66113840   1 102 
112 -33.97018553  137.66070181 -33.97023204  137.66061770   1 102 
111 -33.97013238  137.66050955   1 102 
112 -33.96972047  137.66026122 -33.96961417  137.66020915   1 102 
113 -33.96955106  137.66032531 
111 -33.97047786  137.66113440 
111 -33.97033169  137.66146284 
111 -33.97037488  137.66149088 
113 -33.97052436  137.66115442 
110   4 0.25  61.60 New Taxiway 40
111 -33.96932079  137.65993057 
112 -33.96953524  137.65945906 -33.96957309  137.65935259 
112 -33.96982538  137.65883546 -33.96983800  137.65878983 
112 -33.97016598  137.65804455 -33.97021644  137.65793808 
112 -33.97044350  137.65737532 -33.97055704  137.65711676 
112 -33.97070841  137.65673651 -33.97078410  137.65655399 
112 -33.97097332  137.65605207 -33.97108686  137.65591518 
112 -33.97127608  137.65544368 -33.97133915  137.65518511 
112 -33.97156622  137.65471361 -33.97164191  137.65451588 
