A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1       75 1 0 KACY Atlantic City Intl
100   46.02   1   1 0.00 1 3 0 13   39.46426100 -074.59101400    0.00   60.96 3  8 1 0 31   39.45137200 -074.55974700    0.00   60.96 3  0 0 1
100   46.02   1   0 0.00 0 3 0 04   39.44973600 -074.58516100    0.00    0.00 2  0 0 0 22   39.46463100 -074.57494700    0.00   60.96 2  0 0 0
21   39.45151559 -074.58453253  2  27.90   3.00 04  PAPI-4L
21   39.46344190 -074.58752858  2 118.09   3.00 13  PAPI-4L
21   39.46280727 -074.57545037  1 207.90   3.00 22  VASI
21   39.45204295 -074.56273650  2 298.11   3.00 31  PAPI-4L
110   1 0.00 118.00 A
111  39.46396436 -074.57510667 102 
112  39.46406731 -074.57474981  39.46400963 -074.57455806 
111  39.46406731 -074.57474981 102 
111  39.46378583 -074.57404250 
112  39.46378583 -074.57404250  39.46368970 -074.57385324 102 
111  39.46352124 -074.57392583 102 
111  39.46288569 -074.57428397 
111  39.46394744 -074.57355616 102 
112  39.46415457 -074.57382801  39.46424108 -074.57402723 
111  39.46415457 -074.57382801 102 
113  39.46453175 -074.57472126 
110   1 0.00 118.00 A
111  39.44964231 -074.58492352 102 
111  39.44912901 -074.58372067 
111  39.45001213 -074.58311371 102 
111  39.44961160 -074.58341575 
112  39.44961160 -074.58341575  39.44938706 -074.58358920 102 
111  39.44949645 -074.58388962 102 
111  39.44971726 -074.58442598 
112  39.44971726 -074.58442598  39.44983019 -074.58467425 102 
113  39.45011827 -074.58459877 
110   1 0.00  28.00 A
111  39.45851841 -074.57652124 102 
112  39.45898843 -074.57665358  39.45920244 -074.57652101 
111  39.45898843 -074.57665358 102 
111  39.46348049 -074.57357212 
112  39.46348049 -074.57357212  39.46372473 -074.57340884 102 
111  39.46394744 -074.57355616 
111  39.46288569 -074.57428397 102 
111  39.45966672 -074.57649201 102 
111  39.45908408 -074.57694607 
112  39.45908408 -074.57694607  39.45887937 -074.57710576 102 
113  39.45893763 -074.57752310 
110   1 0.00  28.00 A
