A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     1594 0 0 YMDW MAITLAND DOWNS
100   20.12   4   0 0.25 0 0 0 11  -16.22066045  144.69986301    0.00    0.00 0  0 0 0 29  -16.22437517  144.71022576    0.00    0.00 0  0 0 0
110   4 0.25   0.00 New Taxiway 19
111 -16.22308929  144.71304117 
112 -16.22207429  144.71122326 -16.22195792  144.71105494 
112 -16.22163467  144.71046917 -16.22162820  144.71024024 
112 -16.22158295  144.70972853 -16.22164113  144.70948615 
112 -16.22168639  144.70910910 -16.22173811  144.70895424 
111 -16.22183508  144.70863779 
111 -16.22164699  144.70775745 
111 -16.22159721  144.70771301 
111 -16.22158299  144.70757229 
111 -16.22164699  144.70757229 
112 -16.22197412  144.70889062 -16.22203101  144.70909059 
112 -16.22215902  144.70946090 -16.22215902  144.70948312 
112 -16.22222303  144.70971271 -16.22221591  144.70977937 
112 -16.22218036  144.70980900 -16.22214480  144.70980900 
112 -16.22205946  144.70974975 -16.22208791  144.70966828 
112 -16.22212346  144.70946090 -16.22211635  144.70939424 
112 -16.22199546  144.70935721 -16.22198123  144.70932018 
111 -16.22193857  144.70903874 
112 -16.22179634  144.70912021 -16.22178922  144.70915724 
112 -16.22173233  144.70942387 -16.22170389  144.70946090 
111 -16.22167544  144.70948312 
112 -16.22163277  144.70998675 -16.22164699  144.71010525 
112 -16.22172522  144.71054963 -16.22174655  144.71063850 
111 -16.22179634  144.71072738 
112 -16.22215902  144.71125322 -16.22221591  144.71135691 
113 -16.22314041  144.71300852 
111 -16.22186759  144.70873965 
112 -16.22176073  144.70901282 -16.22174130  144.70911399 
112 -16.22167330  144.70937704 -16.22167330  144.70940233 
112 -16.22170244  144.70942256 -16.22171215  144.70939727 
112 -16.22178501  144.70907858 -16.22178987  144.70905834 
112 -16.22182873  144.70899764 -16.22185787  144.70897741 
114 -16.22191616  144.70896223 -16.22193559  144.70895717 
110   4 0.25   0.00 New Taxiway 18
111 -16.22289530  144.70618401 
111 -16.22271205  144.70694739 
112 -16.22263188  144.70711438 -16.22262043  144.70713823 
112 -16.22237991  144.70715016 -16.22228828  144.70715016 
112 -16.22231119  144.70689968 -16.22233410  144.70684004 
112 -16.22252880  144.70681618 -16.22257461  144.70680425 
112 -16.22264333  144.70678040 -16.22265479  144.70670883 
113 -16.22282658  144.70610051 
110   3 0.25   0.00 New Taxiway 17
112 -16.22470289  144.70838817 -16.22470289  144.70849930 
112 -16.22456570  144.70918196 -16.22451996  144.70932484 
111 -16.22480960  144.71054728 
111 -16.22406264  144.71094417 
111 -16.22371202  144.70968998 
111 -16.22197419  144.70984874 
112 -16.22191322  144.70943597 -16.22188273  144.70930896 
112 -16.22153211  144.70919783 -16.22139492  144.70903907 
112 -16.22165839  144.70858509 -16.22170870  144.70834061 
112 -16.22137055  144.70760494 -16.22137055  144.70749759 
112 -16.22124314  144.70724177 -16.22100366  144.70728514 
112 -16.22131602  144.70688393 -16.22138891  144.70666706 
111 -16.22175332  144.70661285 
112 -16.22163879  144.70681887 -16.22160756  144.70702490 
112 -16.22168044  144.70697068 -16.22170126  144.70697068 
112 -16.22210733  144.70681887 -16.22228433  144.70679719 
112 -16.22234681  144.70679719 -16.22238845  144.70678634 
112 -16.22232598  144.70609236 -16.22226351  144.70581043 
112 -16.22170126  144.70452005 -16.22156591  144.70440077 
112 -16.22110778  144.70248147 -16.22102449  144.70218870 
112 -16.22053513  144.70072483 -16.22045183  144.70050796 
112 -16.22062883  144.70043205 -16.22066007  144.70036699 
112 -16.22054554  144.69996578 -16.22047266  144.69990072 
111 -16.22016030  144.69945614 
111 -16.22090996  144.69911999 
112 -16.22102449  144.69914168 -16.22103490  144.69914168 
112 -16.22150114  144.70056395 -16.22164691  144.70095432 
113 -16.22263605  144.70339411 
14  -16.22244689  144.70778840    6 0 New Tower Viewpoint 9
15  -16.22253505  144.70696208 157.51 New Ramp Start 7
19  -16.22288181  144.70690087 0 New Windsock 8


130 Airport Boundary
111 -016.22480965  144.71054077
111 -016.22470284  144.70838928
111 -016.22102356  144.69914246
111 -016.22090912  144.69912720
111 -016.22015953  144.69946289
111 -016.22163391  144.71046448
111 -016.22308922  144.71304321
113 -016.22314072  144.71301270
99
