I
1050 Generated by WorldEditor 1.6.1r1

1   1149 0 0 KEVU Northwest Missouri Regional Airport
100 23.00 2 0 0.25 0 2 0 14  40.35867257 -094.92094344    0    0 2 0 0 1 32  40.34792688 -094.91226703    0    0 2 0 0 1
110 1 0.00 0.0000 New Taxiway 5
111  40.34978768 -094.90979929
111  40.34973562 -094.90989560
111  40.34971661 -094.90987798
111  40.34966822 -094.90983314
111  40.34957584 -094.90974751
111  40.34944422 -094.90962552
111  40.34949372 -094.90953420
111  40.34959459 -094.90962516
111  40.34966279 -094.90968666
113  40.34972603 -094.90974369
110 1 0.00 0.0000 New Taxiway 5
111  40.34977965 -094.90943584
111  40.34974092 -094.90950732
111  40.34971736 -094.90948568
111  40.34969178 -094.90946219
111  40.34965813 -094.90943128
113  40.34969867 -094.90935868
110 1 0.00 0.0000 New Taxiway 5
111  40.35108503 -094.91065453
111  40.35100781 -094.91080181
111  40.35091797 -094.91071704
113  40.35098715 -094.91057320
110 1 0.00 0.0000 New Taxiway 5
111  40.35101669 -094.91014444
111  40.35095781 -094.91025450
111  40.35079636 -094.91055629
111  40.35078083 -094.91058533
111  40.35066524 -094.91048415
111  40.35068602 -094.91044487
111  40.35087233 -094.91009272
113  40.35090046 -094.91003956
110 1 0.00 0.0000 New Taxiway 5
111  40.35063324 -094.91016625
111  40.35057835 -094.91026673
111  40.35019919 -094.90991660
113  40.35025066 -094.90981943
110 1 0.00 0.0000 New Taxiway 5
111  40.35013196 -094.90972973
111  40.35008110 -094.90982394
111  40.35005708 -094.90980175
111  40.35003088 -094.90977753
111  40.34998734 -094.90973729
113  40.35004000 -094.90964196
110 1 0.00 0.0000 New Taxiway 5
111  40.34992518 -094.90953056
111  40.34987431 -094.90962477
111  40.34978055 -094.90953812
113  40.34983322 -094.90944279
110 1 0.00 0.0000 New Taxiway 5
111  40.35000440 -094.91000783
111  40.34995875 -094.91009573
111  40.34983120 -094.90997742
111  40.34980227 -094.90995059
111  40.34976566 -094.90991664
111  40.34981312 -094.90982762
111  40.34990938 -094.90991831
113  40.34993984 -094.90994701
110 1 0.00 0.0000 New Taxiway 4
111  40.34963507 -094.91069371
111  40.34950238 -094.91057003
111  40.34970530 -094.91019000
113  40.34983913 -094.91031111
110 1 0.00 0.0000 New Taxiway 3
111  40.34916256 -094.91104956
111  40.34906390 -094.91099937
111  40.34914157 -094.91074133
113  40.34923985 -094.91079165
110 2 0.00 0.0000 New Taxiway 2
111  40.34967192 -094.91370006
111  40.34930342 -094.91346427
111  40.34943757 -094.91319594
111  40.34965239 -094.91314963
111  40.35010868 -094.91218494
112  40.35003444 -094.91163941  40.35001799 -094.91149944
111  40.34989181 -094.91147158
111  40.34905193 -094.91166010
112  40.34904260 -094.91156125  40.34903491 -094.91148189
112  40.34890560 -094.91141078  40.34886649 -094.91141911
112  40.34847961 -094.91150773  40.34836893 -094.91152878
112  40.34833487 -094.91165200  40.34831064 -094.91170133
112  40.34812640 -094.91208585  40.34808563 -094.91217267
111  40.34816021 -094.91229674
111  40.34812449 -094.91232909
111  40.34797890 -094.91216016
112  40.34828195 -094.91151711  40.34833568 -094.91140871
112  40.34847144 -094.91137825  40.34851195 -094.91136930
112  40.34888604 -094.91128944  40.34895388 -094.91127803
111  40.34898722 -094.91112515
112  40.34946401 -094.91101824  40.34951024 -094.91101093
111  40.34952115 -094.91094854
111  40.34941689 -094.91085488
111  40.34947945 -094.91073859
111  40.34958430 -094.91082640
111  40.34963507 -094.91069371
111  40.34983913 -094.91031111
112  40.34987481 -094.91026984  40.34988544 -094.91025106
112  40.34987312 -094.91018461  40.34984917 -094.91016159
112  40.34974221 -094.91006287  40.34970211 -094.91002604
112  40.34963585 -094.91008239  40.34961524 -094.91012003
111  40.34940145 -094.91051469
111  40.34931223 -094.91043240
112  40.34955234 -094.90998418  40.34956151 -094.90997023
112  40.34955222 -094.90994439  40.34954405 -094.90993616
112  40.34946612 -094.90986174  40.34944745 -094.90984412
112  40.34942956 -094.90987207  40.34942376 -094.90988222
111  40.34919026 -094.91032236
111  40.34910167 -094.91023704
111  40.34943462 -094.90961592
111  40.34944422 -094.90962552
111  40.34957584 -094.90974751
111  40.34958617 -094.90981697
111  40.34962742 -094.90985465
111  40.34966822 -094.90983314
111  40.34971661 -094.90987798
111  40.34971375 -094.90994572
111  40.34977280 -094.91000301
111  40.34980227 -094.90995059
111  40.34983120 -094.90997742
111  40.34980358 -094.91003188
112  40.34989456 -094.91011455  40.34991020 -094.91012829
111  40.34989456 -094.91011455
112  40.34989456 -094.91011455  40.34992324 -094.91013976
112  40.34996963 -094.91010858  40.34998166 -094.91009061
112  40.35003979 -094.90999026  40.35004882 -094.90997292
112  40.35003705 -094.90994839  40.35002916 -094.90994057
111  40.34997482 -094.90989062
111  40.34993984 -094.90994701
111  40.34990938 -094.90991831
111  40.34994261 -094.90986176
111  40.34977293 -094.90970976
111  40.34972603 -094.90974369
111  40.34966279 -094.90968666
111  40.34969075 -094.90963460
111  40.34962352 -094.90957280
111  40.34959459 -094.90962516
111  40.34949372 -094.90953420
111  40.34955317 -094.90942214
111  40.34964800 -094.90950742
111  40.34966577 -094.90949880
111  40.34969178 -094.90946219
111  40.34971736 -094.90948568
111  40.34968161 -094.90953764
111  40.34972796 -094.90957933
111  40.34977054 -094.90955630
111  40.34978055 -094.90953812
111  40.34987431 -094.90962477
111  40.34982756 -094.90966891
111  40.35000216 -094.90982593
111  40.35003088 -094.90977753
111  40.35005708 -094.90980175
111  40.35002950 -094.90985052
111  40.35008718 -094.90990239
111  40.35012160 -094.90984495
111  40.35019919 -094.90991660
111  40.35057835 -094.91026673
111  40.35056801 -094.91028594
111  40.35055502 -094.91027310
112  40.35051265 -094.91037137  40.35050781 -094.91041578
112  40.35053739 -094.91045981  40.35054996 -094.91047123
112  40.35059156 -094.91040771  40.35060781 -094.91037980
111  40.35079464 -094.91002670
111  40.35087233 -094.91009272
111  40.35068602 -094.91044487
111  40.35064815 -094.91041101
112  40.35061061 -094.91048139  40.35059738 -094.91050819
111  40.35060447 -094.91052552
112  40.35077154 -094.91067200  40.35079289 -094.91068936
112  40.35081100 -094.91067474  40.35081703 -094.91066530
111  40.35084834 -094.91060172
111  40.35079636 -094.91055629
111  40.35095781 -094.91025450
111  40.35105104 -094.91034806
111  40.35092724 -094.91057009
111  40.35095219 -094.91059293
111  40.35097037 -094.91055791
111  40.35098715 -094.91057320
111  40.35091797 -094.91071704
111  40.35089692 -094.91069774
111  40.35091764 -094.91065565
111  40.35089090 -094.91063197
111  40.35084323 -094.91073413
111  40.35089204 -094.91078110
111  40.35083573 -094.91088094
112  40.35050303 -094.91058151  40.35046574 -094.91054626
112  40.35036739 -094.91053781  40.35030764 -094.91054834
111  40.35028043 -094.91062181
111  40.35027080 -094.91061655
111  40.35008367 -094.91125759
111  40.35020843 -094.91221522
112  40.34968529 -094.91331726  40.34961253 -094.91347639
113  40.34974074 -094.91358341
111  40.35088035 -094.91054197
111  40.35091141 -094.91048406
111  40.35086839 -094.91044004
113  40.35083803 -094.91049856
111  40.35094210 -094.91042410
111  40.35097317 -094.91036619
111  40.35093015 -094.91032216
113  40.35089979 -094.91038069
111  40.35080525 -094.91021383
111  40.35083632 -094.91015592
111  40.35080193 -094.91012359
113  40.35077157 -094.91018211
111  40.35074242 -094.91032960
111  40.35077349 -094.91027169
111  40.35073910 -094.91023936
113  40.35070874 -094.91029788
111  40.35069196 -094.91042432
111  40.35071133 -094.91038702
111  40.35067694 -094.91035469
113  40.35065828 -094.91039260
110 2 0.00 0.0000 New Taxiway 1
111  40.35861733 -094.92104085
111  40.35830069 -094.92172282
