A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1       14 0 0 L52  Oceano County
100   14.94   1   0 0.00 0 2 0 11   35.10328171 -120.62555723    0.00    0.00 2  0 0 0 29   35.09977033 -120.61905010    0.00    0.00 2  0 0 0
110   1 0.00   0.00 New Taxiway 3
111  35.10287696 -120.62407555   2 102 
111  35.10285215 -120.62406388   2 102 
111  35.10283381 -120.62405427   2 102 
111  35.10279976 -120.62405107   2 102 
111  35.10276570 -120.62404787   2 102 
111  35.10270021 -120.62407348   2 102 
111  35.10265044 -120.62410870   2 102 
111  35.10262949 -120.62413111   2 102 
111  35.10261901 -120.62416633   2 102 
111  35.10261639 -120.62417914 
111  35.10247755 -120.62392198   2 102 
111  35.10250375 -120.62393580   2 102 
111  35.10252995 -120.62394541   2 102 
111  35.10255352 -120.62393900   2 102 
111  35.10258234 -120.62391979   2 102 
111  35.10266092 -120.62386856   2 102 
111  35.10267926 -120.62385255   2 102 
111  35.10269595 -120.62383723   2 102 
111  35.10270518 -120.62381616   2 102 
113  35.10271184 -120.62379365 
110   4 0.00   0.00 New Taxiway 11
111  35.09969877 -120.61910868 
111  35.09953204 -120.61877223 
111  35.09963558 -120.61865881 
113  35.09983089 -120.61899941 
110   1 0.00   0.00 New Taxiway 10
111  35.10357173 -120.62533810 
111  35.10365481 -120.62550342 
111  35.10347997 -120.62559217 
111  35.10342754 -120.62551206 
111  35.10333210 -120.62556877 
111  35.10336200 -120.62564023 
111  35.10324402 -120.62573636 
113  35.10317716 -120.62563132 
110   1 0.00   0.00 New Taxiway 7
111  35.10322828 -120.62560181   2 102 
111  35.10316538 -120.62567455   2 102 
111  35.10310691 -120.62571811   2 102 
111  35.10299968 -120.62576330   2 102 
111  35.10290321 -120.62577805   2 102 
111  35.10279834 -120.62573863   2 102 
111  35.10216915 -120.62461714   2 102 
111  35.10212982 -120.62455305   2 102 
111  35.10207739 -120.62452101  21 106 
111  35.10197488 -120.62457484  21 106 
111  35.10165793 -120.62484144  21 106 
111  35.10157928 -120.62471326  21 106 
111  35.10168414 -120.62461714  21 106 
111  35.10174969 -120.62463316  21 106 
111  35.10184144 -120.62458509  21 106 
111  35.10197385 -120.62448482  21 106 
111  35.10202496 -120.62444090   2 102 
111  35.10202496 -120.62436080   2 102 
111  35.10199874 -120.62428069   2 102 
111  35.09934984 -120.61940766   2 102 
111  35.09969613 -120.61905808 
111  35.09991085 -120.61945538   2 102 
111  35.09987521 -120.61945826   2 102 
111  35.09982277 -120.61947429   2 102 
111  35.09977034 -120.61950633   2 102 
111  35.09971791 -120.61957041   2 102 
111  35.09969169 -120.61963450   2 102 
111  35.09969169 -120.61976267   2 102 
111  35.10117292 -120.62251834   2 102 
111  35.10120150 -120.62254462   2 102 
111  35.10125157 -120.62255038   2 102 
111  35.10129693 -120.62253597   2 102 
111  35.10134097 -120.62250105   2 102 
111  35.10138265 -120.62243823   2 102 
111  35.10141830 -120.62237415   2 102 
111  35.10144452 -120.62229727 
111  35.10157324 -120.62253436   2 102 
111  35.10152685 -120.62253436   2 102 
111  35.10147441 -120.62254589   2 102 
111  35.10142198 -120.62258243   2 102 
111  35.10134333 -120.62266253   2 102 
111  35.10131711 -120.62274264   2 102 
111  35.10133022 -120.62283877   2 102 
111  35.10211672 -120.62426467   2 102 
111  35.10216915 -120.62428069   2 102 
111  35.10224780 -120.62424865   2 102 
111  35.10229787 -120.62421660   2 102 
111  35.10232645 -120.62418905   2 102 
111  35.10235266 -120.62412047   2 102 
111  35.10238228 -120.62403622 
111  35.10249553 -120.62424576   2 102 
111  35.10243367 -120.62425441   2 102 
111  35.10237049 -120.62427043   2 102 
111  35.10232881 -120.62430247   2 102 
111  35.10224780 -120.62439284   2 102 
111  35.10222158 -120.62444090   2 102 
111  35.10222158 -120.62452101   2 102 
111  35.10282456 -120.62564250   2 102 
111  35.10287671 -120.62566302   2 102 
111  35.10292943 -120.62566590   2 102 
111  35.10301883 -120.62565564   2 102 
111  35.10307362 -120.62561046   2 102 
111  35.10309983 -120.62551433   2 102 
113  35.10310691 -120.62537913 
110   1 0.00   0.00 New Taxiway 6
111  35.10192009 -120.62234211   2 102 
111  35.10186530 -120.62235236   2 102 
111  35.10181994 -120.62236965   2 102 
111  35.10173658 -120.62245426   2 102 
111  35.10172111 -120.62251673 
111  35.10162935 -120.62234499   2 102 
111  35.10167104 -120.62234211   2 102 
111  35.10176279 -120.62227802   2 102 
113  35.10185455 -120.62222996   4 103 
110   1 0.00   0.00 New Taxiway 5
111  35.10357173 -120.62533810   2 102 
111  35.10353344 -120.62537107   2 102 
111  35.10348705 -120.62540633   2 102 
111  35.10341443 -120.62546627   2 102 
111  35.10334182 -120.62551721 
111  35.10332635 -120.62550407 
111  35.10325713 -120.62537014   2 102 
111  35.10330957 -120.62530605   2 102 
111  35.10334889 -120.62525799   2 102 
111  35.10337511 -120.62519390   2 102 
111  35.10340132 -120.62514584   2 102 
111  35.10342150 -120.62507438   2 102 
113  35.10342150 -120.62502954   4 103 
110   1 0.00   0.00 New Taxiway 4
111  35.10451552 -120.62512982   1 106 
111  35.10409606 -120.62549831   1 106 
111  35.10405674 -120.62541820   1 106 
111  35.10372903 -120.62565852   1 106 
111  35.10357173 -120.62533810 
111  35.10345376 -120.62509778   1 106 
111  35.10287696 -120.62407555   4 103 
111  35.10271184 -120.62379365   1 106 
111  35.10192009 -120.62234211 
111  35.10185455 -120.62222996   1 106 
111  35.10222158 -120.62192555   1 106 
111  35.10321781 -120.62363983   1 106 
111  35.10329646 -120.62359177   1 106 
111  35.10375525 -120.62436080   1 106 
111  35.10380768 -120.62432875   1 106 
111  35.10392565 -120.62450499   1 106 
113  35.10413538 -120.62439284   1 106 
130 Airport Boundary 1
111  35.10438996 -120.62710839 
111  35.10425799 -120.62716215 
111  35.10405271 -120.62714423 
111  35.10373012 -120.62687540 
111  35.10345151 -120.62669619 
111  35.10224913 -120.62644528 
111  35.10160394 -120.62533414 
111  35.10147197 -120.62513700 
111  35.10098809 -120.62542375 
111  35.10057752 -120.62506531 
111  35.10007897 -120.62524453 
111  35.09987368 -120.62271757 
111  35.10019627 -120.62244875 
111  35.09886991 -120.61874898 
111  35.09976126 -120.61822247 
111  35.10191187 -120.62200070 
111  35.10224757 -120.62176120 
111  35.10392918 -120.62434383 
111  35.10417001 -120.62425884 
111  35.10491784 -120.62585387 
113  35.10455126 -120.62657074 
120 Linear Feature 15
111  35.09968884 -120.61976483   4 103 
115  35.09959454 -120.61986280 
120 Linear Feature 14
111  35.10131439 -120.62274455   4 104 
115  35.10119651 -120.62254283 
120 Linear Feature 13
111  35.10221931 -120.62444290   4 104 
115  35.10211322 -120.62426423 
120 Linear Feature 12
111  35.10279653 -120.62573579   4 104 
115  35.10282246 -120.62563781 
15   35.10314940 -120.62406848  30.89 GA Parking
18   35.10362016 -120.62559600 1 BCN
19   35.10332324 -120.62510785 1 WS
19   35.09988802 -120.61976429 1 WS

99
