I
1050 Generated by WorldEditor 2.1.0r1

1   8229 0 0 MMTA Tlaxcala Naval Air Station
100 29.87 1 0 0.25 0 2 0 01  19.52725122 -098.17706781  141    0 3 0 0 0 19  19.54875952 -098.16988296  129    0 3 0 0 0
110 2 0.00 0.0000 New Taxiway 19
111  19.52968605 -098.17782924
111  19.52972143 -098.17813099
111  19.52944897 -098.17817191
113  19.52941021 -098.17787173
110 1 0.00 0.0000 New Taxiway 16
112  19.52966006 -098.17752566  19.52970009 -098.17752266
111  19.52966006 -098.17752566
111  19.52972937 -098.17751563
112  19.52978136 -098.17750546  19.52983335 -098.17749529
111  19.52984326 -098.17755270
111  19.52987473 -098.17780017
111  19.52968605 -098.17782924
111  19.52941021 -098.17787173
111  19.52936805 -098.17787823
111  19.52935765 -098.17780720
112  19.52935765 -098.17780720  19.52935586 -098.17779289
111  19.52936285 -098.17777565
111  19.52945452 -098.17757793
112  19.52945923 -098.17756587  19.52946394 -098.17755380
111  19.52946331 -098.17753300
111  19.52936596 -098.17686476
111  19.52933905 -098.17668056
112  19.52933905 -098.17668056  19.52933274 -098.17664829
112  19.52928478 -098.17660509  19.52925576 -098.17658374
111  19.52922853 -098.17658471
111  19.52866281 -098.17677451
112  19.52858305 -098.17680292  19.52850329 -098.17683134
112  19.52838569 -098.17695179  19.52830885 -098.17704012
112  19.52820580 -098.17722791  19.52813536 -098.17733724
112  19.52793451 -098.17742804  19.52782331 -098.17747437
112  19.52763876 -098.17744966  19.52755027 -098.17743669
111  19.52748507 -098.17738171
111  19.52730401 -098.17723408
111  19.52731366 -098.17719532
111  19.54882002 -098.17001032 20
112  19.54869226 -098.17015667  19.54858118 -098.17022784
111  19.54869226 -098.17015667
112  19.54869226 -098.17015667  19.54864204 -098.17018884 20
112  19.54854174 -098.17019510  19.54849649 -098.17019067
111  19.54854174 -098.17019510
112  19.54854174 -098.17019510  19.54848690 -098.17018973 20
111  19.54844646 -098.17016490
111  19.53136979 -098.17587131
112  19.53125961 -098.17598309  19.53122818 -098.17604548
111  19.53125961 -098.17598309
112  19.53125961 -098.17598309  19.53123283 -098.17603868
111  19.53124021 -098.17608326
111  19.53143980 -098.17672133
112  19.53155942 -098.17685998  19.53163487 -098.17690446
111  19.53155942 -098.17685998
112  19.53155942 -098.17685998  19.53163627 -098.17690223
111  19.53171735 -098.17688002
111  19.53217837 -098.17681672
111  19.53224449 -098.17748365
111  19.53134986 -098.17760492
111  19.53133574 -098.17743389
112  19.53131481 -098.17724820  19.53130142 -098.17717592
111  19.53127739 -098.17707918
111  19.53099088 -098.17616204
112  19.53093257 -098.17608549  19.53088890 -098.17606335
111  19.53080811 -098.17605630
111  19.52953626 -098.17648086
112  19.52946782 -098.17661418  19.52947800 -098.17669912
111  19.52946782 -098.17661418
111  19.52959013 -098.17746810
114  19.52959013 -098.17746810  19.52959700 -098.17750156
110 1 0.00 0.0000 New Taxiway 17
111  19.52721139 -098.17693198
111  19.52720296 -098.17690052
111  19.54870270 -098.16972504
113  19.54871927 -098.16974768
130 Airport Boundary 18
111  19.52651244 -098.17900618
111  19.52627358 -098.17724592
111  19.52990965 -098.17536969
111  19.52991803 -098.17533040
111  19.54416450 -098.16841521
111  19.54418487 -098.16846834
111  19.54574454 -098.16773569
111  19.54586912 -098.16786357
111  19.54749657 -098.16813724
111  19.54788389 -098.16898513
111  19.54866165 -098.16932615
111  19.54885377 -098.16942562
111  19.54906510 -098.16959798
111  19.54910585 -098.17006626
111  19.54870415 -098.17123264
111  19.54860721 -098.17248317
111  19.54844323 -098.17330303
111  19.54868266 -098.17387736
111  19.54873698 -098.17389658
113  19.54948645 -098.17554485
120 Linear Feature 2
111  19.53132871 -098.17644654 4
111  19.53123133 -098.17648050 4
115  19.53113341 -098.17651464
120 Linear Feature 1
111  19.52952069 -098.17705808 4
111  19.52946046 -098.17706736 4
115  19.52940411 -098.17707603
120 Linear Feature 4
111  19.52948172 -098.17721673 7
115  19.52946046 -098.17706736
120 Linear Feature 3
111  19.53129568 -098.17668942 7
115  19.53123133 -098.17648050
120 Linear Feature 6
111  19.53135388 -098.17584661 3
112  19.53129127 -098.17589785  19.53124551 -098.17594253 3
112  19.53121603 -098.17602743  19.53121434 -098.17603964 3
112  19.53121968 -098.17610578  19.53123091 -098.17614123
111  19.53121968 -098.17610578 3
111  19.53132871 -098.17644654 3
111  19.53142070 -098.17673613 3
112  19.53149510 -098.17683592  19.53154929 -098.17688180 3
112  19.53165541 -098.17691189  19.53170960 -098.17690801
111  19.53165541 -098.17691189 3
111  19.53170960 -098.17690801 3
111  19.53215308 -098.17685197 3
111  19.53221612 -098.17745286 3
111  19.53137312 -098.17756693 3
111  19.53135801 -098.17737313 3
112  19.53132244 -098.17714449  19.53129858 -098.17705226
111  19.53132244 -098.17714449 3
111  19.53113341 -098.17651464 3
111  19.53101599 -098.17614756 3
112  19.53095292 -098.17606348  19.53091289 -098.17604418 3
