I
1050 Generated by WorldEditor 2.3.0r2

1    229 0 0 EIMH Athboy
100 17.98 3 0 0.00 0 0 0 11  53.63837721 -006.88496569    0    0 0 0 0 0 29  53.63713906 -006.87488471    0    0 0 0 0 0
110 3 0.00 0.0000 New Taxiway 11
111  53.63798224 -006.88117881
111  53.63804181 -006.88115892
111  53.63810440 -006.88125840
111  53.63820152 -006.88154791
111  53.63829116 -006.88146487
111  53.63832428 -006.88156741
111  53.63834891 -006.88165691
111  53.63842900 -006.88191667
111  53.63843555 -006.88191056
111  53.63845966 -006.88199653
112  53.63845966 -006.88199653  53.63846642 -006.88202544
111  53.63845916 -006.88206466
111  53.63875709 -006.88250408
111  53.63867626 -006.88267422
111  53.63870399 -006.88271306
111  53.63878334 -006.88254259
111  53.63883567 -006.88262415
111  53.63842559 -006.88344045
111  53.63839476 -006.88339503
111  53.63831388 -006.88339962
113  53.63824959 -006.88333460
111  53.63849002 -006.88219401
112  53.63849002 -006.88219401  53.63849643 -006.88217240
112  53.63846309 -006.88215404  53.63845235 -006.88217244
111  53.63846309 -006.88215404
111  53.63828670 -006.88254136
112  53.63828670 -006.88254136  53.63827722 -006.88256744
112  53.63831363 -006.88258133  53.63833192 -006.88255479
113  53.63831363 -006.88258133
110 1 0.00 0.0000 New Taxiway 10
111  53.63805626 -006.88319226
111  53.63800358 -006.88317096
112  53.63800358 -006.88317096  53.63799211 -006.88316760
111  53.63796887 -006.88319216
111  53.63794188 -006.88316056
112  53.63793075 -006.88308425  53.63792057 -006.88305726
111  53.63793075 -006.88308425
111  53.63795445 -006.88304670
113  53.63806973 -006.88315272
110 2 0.00 0.0000 New Taxiway 9
111  53.63805626 -006.88319226
111  53.63806973 -006.88315272
111  53.63824959 -006.88333460
111  53.63831388 -006.88339962
113  53.63830041 -006.88343915
110 1 0.00 0.0000 New Taxiway 8
112  53.63882862 -006.88254490  53.63883755 -006.88257399
111  53.63882862 -006.88254490
111  53.63885411 -006.88259032
111  53.63883567 -006.88262415
111  53.63878334 -006.88254259
113  53.63881893 -006.88246613
110 1 0.00 0.0000 New Taxiway 7
111  53.63875709 -006.88250408
111  53.63845916 -006.88206466
112  53.63845966 -006.88199653  53.63845291 -006.88196761
111  53.63845966 -006.88199653
111  53.63843555 -006.88191056
111  53.63846478 -006.88188334
111  53.63849315 -006.88196575
112  53.63849315 -006.88196575  53.63850135 -006.88202955
112  53.63854163 -006.88212117  53.63855858 -006.88215019
111  53.63854163 -006.88212117
111  53.63873493 -006.88240011
112  53.63873493 -006.88240011  53.63875174 -006.88242046
113  53.63880192 -006.88240974
110 2 0.00 0.0000 New Taxiway 6
111  53.63836531 -006.88101626
111  53.63860130 -006.88175616
111  53.63846478 -006.88188334
111  53.63843555 -006.88191056
111  53.63842900 -006.88191667
111  53.63834891 -006.88165691
111  53.63832428 -006.88156741
111  53.63829116 -006.88146487
111  53.63820152 -006.88154791
113  53.63810440 -006.88125840
110 2 0.00 0.0000 New Taxiway 5
111  53.63885217 -006.88209988
111  53.63867714 -006.88186649
111  53.63886418 -006.88146365
111  53.63903920 -006.88169703
111  53.63902036 -006.88173762
111  53.63910562 -006.88185018
111  53.63881893 -006.88246613
111  53.63878334 -006.88254259
111  53.63870399 -006.88271306
111  53.63867626 -006.88267422
111  53.63875709 -006.88250408
111  53.63880192 -006.88240974
111  53.63894020 -006.88211870
111  53.63895836 -006.88207249
112  53.63895198 -006.88198916  53.63893153 -006.88195593
111  53.63895198 -006.88198916
113  53.63892319 -006.88194692
110 1 0.00 0.0000 New Taxiway 4
111  53.63904075 -006.88485835
111  53.63900821 -006.88496332
111  53.63896277 -006.88495667
111  53.63897773 -006.88488955
111  53.63896957 -006.88486087
111  53.63895978 -006.88482645
111  53.63899539 -006.88470280
112  53.63901634 -006.88469119  53.63901980 -006.88468121
111  53.63901634 -006.88469119
111  53.63903549 -006.88462860
111  53.63906048 -006.88463413
113  53.63899651 -006.88481704
110 2 0.00 0.0000 New Taxiway 3
111  53.63925115 -006.88481214
111  53.63918717 -006.88499505
111  53.63904075 -006.88485835
111  53.63899651 -006.88481704
113  53.63906048 -006.88463413
110 3 0.00 0.0000 New Taxiway 2
111  53.63843070 -006.88474859
112  53.63843070 -006.88474859  53.63843286 -006.88475923
111  53.63844535 -006.88476022
111  53.63899539 -006.88470280
111  53.63895978 -006.88482645
111  53.63896957 -006.88486087
111  53.63850574 -006.88489707
111  53.63850534 -006.88493976
112  53.63850534 -006.88493976  53.63850498 -006.88496998
111  53.63848349 -006.88498215
113  53.63829829 -006.88499329
110 3 0.00 0.0000 New Taxiway 1
111  53.63733070 -006.87709563
111  53.63730627 -006.87695838
111  53.63705963 -006.87507174
112  53.63705317 -006.87487406  53.63709971 -006.87480342
111  53.63705317 -006.87487406
111  53.63713935 -006.87479411
111  53.63719666 -006.87476141
112  53.63719666 -006.87476141  53.63725457 -006.87482246
111  53.63724578 -006.87494165
111  53.63731616 -006.87557442
113  53.63732360 -006.87570126
130 Airport Boundary 13
111  53.63757682 -006.88409758
111  53.63580716 -006.88051688
111  53.63454557 -006.88169830
111  53.63375588 -006.87700332
111  53.63638837 -006.87542464
111  53.63738361 -006.87452524
111  53.63796823 -006.87976038
111  53.63860368 -006.88172338
111  53.63866673 -006.88182538
111  53.63886699 -006.88141439
111  53.63910889 -006.88170303
111  53.63917641 -006.88191180
111  53.63887596 -006.88256171
111  53.63894930 -006.88269193
111  53.63899948 -006.88288725
111  53.63906681 -006.88339122
111  53.63907195 -006.88381442
111  53.63910157 -006.88405670
111  53.63916770 -006.88418258
111  53.64017026 -006.88476074
111  53.63995749 -006.88546586
111  53.63942227 -006.88524431
111  53.63920523 -006.88505406
111  53.63896452 -006.88611113
111  53.63897481 -006.88657773
111  53.63889890 -006.88688084
111  53.63883135 -006.88691701
111  53.63828024 -006.88802445
111  53.63704073 -006.88588683
113  53.63689491 -006.88545280
1300  53.63830978 -006.88119612 -151.70 hangar props Hangar 4-B
1301 A none 
1300  53.63836976 -006.88138276 -151.70 hangar props Hangar 4-A
1301 A none 
1300  53.63843470 -006.88157764 -151.70 hangar props Hangar 3-B
1301 A none 
1300  53.63849013 -006.88174657 -151.70 hangar props Hangar 3-A
1301 A none 
1300  53.63895651 -006.88180902 -38.22 hangar turboprops|props Hangar 2
1301 A none 
1300  53.63908976 -006.88478154 -209.50 hangar props Hangar 1
1301 A none 
19  53.63885249 -006.88255763 1 New Windsock 2
51 11855 Athboy Radio
99
