A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      272 0 0 YNPD NAPIER DOWNS STN
100   32.92   4   0 0.25 0 0 0 11  -17.31619309  124.81536214    0.00    0.00 0  0 0 0 29  -17.32115983  124.82612027    0.00    0.00 0  0 0 0
110   4 0.25   0.00 New Taxiway 3
111 -17.30455919  124.82926790 
111 -17.31640859  124.81493525 
111 -17.32254724  124.80840977 
112 -17.32142565  124.80730409 -17.32142565  124.80723498 
112 -17.32162358  124.80657848 -17.32175553  124.80640572 
112 -17.32241529  124.80644027 -17.32274517  124.80640572 
112 -17.32320700  124.80678580 -17.32343792  124.80695856 
112 -17.32333895  124.80733864 -17.32330596  124.80737319 
111 -17.32327298  124.80796058 
111 -17.32429560  124.80979187 
111 -17.32850269  124.81450887 
111 -17.32886193  124.81371451 
111 -17.33181568  124.81685015 
111 -17.33125686  124.81781175 
111 -17.33590311  124.82472522 
112 -17.32562175  124.83238171 -17.32499088  124.83290092 
111 -17.32340012  124.83451823 
112 -17.31869183  124.83963821 -17.31854189  124.83976385 
111 -17.31863186  124.83951256 
111 -17.32313022  124.83461246 
111 -17.32028126  124.83445541 
111 -17.31980143  124.83696828 
112 -17.31776217  124.83916704 -17.31746228  124.83957538 
111 -17.31770219  124.83891576 
111 -17.31962150  124.83687405 
111 -17.32007133  124.83429835 
112 -17.31419946  124.83087145 -17.31302716  124.83018616 
111 -17.31155497  124.83015760 
113 -17.30351244  124.82958652 
112 -17.31152110  124.83002589 -17.31241138  124.83001378 
112 -17.31423604  124.83071752 -17.31479564  124.83099728 
111 -17.31611835  124.83176994 
111 -17.32152035  124.82722005 
111 -17.31895077  124.82158929 
111 -17.30918355  124.82603506 
111 -17.30718885  124.82825401 
112 -17.30713798  124.82852043 -17.30712526  124.82857372 
112 -17.30666740  124.82897335 -17.30650206  124.82901332 
112 -17.30626042  124.82889343 -17.30615867  124.82885346 
112 -17.30628585  124.82825401 -17.30633673  124.82809415 
112 -17.30662925  124.82813412 -17.30683274  124.82817408 
111 -17.30709982  124.82820072 
111 -17.30913475  124.82597607 
111 -17.31889828  124.82150483 
111 -17.31895083  124.82108645 
111 -17.31911901  124.82100939 
111 -17.31642935  124.81509372 
113 -17.30459141  124.82943748 
111 -17.31918184  124.82088799 
111 -17.31951251  124.82076809 
111 -17.31979231  124.82119440 
111 -17.32987660  124.81666412 
111 -17.32262088  124.80847652 
111 -17.31666522  124.81499025 
113 -17.31661905  124.81532876 
111 -17.31944874  124.82152159 
111 -17.32170382  124.82633599 
112 -17.32200960  124.82644609 -17.32210515  124.82649613 
111 -17.32225066  124.82660848 
111 -17.33158160  124.81876163 
113 -17.32995651  124.81674016 
111 -17.32033066  124.83422898 
111 -17.32293971  124.83444886 
111 -17.32428922  124.83297252 
111 -17.32806785  124.82995701 
111 -17.32488900  124.82502538 
113 -17.31652204  124.83203017 
111 -17.31645782  124.83194793 
111 -17.32478227  124.82481052 
111 -17.32457235  124.82477911 
113 -17.31632535  124.83181530 
111 -17.32513989  124.82498648 
111 -17.32813880  124.82966711 
111 -17.32843869  124.82988701 
111 -17.33554610  124.82460951 
111 -17.33177028  124.81893913 
113 -17.32512806  124.82472845 
111 -17.32320149  124.83449404 
111 -17.32500399  124.83273466 
111 -17.32539317  124.83239137 
111 -17.32567993  124.83215535 
111 -17.33567191  124.82467849 
111 -17.33558998  124.82467849 
111 -17.32835949  124.82999965 
111 -17.32528036  124.83228478 
112 -17.32442476  124.83297513 -17.32432070  124.83309625 
113 -17.32297621  124.83451517 
14  -17.31977683  124.82156696    6 0 New Tower Viewpoint 3
15  -17.31936717  124.82129389   0.00 New Ramp Start 2
19  -17.31871544  124.82207408 0 New Windsock 1


130 Airport Boundary
111 -017.33590317  124.82472229
111 -017.33181572  124.81684875
111 -017.32320786  124.80678558
111 -017.32241440  124.80644226
111 -017.32162285  124.80657959
111 -017.30351257  124.82958984
111 -017.31776237  124.83916473
113 -017.31869125  124.83963776
99
