A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1        0 1 0 UUBS Smolensk South
100   39.93   2   0 0.00 1 2 1 08   54.74411323  032.05206430    0.00    0.00 2  9 0 0 26   54.74536615  032.07679821    0.00    0.00 2  9 0 0
110   1 0.00 130.24 New Taxiway 60
111  54.74762596  032.06941551 
111  54.74757280  032.06966007 
111  54.74747931  032.06977440 
111  54.74720875  032.06927340 
111  54.74716476  032.06935481 
111  54.74742798  032.06985063 
111  54.74743165  032.06989509 
111  54.74735099  032.07004119 
111  54.74707242  032.06959453 
111  54.74705959  032.06955325 
111  54.74700021  032.06966758 
111  54.74703018  032.06967912 
112  54.74728683  032.07006977  54.74728683  032.07007930 
111  54.74729049  032.07013329 
111  54.74721350  032.07030162 
112  54.74716587  032.07032538  54.74714104  032.07029311 
111  54.74714553  032.07029819 
111  54.74692386  032.06989510 
111  54.74691382  032.06984531 
111  54.74684746  032.06998912 
111  54.74687836  032.07000667 
111  54.74708207  032.07028697 
111  54.74712367  032.07040643 
111  54.74706685  032.07051758 
111  54.74703018  032.07055570 
111  54.74698069  032.07050488 
111  54.74680287  032.07015553 
111  54.74679084  032.07011638 
111  54.74671855  032.07025716 
111  54.74676621  032.07026033 
111  54.74684503  032.07040007 
111  54.74693486  032.07054617 
111  54.74697519  032.07063192 
111  54.74698985  032.07070496 
111  54.74694952  032.07076531 
111  54.74688720  032.07084153 
111  54.74664522  032.07047630 
111  54.74664522  032.07038737 
111  54.74657189  032.07056522 
111  54.74659939  032.07055570 
111  54.74682304  032.07090187 
111  54.74682670  032.07098127 
111  54.74676987  032.07109561 
112  54.74652790  032.07083200  54.74652973  032.07082247 
111  54.74649490  032.07078437 
111  54.74650040  032.07069545 
111  54.74640727  032.07088613 
111  54.74645090  032.07090505 
111  54.74666355  032.07117818 
111  54.74669838  032.07124805 
111  54.74663605  032.07138779 
111  54.74639591  032.07106067 
111  54.74636841  032.07093682 
111  54.74626209  032.07115595 
111  54.74632808  032.07113372 
111  54.74651323  032.07141002 
111  54.74653340  032.07150213 
111  54.74652056  032.07158152 
111  54.74647657  032.07161963 
111  54.74631708  032.07141320 
111  54.74626026  032.07128934 
111  54.74623431  032.07121770 
111  54.74616493  032.07149260 
111  54.74623459  032.07148942 
112  54.74632075  032.07160058  54.74632441  032.07161011 
111  54.74642524  032.07172444 
111  54.74644540  032.07174667 
111  54.74643074  032.07184830 
111  54.74629325  032.07209602 
111  54.74621076  032.07222623 
111  54.74618922  032.07222306 
111  54.74621626  032.07245172 
111  54.74625842  032.07240091 
111  54.74632625  032.07229928 
111  54.74639591  032.07216589 
111  54.74645274  032.07204521 
111  54.74643441  032.07200074 
111  54.74648573  032.07187371 
111  54.74659206  032.07172126 
111  54.74666172  032.07155929 
