A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     2353 1 0 ED08 Kaufbeuren
100   29.87   2   0 0.00 0 0 0 02   47.85288795  010.60913108  121.01    0.00 5  0 0 0 20   47.87188205  010.62028300  324.00    0.00 5  0 0 0
110   2 0.00  21.50 Taxiway
111  47.85330448  010.60957862 
111  47.85302390  010.61073947 
111  47.87065235  010.62077777 
111  47.87079070  010.62018963 
111  47.87108619  010.62035684 
111  47.87097261  010.62080515 
111  47.86937118  010.62178171 
111  47.86968318  010.62304472 
111  47.87137829  010.62195707 
111  47.87113382  010.62088215 
111  47.87131526  010.62015728 
111  47.87071947  010.61980610 
111  47.87055776  010.62047084 
111  47.86191629  010.61554803 
111  47.86210360  010.61473953 
111  47.86196941  010.61466907 
111  47.86178331  010.61546981 
111  47.85323105  010.61061804 
113  47.85345660  010.60966332 
130 Airport Boundary
111  47.86764112  010.60984159 
111  47.86046409  010.60983126 
111  47.85104417  010.60518799 
111  47.84941198  010.61057393 
111  47.85850633  010.61661286 
111  47.86370773  010.62452800 
111  47.86972414  010.62569337 
111  47.87242044  010.62079718 
113  47.87242781  010.61415772 
14   47.87124922  010.62179929   82 0 Tower Viewpoint
15   47.87053701  010.62225254 249.44 Ramp Start
19   47.87073818  010.62104975 0 Windsock
54 12220 Kaufbeuren Info

99
