I
1050 Generated by WorldEditor 2.2.0r2

1    130 1 0 KIKG Kleberg Co
100 22.86 1 0 0.25 0 2 0 13  27.55718386 -098.03687912    0    0 2 0 0 1 31  27.54453382 -098.02498138    0    0 2 0 0 1
110 2 0.00 0.0000 Taxiway 53h
111  27.54442822 -098.02897548
111  27.54436615 -098.02905774
111  27.54383694 -098.02856053
113  27.54389782 -098.02847778
110 2 0.00 0.0000 Taxiway 52h
111  27.54481493 -098.02826896
111  27.54489673 -098.02834642
111  27.54443675 -098.02896502
113  27.54435565 -098.02888719
110 2 0.00 0.0000 Taxiway 51h
111  27.54460089 -098.02806897
111  27.54444543 -098.02827696
111  27.54434301 -098.02818194
111  27.54410471 -098.02795746
113  27.54426137 -098.02775225
110 2 0.00 0.0000 Taxiway 50seh
111  27.54469865 -098.02218451
111  27.54471135 -098.02169177
111  27.54521165 -098.02170607
111  27.54520018 -098.02228564
111  27.54496896 -098.02227918
113  27.54496997 -098.02219098
110 1 0.00 0.0000 Taxiway 49se
112  27.54486618 -098.02514188  27.54497198 -098.02527801
111  27.54486618 -098.02514188
111  27.54486323 -098.02514770
111  27.54463644 -098.02493559
111  27.54465004 -098.02433419
111  27.54469865 -098.02218451
111  27.54496997 -098.02219098
111  27.54496896 -098.02227918
111  27.54520018 -098.02228564
111  27.54519937 -098.02237065
111  27.54488776 -098.02236634
112  27.54488776 -098.02236634  27.54482588 -098.02236690
112  27.54477051 -098.02255535  27.54476809 -098.02263987
111  27.54477051 -098.02255535
111  27.54473106 -098.02433648
111  27.54472511 -098.02460542
111  27.54485202 -098.02472640
114  27.54485202 -098.02472640  27.54476147 -098.02486298
110 1 0.00 0.0000 Taxiway 48M
111  27.55691079 -098.03677052
111  27.55711949 -098.03696350
111  27.55683807 -098.03734178
111  27.55672857 -098.03748897
111  27.54790531 -098.02918886
112  27.54790531 -098.02918886  27.54783772 -098.02913345
112  27.54769473 -098.02911279  27.54762093 -098.02910777
111  27.54769473 -098.02911279
111  27.54715039 -098.02916602
112  27.54715039 -098.02916602  27.54694163 -098.02917895
112  27.54664592 -098.02900175  27.54649093 -098.02887245
111  27.54664592 -098.02900175
111  27.54605683 -098.02844839
111  27.54600557 -098.02845389
111  27.54593239 -098.02845131
112  27.54593239 -098.02845131  27.54586592 -098.02845942
112  27.54579192 -098.02851902  27.54575202 -098.02855815
111  27.54579192 -098.02851902
111  27.54549017 -098.02890759
111  27.54517403 -098.02860644
111  27.54502825 -098.02869169
111  27.54462295 -098.02918242
112  27.54462295 -098.02918242  27.54452101 -098.02928353
112  27.54432714 -098.02916240  27.54423492 -098.02908877
111  27.54432714 -098.02916240
111  27.54370149 -098.02859482
111  27.54377278 -098.02850250
111  27.54383771 -098.02841415
111  27.54395354 -098.02816673
111  27.54407626 -098.02800078
111  27.54431226 -098.02822388
111  27.54434301 -098.02818194
111  27.54444543 -098.02827696
111  27.54460089 -098.02806897
111  27.54426137 -098.02775225
111  27.54427626 -098.02772318
111  27.54456465 -098.02733874
112  27.54456465 -098.02733874  27.54457200 -098.02732833
112  27.54457917 -098.02727675  27.54457927 -098.02725472
111  27.54457917 -098.02727675
111  27.54457957 -098.02717192
112  27.54457957 -098.02717192  27.54457922 -098.02715628
112  27.54456989 -098.02712364  27.54456334 -098.02710432
111  27.54456989 -098.02712364
111  27.54454606 -098.02705745
111  27.54452039 -098.02700663
111  27.54400428 -098.02651632
112  27.54400428 -098.02651632  27.54382610 -098.02630225
112  27.54392500 -098.02586536  27.54402992 -098.02564572
111  27.54392500 -098.02586536
111  27.54408134 -098.02559680
111  27.54418529 -098.02544780
111  27.54446842 -098.02507792
111  27.54446955 -098.02506960
111  27.54474035 -098.02532442
111  27.54473803 -098.02533200
112  27.54473803 -098.02533200  27.54460124 -098.02524661
112  27.54439608 -098.02534198  27.54427827 -098.02543764
111  27.54439608 -098.02534198
111  27.54426124 -098.02551821
111  27.54415291 -098.02567003
111  27.54399749 -098.02594004
112  27.54399749 -098.02594004  27.54392922 -098.02611106
112  27.54406056 -098.02643025  27.54418618 -098.02659151
111  27.54406056 -098.02643025
111  27.54670995 -098.02892371
112  27.54670995 -098.02892371  27.54683530 -098.02901661
112  27.54712711 -098.02905875  27.54730681 -098.02905184
111  27.54712711 -098.02905875
111  27.54798613 -098.02897196
111  27.54824061 -098.02894463
112  27.54824061 -098.02894463  27.54832712 -098.02891790
112  27.54832594 -098.02870373  27.54826938 -098.02859631
111  27.54832594 -098.02870373
111  27.54833260 -098.02870207
111  27.54890542 -098.02924079
111  27.54890304 -098.02924368
111  27.54869976 -098.02913327
112  27.54869976 -098.02913327  27.54861616 -098.02909164
112  27.54845139 -098.02905954  27.54835829 -098.02904852
111  27.54845139 -098.02905954
111  27.54832163 -098.02904810
111  27.54812638 -098.02906633
111  27.54812403 -098.02907003
112  27.54812403 -098.02907003  27.54809783 -098.02907903
112  27.54806865 -098.02909947  27.54805743 -098.02911105
111  27.54806865 -098.02909947
112  27.54806865 -098.02909947  27.54804981 -098.02911892
112  27.54806208 -098.02919460  27.54807418 -098.02924311
111  27.54806208 -098.02919460
111  27.55243422 -098.03330591
112  27.55243422 -098.03330591  27.55247243 -098.03333189
112  27.55256174 -098.03332365  27.55260685 -098.03330613
111  27.55256174 -098.03332365
112  27.55256174 -098.03332365  27.55258728 -098.03331373
112  27.55263830 -098.03326629  27.55266349 -098.03323736
111  27.55263830 -098.03326629
111  27.55277153 -098.03308186
112  27.55277153 -098.03308186  27.55281314 -098.03300509
112  27.55275449 -098.03286957  27.55270759 -098.03279867
111  27.55275449 -098.03286957
111  27.55275990 -098.03286507
111  27.55304050 -098.03312859
111  27.55303805 -098.03313228
112  27.55303805 -098.03313228  27.55296296 -098.03309156
112  27.55285847 -098.03314585  27.55282662 -098.03317757
111  27.55285847 -098.03314585
111  27.55269549 -098.03336192
112  27.55269549 -098.03336192  27.55268445 -098.03338488
112  27.55267429 -098.03343013  27.55267124 -098.03345255
111  27.55267429 -098.03343013
112  27.55267429 -098.03343013  27.55266759 -098.03347934
112  27.55271400 -098.03356883  27.55274760 -098.03361109
111  27.55271400 -098.03356883
111  27.55657543 -098.03720348
112  27.55657543 -098.03720348  27.55662320 -098.03723523
112  27.55671285 -098.03722407  27.55675389 -098.03720964
111  27.55671285 -098.03722407
112  27.55671285 -098.03722407  27.55673843 -098.03721507
112  27.55677872 -098.03717909  27.55679638 -098.03715897
111  27.55677872 -098.03717909
111  27.55692413 -098.03698246
112  27.55692413 -098.03698246  27.55695808 -098.03692473
112  27.55690797 -098.03677318  27.55686618 -098.03671360
113  27.55690797 -098.03677318
112  27.54449962 -098.02912592  27.54454274 -098.02908539
111  27.54449962 -098.02912592
112  27.54449962 -098.02912592  27.54450064 -098.02912472
112  27.54450973 -098.02911394  27.54451532 -098.02910731
111  27.54450973 -098.02911394
111  27.54494124 -098.02860191
111  27.54503443 -098.02847683
111  27.54502364 -098.02846662
111  27.54491500 -098.02836373
111  27.54489673 -098.02834642
111  27.54481493 -098.02826896
111  27.54435565 -098.02888719
111  27.54443675 -098.02896502
111  27.54442822 -098.02897548
111  27.54389782 -098.02847778
111  27.54383694 -098.02856053
111  27.54436615 -098.02905774
114  27.54436615 -098.02905774  27.54439002 -098.02910227
130 Airport Boundary
111  27.54134510 -098.02214981
111  27.54455610 -098.02214763
111  27.54458142 -098.02154600
111  27.54545738 -098.02158166
111  27.54546523 -098.02303841
111  27.54974754 -098.02708206
111  27.54974577 -098.02864947
111  27.55908812 -098.03744343
111  27.55749081 -098.03957812
111  27.55496236 -098.03719723
111  27.55487380 -098.03629107
111  27.54790842 -098.02972940
113  27.54244380 -098.03026953
120 Linear Feature 58Hold
