I
1050 Generated by WorldEditor

1     28 1 0 MMPE Puerto Peñasco
100 47.00 2 0 0.00 1 2 1 18  31.36288698 -113.30248523    0   60 3 12 0 0 36  31.34089451 -113.30829025    0   61 3 12 0 0
110 1 0.00 0.0000 New Taxiway 25
111  31.35007034 -113.30206134
111  31.34997544 -113.30208103
111  31.34995682 -113.30199593
113  31.35005292 -113.30196709
110 1 0.00 0.0000 New Taxiway 24
111  31.35041753 -113.30241653
111  31.35030280 -113.30244537
111  31.35028418 -113.30232861
111  31.35035626 -113.30231314
111  31.35036707 -113.30236308
113  31.35041032 -113.30236167
110 1 0.00 0.0000 New Taxiway 23
111  31.34966284 -113.30262813
111  31.34960733 -113.30263620
111  31.34959245 -113.30263171
111  31.34957951 -113.30259438
111  31.34957625 -113.30252819
111  31.34961969 -113.30251487
111  31.34964285 -113.30253027
113  31.34965854 -113.30254788
110 1 0.00 0.0000 New Taxiway 22
111  31.34975405 -113.30246629
111  31.34972221 -113.30246981
111  31.34971080 -113.30243394
111  31.34972701 -113.30241284
113  31.34975525 -113.30242691
110 1 0.00 0.0000 New Taxiway 21
111  31.35069732 -113.30227814
111  31.35060647 -113.30229856
111  31.35059629 -113.30224410
111  31.35062609 -113.30223473
111  31.35056431 -113.30191473
111  31.35084268 -113.30183388
111  31.35088920 -113.30204835
111  31.35077000 -113.30207899
111  31.35080707 -113.30225005
113  31.35076947 -113.30225967
110 1 0.00 0.0000 New Taxiway 20
111  31.35441879 -113.30124800
111  31.35437753 -113.30100832
111  31.35453928 -113.30096470
113  31.35458814 -113.30120768
110 2 0.00 0.0000 New Taxiway 18
111  31.34031540 -113.30818931
111  31.34029642 -113.30812264
111  31.34075293 -113.30800428
112  31.34078163 -113.30765140  31.34085116 -113.30750366
112  31.34118336 -113.30735290  31.34140225 -113.30736647
111  31.34154517 -113.30749310
111  31.34172543 -113.30763482
112  31.34194561 -113.30769210  31.34207694 -113.30767251
111  31.34663116 -113.30644984
111  31.34900805 -113.30582869
112  31.34945614 -113.30535076  31.34963511 -113.30502359
112  31.35037834 -113.30364899  31.35040911 -113.30360888
111  31.35037834 -113.30364899
112  31.35037834 -113.30364899  31.35033258 -113.30357049
111  31.35026447 -113.30358918
111  31.34855230 -113.30403401
111  31.34838629 -113.30313813
111  31.34837036 -113.30305304
111  31.35041994 -113.30252939
111  31.35064323 -113.30247078
111  31.35060647 -113.30229856
111  31.35069732 -113.30227814
111  31.35073073 -113.30244781
111  31.35080647 -113.30242793
111  31.35076947 -113.30225967
111  31.35080707 -113.30225005
111  31.35077000 -113.30207899
111  31.35088920 -113.30204835
112  31.35088959 -113.30213792  31.35087869 -113.30217281
111  31.35084783 -113.30220578
111  31.35089303 -113.30240521
111  31.35167921 -113.30219884
111  31.35169900 -113.30229327
111  31.35185890 -113.30312351
111  31.35249649 -113.30294275
112  31.35284976 -113.30291128  31.35297129 -113.30293683
111  31.35318025 -113.30310366
112  31.35441101 -113.30400701  31.35447644 -113.30404532
111  31.35441101 -113.30400701
112  31.35441101 -113.30400701  31.35471949 -113.30425877
111  31.35505223 -113.30425376
111  31.35450142 -113.30144302
111  31.35443987 -113.30136117
111  31.35441879 -113.30124800
111  31.35458814 -113.30120768
111  31.35460837 -113.30132052
111  31.35458244 -113.30142141
111  31.35512884 -113.30422272
112  31.36180543 -113.30244725  31.36184792 -113.30243232
111  31.36180543 -113.30244725
112  31.36180543 -113.30244725  31.36192298 -113.30238422
112  31.36244971 -113.30174832  31.36279813 -113.30174997
111  31.36244971 -113.30174832
112  31.36244971 -113.30174832  31.36279955 -113.30171680
111  31.36292358 -113.30214641
111  31.36335475 -113.30203525
113  31.36336711 -113.30210463
112  31.35407346 -113.30449114  31.35413490 -113.30447412
112  31.35418248 -113.30441455  31.35418710 -113.30437122
111  31.35413404 -113.30433300
111  31.35343172 -113.30384702
112  31.35292839 -113.30351432  31.35273897 -113.30338598
111  31.35254850 -113.30343707
111  31.35182383 -113.30360778
112  31.35088173 -113.30391148  31.35070934 -113.30397129
111  31.35061305 -113.30416031
111  31.34987096 -113.30544228
112  31.34986370 -113.30555547  31.34988768 -113.30560993
111  31.34994074 -113.30559632
113  31.35256545 -113.30488948
110 2 0.00 0.0000 New Taxiway 1
111  31.36345970 -113.30258793
111  31.36347191 -113.30264969
111  31.34042213 -113.30874211
113  31.34040832 -113.30867238
130 Airport Boundary 26
111  31.36305881 -113.30135122
111  31.36537570 -113.30087868
111  31.36618921 -113.30141982
111  31.36749733 -113.30087106
111  31.36771861 -113.30164847
111  31.36637144 -113.30190761
111  31.36628683 -113.30240302
111  31.36062479 -113.30410255
111  31.34696429 -113.30766123
111  31.33757962 -113.30985564
111  31.33784645 -113.30815647
111  31.34028048 -113.30750882
111  31.34055382 -113.30690686
111  31.34129574 -113.30672398
111  31.34195306 -113.30715831
111  31.34872799 -113.30539815
111  31.34974325 -113.30395029
111  31.34964563 -113.30386647
111  31.34825941 -113.30426272
111  31.34794702 -113.30283011
111  31.34981484 -113.30186993
111  31.35153298 -113.30139746
111  31.35477401 -113.30064300
111  31.35562006 -113.30348556
111  31.36176908 -113.30172128
111  31.36195928 -113.30142933
113  31.36266880 -113.30121358
120 Linear Feature 17
111  31.34084629 -113.30805088 3 102
112  31.34084980 -113.30766303  31.34092706 -113.30752597 3 102
112  31.34115297 -113.30743278  31.34126885 -113.30742456 3 102
112  31.34143507 -113.30751501  31.34149243 -113.30755338 3 102
111  31.34167506 -113.30771306 3 102
116  31.34182368 -113.30779338  31.34188173 -113.30779029
120 Linear Feature 16
111  31.36188144 -113.30249814 3 102
112  31.36197989 -113.30235035  31.36205323 -113.30221494 3 102
112  31.36235740 -113.30187107  31.36249201 -113.30184503 3 102
112  31.36273711 -113.30198747  31.36284758 -113.30212876
111  31.36273711 -113.30198747
112  31.36273711 -113.30198747  31.36282214 -113.30212195 3 102
115  31.36284177 -113.30224537
120 Linear Feature 15
111  31.34996560 -113.30273535 20
111  31.35009826 -113.30341087 20
111  31.35029842 -113.30335467 20
115  31.35016627 -113.30268417
120 Linear Feature 14
111  31.34960511 -113.30282728 20
111  31.34974359 -113.30350544 20
111  31.34988873 -113.30346432 20
115  31.34975754 -113.30278841
120 Linear Feature 13
111  31.34924533 -113.30291904 20
111  31.34937955 -113.30358904 20
111  31.34952470 -113.30354656 20
115  31.34939276 -113.30288144
120 Linear Feature 12
111  31.34888224 -113.30301164 20
111  31.34901785 -113.30368362 20
111  31.34916768 -113.30364250 20
115  31.34903426 -113.30297287
120 Linear Feature 11
111  31.34852147 -113.30310365 20
111  31.34865382 -113.30378641 20
111  31.34880599 -113.30374255 20
115  31.34867554 -113.30306436
120 Linear Feature 10
111  31.34870225 -113.30369145 20
115  31.34872246 -113.30365501
120 Linear Feature 9
111  31.34872683 -113.30368634 20
115  31.34869843 -113.30366076
120 Linear Feature 8
111  31.34870481 -113.30372338 20
111  31.34873321 -113.30371826 20
111  31.34872884 -113.30368693 20
111  31.34875341 -113.30368182 20
111  31.34874904 -113.30364921 20
111  31.34872393 -113.30365304 20
111  31.34872120 -113.30362299 20
111  31.34869335 -113.30362683 20
111  31.34869662 -113.30365816 20
111  31.34867096 -113.30366263 20
111  31.34867642 -113.30369908 20
113  31.34870099 -113.30369397 20
120 Linear Feature 7
111  31.34838629 -113.30313813 3
111  31.34841791 -113.30313006 3
111  31.34852147 -113.30310365 3
111  31.34867554 -113.30306436 3
111  31.34877866 -113.30303806 3
111  31.34888224 -113.30301164 3
111  31.34903426 -113.30297287 3
111  31.34913685 -113.30294671 3
111  31.34924533 -113.30291904 3
111  31.34939276 -113.30288144 3
111  31.34949694 -113.30285487 3
111  31.34960511 -113.30282728 3
111  31.34975754 -113.30278841 3
111  31.34985813 -113.30276276 3
111  31.34996560 -113.30273535 3
111  31.35016627 -113.30268417 3
111  31.35031470 -113.30264631 3
115  31.35169900 -113.30229327
120 Linear Feature 3
111  31.34904678 -113.30385315 1
112  31.34891438 -113.30372792  31.34888560 -113.30359031 1
115  31.34877866 -113.30303806
120 Linear Feature 2
111  31.35169900 -113.30229327 3 102
111  31.35185890 -113.30312351 3 102
111  31.35187928 -113.30322936 3 102
112  31.35253271 -113.30304915  31.35285371 -113.30296264
111  31.35253271 -113.30304915
112  31.35253271 -113.30304915  31.35281933 -113.30296732 3 102
111  31.35300585 -113.30309961 3 102
111  31.35388529 -113.30375149 3 102
111  31.35439801 -113.30412119 3 102
112  31.35469614 -113.30429833  31.35481552 -113.30434031
111  31.35469614 -113.30429833
112  31.35469614 -113.30429833  31.35481486 -113.30433025 3 102
115  31.35493290 -113.30433233
120 Linear Feature 1
111  31.34904651 -113.30588705 3 102
112  31.34933337 -113.30568999  31.34943658 -113.30558159 3 102
111  31.34962919 -113.30522522 3 102
112  31.34979520 -113.30492742  31.34979520 -113.30492119 3 102
111  31.35038472 -113.30382717 3 102
112  31.35037834 -113.30364899  31.35033258 -113.30357049 3 102
111  31.35026447 -113.30358918 3 102
111  31.34855230 -113.30403401 3 102
115  31.34838629 -113.30313813
120 Linear Feature 25
111  31.35418518 -113.30452988 3 102
112  31.35426574 -113.30440277  31.35427461 -113.30432363 3 102
111  31.35422068 -113.30428366 3 102
111  31.35377296 -113.30395808 3 102
111  31.35293352 -113.30338282 3 102
112  31.35262867 -113.30330792  31.35244477 -113.30334186 3 102
111  31.35191403 -113.30346124 3 102
111  31.35112042 -113.30370234 3 102
111  31.35079458 -113.30380884 3 102
112  31.35069063 -113.30386385  31.35063766 -113.30390130 3 102
111  31.35057069 -113.30401951 3 102
111  31.34997154 -113.30505578 3 102
111  31.34979899 -113.30543257 3 102
112  31.34977714 -113.30553610  31.34978260 -113.30558718 3 102
116  31.34994070 -113.30564995  31.35004610 -113.30564995
120 Linear Feature 24
111  31.35050925 -113.30304649 1
115  31.35066907 -113.30300423
120 Linear Feature 23
111  31.35047860 -113.30287473 1
115  31.35063699 -113.30283635
120 Linear Feature 22
111  31.35044174 -113.30270765 1
115  31.35060217 -113.30266129
120 Linear Feature 21
111  31.35035396 -113.30285231 1
116  31.35044174 -113.30270765  31.35052298 -113.30266689
120 Linear Feature 20
111  31.35047860 -113.30287473 1
116  31.35034185 -113.30278813  31.35029475 -113.30268421
120 Linear Feature 19
111  31.35038755 -113.30303034 1
116  31.35047860 -113.30287473  31.35057008 -113.30282996
120 Linear Feature 16
111  31.35154841 -113.30241254 2
112  31.35132826 -113.30258478  31.35126826 -113.30276641 2
111  31.35143216 -113.30287437 2
115  31.35139118 -113.30302345
120 Linear Feature 15
111  31.35087394 -113.30259915 2
112  31.35112777 -113.30262419  31.35125801 -113.30274414 2
111  31.35115851 -113.30294120 2
115  31.35123899 -113.30305943
120 Linear Feature 14
111  31.35102523 -113.30336638 1
115  31.35087394 -113.30259915
120 Linear Feature 13
111  31.35169489 -113.30318913 1
115  31.35154841 -113.30241254
120 Linear Feature 12
111  31.35169489 -113.30318913 1
116  31.35191937 -113.30334128  31.35205459 -113.30330735
120 Linear Feature 11
111  31.35155558 -113.30344307 1
116  31.35169489 -113.30318913  31.35170455 -113.30299875
120 Linear Feature 8
111  31.35377296 -113.30395808 4 104
115  31.35388560 -113.30375024
120 Linear Feature 4
111  31.34941510 -113.30375917 1
112  31.34927415 -113.30364086  31.34924857 -113.30351542 1
115  31.34913685 -113.30294671
120 Linear Feature 6
111  31.35012535 -113.30358022 1
112  31.34999334 -113.30344279  31.34996295 -113.30331358 1
115  31.34985813 -113.30276276
120 Linear Feature 5
111  31.34977572 -113.30366519 1
112  31.34963522 -113.30353795  31.34961011 -113.30341106 1
115  31.34949694 -113.30285487
120 Linear Feature 6
111  31.35070726 -113.30366737 1
112  31.35048597 -113.30362013  31.35040351 -113.30352743 1
112  31.35028367 -113.30353516  31.35024849 -113.30354288 1
111  31.35012535 -113.30358022 1
111  31.34977572 -113.30366519 1
111  31.34941510 -113.30375917 1
111  31.34904678 -113.30385315 1
111  31.34873674 -113.30393940 1
112  31.34855423 -113.30385186  31.34852784 -113.30372183 1
115  31.34841791 -113.30313006
120 Linear Feature 18
111  31.35050925 -113.30304649 1
116  31.35037346 -113.30295566  31.35033036 -113.30286760
120 Linear Feature 17
111  31.35041891 -113.30319657 1
116  31.35050925 -113.30304649  31.35059149 -113.30301958
120 Linear Feature 5
111  31.35050765 -113.30383702 1
112  31.35049697 -113.30362013  31.35046618 -113.30346178 1
111  31.35041891 -113.30319657 1
111  31.35038755 -113.30303034 1
111  31.35037346 -113.30295566 1
111  31.35035396 -113.30285231 1
111  31.35034185 -113.30278813 1
115  31.35031470 -113.30264631
120 Linear Feature 4
111  31.34962875 -113.30545613 1 101
112  31.34966639 -113.30577150  31.34977016 -113.30588677 1 101
112  31.34991250 -113.30588677  31.34996439 -113.30587431 1 101
115  31.35046726 -113.30576215
120 Linear Feature 3
111  31.35433394 -113.30422155 1 101
112  31.35442151 -113.30450426  31.35438353 -113.30466109 1 101
112  31.35413965 -113.30477931  31.35397673 -113.30482027 1 101
115  31.35368588 -113.30489986
120 Linear Feature 10
111  31.35102523 -113.30336638 1
116  31.35125008 -113.30352385  31.35143600 -113.30352177
120 Linear Feature 9
111  31.35088723 -113.30361979 1
116  31.35102523 -113.30336638  31.35104471 -113.30316734
120 Linear Feature 2
111  31.35569254 -113.30437612 1 101
111  31.35515168 -113.30452126 1 101
112  31.35476857 -113.30449864  31.35459472 -113.30442701 1 101
111  31.35433394 -113.30422155 1 101
