I
1050 Generated by WorldEditor 1.6.0r1

1     89 0 0 MKBS Ian Fleming International Airport
100 24.09 1 0 0.25 0 2 0 09  18.40363636 -076.97693515   74    0 3 0 0 1 27  18.40465156 -076.96314565   41    0 3 0 0 1
110 2 0.00 0.0000 New Taxiway 18
111  18.40506228 -076.96647835
111  18.40500076 -076.96647622
111  18.40500008 -076.96646197
113  18.40506228 -076.96646410
110 2 0.00 0.0000 New Taxiway 20
111  18.40505749 -076.96594373
111  18.40499867 -076.96593091
111  18.40501760 -076.96584043
113  18.40507574 -076.96585610
110 5 0.00 0.0000 New Taxiway 16
111  18.40466856 -076.96648900
111  18.40465207 -076.96645221
111  18.40467309 -076.96638080
111  18.40468945 -076.96621460
111  18.40468945 -076.96584896
111  18.40471281 -076.96584896
111  18.40474318 -076.96570369
111  18.40486000 -076.96471264
111  18.40483196 -076.96469663
111  18.40477589 -076.96474465
111  18.40472099 -076.96472002
111  18.40467535 -076.96467049
111  18.40467796 -076.96463485
111  18.40472449 -076.96465601
111  18.40474669 -076.96465724
111  18.40476421 -076.96465231
111  18.40477472 -076.96463754
111  18.40476421 -076.96460307
111  18.40477939 -076.96457845
111  18.40483546 -076.96467570
111  18.40486116 -076.96467940
111  18.40489504 -076.96465231
111  18.40480977 -076.96564213
111  18.40483430 -076.96570984
111  18.40510414 -076.96575293
112  18.40517072 -076.96585881  18.40517072 -076.96593637
111  18.40517072 -076.96585881
111  18.40517072 -076.96594129
112  18.40517072 -076.96594129  18.40513334 -076.96594253
111  18.40511115 -076.96599793
111  18.40526768 -076.96601639
111  18.40526768 -076.96597330
111  18.40531090 -076.96596715
111  18.40531674 -076.96632417
111  18.40534945 -076.96632787
111  18.40534127 -076.96653223
111  18.40519292 -076.96651253
111  18.40519876 -076.96634756
111  18.40503055 -076.96633895
112  18.40503055 -076.96633895  18.40494527 -076.96623061
111  18.40476304 -076.96630324
111  18.40472683 -076.96644359
111  18.40474318 -076.96645344
111  18.40474318 -076.96646698
111  18.40471398 -076.96646329
113  18.40470464 -076.96649275
111  18.40519565 -076.96618594
111  18.40519760 -076.96606590
111  18.40498246 -076.96605769
112  18.40497954 -076.96617875  18.40501069 -076.96624852
113  18.40497954 -076.96617875
111  18.40507574 -076.96585610
111  18.40501760 -076.96584043
111  18.40499867 -076.96593091
113  18.40505749 -076.96594373
110 2 0.00 0.0000 New Taxiway 15
111  18.40519565 -076.96618594
111  18.40497954 -076.96617875
112  18.40497954 -076.96617875  18.40494839 -076.96610899
111  18.40498246 -076.96605769
113  18.40519760 -076.96606590
110 2 0.00 0.0000 New Taxiway 14
111  18.40490631 -076.96644243
111  18.40488988 -076.96644243
111  18.40488988 -076.96642561
111  18.40487157 -076.96642660
111  18.40487157 -076.96641275
111  18.40483402 -076.96641324
111  18.40483542 -076.96631627
113  18.40490772 -076.96631874
110 2 0.00 0.0000 New Taxiway 13
111  18.40499973 -076.96666508
111  18.40493683 -076.96666161
111  18.40493683 -076.96663044
113  18.40500020 -076.96663242
110 2 0.00 0.0000 New Taxiway 12
111  18.40498847 -076.96683923
111  18.40499128 -076.96676700
111  18.40505795 -076.96676898
113  18.40505278 -076.96684171
110 2 0.00 0.0000 New Taxiway 11
111  18.40510114 -076.96716577
111  18.40510348 -076.96710146
111  18.40512930 -076.96710195
113  18.40512649 -076.96716676
110 2 0.00 0.0000 New Taxiway 10
111  18.40522008 -076.96747676
111  18.40505361 -076.96746239
111  18.40505946 -076.96742033
113  18.40522105 -076.96743572
110 2 0.00 0.0000 New Taxiway 9
111  18.40492167 -076.96719840
111  18.40490071 -076.96708725
111  18.40490679 -076.96689275
111  18.40508574 -076.96690018
111  18.40508184 -076.96700175
111  18.40509158 -076.96700175
111  18.40508963 -076.96719462
111  18.40513636 -076.96719873
111  18.40513149 -076.96735057
113  18.40491761 -076.96734237
110 2 0.00 0.0000 New Taxiway 8
111  18.40496599 -076.96802450
111  18.40512450 -076.96803687
111  18.40509577 -076.96837945
111  18.40504901 -076.96837826
111  18.40504901 -076.96835629
111  18.40499212 -076.96836282
113  18.40493328 -076.96833899
110 2 0.00 0.0000 New Taxiway 7
111  18.40499756 -076.96772459
111  18.40499896 -076.96771585
111  18.40501190 -076.96763492
111  18.40515535 -076.96764797
111  18.40515550 -076.96768427
111  18.40510579 -076.96768508
111  18.40510449 -076.96771463
113  18.40508656 -076.96772803
110 1 0.00 0.0000 New Taxiway 2
111  18.40352858 -076.97692633
111  18.40351001 -076.97692488
111  18.40445237 -076.96400456
111  18.40438814 -076.96386415
111  18.40441259 -076.96352072
111  18.40448709 -076.96352840
111  18.40451589 -076.96313346
113  18.40454575 -076.96313703
110 1 0.00 0.0000 New Taxiway 1
111  18.40475933 -076.96315455
111  18.40478399 -076.96315654
112  18.40478399 -076.96315654  18.40476653 -076.96341718
111  18.40480945 -076.96354494
111  18.40484325 -076.96354565
111  18.40482094 -076.96391470
111  18.40471886 -076.96407643
111  18.40467796 -076.96463485
111  18.40467535 -076.96467049
111  18.40454310 -076.96647597
111  18.40457082 -076.96647885
111  18.40466856 -076.96648900
111  18.40470464 -076.96649275
111  18.40488611 -076.96651159
111  18.40487975 -076.96684217
111  18.40490679 -076.96689275
111  18.40490071 -076.96708725
111  18.40492167 -076.96719840
111  18.40491761 -076.96734237
111  18.40491648 -076.96738221
111  18.40502934 -076.96738828
111  18.40501163 -076.96763208
111  18.40505588 -076.96763525
111  18.40507840 -076.96751878
112  18.40507840 -076.96751878  18.40530879 -076.96748373
111  18.40538562 -076.96762835
111  18.40546723 -076.96761111
111  18.40546623 -076.96765543
111  18.40539257 -076.96767609
112  18.40529334 -076.96777855  18.40528279 -076.96781274
111  18.40529334 -076.96777855
112  18.40529334 -076.96777855  18.40525765 -076.96791876
111  18.40530035 -076.96802600
112  18.40541833 -076.96819220  18.40542888 -076.96823067
111  18.40542885 -076.96838179
111  18.40536226 -076.96838179
111  18.40535642 -076.96835840
111  18.40518353 -076.96835471
112  18.40518353 -076.96835471  18.40512188 -076.96835300
111  18.40511857 -076.96830547
111  18.40514382 -076.96790166
112  18.40514382 -076.96790166  18.40515923 -076.96779735
111  18.40508891 -076.96778839
111  18.40499196 -076.96777485
111  18.40496599 -076.96802450
111  18.40493328 -076.96833899
111  18.40491603 -076.96850491
111  18.40512746 -076.96851476
111  18.40500667 -076.97033812
111  18.40454159 -076.97030411
111  18.40457313 -076.96990395
112  18.40457313 -076.96990395  18.40457595 -076.96983023
111  18.40452750 -076.96982379
111  18.40433146 -076.96980420
112  18.40433146 -076.96980420  18.40430599 -076.96980219
111  18.40429034 -076.96983211
111  18.40420331 -076.97101806
112  18.40424097 -076.97105032  18.40428074 -076.97105685
111  18.40424097 -076.97105032
111  18.40463575 -076.97108746
111  18.40464602 -076.97096510
111  18.40472403 -076.97097394
111  18.40471818 -076.97104036
111  18.40470650 -076.97104143
111  18.40470444 -076.97107868
111  18.40471431 -076.97108861
111  18.40471393 -076.97110519
111  18.40470340 -076.97110489
111  18.40466450 -076.97110379
111  18.40466339 -076.97114198
111  18.40421218 -076.97111152
112  18.40421218 -076.97111152  18.40419882 -076.97111152
111  18.40419577 -076.97112081
111  18.40381314 -076.97633491
111  18.40389250 -076.97649137
111  18.40386711 -076.97684002
111  18.40377582 -076.97683527
111  18.40376773 -076.97694541
111  18.40374425 -076.97694369
111  18.40444879 -076.96737297
113  18.40448371 -076.96689861
112  18.40466362 -076.96789651  18.40483319 -076.96775698
111  18.40466362 -076.96789651
111  18.40471263 -076.96731289
112  18.40471263 -076.96731289  18.40464503 -076.96729745
111  18.40462982 -076.96735623
111  18.40458757 -076.96783951
111  18.40447348 -076.96783780
113  18.40442871 -076.96783713
111  18.40431796 -076.96952026
112  18.40435321 -076.96957527  18.40438795 -076.96958517
111  18.40435321 -076.96957527
111  18.40455861 -076.96958964
111  18.40465839 -076.96810973
112  18.40465839 -076.96810973  18.40451156 -076.96797636
113  18.40442817 -076.96807741
111  18.40535109 -076.96820015
112  18.40523995 -076.96804455  18.40522941 -076.96800608
111  18.40522292 -076.96784022
111  18.40519128 -076.96814885
111  18.40523914 -076.96815398
111  18.40523995 -076.96825658
111  18.40518398 -076.96825059
112  18.40520913 -076.96831557  18.40524888 -076.96832925
111  18.40520913 -076.96831557
111  18.40532432 -076.96832326
114  18.40532432 -076.96832326  18.40539895 -076.96829591
111  18.40510449 -076.96771463
111  18.40510579 -076.96768508
111  18.40515550 -076.96768427
111  18.40515535 -076.96764797
111  18.40501190 -076.96763492
111  18.40499756 -076.96772459
113  18.40508656 -076.96772803
110 2 0.00 0.0000 New Taxiway 49
111  18.40541195 -076.96806782
111  18.40536328 -076.96806925
111  18.40536125 -076.96801154
111  18.40537342 -076.96801225
111  18.40537410 -076.96805286
113  18.40541195 -076.96805357
110 2 0.00 0.0000 New Taxiway 48
111  18.40536936 -076.96798731
111  18.40529500 -076.96799088
111  18.40529230 -076.96788971
113  18.40536666 -076.96788472
110 2 0.00 0.0000 New Taxiway 21
111  18.40471431 -076.97108861
111  18.40470444 -076.97107868
111  18.40470650 -076.97104143
111  18.40471818 -076.97104036
111  18.40472403 -076.97097394
111  18.40488070 -076.97099869
111  18.40487037 -076.97112634
111  18.40475160 -076.97110803
111  18.40474925 -076.97117136
111  18.40470043 -076.97117235
111  18.40470340 -076.97110489
113  18.40471393 -076.97110519
110 2 0.00 0.0000 New Taxiway 56
111  18.40523734 -076.96938965
111  18.40516044 -076.96939273
111  18.40516336 -076.96928500
113  18.40524026 -076.96928398
110 2 0.00 0.0000 New Taxiway 55
111  18.40520133 -076.96951584
111  18.40515655 -076.96951481
111  18.40516239 -076.96941325
113  18.40520619 -076.96941222
130 Airport Boundary
111  18.40417577 -076.96333472
111  18.40400864 -076.96293648
111  18.40416124 -076.96258929
112  18.40430173 -076.96250505  18.40439136 -076.96251271
111  18.40430173 -076.96250505
111  18.40472079 -076.96281649
112  18.40512288 -076.96367425  18.40525369 -076.96421800
111  18.40512288 -076.96367425
112  18.40512288 -076.96367425  18.40519555 -076.96384018
111  18.40498966 -076.96561952
111  18.40545474 -076.96572929
111  18.40549834 -076.96814939
112  18.40578417 -076.96991599  18.40612127 -076.97047123
111  18.40578417 -076.96991599
111  18.40509139 -076.97028870
111  18.40501388 -076.97124857
111  18.40451731 -076.97131750
111  18.40416366 -076.97607600
111  18.40439620 -076.97628788
111  18.40420242 -076.97699501
111  18.40328680 -076.97724264
113  18.40318991 -076.97684950
120 Linear Feature 52
111  18.40454032 -076.96690465 20
115  18.40448371 -076.96689861
120 Linear Feature 51
111  18.40450629 -076.96737973 20
115  18.40444879 -076.96737297
120 Linear Feature 50
111  18.40447348 -076.96783780 20
111  18.40450629 -076.96737973 20
111  18.40454032 -076.96690465 20
115  18.40457082 -076.96647885
120 Linear Feature 47
111  18.40499934 -076.96774575 22
115  18.40481391 -076.96769182
120 Linear Feature 46
111  18.40499896 -076.96771585 20
115  18.40482000 -076.96766138
120 Linear Feature 45
