I
1050 Generated by WorldEditor 2.1.0r1

1    427 0 0 MGMM Mundo Maya Intl
100 45.11 2 0 0.30 1 3 1 11  16.91864701 -089.87955218    0    0 3 7 0 1 29  16.90896237 -089.85324975    0    0 3 10 0 1
110 2 0.30 111.0500 New Taxiway 1
111  16.91847939 -089.87961929
111  16.91845263 -089.87963005
111  16.91787828 -089.87986108
111  16.91693732 -089.88023957
111  16.91633545 -089.87860497
111  16.91627055 -089.87863107
111  16.91624878 -089.87857194
111  16.91618388 -089.87859804
111  16.91616211 -089.87853890
111  16.91578141 -089.87869204
111  16.91562778 -089.87827479
111  16.91556288 -089.87830089
111  16.91529644 -089.87840807
112  16.91529644 -089.87840807  16.91527050 -089.87841850
112  16.91521296 -089.87852688  16.91518702 -089.87853731
112  16.91515163 -089.87852207  16.91514206 -089.87849608
111  16.91515163 -089.87852207
111  16.91507685 -089.87831899
111  16.91529142 -089.87823269
111  16.91531987 -089.87830994
111  16.91553443 -089.87822364
111  16.91559933 -089.87819753
111  16.91542280 -089.87771809
111  16.91535790 -089.87774419
111  16.91514333 -089.87783050
111  16.91515756 -089.87786913
111  16.91503543 -089.87791825
111  16.91502120 -089.87787963
112  16.91503797 -089.87781531  16.91503105 -089.87779653
111  16.91503797 -089.87781531
111  16.91502374 -089.87777668
111  16.91532521 -089.87765542
111  16.91539011 -089.87762931
111  16.91537589 -089.87759068
111  16.91531099 -089.87761679
111  16.91509642 -089.87770309
111  16.91508425 -089.87767004
111  16.91529882 -089.87758373
111  16.91536372 -089.87755763
111  16.91524353 -089.87723121
111  16.91517863 -089.87725731
111  16.91496406 -089.87734362
111  16.91495189 -089.87731056
111  16.91516646 -089.87722426
111  16.91523136 -089.87719815
111  16.91509647 -089.87683182
111  16.91586532 -089.87652256
111  16.91593501 -089.87671183
112  16.91593501 -089.87671183  16.91598773 -089.87685501
112  16.91619040 -089.87666950  16.91623873 -089.87655757
111  16.91619040 -089.87666950
111  16.91639340 -089.87619938
111  16.91675302 -089.87536659
112  16.91675302 -089.87536659  16.91678717 -089.87528751
112  16.91678380 -089.87509769  16.91677837 -089.87501517
111  16.91678380 -089.87509769
