A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      295 1 0 EGDO RNAS Predannack
100   46.02   1   0 0.00 0 0 0 05   49.99619289 -005.24072383    0.00    0.00 0  0 0 0 23   50.00791845 -005.22284063    0.00    0.00 0  0 0 0
100   46.02   1   0 0.00 0 0 0 01   49.99569430 -005.23051103    0.00    0.00 0  0 0 0 19   50.00817538 -005.23083326    0.00    0.00 0  0 0 0
100   43.89   1   0 0.00 0 0 0 10   49.99912040 -005.24387610    0.00    0.00 0  0 0 0 28   49.99917441 -005.22554479    0.00    0.00 0  0 0 0
100   42.98   1   0 0.00 0 0 0 13   50.00197594 -005.23659799    0.00    0.00 0  0 0 0 31   49.99714526 -005.22677687    0.00    0.00 0  0 0 0
110   2 0.00   0.00 New Taxiway 36
111  49.99676531 -005.23298858 
111  49.99660640 -005.23316395 
111  49.99649989 -005.23316140 
111  49.99634415 -005.23297054 
111  49.99646007 -005.23283226 
113  49.99665712 -005.23283827 
110   2 0.00   0.00 New Taxiway 17
111  50.00748918 -005.23557488 
111  50.00741215 -005.23597332 
111  50.00732516 -005.23604743 
112  50.00727528 -005.23567364  50.00730508 -005.23551766 
113  50.00743569 -005.23540799 
110   2 0.00   0.00 New Taxiway 16
111  50.00765391 -005.23467213 
111  50.00759476 -005.23498975 
111  50.00750910 -005.23511934 
112  50.00743123 -005.23485946  50.00743347 -005.23477236 
111  50.00748719 -005.23462778 
113  50.00758671 -005.23449824 
110   2 0.00   0.00 New Taxiway 15
111  50.00778528 -005.23362627 
111  50.00777342 -005.23397972 
111  50.00770725 -005.23409296 
112  50.00759799 -005.23380557  50.00759576 -005.23364879 
113  50.00771144 -005.23349177 
110   1 0.00   0.00 New Taxiway 2
111  50.00514433 -005.23738425 
112  50.00532509 -005.23720615  50.00542669 -005.23707513 
111  50.00532509 -005.23720615 
112  50.00532509 -005.23720615  50.00537589 -005.23714064 
112  50.00579661 -005.23654256  50.00599666 -005.23624708 
111  50.00617607 -005.23595872 
112  50.00659904 -005.23458375  50.00671999 -005.23381228 
111  50.00660960 -005.23323347 
112  50.00654643 -005.23300142  50.00650678 -005.23289959 
111  50.00644758 -005.23296687 
111  50.00659152 -005.23271261 
112  50.00665850 -005.23294173  50.00668626 -005.23304665 
111  50.00670962 -005.23317702 
111  50.00673144 -005.23335695 
112  50.00675424 -005.23382791  50.00675622 -005.23408095 
111  50.00674135 -005.23425566 
111  50.00672265 -005.23448407 
112  50.00661384 -005.23502494  50.00654841 -005.23529032 
111  50.00646934 -005.23552877 
111  50.00628686 -005.23598518 
111  50.00612954 -005.23627652 
111  50.00561929 -005.23703691 
112  50.00559280 -005.23711695  50.00558883 -005.23715398 
111  50.00559804 -005.23721551 
111  50.00567879 -005.23741120 
113  50.00569355 -005.23774150 
110   2 0.00   0.00 New Taxiway 14
111  50.00782594 -005.23268934 
111  50.00781190 -005.23301848 
111  50.00773740 -005.23315798 
112  50.00762038 -005.23284226  50.00761702 -005.23266980 
113  50.00775437 -005.23254069 
110   1 0.00   0.00 New Taxiway 18
111  50.00726174 -005.23685970 
111  50.00734720 -005.23707982 
111  50.00718353 -005.23721618 
113  50.00715388 -005.23694838 
110   2 0.00   0.00 New Taxiway 19
111  50.00732805 -005.23649155 
111  50.00726174 -005.23685970 
111  50.00715388 -005.23694838 
112  50.00709283 -005.23659683  50.00712031 -005.23644322 
113  50.00726623 -005.23633402 
110   1 0.00   0.00 New Taxiway 13
111  50.00754672 -005.23662521 
111  50.00746527 -005.23641445 
111  50.00732805 -005.23649155 
111  50.00726623 -005.23633402 
111  50.00739279 -005.23621685 
111  50.00732516 -005.23604743 
111  50.00741215 -005.23597332 
111  50.00750572 -005.23613522 
111  50.00763554 -005.23610403 
