I
1100 Generated by WorldEditor 1.6.0r1

1    413 1 0 MUCM IGNACIO AGRAMONTE INTL
100 45.11 1 1 0.25 0 3 0 07  21.41540179 -077.86088571    0   54 3 1 0 0 25  21.42534034 -077.83392120    0   54 3 0 0 0
110 1 0.00 0.0000 New Taxiway 4
111  21.41515318 -077.86075439
111  21.41424373 -077.86035255
112  21.41410586 -077.85995450  21.41420315 -077.85968280
111  21.41488221 -077.85780386
111  21.41460203 -077.85735868
111  21.41513906 -077.85591656
111  21.41548345 -077.85605450
111  21.41550914 -077.85597875
111  21.41541107 -077.85593361
111  21.41561183 -077.85541203
111  21.41547411 -077.85535425
112  21.41520793 -077.85547463  21.41509299 -077.85542676
111  21.41454949 -077.85518872
111  21.41492074 -077.85415039
111  21.41528499 -077.85430840
111  21.41531297 -077.85423312
111  21.41596444 -077.85453412
111  21.41629358 -077.85371208
111  21.41661299 -077.85382945
111  21.41643647 -077.85437119
111  21.41633560 -077.85433507
111  21.41627676 -077.85449759
111  21.41641966 -077.85454273
111  21.41613387 -077.85533728
111  21.41599938 -077.85528311
111  21.41595735 -077.85540951
111  21.41691120 -077.85580880
111  21.41697957 -077.85578999
111  21.41687450 -077.85605960
112  21.41684531 -077.85597809  21.41680872 -077.85596297
111  21.41595805 -077.85560815
112  21.41581212 -077.85570221  21.41577693 -077.85579250
111  21.41575176 -077.85586535
111  21.41591135 -077.85593420
111  21.41531011 -077.85755817
111  21.41520504 -077.85750173
112  21.41428477 -077.85997893  21.41424586 -077.86010433
111  21.41433731 -077.86019211
112  21.41506697 -077.86051815  21.41513343 -077.86054545
113  21.41525959 -077.86048680
111  21.41538100 -077.85454972
111  21.41507666 -077.85441546
111  21.41482667 -077.85515683
113  21.41513645 -077.85527942
111  21.41588614 -077.85474205
111  21.41563319 -077.85464278
111  21.41546780 -077.85510258
113  21.41572562 -077.85520709
110 1 0.00 0.0000 New Taxiway 3
111  21.41567367 -077.86098742
111  21.41600900 -077.86007242 102
111  21.41614795 -077.86043621
111  21.41600905 -077.86083823
113  21.41590366 -077.86107771 102
110 1 0.00 0.0000 New Taxiway 2
111  21.41949625 -077.85440468 102
112  21.41951239 -077.85450669  21.41955800 -077.85453119 102
111  21.41977587 -077.85462861 102
111  21.41928538 -077.85596975 102
111  21.41897730 -077.85583912 102
111  21.41795481 -077.85860448 102
112  21.41641847 -077.86104723  21.41617930 -077.86112126 102
111  21.41590366 -077.86107771
111  21.41600905 -077.86083823 102
112  21.41638199 -077.86079468  21.41654008 -077.86069018 102
111  21.41777835 -077.85850522 102
113  21.41930145 -077.85433126
110 2 0.00 0.0000 New Taxiway 6
111  21.41513645 -077.85527942
111  21.41482667 -077.85515683
111  21.41507666 -077.85441546
113  21.41538100 -077.85454972
110 2 0.00 0.0000 New Taxiway 34
111  21.42475976 -077.84570048
111  21.42429660 -077.84549810
111  21.42453996 -077.84477710
111  21.42446931 -077.84459158
111  21.42451248 -077.84446509
111  21.42473228 -077.84438076
111  21.42481863 -077.84446509
111  21.42488143 -077.84446931
111  21.42485788 -077.84438920
111  21.42508161 -077.84446931
111  21.42501096 -077.84451990
111  21.42519151 -077.84457893
111  21.42529356 -077.84478975
111  21.42525039 -077.84491202
111  21.42504629 -077.84499635
111  21.42495994 -077.84522404
111  21.42502273 -077.84541799
111  21.42505414 -077.84543064
111  21.42500704 -077.84557821
111  21.42498348 -077.84557399
113  21.42479901 -077.84564989
110 1 0.00 0.0000 New Taxiway 3
111  21.42558476 -077.83410319 102
111  21.42571468 -077.83441193 102
111  21.42558673 -077.83480314 102
113  21.42528161 -077.83494482
110 1 0.00 0.0000 New Taxiway 1
111  21.42244119 -077.84263533 102
112  21.42250043 -077.84272955  21.42255427 -077.84275321 102
111  21.42278242 -077.84287644 102
111  21.42449019 -077.84361428 102
111  21.42462594 -077.84367649 102
111  21.42460601 -077.84372136 102
111  21.42464398 -077.84374584 102
111  21.42388562 -077.84578346 102
111  21.42323978 -077.84552855 102
112  21.42307027 -077.84560785  21.42301190 -077.84571415 102
111  21.42115019 -077.85079894 102
111  21.42110059 -077.85077610 102
112  21.42103445 -077.85096134  21.42098329 -077.85111049 102
111  21.42114783 -077.85121509 102
111  21.42137271 -077.85133464 102
111  21.42090151 -077.85241836 102
111  21.42080810 -077.85237064 102
112  21.42049477 -077.85300656  21.42042781 -077.85316177 102
111  21.42057816 -077.85343976 102
111  21.42028760 -077.85424809 102
111  21.41992023 -077.85411124 102
112  21.41964890 -077.85417218  21.41952711 -077.85430301 102
111  21.41949625 -077.85440468
111  21.41930145 -077.85433126 102
111  21.41951799 -077.85374833 102
112  21.41945759 -077.85356212  21.41938816 -077.85349933 102
111  21.41928191 -077.85349108 102
112  21.41839184 -077.85379160  21.41834799 -077.85382927 102
111  21.41829728 -077.85389316
111  21.41858084 -077.85309761 102
112  21.41865033 -077.85322487  21.41872645 -077.85330664 102
111  21.41877906 -077.85328728 102
111  21.41963920 -077.85300812 102
111  21.41968798 -077.85295642 102
111  21.42039779 -077.85108965 102
112  21.42037564 -077.85089675  21.42030460 -077.85086677 102
111  21.42001575 -077.85074286 102
112  21.41963035 -077.85057113  21.41955987 -077.85054463 102
111  21.41950418 -077.85060973
111  21.41970774 -077.85003271 102
112  21.41976312 -077.85019672  21.41984065 -077.85023647 102
111  21.42014969 -077.85040227 102
112  21.42075955 -077.85066317  21.42081242 -077.85068399 102
111  21.42086562 -077.85059745 102
111  21.42266820 -077.84566127 102
112  21.42266137 -077.84536635  21.42259032 -077.84527912 102
112  21.42199857 -077.84500725  21.42188185 -077.84496091 102
112  21.42166786 -077.84494381  21.42160696 -077.84493563 102
111  21.42157162 -077.84497776
111  21.42179020 -077.84439261 102
112  21.42197949 -077.84460797  21.42206779 -077.84465703 102
111  21.42210923 -077.84467341 102
111  21.42266875 -077.84486987 102
112  21.42288900 -077.84486171  21.42297569 -077.84480720 102
111  21.42303931 -077.84464350 102
111  21.42332694 -077.84376871 102
112  21.42329794 -077.84358387  21.42326199 -077.84349302 102
111  21.42316644 -077.84345100 102
111  21.42268193 -077.84320301 102
112  21.42239485 -077.84312372  21.42231204 -077.84311047 102
113  21.42224721 -077.84315720
130 Airport Boundary 35
111  21.41188227 -077.86105140
111  21.42510702 -077.82977561
111  21.42810452 -077.83097400
111  21.42496737 -077.83952625
111  21.42603157 -077.84135331
111  21.42560533 -077.84193729
111  21.42630236 -077.84379983
113  21.41605709 -077.86348754
120 Linear Feature 2
111  21.42277891 -077.84508676 51 101
115  21.42300332 -077.84516318
120 Linear Feature 1
111  21.42289181 -077.84571310 51 101
111  21.42306070 -077.84528754 51 101
111  21.42309092 -077.84519391 51 101
111  21.42311953 -077.84510659 51 101
111  21.42373256 -077.84363478 51 101
115  21.42378355 -077.84352318
120 Linear Feature 39
111  21.42071644 -077.85082660 51 101
115  21.42058851 -077.85078700
120 Linear Feature 38
112  21.41976322 -077.85323239  21.41983369 -077.85322269 51 101
115  21.41987739 -077.85309455
120 Linear Feature 37
112  21.41987739 -077.85309455  21.41985029 -077.85317608 51 101
115  21.41991630 -077.85321478
120 Linear Feature 36
112  21.42043393 -077.85155338  21.42042348 -077.85159494 51 101
115  21.42049322 -077.85162419
120 Linear Feature 35
111  21.42039889 -077.85165115 51 101
112  21.42049322 -077.85162419  21.42054141 -077.85163875
111  21.42049322 -077.85162419 51 101
111  21.42068355 -077.85168722
112  21.42068355 -077.85168722  21.42079016 -077.85172798 51 101
115  21.42086063 -077.85148050
120 Linear Feature 34
111  21.42024518 -077.85229933 51 101
116  21.42019353 -077.85220014  21.42021968 -077.85212994
120 Linear Feature 33
111  21.42015234 -077.85231893 51 101
112  21.42024518 -077.85229933  21.42030158 -077.85232034
111  21.42024518 -077.85229933 51 101
111  21.42042732 -077.85235291
112  21.42042732 -077.85235291  21.42052056 -077.85237387 51 101
115  21.42057477 -077.85215725
120 Linear Feature 32
111  21.41984345 -077.85322307 51 101
111  21.41987739 -077.85309455 51 101
111  21.42015234 -077.85231893 51 101
111  21.42019353 -077.85220014 51 101
111  21.42039889 -077.85165115 51 101
111  21.42043393 -077.85155338 51 101
111  21.42063090 -077.85091938
112  21.42063090 -077.85091938  21.42066162 -077.85082622 51 101
115  21.42058851 -077.85078700
120 Linear Feature 31
111  21.41912457 -077.85335921 51 101
111  21.41976322 -077.85323239 51 101
111  21.41984345 -077.85322307 51 101
111  21.41991630 -077.85321478 51 101
112  21.42011353 -077.85316149  21.42021033 -077.85311454 51 101
115  21.42030482 -077.85279412
120 Linear Feature 8
111  21.41684531 -077.85597809 6
115  21.41691120 -077.85580880
120 Linear Feature 32
111  21.41861294 -077.85349981 51 101
112  21.41823698 -077.85362817  21.41810887 -077.85367795 51 101
111  21.41803528 -077.85386826 51 101
115  21.41798076 -077.85398831
120 Linear Feature 31
111  21.41861294 -077.85349981 51 101
112  21.41835127 -077.85335225  21.41824334 -077.85327846 51 101
111  21.41832511 -077.85305360 51 101
115  21.41834800 -077.85298685
120 Linear Feature 30
111  21.41912457 -077.85335921 51 101
115  21.41861294 -077.85349981
120 Linear Feature 29
111  21.41955334 -077.85033475 51 101
112  21.41928985 -077.85040307  21.41924670 -077.85050554 51 101
115  21.41923761 -077.85053970
120 Linear Feature 28
111  21.42011976 -077.85058781 51 101
111  21.41955334 -077.85033475 51 101
112  21.41940342 -077.85009319  21.41942614 -077.84998828 51 101
115  21.41946475 -077.84991996
120 Linear Feature 27
111  21.42241134 -077.84288123 51 101
112  21.42221611 -077.84284099  21.42211358 -077.84282066 51 101
111  21.42205206 -077.84297315 51 101
115  21.42200790 -077.84308499
120 Linear Feature 26
111  21.42278541 -077.84305716 51 101
111  21.42241134 -077.84288123 51 101
112  21.42223571 -077.84271768  21.42217896 -077.84263566 51 101
111  21.42221836 -077.84246366 51 101
115  21.42226742 -077.84233366
120 Linear Feature 25
111  21.42176505 -077.84471436 1 101
112  21.42153116 -077.84470057  21.42148120 -077.84470339 1 101
112  21.42137451 -077.84479235  21.42135169 -077.84485772 1 101
115  21.42134056 -077.84488766
120 Linear Feature 24
