I
1050 Generated by WorldEditor 1.7.1r2

1   1076 0 0 KMZH Moose Lake Carlton County
100 22.86 1 0 0.25 0 2 0 4  46.41526597 -092.80890926    0    0 2 0 0 0 22  46.42195687 -092.80067880    0    0 2 0 0 0
110 2 0.00 0.0000 Concrete Hangar 1
111  46.42070912 -092.80000999
111  46.42060052 -092.79982788
111  46.42064975 -092.79976691
111  46.42076109 -092.79995390
111  46.42076556 -092.79996114
111  46.42075661 -092.79997391
113  46.42073773 -092.79997305
110 2 0.00 0.0000 Hangar 1
111  46.42064975 -092.79976691
111  46.42064682 -092.79976260
111  46.42080985 -092.79956196
111  46.42092057 -092.79975074
113  46.42076109 -092.79995390
110 2 0.00 0.0000 Hangar 2
111  46.42058149 -092.80017514
111  46.42049576 -092.80028160
111  46.42042667 -092.80016375
113  46.42050826 -092.80005194
110 2 0.00 0.0000 Hangar 3
111  46.42033899 -092.80047298
111  46.42023914 -092.80031981
111  46.42037614 -092.80014940
113  46.42047297 -092.80030924
110 2 0.00 0.0000 Hangar 4
111  46.42019599 -092.80064782
111  46.42010631 -092.80050032
111  46.42021462 -092.80035843
113  46.42030854 -092.80051181
110 2 0.00 0.0000 Hangar 5
111  46.42006867 -092.80081659
111  46.41998624 -092.80068473
111  46.42008136 -092.80056462
113  46.42016233 -092.80069350
110 2 0.00 0.0000 Hangar 6
111  46.42005206 -092.80035997
111  46.41997119 -092.80022972
111  46.42005637 -092.80011093
113  46.42013861 -092.80025475
110 2 0.00 0.0000 Hangar 7
111  46.42019926 -092.79994683
111  46.42025620 -092.80005190
111  46.42017286 -092.80015989
113  46.42011283 -092.80005726
110 2 0.00 0.0000 Hangar 8
111  46.41983345 -092.79997571
111  46.41976494 -092.79984907
111  46.42013216 -092.79938653
113  46.42020674 -092.79951273
110 1 0.00 0.0000 Taxiway 1
111  46.42169452 -092.80081304
112  46.42171334 -092.80053398  46.42165007 -092.80038240
111  46.42171334 -092.80053398
111  46.42165066 -092.80041910
111  46.42155839 -092.80026044
112  46.42155839 -092.80026044  46.42147655 -092.80012741
112  46.42131372 -092.80025179  46.42122786 -092.80034543
111  46.42131372 -092.80025179
111  46.42029970 -092.80150581
112  46.42029216 -092.80178265  46.42037049 -092.80195345
111  46.42029216 -092.80178265
111  46.42039845 -092.80195471
111  46.42047753 -092.80209644
112  46.42047753 -092.80209644  46.42054128 -092.80220143
111  46.42063897 -092.80211067
111  46.42038921 -092.80241638
112  46.42039283 -092.80218357  46.42034537 -092.80209596
111  46.42039283 -092.80218357
111  46.42031388 -092.80206058
111  46.42021606 -092.80189128
112  46.42001992 -092.80185649  46.41990549 -092.80197245
111  46.42001992 -092.80185649
111  46.41984378 -092.80206992
111  46.41981289 -092.80201368
111  46.41966935 -092.80176979
111  46.41986137 -092.80152254
111  46.42004469 -092.80161132
111  46.42036420 -092.80122134
112  46.42038504 -092.80096679  46.42031234 -092.80082888
111  46.42038504 -092.80096679
111  46.42024826 -092.80072938
111  46.42011272 -092.80088972
111  46.42006867 -092.80081659
111  46.42016233 -092.80069350
111  46.42019599 -092.80064782
111  46.42030854 -092.80051181
111  46.42033899 -092.80047298
111  46.42047297 -092.80030924
111  46.42049576 -092.80028160
111  46.42058149 -092.80017514
111  46.42070912 -092.80000999
111  46.42090063 -092.80033138
112  46.42090063 -092.80033138  46.42094670 -092.80038189
112  46.42106197 -092.80035784  46.42113941 -092.80028423
111  46.42106197 -092.80035784
111  46.42125822 -092.80010965
112  46.42125822 -092.80010965  46.42141293 -092.79996021
112  46.42162774 -092.80014341  46.42175986 -092.80030853
111  46.42162774 -092.80014341
111  46.42173339 -092.80031472
111  46.42189249 -092.80057246
113  46.42182313 -092.80065674
110 1 0.00 0.0000 Taxiway 2
111  46.41520287 -092.80880114
111  46.41505170 -092.80853520
111  46.41496841 -092.80839786
111  46.41508021 -092.80826807
111  46.41519406 -092.80836026
111  46.41533048 -092.80847877
112  46.41533048 -092.80847877  46.41539375 -092.80852414
111  46.41545976 -092.80848111
113  46.41530399 -092.80867265
110 1 0.00 0.0000 Taxiway 3
111  46.42058149 -092.80017514
112  46.42060711 -092.80012486  46.42060692 -092.80011387
111  46.42060711 -092.80012486
111  46.42061464 -092.80003458
112  46.42061362 -092.80002563  46.42061221 -092.80002181
111  46.42061362 -092.80002563
111  46.42040130 -092.79967036
111  46.42032820 -092.79965434
111  46.41977654 -092.80033902
111  46.41974166 -092.80027676
111  46.41986968 -092.80010256
111  46.41966606 -092.79975212
111  46.42017185 -092.79911644
111  46.42060052 -092.79982788
113  46.42070912 -092.80000999
