I
1100 Generated by WorldEditor 1.6.1r1

1   1019 1 0 KSPS Sheppard AFB Wichita Falls Muni
100 46.00 2 0 0.25 0 3 1 15R  34.00380064 -098.49952421    0  304 3 8 0 0 33L  33.97033900 -098.48348492    0  299 3 8 0 0
100 45.72 1 0 0.25 0 3 1 15C  34.00626700 -098.49714200    0  305 3 1 0 0 33C  33.98073900 -098.48491700    0  305 3 1 0 0
100 45.72 1 0 0.25 0 3 1 17  33.98244960 -098.49580541    0    0 2 0 0 0 35  33.96313180 -098.49601052    0    0 2 0 0 1
100 45.72 1 0 0.25 0 3 1 15L  34.01117500 -098.49327500    0  305 2 0 0 1 33R  33.99586100 -098.48594200    0  305 2 0 0 1
110 2 0.00 0.0000 New Taxiway 1
111  34.00606370 -098.49781497
112  34.00608561 -098.49784896  34.00610254 -098.49786288
111  34.00611650 -098.49787052
111  34.00899924 -098.49925113
112  34.00901262 -098.49925186  34.00902034 -098.49924944
111  34.00902857 -098.49923578
111  34.00898510 -098.49934821
112  34.00898661 -098.49932546  34.00898437 -098.49931441
111  34.00897948 -098.49931208
111  34.00608654 -098.49791712
112  34.00605752 -098.49790774  34.00604504 -098.49790689
113  34.00604073 -098.49791035
110 1 0.00 0.0000 New Taxiway 2
111  34.00921887 -098.50793353
111  34.00917479 -098.50782034
112  34.00969370 -098.50766600  34.00999508 -098.50783749
111  34.00993917 -098.50817934
111  34.00985784 -098.50822780
114  34.00964422 -098.50779234  34.00942101 -098.50766512
110 1 0.00 0.0000 New Taxiway 3
111  34.00814014 -098.50744147
111  34.00809237 -098.50732211
112  34.00859051 -098.50714512  34.00886631 -098.50728232
111  34.00889077 -098.50767196
111  34.00877776 -098.50774413
114  34.00857839 -098.50728463  34.00837696 -098.50718767
110 1 0.00 0.0000 New Taxiway 4
111  34.00707513 -098.50690937
111  34.00703106 -098.50679619
112  34.00754996 -098.50664184  34.00785135 -098.50681334
111  34.00779543 -098.50715519
111  34.00769247 -098.50721654
114  34.00750792 -098.50676205  34.00727175 -098.50662559
110 1 0.00 0.0000 New Taxiway 5
111  34.00600653 -098.50639204
111  34.00595440 -098.50628628
112  34.00650134 -098.50613670  34.00678172 -098.50632010
111  34.00673631 -098.50665213
111  34.00665058 -098.50669861
114  34.00644968 -098.50625619  34.00623336 -098.50611734
110 1 0.00 0.0000 New Taxiway 6
111  34.00599530 -098.50445149
111  34.00635643 -098.50511266
112  34.00673226 -098.50561260  34.00696203 -098.50583599
111  34.00734748 -098.50602380
111  34.01049702 -098.50752380
111  34.01044744 -098.50767965
111  34.00731103 -098.50617789
112  34.00663760 -098.50575534  34.00639276 -098.50552192
111  34.00623703 -098.50520073
113  34.00588981 -098.50453516
110 2 0.00 0.0000 New Taxiway 364
111  33.98867971 -098.48953746
112  33.98868903 -098.48955944  33.98869289 -098.48956609
111  33.98870388 -098.48957234
111  34.00000905 -098.49505107
112  34.00006294 -098.49505759  34.00008344 -098.49504642
111  34.00009412 -098.49501088
111  34.00011980 -098.49502246
112  34.00011595 -098.49507320  34.00012124 -098.49509393
111  34.00014480 -098.49510399
111  34.00026684 -098.49515030
112  34.00040030 -098.49519327  34.00042923 -098.49519881
112  34.00056713 -098.49525285  34.00058617 -098.49525974
111  34.00207967 -098.49595738
111  34.00588703 -098.49776696
112  34.00591457 -098.49776724  34.00592926 -098.49776281
111  34.00593831 -098.49773587
111  34.00589886 -098.49789065
112  34.00589372 -098.49784177  34.00588498 -098.49783029
111  34.00586992 -098.49782454
111  34.00206181 -098.49600772
112  34.00195715 -098.49598211  34.00191602 -098.49599176
111  34.00188969 -098.49607142
111  34.00154137 -098.49717135
112  34.00154404 -098.49720352  34.00155132 -098.49721947
111  34.00159762 -098.49724201
111  34.00158250 -098.49728845
112  34.00151572 -098.49727102  34.00150117 -098.49728139
111  34.00148542 -098.49732219
111  34.00144923 -098.49730433
112  34.00145184 -098.49725432  34.00144324 -098.49722960
111  34.00141302 -098.49721899
111  34.00142619 -098.49718326
112  34.00147521 -098.49719120  34.00148778 -098.49718402
111  34.00150023 -098.49716143
111  34.00161706 -098.49683394
112  34.00162061 -098.49673523  34.00160633 -098.49669503
111  34.00155124 -098.49667318
111  34.00020807 -098.49603905
112  34.00009579 -098.49589484  34.00008627 -098.49579606
111  34.00010566 -098.49575194
111  34.00027648 -098.49526831
112  34.00027984 -098.49522861  34.00027653 -098.49520800
111  34.00026166 -098.49520200
111  34.00013874 -098.49515402
112  34.00009165 -098.49515118  34.00007512 -098.49515916
111  34.00005143 -098.49523675
111  34.00001752 -098.49522411
112  34.00003883 -098.49513552  34.00003487 -098.49511558
111  34.00000619 -098.49510303
111  33.98875856 -098.48965252
112  33.98868452 -098.48962292  33.98866281 -098.48962292
