I
1050 Generated by WorldEditor 2.2.0r2

1     96 1 0 KFUL Fullerton Muni
100 22.86 1 0 0.00 0 2 0 6  33.87106640 -117.98483470  131    0 1 0 0 1 24  33.87299618 -117.97479971   79    0 1 0 0 1
110 2 0.00 0.0000 New Taxiway 732
111  33.87222810 -117.98345803
111  33.87232654 -117.98294326
111  33.87242352 -117.98296975
111  33.87239960 -117.98309484
111  33.87244517 -117.98310772
111  33.87243263 -117.98317184
111  33.87238724 -117.98315947
111  33.87236162 -117.98329345
111  33.87240669 -117.98330608
111  33.87239404 -117.98337216
111  33.87234893 -117.98335978
113  33.87232508 -117.98348452
110 2 0.00 65.7499 New Taxiway 732
111  33.87236630 -117.98284722 20
111  33.87236797 -117.98271936 20
111  33.87247624 -117.98272165 20
113  33.87247456 -117.98284951 20
110 2 0.00 0.0000 New Taxiway 732
111  33.87183324 -117.98420989
111  33.87193940 -117.98366518
111  33.87199411 -117.98367853
113  33.87188794 -117.98422324
110 2 0.00 0.0000 New Taxiway 732
111  33.87218343 -117.98422128
111  33.87218609 -117.98378666
111  33.87299447 -117.98379174
113  33.87299181 -117.98422637
110 2 0.00 0.0000 New Taxiway 732
111  33.87210010 -117.98468459
111  33.87209994 -117.98450682
111  33.87285188 -117.98451336
113  33.87285204 -117.98469114
110 2 0.00 0.0000 New Taxiway 732
111  33.87204094 -117.98500769
111  33.87204055 -117.98489061
111  33.87284988 -117.98489647
113  33.87285027 -117.98501355
110 2 0.00 0.0000 New Taxiway 737
111  33.87320851 -117.98063249
111  33.87321081 -117.98038560
111  33.87344174 -117.98038676
113  33.87343943 -117.98063365
110 2 0.00 0.0000 New Taxiway 737
111  33.87309341 -117.98108566
111  33.87309605 -117.98083796
111  33.87344187 -117.98084211
113  33.87343923 -117.98108982
110 2 0.00 0.0000 New Taxiway 737
111  33.87274194 -117.98153960
111  33.87274458 -117.98129109
111  33.87343635 -117.98129605
113  33.87343371 -117.98154456
110 2 0.00 0.0000 New Taxiway 737
111  33.87262481 -117.98199175
111  33.87262712 -117.98166798
111  33.87343491 -117.98167486
113  33.87343261 -117.98199863
110 2 0.00 0.0000 New Taxiway 737
111  33.87255305 -117.98237657
111  33.87255390 -117.98220002
111  33.87296103 -117.98220404
113  33.87296018 -117.98238059
110 2 0.00 0.0000 New Taxiway 748
111  33.87303920 -117.97936129
111  33.87327587 -117.97813016
111  33.87312135 -117.97808687
111  33.87315382 -117.97791788
111  33.87330830 -117.97796145
111  33.87334345 -117.97777862
111  33.87336505 -117.97778464
111  33.87336955 -117.97778589
111  33.87350496 -117.97778541
111  33.87348786 -117.97787906
111  33.87352870 -117.97789112
111  33.87347202 -117.97817251
111  33.87352540 -117.97818793
111  33.87348566 -117.97839167
111  33.87352463 -117.97840288
111  33.87348485 -117.97860880
111  33.87351890 -117.97861892
111  33.87350343 -117.97869799
111  33.87340894 -117.97867185
111  33.87327608 -117.97936299
113  33.87326433 -117.97942408
110 2 0.00 0.0000 New Taxiway 747
111  33.87273525 -117.98097344
111  33.87276886 -117.98081255
111  33.87290483 -117.98085016
113  33.87287121 -117.98101105
110 2 0.00 0.0000 New Taxiway 747
111  33.87276990 -117.98078362
111  33.87300470 -117.97957211
111  33.87314808 -117.97961129
113  33.87291329 -117.98082280
110 2 0.00 0.0000 New Taxiway 772
111  33.87337880 -117.97726672
111  33.87337364 -117.97686958
111  33.87351289 -117.97686695
113  33.87351855 -117.97730267
110 2 0.00 0.0000 New Taxiway 826
111  33.87017285 -117.98254351
111  33.87023281 -117.98254411
111  33.87034550 -117.98254523
111  33.87045695 -117.98254633
111  33.87056970 -117.98254745
111  33.87068254 -117.98254857
111  33.87074122 -117.98254916
111  33.87074129 -117.98281021
111  33.87068132 -117.98280961
111  33.87056990 -117.98280851
111  33.87045537 -117.98280737
113  33.87017293 -117.98280456
110 2 0.00 0.0000 New Taxiway 826
111  33.87017488 -117.98205535
111  33.87024084 -117.98205595
111  33.87036420 -117.98205707
111  33.87048773 -117.98205819
111  33.87061111 -117.98205930
111  33.87079833 -117.98206100
111  33.87079801 -117.98236672
111  33.87023870 -117.98236166
111  33.87022143 -117.98236150
113  33.87017455 -117.98236108
110 2 0.00 0.0000 New Taxiway 826
111  33.87017878 -117.98160763
111  33.87033913 -117.98160899
111  33.87035075 -117.98160908
111  33.87036360 -117.98160919
111  33.87065647 -117.98161167
111  33.87065494 -117.98187758
111  33.87059222 -117.98187705
111  33.87046821 -117.98187600
111  33.87034910 -117.98187499
111  33.87024831 -117.98187414
111  33.87023697 -117.98187404
111  33.87022414 -117.98187393
113  33.87017725 -117.98187354
110 2 0.00 0.0000 New Taxiway 825
111  33.87018024 -117.98126125
111  33.87034059 -117.98126190
111  33.87034024 -117.98133362
111  33.87033983 -117.98141524
113  33.87017948 -117.98141460
110 2 0.00 0.0000 New Taxiway 833
111  33.87020732 -117.97820445
111  33.87020860 -117.97727312
111  33.87050129 -117.97727241
111  33.87050072 -117.97769410
113  33.87050002 -117.97820375
110 2 0.00 0.0000 New Taxiway 845
111  33.87178624 -117.97638302
111  33.87179056 -117.97573923
111  33.87179109 -117.97565976
111  33.87185687 -117.97566066
111  33.87193946 -117.97566180
113  33.87193461 -117.97638505
110 2 0.00 0.0000 New Taxiway 845
111  33.87198166 -117.97541675
111  33.87198244 -117.97528033
111  33.87198320 -117.97514759
111  33.87198329 -117.97513138
111  33.87198395 -117.97501576
111  33.87198470 -117.97488410
111  33.87198545 -117.97475261
111  33.87198620 -117.97462095
111  33.87198736 -117.97441678
111  33.87213489 -117.97441881
111  33.87213260 -117.97482063
111  33.87213185 -117.97495224
111  33.87213111 -117.97508212
111  33.87213035 -117.97521628
111  33.87212960 -117.97534797
113  33.87212919 -117.97541878
110 2 0.00 0.0000 New Taxiway 855
111  33.87068840 -117.97572909
111  33.87068922 -117.97549118
111  33.87075055 -117.97549169
111  33.87086717 -117.97549267
111  33.87098297 -117.97549364
111  33.87109179 -117.97549455
111  33.87109991 -117.97549462
111  33.87110545 -117.97549467
111  33.87121500 -117.97549559
111  33.87133077 -117.97549656
111  33.87144719 -117.97549753
111  33.87156302 -117.97549851
111  33.87168025 -117.97549949
111  33.87179728 -117.97550047
111  33.87185733 -117.97550097
111  33.87185700 -117.97562303
111  33.87173934 -117.97562213
111  33.87173894 -117.97573790
111  33.87167869 -117.97573740
111  33.87156181 -117.97573642
111  33.87144589 -117.97573545
111  33.87132932 -117.97573447
111  33.87121309 -117.97573349
111  33.87109729 -117.97573252
111  33.87098090 -117.97573155
111  33.87086544 -117.97573058
113  33.87074868 -117.97572960
110 2 0.00 0.0000 New Taxiway 855
111  33.87025176 -117.97609802
111  33.87025202 -117.97591588
111  33.87068759 -117.97592071
111  33.87083827 -117.97592238
111  33.87095457 -117.97592367
111  33.87107029 -117.97592495
111  33.87118591 -117.97592623
111  33.87130109 -117.97592751
111  33.87141724 -117.97592880
111  33.87153280 -117.97593008
111  33.87159304 -117.97593075
111  33.87159278 -117.97611289
111  33.87147443 -117.97611158
111  33.87135790 -117.97611029
111  33.87124162 -117.97610900
111  33.87112707 -117.97610773
111  33.87101112 -117.97610644
111  33.87089602 -117.97610517
111  33.87077994 -117.97610388
111  33.87059538 -117.97610183
111  33.87045807 -117.97610031
113  33.87032229 -117.97609881
110 2 0.00 0.0000 New Taxiway 855
111  33.87034089 -117.97648570
111  33.87034170 -117.97636390
111  33.87040221 -117.97636452
111  33.87051907 -117.97636571
111  33.87063561 -117.97636690
111  33.87075229 -117.97636809
111  33.87086777 -117.97636926
111  33.87098486 -117.97637046
111  33.87110099 -117.97637164
111  33.87121038 -117.97637275
111  33.87131440 -117.97637381
111  33.87141861 -117.97637488
111  33.87161014 -117.97637683
111  33.87160933 -117.97649862
111  33.87143732 -117.97649686
111  33.87132661 -117.97649574
111  33.87121789 -117.97649463
113  33.87059365 -117.97648827
110 2 0.00 0.0000 New Taxiway 855
111  33.87068869 -117.97529831
111  33.87068950 -117.97517651
111  33.87179230 -117.97518726
111  33.87180119 -117.97518735
111  33.87180037 -117.97530914
111  33.87168109 -117.97530798
111  33.87156514 -117.97530685
111  33.87144881 -117.97530571
111  33.87143571 -117.97530559
111  33.87133217 -117.97530458
111  33.87121595 -117.97530344
111  33.87111136 -117.97530242
111  33.87110001 -117.97530231
111  33.87098330 -117.97530118
111  33.87086796 -117.97530005
113  33.87075118 -117.97529891
110 2 0.00 0.0000 New Taxiway 93
111  33.87295801 -117.97836648
111  33.87296968 -117.97830139
111  33.87302373 -117.97831545
113  33.87301205 -117.97838055
110 2 0.00 0.0000 New Taxiway 93
111  33.87301225 -117.97807628
111  33.87302393 -117.97801119
111  33.87307798 -117.97802526
113  33.87306630 -117.97809035
110 2 0.00 0.0000 New Taxiway 93
111  33.87312590 -117.97746320
111  33.87314335 -117.97736591
111  33.87322413 -117.97738694
113  33.87320667 -117.97748422
110 2 0.00 0.0000 New Taxiway 5
112  33.87340058 -117.97672581  33.87338495 -117.97672571
112  33.87337243 -117.97669153  33.87337252 -117.97667270
112  33.87340089 -117.97665762  33.87341653 -117.97665773
114  33.87342904 -117.97669190  33.87342896 -117.97671073
110 2 0.00 0.0000 New Taxiway 4
111  33.87024164 -117.98485974
111  33.87016104 -117.98476304
111  33.87026190 -117.98464388
113  33.87034250 -117.98474058
110 2 0.00 0.0000 New Taxiway 2
111  33.87038262 -117.98045266
111  33.87052093 -117.98045272
111  33.87052074 -117.98058406
113  33.87038244 -117.98058400
110 2 0.00 0.0000 New Taxiway 2
111  33.87039924 -117.97907488
112  33.87044342 -117.97912435  33.87044370 -117.97917210
113  33.87039952 -117.97917468
110 2 0.00 156.9108 New Taxiway 1
111  33.87113524 -117.98084524
111  33.87115671 -117.98072525
111  33.87125633 -117.98075111
113  33.87123487 -117.98087109
110 2 0.00 156.9108 New Taxiway 1
111  33.87122025 -117.97720427
111  33.87124172 -117.97708428
111  33.87134134 -117.97711013
113  33.87131988 -117.97723012
110 2 0.00 0.0000 New Taxiway 1
111  33.87141751 -117.97725704
111  33.87143897 -117.97713706
111  33.87153860 -117.97716291
113  33.87151713 -117.97728289
110 2 0.00 0.0000 New Taxiway 831
111  33.87018764 -117.97852565
111  33.87038018 -117.97852781
111  33.87037905 -117.97892818
111  33.87023942 -117.97892661
113  33.87018652 -117.97892602
110 1 0.00 0.0000 Taxiway 0
111  33.87116482 -117.98485752
111  33.87097390 -117.98480535
111  33.87086680 -117.98477388
