A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     2083 0 0 XIAS Step
100   39.93   2   0 0.00 0 2 0 08   51.01680831  115.41076046    0.00    0.00 3  2 0 0 26   51.02230769  115.44530959    0.00   24.08 3  2 0 0
21   51.01758569  115.41258633  2  75.80   2.40 08  PAPI-4L
21   51.02158103  115.44354095  2 255.80   2.40 26  PAPI-4L
110   2 0.00  65.00 New Taxiway 9
111  51.00821573  115.42887885 
111  51.00801642  115.42903683 
111  51.00773532  115.42809227 
111  51.00794338  115.42792363 
111  51.00791723  115.42782061 
111  51.00770573  115.42798327 
111  51.00743592  115.42707229 
111  51.00764918  115.42690626 
111  51.00762381  115.42681081 
111  51.00740772  115.42697596 
111  51.00734088  115.42673124 
111  51.00694104  115.42704037 
111  51.00768198  115.42958750 
111  51.00786715  115.42946211 
111  51.00796441  115.42938483 
111  51.00808653  115.42928211 
111  51.00804004  115.42912644 
113  51.00824086  115.42896710 
110   2 0.00  65.00 New Taxiway 8
111  51.00883846  115.42842533 
111  51.00863085  115.42857907 
111  51.00835724  115.42762838 
111  51.00855804  115.42749620 
111  51.00852652  115.42739344 
111  51.00832759  115.42753643 
111  51.00805276  115.42661371 
111  51.00827401  115.42646030 
111  51.00824519  115.42636927 
111  51.00802511  115.42652977 
111  51.00795319  115.42626207 
111  51.00754872  115.42655654 
111  51.00762381  115.42681081 
111  51.00764918  115.42690626 
111  51.00791723  115.42782061 
111  51.00794338  115.42792363 
111  51.00821573  115.42887885 
111  51.00824086  115.42896710 
111  51.00828662  115.42915056 
111  51.00845643  115.42903622 
111  51.00852154  115.42897998 
111  51.00871061  115.42884330 
111  51.00866256  115.42866585 
113  51.00886566  115.42851693 
110   2 0.00  65.00 New Taxiway 7
111  51.00944651  115.42800600 
111  51.00923308  115.42814339 
111  51.00895481  115.42716873 
111  51.00915203  115.42702276 
111  51.00913312  115.42693259 
111  51.00892780  115.42708715 
111  51.00866574  115.42616833 
111  51.00887647  115.42600088 
111  51.00885485  115.42592359 
111  51.00863872  115.42609534 
111  51.00855768  115.42582485 
111  51.00817134  115.42611681 
111  51.00824519  115.42636927 
111  51.00827401  115.42646030 
111  51.00852652  115.42739344 
111  51.00855804  115.42749620 
111  51.00883846  115.42842533 
111  51.00886566  115.42851693 
111  51.00890889  115.42868867 
111  51.00905046  115.42859481 
111  51.00911530  115.42853040 
111  51.00929792  115.42839671 
111  51.00925199  115.42821638 
113  51.00946812  115.42808328 
110   2 0.00  65.00 New Taxiway 6
111  51.00993010  115.42798882 
111  51.00923848  115.42562733 
111  51.00885485  115.42592359 
111  51.00887647  115.42600088 
111  51.00913312  115.42693259 
111  51.00915203  115.42702276 
111  51.00944651  115.42800600 
111  51.00946812  115.42808328 
111  51.00952486  115.42827649 
111  51.00970696  115.42815256 
113  51.00977720  115.42810104 
110   2 0.00  65.00 New Taxiway 5
111  51.00853959  115.42999908 
111  51.00833842  115.43014577 
111  51.00826474  115.42992577 
111  51.00810180  115.43003415 
111  51.00803113  115.43007857 
111  51.00786731  115.43022384 
111  51.00900601  115.43410227 
111  51.00916454  115.43399227 
111  51.00920919  115.43412711 
111  51.00926947  115.43409162 
111  51.00923152  115.43394968 
111  51.00940567  115.43382549 
111  51.00934092  115.43356645 
111  51.00954165  115.43344180 
111  51.00950972  115.43331689 
111  51.00930297  115.43346000 
111  51.00885642  115.43190932 
111  51.00905535  115.43177898 
111  51.00903079  115.43167750 
111  51.00882516  115.43180642 
111  51.00836745  115.43025220 
113  51.00857397  115.43012399 
110   2 0.00  65.00 New Taxiway 4
111  51.00914132  115.42953849 
111  51.00893992  115.42968682 
111  51.00887852  115.42947604 
111  51.00867587  115.42962347 
111  51.00861259  115.42966119 
111  51.00847573  115.42976098 
111  51.00853959  115.42999908 
111  51.00857397  115.43012399 
111  51.00903079  115.43167750 
111  51.00905535  115.43177898 
111  51.00950972  115.43331689 
111  51.00954165  115.43344180 
111  51.00961042  115.43366429 
111  51.01002057  115.43336763 
111  51.00995917  115.43313343 
111  51.01015074  115.43298515 
111  51.01012127  115.43287585 
111  51.00991496  115.43302024 
