A
1050 Generated by WorldEditor 1.7.1r2

1    497 0 0 MD31 Forest Hill
100 15.00 1 0 0.00 0 2 0 13  39.58159784 -076.37909324  284    0 1 0 0 0 31  39.57722207 -076.36896263    0    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 11
111  39.58033919 -076.37709443
111  39.58020920 -076.37719211
111  39.58017899 -076.37712677
111  39.58011697 -076.37698637
111  39.58024940 -076.37688964
113  39.58025582 -076.37690425
110 2 0.00 0.0000 New Taxiway 10
111  39.58081723 -076.37783020
111  39.58087972 -076.37778620
111  39.58090723 -076.37784916
113  39.58084568 -076.37789311
110 2 0.00 0.0000 New Taxiway 9
111  39.58064515 -076.37744977
111  39.58070467 -076.37740636
111  39.58073315 -076.37747119
113  39.58067485 -076.37751541
110 2 0.00 0.0000 New Taxiway 8
111  39.58062557 -076.37836201
111  39.58058955 -076.37846026
111  39.58052580 -076.37841770
113  39.58056302 -076.37831916
110 2 0.00 0.0000 New Taxiway 7
111  39.58065813 -076.37805940
111  39.58064346 -076.37806956
111  39.58058920 -076.37794713
111  39.58060374 -076.37793643
111  39.58057571 -076.37787441
111  39.58056170 -076.37788483
111  39.58050517 -076.37775904
111  39.58051801 -076.37774948
111  39.58049264 -076.37769077
111  39.58047972 -076.37770024
111  39.58042436 -076.37757718
111  39.58043763 -076.37756727
111  39.58041063 -076.37750653
111  39.58039662 -076.37751719
111  39.58034236 -076.37739358
111  39.58035562 -076.37738314
111  39.58032908 -076.37732159
111  39.58031378 -076.37733223
111  39.58025888 -076.37720916
111  39.58027403 -076.37719824
111  39.58026878 -076.37718598
111  39.58035318 -076.37712091
111  39.58048194 -076.37741084
111  39.58049229 -076.37740340
111  39.58054689 -076.37752563
111  39.58053621 -076.37753331
111  39.58056340 -076.37759482
111  39.58057409 -076.37758704
111  39.58062825 -076.37770839
111  39.58061761 -076.37771618
111  39.58064627 -076.37778103
111  39.58065779 -076.37777232
111  39.58071293 -076.37789474
111  39.58070094 -076.37790356
111  39.58072796 -076.37796635
111  39.58073964 -076.37795796
111  39.58079380 -076.37807930
113  39.58069846 -076.37814903
110 1 0.00 0.0000 New Taxiway 1
111  39.58086932 -076.37829629
111  39.58079340 -076.37835508
111  39.58075867 -076.37838197
112  39.58066669 -076.37839178  39.58061846 -076.37837022
111  39.58066669 -076.37839178
111  39.58062557 -076.37836201
111  39.58056302 -076.37831916
111  39.58053869 -076.37830248
111  39.58056763 -076.37827619
111  39.58044378 -076.37800138
111  39.58042382 -076.37801594
111  39.58031186 -076.37773319
111  39.58032305 -076.37772414
111  39.58031821 -076.37771334
111  39.58030591 -076.37768547
111  39.58029356 -076.37765762
111  39.58028115 -076.37762962
111  39.58026963 -076.37760363
111  39.58025715 -076.37757549
111  39.58024458 -076.37754713
111  39.58023261 -076.37752011
111  39.58022038 -076.37749253
111  39.58020811 -076.37746485
111  39.58019600 -076.37743753
111  39.58018368 -076.37740973
111  39.58017134 -076.37738191
111  39.58015948 -076.37735515
111  39.58014683 -076.37732660
111  39.58013682 -076.37730403
111  39.58013105 -076.37729100
111  39.58010682 -076.37718032
111  39.58017899 -076.37712677
111  39.58020920 -076.37719211
111  39.58033919 -076.37709443
