I
1050 Generated by WorldEditor 2.2.0r2

1    440 0 0 KLBR Clarksville/Red River City-J D Trissell Fld
100 15.24 1 0 0.00 0 2 0 18  33.59678041 -095.06422284    0    0 1 0 0 0 36  33.58853218 -095.06408712    0    0 1 0 0 0
110 1 0.00 0.0000 twy n
111  33.59677882 -095.06429497
111  33.59677719 -095.06456693
111  33.59655432 -095.06456351
111  33.59655571 -095.06445337
112  33.59655571 -095.06445337  33.59654255 -095.06431244
113  33.59641631 -095.06428477
110 1 0.00 0.0000 twy M
111  33.59286607 -095.06423179
112  33.59271216 -095.06438533  33.59269049 -095.06453086
111  33.59271216 -095.06438533
111  33.59271720 -095.06451484
112  33.59271720 -095.06451484  33.59271887 -095.06453552
111  33.59272724 -095.06455304
112  33.59285036 -095.06465863  33.59293528 -095.06467480
111  33.59285036 -095.06465863
111  33.59446702 -095.06471037
111  33.59446391 -095.06479914
111  33.59442118 -095.06479949
112  33.59442118 -095.06479949  33.59429437 -095.06484594
111  33.59429777 -095.06501242
111  33.59424044 -095.06501294
111  33.59418421 -095.06501345
111  33.59417801 -095.06492872
112  33.59404535 -095.06478580  33.59394255 -095.06475969
111  33.59404535 -095.06478580
111  33.59399309 -095.06477890
111  33.59377969 -095.06477517
112  33.59377969 -095.06477517  33.59364723 -095.06481383
111  33.59364169 -095.06493817
111  33.59363743 -095.06503839
111  33.59364897 -095.06506485
111  33.59371018 -095.06507405
111  33.59370611 -095.06510951
111  33.59365097 -095.06510014
111  33.59363301 -095.06524683
111  33.59364161 -095.06524817
111  33.59363993 -095.06526239
111  33.59363093 -095.06526087
111  33.59361376 -095.06540828
111  33.59366905 -095.06541637
111  33.59366480 -095.06546004
111  33.59353175 -095.06545527
111  33.59350623 -095.06542779
111  33.59353416 -095.06524644
111  33.59350540 -095.06524647
111  33.59338478 -095.06524661
111  33.59337978 -095.06524662
111  33.59325964 -095.06524675
111  33.59325935 -095.06505204
111  33.59336288 -095.06505124
111  33.59347933 -095.06505033
111  33.59355774 -095.06504971
111  33.59356323 -095.06493207
112  33.59343201 -095.06476474  33.59332581 -095.06472812
111  33.59343201 -095.06476474
111  33.59284976 -095.06474651
112  33.59284976 -095.06474651  33.59275260 -095.06476210
111  33.59272050 -095.06485312
111  33.59272021 -095.06488619
112  33.59281100 -095.06498034  33.59287172 -095.06499695
111  33.59281100 -095.06498034
111  33.59292937 -095.06498473
111  33.59291924 -095.06530870
111  33.59235974 -095.06530316
112  33.59235974 -095.06530316  33.59222855 -095.06530879
111  33.59213108 -095.06536343
112  33.59196425 -095.06541144  33.59188428 -095.06541219
111  33.59196425 -095.06541144
111  33.59110889 -095.06538701
111  33.59110806 -095.06530026
111  33.59119830 -095.06530195
111  33.59120788 -095.06529314
111  33.59120680 -095.06515804
111  33.59126817 -095.06515970
111  33.59126521 -095.06529322
111  33.59127616 -095.06530228
111  33.59132564 -095.06530533
112  33.59134389 -095.06528546  33.59134700 -095.06526682
111  33.59134389 -095.06528546
111  33.59134924 -095.06518486
111  33.59133488 -095.06516150
111  33.59141103 -095.06516356
111  33.59140942 -095.06530095
111  33.59143415 -095.06531139
111  33.59152382 -095.06531207
112  33.59154769 -095.06528817  33.59155362 -095.06526443
111  33.59154769 -095.06528817
111  33.59154981 -095.06516731
111  33.59160980 -095.06516893
111  33.59160900 -095.06530331
112  33.59167000 -095.06530531  33.59170248 -095.06527547
111  33.59167000 -095.06530531
111  33.59167431 -095.06517068
111  33.59173254 -095.06517225
111  33.59172931 -095.06530331
112  33.59178580 -095.06529622  33.59180981 -095.06524638
111  33.59178580 -095.06529622
111  33.59178913 -095.06517378
111  33.59184699 -095.06517534
111  33.59184485 -095.06531241
112  33.59188699 -095.06530535  33.59190281 -095.06527144
111  33.59188699 -095.06530535
111  33.59189246 -095.06517657
111  33.59195145 -095.06517817
111  33.59194717 -095.06530736
111  33.59196179 -095.06532288
112  33.59196179 -095.06532288  33.59214508 -095.06533915
111  33.59214758 -095.06513221
112  33.59198680 -095.06494021  33.59182723 -095.06492428
111  33.59198680 -095.06494021
112  33.59194777 -095.06495683  33.59194043 -095.06498090
111  33.59194777 -095.06495683
111  33.59194721 -095.06506755
111  33.59188597 -095.06506575
111  33.59189094 -095.06495875
112  33.59189094 -095.06495875  33.59186580 -095.06491230
111  33.59184148 -095.06495471
111  33.59184013 -095.06506441
111  33.59177962 -095.06506264
111  33.59178777 -095.06495066
111  33.59177397 -095.06493447
111  33.59174814 -095.06493278
112  33.59172790 -095.06496112  33.59172649 -095.06498452
111  33.59172790 -095.06496112
111  33.59172685 -095.06506110
111  33.59166896 -095.06505940
111  33.59167053 -095.06495167
112  33.59167053 -095.06495167  33.59163975 -095.06489776
111  33.59160703 -095.06494797
111  33.59160596 -095.06505756
111  33.59154379 -095.06505574
111  33.59154911 -095.06494663
112  33.59154911 -095.06494663  33.59154149 -095.06491815
111  33.59150376 -095.06492795
112  33.59148897 -095.06496146  33.59148699 -095.06498621
111  33.59148897 -095.06496146
111  33.59148792 -095.06505410
111  33.59142981 -095.06505240
111  33.59143217 -095.06496112
111  33.59141981 -095.06492502
111  33.59136978 -095.06492300
111  33.59135685 -095.06493076
111  33.59135151 -095.06494796
111  33.59134965 -095.06505005
111  33.59128991 -095.06504831
111  33.59129444 -095.06494897
111  33.59128685 -095.06492468
112  33.59128685 -095.06492468  33.59126510 -095.06490705
111  33.59122128 -095.06491821
111  33.59120561 -095.06493683
111  33.59120506 -095.06504582
111  33.59114750 -095.06504414
111  33.59114939 -095.06494122
112  33.59114939 -095.06494122  33.59114628 -095.06491714
111  33.59111594 -095.06491422
111  33.59111566 -095.06482850
111  33.59202465 -095.06485681
112  33.59202465 -095.06485681  33.59212889 -095.06486946
111  33.59226995 -095.06496177
111  33.59251157 -095.06497283
112  33.59251157 -095.06497283  33.59261347 -095.06494330
111  33.59262230 -095.06483330
111  33.59262736 -095.06455550
111  33.59262528 -095.06436474
112  33.59262528 -095.06436474  33.59261532 -095.06426843
113  33.59248906 -095.06421682
110 1 0.00 0.0000 twy s
