I
1050 Generated by WorldEditor 1.6.0r1

1     27 1 0 06FA WILLIAM P GWINN
100 46.00 1 0 0.25 0 3 0 09  26.90815286 -080.33837342    0   78 3 0 0 1 27  26.90815677 -080.31846658    0   78 3 0 0 1
110 1 0.00 0.0000 New Taxiway 96
111  26.90836185 -080.31814815
111  26.90844414 -080.31819722
111  26.90879194 -080.31819619
111  26.90971973 -080.31820224
112  26.91005695 -080.31813648  26.91013417 -080.31811079
111  26.91054274 -080.31794856
111  26.91055089 -080.31792915
111  26.91054376 -080.31790974
111  26.91130776 -080.31765550
111  26.91108497 -080.31677079
111  26.91113818 -080.31675374
111  26.91137126 -080.31763452
111  26.91236571 -080.31731624
111  26.91213523 -080.31642835
111  26.91218977 -080.31641059
111  26.91242025 -080.31729848
111  26.91293679 -080.31712960
111  26.91291420 -080.31699806
112  26.91291420 -080.31699806  26.91280479 -080.31697032
111  26.91279603 -080.31687638
112  26.91287853 -080.31671969  26.91298033 -080.31665887
111  26.91287853 -080.31671969
112  26.91304088 -080.31683856  26.91306744 -080.31699050
111  26.91304088 -080.31683856
112  26.91297007 -080.31698259  26.91290823 -080.31700500
111  26.91297007 -080.31698259
111  26.91298664 -080.31711151
111  26.91342365 -080.31697922
111  26.91336118 -080.31673926
111  26.91341221 -080.31672593
111  26.91347730 -080.31696147
111  26.91424084 -080.31671534
111  26.91427426 -080.31683570
111  26.91350716 -080.31708431
111  26.91384355 -080.31835116
111  26.91424191 -080.31754583
111  26.91425939 -080.31755791
111  26.91386363 -080.31835481
112  26.91386363 -080.31835481  26.91385822 -080.31836910
111  26.91387422 -080.31838433
111  26.91468024 -080.31812260
111  26.91468314 -080.31814260
111  26.91387935 -080.31839995
111  26.91388126 -080.31843551
111  26.91460494 -080.31887587
111  26.91460142 -080.31889757
111  26.91387830 -080.31844967
111  26.91384839 -080.31846743
111  26.91408221 -080.31935274
111  26.91406185 -080.31936302
111  26.91383443 -080.31847747
112  26.91383443 -080.31847747  26.91382977 -080.31846466
111  26.91380929 -080.31847274
111  26.91339737 -080.31931230
111  26.91336394 -080.31928862
111  26.91378620 -080.31845991
112  26.91376953 -080.31841387  26.91376835 -080.31838281
111  26.91376953 -080.31841387
112  26.91376953 -080.31841387  26.91376953 -080.31838612
111  26.91378426 -080.31836233
111  26.91344969 -080.31710163
111  26.91245049 -080.31741852
111  26.91251158 -080.31765164
111  26.91245813 -080.31767163
111  26.91239534 -080.31743279
111  26.91217655 -080.31750746
111  26.91220710 -080.31769777
112  26.91212480 -080.31789854  26.91201043 -080.31796102
111  26.91190262 -080.31782451
111  26.91185057 -080.31760981
111  26.91139341 -080.31776047
111  26.91145646 -080.31799395
111  26.91140661 -080.31800875
111  26.91133916 -080.31777363
111  26.91056555 -080.31802953
111  26.91056148 -080.31800327
111  26.91015461 -080.31815998
112  26.90970982 -080.31825632  26.90953333 -080.31826679
111  26.90878763 -080.31825311
111  26.90844592 -080.31824576
113  26.90836075 -080.31830468
110 2 0.00 0.0000 New Taxiway 95
111  26.90669190 -080.32692004
111  26.90667090 -080.32691714
111  26.90667090 -080.32694378
111  26.90651053 -080.32694663
111  26.90650629 -080.32687432
111  26.90642483 -080.32687242
111  26.90642738 -080.32663455
111  26.90664205 -080.32662789
111  26.90664290 -080.32667070
111  26.90668447 -080.32666975
113  26.90668766 -080.32668122
110 2 0.00 0.0000 New Taxiway 90
111  26.90664966 -080.32084839
111  26.90628600 -080.32084015
111  26.90628722 -080.32047569
113  26.90665498 -080.32048607
110 2 0.00 0.0000 New Taxiway 89
111  26.90664966 -080.32084839
111  26.90665498 -080.32048607
111  26.90696367 -080.32050312
113  26.90696611 -080.32086209
110 2 0.00 0.0000 New Taxiway 87
111  26.90666981 -080.31939238
111  26.90630322 -080.31938593
111  26.90629090 -080.31902881
111  26.90652637 -080.31902017
113  26.90666277 -080.31902343
110 2 0.00 0.0000 New Taxiway 86
111  26.90666981 -080.31939238
111  26.90666277 -080.31902343
111  26.90696476 -080.31904262
113  26.90696476 -080.31941157
110 2 0.00 0.0000 New Taxiway 23
111  26.90724181 -080.32645668
111  26.90716343 -080.32645982
111  26.90713544 -080.32642843
111  26.90710839 -080.32642841
111  26.90710325 -080.32664187
111  26.90692412 -080.32664344
111  26.90692972 -080.32642529
111  26.90688773 -080.32633427
111  26.90689333 -080.32615536
111  26.90712574 -080.32614838
111  26.90712845 -080.32624445
111  26.90722081 -080.32624324
111  26.90726420 -080.32628875
113  26.90726280 -080.32642529
110 1 0.00 0.0000 New Taxiway 97
111  26.90620392 -080.31741135
111  26.90587795 -080.31740842
111  26.90586092 -080.31526197
111  26.90620666 -080.31526878
113  26.90620760 -080.31529409
110 2 0.00 0.0000 New Taxiway 13
111  26.90644947 -080.31732088
111  26.90644462 -080.31747073
111  26.90618855 -080.31747164
111  26.90620392 -080.31741135
111  26.90620760 -080.31529409
111  26.90739160 -080.31531705
111  26.90745108 -080.31536283
113  26.90744198 -080.31732269
110 2 0.00 0.0000 New Taxiway 81
111  26.90628794 -080.31849506
111  26.90628794 -080.31772230
111  26.90642136 -080.31772395
113  26.90641843 -080.31849834
110 2 0.00 0.0000 New Taxiway 92
111  26.90711746 -080.31994560
111  26.90695324 -080.31994395
111  26.90694885 -080.32012645
111  26.90667760 -080.32010837
111  26.90668493 -080.31980584
113  26.90711892 -080.31981735
110 2 0.00 0.0000 New Taxiway 94
111  26.90667209 -080.32135683
111  26.90667294 -080.32125978
111  26.90687064 -080.32126359
113  26.90687064 -080.32136159
110 1 0.00 0.0000 New Taxiway 12
111  26.90796491 -080.32080407
112  26.90784479 -080.32067198  26.90778472 -080.32066592
111  26.90784479 -080.32067198
111  26.90761853 -080.32067459
111  26.90740419 -080.32067692
112  26.90731105 -080.32077046  26.90729405 -080.32084676
111  26.90731105 -080.32077046
111  26.90730021 -080.32134104
111  26.90698020 -080.32133937
111  26.90692377 -080.32141395
111  26.90666242 -080.32140704
111  26.90664966 -080.32084839
111  26.90665498 -080.32048607
111  26.90667534 -080.31976581
111  26.90666981 -080.31939238
111  26.90666277 -080.31902343
111  26.90652637 -080.31902017
111  26.90652839 -080.31895302
111  26.90647748 -080.31894909
111  26.90647552 -080.31867382
111  26.90617014 -080.31867059
111  26.90618855 -080.31747164
111  26.90644462 -080.31747073
111  26.90644947 -080.31732088
111  26.90744198 -080.31732269
111  26.90744027 -080.31739246
111  26.90739271 -080.31739383
111  26.90738764 -080.31801746
112  26.90751287 -080.31814778  26.90761168 -080.31816140
111  26.90751287 -080.31814778
111  26.90761573 -080.31814868
111  26.90796744 -080.31814105
111  26.90796407 -080.31847771
112  26.90788038 -080.31835283  26.90784880 -080.31831832
111  26.90779332 -080.31830212
111  26.90761383 -080.31830211
