A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      357 1 0 CYSJ Saint John
100   60.96   1   0 0.00 0 3 0 05   45.30252868 -065.89484477    0.00    0.00 3  5 0 0 23   45.31900284 -065.88082036    0.00    0.00 3  5 0 0
100   60.96   1   0 0.00 0 2 0 14   45.33004907 -065.89966201    0.00    0.00 3  0 0 1 32   45.32284710 -065.88261374    0.00    0.00 3 11 0 0
21   45.32867804 -065.89488565  2 122.79   3.00 14  PAPI-4L
21   45.32366410 -065.88607845  2 307.19   3.00 32  PAPI-4L
110   1 0.00   0.00 New Taxiway 14
111  45.32254242 -065.88274313 
111  45.32268708 -065.88262044 
111  45.32256693 -065.88229778 
111  45.32281059 -065.88211844 
111  45.32295807 -065.88244369 
111  45.32326621 -065.88218008 
111  45.32446153 -065.88314277 
111  45.32558787 -065.88400653 
112  45.32587575 -065.88458676  45.32597901 -065.88486716 
111  45.32658004 -065.88630410 
112  45.32670215 -065.88629875  45.32673907 -065.88626006 
111  45.32692948 -065.88610254 
112  45.32694055 -065.88601383  45.32691573 -065.88595569 
111  45.32682668 -065.88573767 
111  45.32716019 -065.88545100 
111  45.32759209 -065.88656923 
111  45.32726400 -065.88681947 
111  45.32708382 -065.88634462 
112  45.32702837 -065.88632409  45.32698550 -065.88636238 
111  45.32678683 -065.88655520 
111  45.32671821 -065.88666109 
111  45.32713136 -065.88764931 
111  45.32719780 -065.88779583 
112  45.32729576 -065.88777984  45.32735839 -065.88772503 
111  45.32759238 -065.88751073 
111  45.32756394 -065.88740405 
111  45.32765704 -065.88731209 
111  45.32753290 -065.88699207 
111  45.32750963 -065.88693690 
111  45.32800100 -065.88650652 
111  45.32824345 -065.88706174 
111  45.32794016 -065.88728914 
111  45.32827166 -065.88808502 
111  45.32808358 -065.88825222 
111  45.32807417 -065.88836258 
111  45.32761852 -065.88870794 
112  45.32762655 -065.88880615  45.32765867 -065.88887696 
111  45.32773988 -065.88906272 
112  45.32781255 -065.88905904  45.32784082 -065.88903140 
111  45.32815382 -065.88877649 
112  45.32822486 -065.88853374  45.32817314 -065.88841001 
111  45.32814257 -065.88831972 
111  45.32826953 -065.88826287 
111  45.32877031 -065.88950687 
111  45.32880895 -065.88947376 
111  45.32886302 -065.88959414 
111  45.32903230 -065.88945035 
111  45.32920628 -065.88980816 
111  45.32928000 -065.88982361 
111  45.32934800 -065.88997562 
111  45.32932080 -065.89001431 
111  45.32973169 -065.89106168 
111  45.32969948 -065.89113009 
111  45.32954987 -065.89126082 
111  45.32991535 -065.89213638 
111  45.32939913 -065.89251582 
111  45.32861387 -065.89320137 
111  45.32811091 -065.89363642 
112  45.32802045 -065.89411303  45.32806461 -065.89440698 
111  45.32765481 -065.89328140 
111  45.32767406 -065.89328653 
112  45.32799191 -065.89331199  45.32811733 -065.89321150 
111  45.32874658 -065.89268024 
112  45.32880347 -065.89254046  45.32879313 -065.89245218 
111  45.32879054 -065.89231607 
112  45.32876538 -065.89215683  45.32873429 -065.89209050 
111  45.32840711 -065.89123654 
111  45.32831834 -065.89099014 
111  45.32800201 -065.89093846 
111  45.32722269 -065.89159892 
112  45.32713723 -065.89204279  45.32716309 -065.89227821 
111  45.32675448 -065.89117100 
111  45.32678804 -065.89119207 
112  45.32714064 -065.89125761  45.32725392 -065.89117552 
111  45.32790794 -065.89063697 
111  45.32796758 -065.89024411 
111  45.32782989 -065.88989694 
111  45.32675340 -065.88735644 
111  45.32554884 -065.88447099 
112  45.32532778 -065.88418312  45.32516278 -065.88406174 
111  45.32383386 -065.88299303 
111  45.32359459 -065.88283545 
112  45.32350458 -065.88343082  45.32368357 -065.88433651 
111  45.32340475 -065.88323989 
111  45.32307746 -065.88243144 
113  45.32264069 -065.88279720 
111  45.32866127 -065.88938446 
111  45.32844732 -065.88890291 
111  45.32813933 -065.88890960 
112  45.32785400 -065.88914744  45.32780755 -065.88918708 
111  45.32783173 -065.88925612 
111  45.32799417 -065.88963005 
113  45.32825706 -065.88970909 
111  45.32781363 -065.88816815 
111  45.32761948 -065.88775080 
112  45.32736401 -065.88794805  45.32729977 -065.88800412 
111  45.32732709 -065.88810066 
113  45.32748932 -065.88843841 
110   1 0.00   0.00 New Taxiway 8
111  45.31892689 -065.88066446 
111  45.31914490 -065.88050336 
111  45.31928810 -065.88082556 
113  45.31906154 -065.88101097 
110   1 0.00   0.00 New Taxiway 1
111  45.32981330 -065.89985070 
111  45.32994085 -065.89973805 
111  45.33016538 -065.89955790 
111  45.33016957 -065.89955904 
111  45.33030348 -065.89989882 
111  45.33008270 -065.90008588 
111  45.32994735 -065.89974738 
111  45.32981393 -065.89986290 
111  45.32974060 -065.89990437 
112  45.32952265 -065.89987251  45.32940724 -065.89984515 
111  45.32939305 -065.89952088 
111  45.32938790 -065.89885715 
113  45.32938208 -065.89880845 
