I
1050 Generated by WorldEditor 1.6.1r1

1   1036 0 0 KEZZ Cameron Memorial Airport
100 23.00 2 0 0.25 0 2 0 17  39.73307179 -094.27700387    0    0 2 0 0 1 35  39.72214874 -094.27568739    0    0 2 0 0 1
110 2 0.00 0.0000 New Taxiway 7
111  39.72806950 -094.27297683
111  39.72723605 -094.27298356
111  39.72723567 -094.27285181
113  39.72806951 -094.27284653
110 2 0.00 0.0000 New Taxiway 7
111  39.72806963 -094.27331694
111  39.72719628 -094.27332367
111  39.72719590 -094.27319192
113  39.72806963 -094.27318664
110 2 0.00 0.0000 New Taxiway 7
111  39.72806728 -094.27365496
111  39.72719849 -094.27366464
111  39.72719811 -094.27353290
113  39.72806729 -094.27352466
110 2 0.00 0.0000 New Taxiway 7
111  39.72858963 -094.27335470
111  39.72829547 -094.27336478
111  39.72829582 -094.27320377
111  39.72846518 -094.27320138
111  39.72846588 -094.27325515
113  39.72858927 -094.27325326
110 2 0.00 0.0000 New Taxiway 7
111  39.72924112 -094.27352619
111  39.72906694 -094.27352601
111  39.72906724 -094.27333833
113  39.72924116 -094.27333418
110 1 0.00 0.0000 New Taxiway 4
111  39.73088477 -094.27475507
111  39.72861496 -094.27478967
111  39.72817942 -094.27479630
111  39.72245464 -094.27488357
111  39.72219976 -094.27488745
111  39.72220084 -094.27477253
111  39.72711153 -094.27469518
112  39.72712291 -094.27463182  39.72712382 -094.27457675
111  39.72708405 -094.27391829
111  39.72707635 -094.27307428
111  39.72710228 -094.27298135
111  39.72710281 -094.27270485
111  39.72814787 -094.27268032
111  39.72815693 -094.27293295
111  39.72818061 -094.27296374
111  39.72820224 -094.27362501
111  39.72825188 -094.27365580
111  39.72825648 -094.27359929
111  39.72825869 -094.27336604
111  39.72829547 -094.27336478
111  39.72858963 -094.27335470
111  39.72906724 -094.27333833
111  39.72906694 -094.27352601
111  39.72924112 -094.27352619
111  39.72924116 -094.27333418
111  39.72937677 -094.27333394
111  39.72938651 -094.27436091
111  39.72873952 -094.27437768
111  39.72874044 -094.27419530
111  39.72872267 -094.27417694
112  39.72860263 -094.27417707  39.72853091 -094.27418200
112  39.72846467 -094.27440474  39.72846558 -094.27453146
112  39.72865937 -094.27466935  39.72882699 -094.27466833
113  39.73088481 -094.27463859
112  39.72823694 -094.27466980  39.72828940 -094.27466895
112  39.72837524 -094.27446646  39.72837433 -094.27436047
112  39.72837083 -094.27394249  39.72837174 -094.27385367
112  39.72830069 -094.27379741  39.72827428 -094.27379741
111  39.72812274 -094.27379564
111  39.72809214 -094.27381554
112  39.72722925 -094.27382437  39.72717870 -094.27382496
112  39.72715593 -094.27393924  39.72715866 -094.27398721
111  39.72719701 -094.27464177
113  39.72721613 -094.27468855
111  39.72806951 -094.27284653
111  39.72723567 -094.27285181
111  39.72723605 -094.27298356
113  39.72806950 -094.27297683
111  39.72806963 -094.27318664
111  39.72719590 -094.27319192
111  39.72719628 -094.27332367
113  39.72806963 -094.27331694
111  39.72806729 -094.27352466
111  39.72719811 -094.27353290
111  39.72719849 -094.27366464
113  39.72806728 -094.27365496
110 2 0.00 0.0000 New Taxiway 3
111  39.72215938 -094.27555611
111  39.72219976 -094.27488745
111  39.72245464 -094.27488357
112  39.72228562 -094.27509723  39.72227378 -094.27527664
111  39.72226948 -094.27536887
112  39.72241425 -094.27558892  39.72256770 -094.27563922
111  39.72232410 -094.27577506
113  39.72218539 -094.27575207
110 2 0.00 0.0000 New Taxiway 2
111  39.72846190 -094.27642567
111  39.72819873 -094.27647150
112  39.72806757 -094.27630844  39.72823834 -094.27626342
112  39.72827456 -094.27605612  39.72828481 -094.27595250
112  39.72834542 -094.27503053  39.72836212 -094.27481490
111  39.72834542 -094.27503053
112  39.72834542 -094.27503053  39.72834923 -094.27498137
112  39.72832802 -094.27490580  39.72831591 -094.27487469
111  39.72832802 -094.27490580
112  39.72832802 -094.27490580  39.72828703 -094.27480046
111  39.72817942 -094.27479630
111  39.72861496 -094.27478967
112  39.72851188 -094.27484218  39.72847841 -094.27488120
111  39.72851188 -094.27484218
112  39.72851188 -094.27484218  39.72847860 -094.27488097
112  39.72844920 -094.27498712  39.72844403 -094.27503673
111  39.72844920 -094.27498712
112  39.72844920 -094.27498712  39.72843883 -094.27508664
112  39.72837336 -094.27610113  39.72836615 -094.27629110
113  39.72850129 -094.27632488
110 1 0.00 0.0000 New Taxiway 6
111  39.73062249 -094.27360211
111  39.73062107 -094.27380059
111  39.73046991 -094.27380016
111  39.73047035 -094.27386469
111  39.73029403 -094.27386453
113  39.73029259 -094.27361234
110 1 0.00 0.0000 New Taxiway 6
111  39.73098484 -094.27359088
111  39.73098384 -094.27384428
111  39.73081213 -094.27384521
113  39.73081063 -094.27359628
110 2 0.00 0.0000 New Taxiway 1
111  39.73303691 -094.27705775
111  39.73284332 -094.27701723
112  39.73281027 -094.27686005  39.73295192 -094.27684040
112  39.73299087 -094.27666123  39.73299957 -094.27660469
112  39.73300872 -094.27644310  39.73301593 -094.27631349
112  39.73288232 -094.27604664  39.73278395 -094.27595544
112  39.73153718 -094.27488882  39.73143990 -094.27480995
112  39.73123417 -094.27476195  39.73117132 -094.27475698
111  39.73088477 -094.27475507
111  39.73088481 -094.27463859
112  39.73108682 -094.27442853  39.73110659 -094.27421073
111  39.73108682 -094.27442853
112  39.73108682 -094.27442853  39.73108637 -094.27426331
112  39.73108041 -094.27368162  39.73108067 -094.27359149
111  39.73101614 -094.27358991
111  39.73098484 -094.27359088
111  39.73081063 -094.27359628
111  39.73062249 -094.27360211
111  39.73029259 -094.27361234
111  39.73029153 -094.27318815
111  39.73117426 -094.27317527
112  39.73118700 -094.27444464  39.73119083 -094.27455123
112  39.73131858 -094.27464272  39.73139990 -094.27467769
112  39.73160684 -094.27479223  39.73172881 -094.27489541
112  39.73292382 -094.27592345  39.73310612 -094.27608206
112  39.73310967 -094.27648704  39.73310133 -094.27660745
113  39.73307565 -094.27687886
130 Airport Boundary
111  39.72119375 -094.27687708
111  39.73309077 -094.27810901
111  39.73380640 -094.27317251
111  39.72290572 -094.27047568
113  39.72130228 -094.27486691
120 Linear Feature 11
111  39.72217827 -094.27525427 54
115  39.72227455 -094.27526386
120 Linear Feature 10
111  39.72828098 -094.27599323 54
115  39.72837681 -094.27600616
120 Linear Feature 9
111  39.73300240 -094.27655857 54
115  39.73310128 -094.27657537
120 Linear Feature 14
111  39.73113727 -094.27449407 51
112  39.73113174 -094.27353823  39.73113083 -094.27347487 51
112  39.73102589 -094.27338287  39.73094255 -094.27338346 51
115  39.73035323 -094.27339382
120 Linear Feature 13
112  39.73128283 -094.27470429  39.73116273 -094.27465578 51
111  39.73113727 -094.27449407 51
116  39.73097083 -094.27469499  39.73083954 -094.27474871
120 Linear Feature 15
111  39.72873321 -094.27405060 53
111  39.72872731 -094.27377224 53
111  39.72872714 -094.27376406 53
112  39.72854360 -094.27376926  39.72850152 -094.27376926 53
112  39.72845971 -094.27387106  39.72845919 -094.27393720 53
114  39.72860761 -094.27405304  39.72869287 -094.27405517 53
120 Linear Feature 18
112  39.72840575 -094.27490048  39.72836693 -094.27475064 51
111  39.72828811 -094.27473352 51
116  39.72842154 -094.27455387  39.72845701 -094.27439448
120 Linear Feature 18
112  39.72840575 -094.27490048  39.72844169 -094.27475576 51
111  39.72853731 -094.27472956 51
116  39.72842154 -094.27455387  39.72839668 -094.27441665
120 Linear Feature 20
111  39.72855227 -094.27411851 51
115  39.72873511 -094.27411397
120 Linear Feature 21
111  39.72937678 -094.27375334 1
115  39.72872731 -094.27377224
120 Linear Feature 19
112  39.72841897 -094.27427743  39.72844924 -094.27414242 51
111  39.72855227 -094.27411851 51
116  39.72841496 -094.27395256  39.72837750 -094.27380771
120 Linear Feature 17
111  39.72831535 -094.27621230 51
112  39.72840575 -094.27490048  39.72841102 -094.27483229 51
112  39.72842154 -094.27455387  39.72842123 -094.27441201
111  39.72842154 -094.27455387
112  39.72842154 -094.27455387  39.72842143 -094.27450402 51
112  39.72841897 -094.27427743  39.72841760 -094.27415861
111  39.72841897 -094.27427743
112  39.72841897 -094.27427743  39.72841768 -094.27416597 51
112  39.72841496 -094.27395256  39.72841376 -094.27386033
111  39.72841496 -094.27395256
112  39.72841496 -094.27395256  39.72841380 -094.27386332 51
115  39.72841296 -094.27380118
120 Linear Feature 16
111  39.72876473 -094.27647909 51
112  39.72841770 -094.27642920  39.72807066 -094.27637932
111  39.72841770 -094.27642920
112  39.72841770 -094.27642920  39.72830438 -094.27635983 51
111  39.72831535 -094.27621230 51
112  39.72817134 -094.27640258  39.72805651 -094.27641824
111  39.72817134 -094.27640258
112  39.72817134 -094.27640258  39.72769531 -094.27634611 51
115  39.72769531 -094.27634611
120 Linear Feature 12
111  39.72220425 -094.27554681 51
112  39.72224329 -094.27502863  39.72225430 -094.27492107 51
112  39.72242604 -094.27482492  39.72254955 -094.27482634
111  39.72242604 -094.27482492
112  39.72242604 -094.27482492  39.72248599 -094.27482561 51
112  39.72828811 -094.27473352  39.72829880 -094.27473335
111  39.72828811 -094.27473352
112  39.72828811 -094.27473352  39.72844019 -094.27473110 51
112  39.72853731 -094.27472956  39.72854493 -094.27472944
111  39.72853731 -094.27472956
112  39.72853731 -094.27472956  39.72992746 -094.27470807 51
112  39.73097083 -094.27469499  39.73097655 -094.27469492
111  39.73097083 -094.27469499
112  39.73097083 -094.27469499  39.73111393 -094.27469337 51
112  39.73120812 -094.27469351  39.73121868 -094.27469423
111  39.73120812 -094.27469351
112  39.73120812 -094.27469351  39.73123175 -094.27469511 51
112  39.73128283 -094.27470429  39.73130883 -094.27470988
111  39.73128283 -094.27470429
112  39.73128283 -094.27470429  39.73138163 -094.27472553 51
112  39.73158875 -094.27485434  39.73168394 -094.27493310
111  39.73158875 -094.27485434
112  39.73158875 -094.27485434  39.73170898 -094.27495382 51
112  39.73290457 -094.27598560  39.73297478 -094.27605124 51
112  39.73305849 -094.27645180  39.73304155 -094.27670478 51
115  39.73302816 -094.27685317
120 Linear Feature 22
111  39.72885354 -094.27429334 1
111  39.72881840 -094.27429337 1
111  39.72881932 -094.27437053 1
111  39.72881840 -094.27429337 1
111  39.72878074 -094.27429339 1
113  39.72881840 -094.27429337 1
120 Linear Feature 23
111  39.72888712 -094.27396798 1
111  39.72885276 -094.27396847 1
111  39.72881922 -094.27396894 1
111  39.72885276 -094.27396847 1
111  39.72885125 -094.27389160 1
113  39.72885276 -094.27396847 1
120 Linear Feature 23
111  39.72900770 -094.27396366 1
111  39.72897334 -094.27396414 1
111  39.72893980 -094.27396461 1
111  39.72897334 -094.27396414 1
111  39.72897183 -094.27388727 1
113  39.72897334 -094.27396414 1
120 Linear Feature 23
111  39.72913190 -094.27395850 1
111  39.72909754 -094.27395898 1
111  39.72906400 -094.27395945 1
111  39.72909754 -094.27395898 1
111  39.72909603 -094.27388211 1
113  39.72909754 -094.27395898 1
120 Linear Feature 22
111  39.72882319 -094.27382093 1
111  39.72878806 -094.27382095 1
111  39.72878898 -094.27389812 1
111  39.72878806 -094.27382095 1
111  39.72875039 -094.27382098 1
113  39.72878806 -094.27382095 1
120 Linear Feature 22
111  39.72897653 -094.27429030 1
111  39.72894140 -094.27429032 1
111  39.72894232 -094.27436749 1
111  39.72894140 -094.27429032 1
