I
1050 Generated by WorldEditor

1   4549 1 0 HTAR ARUSHA
100 30.00 1 0 0.25 0 0 0 09 -03.36630990  036.61826195    0    7 1 0 0 0 27 -03.36696856  036.63323497    0   10 1 0 0 0
110 1 0.00 0.0000 TAXIWAY
111 -03.36665218  036.62304788
112 -03.36668381  036.62307043 -03.36670693  036.62306982
111 -03.36671859  036.62307116
111 -03.36703744  036.62307120
112 -03.36708861  036.62304942 -03.36711007  036.62302462
111 -03.36708861  036.62304942
112 -03.36708861  036.62304942 -03.36710177  036.62303422
112 -03.36711002  036.62296530 -03.36710822  036.62292205
111 -03.36711002  036.62296530
112 -03.36711002  036.62296530 -03.36710528  036.62285149
111 -03.36709582  036.62261441
111 -03.36739181  036.62259083
111 -03.36742904  036.62258787
111 -03.36750421  036.62258188
111 -03.36751666  036.62285012
111 -03.36755852  036.62285726
111 -03.36767085  036.62507949
111 -03.36752389  036.62510804
112 -03.36742519  036.62518510 -03.36739199  036.62524567
111 -03.36742519  036.62518510
112 -03.36742519  036.62518510 -03.36741486  036.62520395
112 -03.36726603  036.62547876 -03.36718186  036.62563421
111 -03.36726603  036.62547876
112 -03.36726603  036.62547876 -03.36707977  036.62582278
111 -03.36679797  036.62634365
111 -03.36679501  036.62627742
111 -03.36677157  036.62575249
112 -03.36704682  036.62561536 -03.36714055  036.62542064
111 -03.36704682  036.62561536
112 -03.36704682  036.62561536 -03.36708563  036.62553475
112 -03.36714191  036.62542266 -03.36716615  036.62537493
111 -03.36714191  036.62542266
112 -03.36714191  036.62542266 -03.36717622  036.62535510
111 -03.36719487  036.62532083
112 -03.36722159  036.62513996 -03.36721754  036.62505236
111 -03.36722159  036.62513996
112 -03.36722159  036.62513996 -03.36722058  036.62511806
112 -03.36721835  036.62503370 -03.36721727  036.62498802
111 -03.36721835  036.62503370
112 -03.36721835  036.62503370 -03.36721810  036.62502285
112 -03.36721763  036.62500010 -03.36721738  036.62498859
111 -03.36721763  036.62500010
112 -03.36721763  036.62500010 -03.36721468  036.62486621
111 -03.36721208  036.62469644
112 -03.36716505  036.62456984 -03.36711214  036.62448642
111 -03.36716505  036.62456984
112 -03.36716505  036.62456984 -03.36715293  036.62455073
112 -03.36711436  036.62449213 -03.36709380  036.62446107
111 -03.36711436  036.62449213
112 -03.36711436  036.62449213 -03.36710856  036.62448337
112 -03.36709642  036.62446510 -03.36709029  036.62445589
111 -03.36709642  036.62446510
