I
1050 Generated by WorldEditor 2.2.0r2

1   5045 1 0 FZNA Goma
100 44.20 1 0 0.00 0 1 1 17 -01.65645657  029.23702822    0   72 4 0 0 0 35 -01.67983706  029.23929590    0    0 4 0 0 0
110 2 0.00 0.0000 New Taxiway 46
111 -01.65481858  029.23926800
111 -01.65471240  029.23919716
111 -01.65469266  029.23923932
111 -01.65467026  029.23922109
111 -01.65472265  029.23906652
111 -01.65476441  029.23908437
111 -01.65475378  029.23912197
111 -01.65485779  029.23918311
111 -01.65492599  029.23920867
113 -01.65487903  029.23930014
110 2 0.00 0.0000 New Taxiway 45
111 -01.65496920  029.23912449
111 -01.65479591  029.23903261
111 -01.65477350  029.23906324
111 -01.65474671  029.23904300
111 -01.65481559  029.23889152
111 -01.65484620  029.23890683
111 -01.65484063  029.23895069
111 -01.65500659  029.23904311
113 -01.65500119  029.23905778
110 1 0.00 0.0000 New Taxiway 6
111 -01.65896774  029.23937850
111 -01.65894700  029.23964978
111 -01.65925046  029.23967914
111 -01.65923786  029.23983586
111 -01.65899856  029.23980672
111 -01.65892468  029.23974969
111 -01.65713552  029.23958840
111 -01.65716982  029.23924308
112 -01.65698090  029.23898793 -01.65680654  029.23892073
111 -01.65698090  029.23898793
111 -01.65644401  029.23880869
111 -01.65639809  029.23893940
111 -01.65616450  029.23901256
111 -01.65526446  029.23870235
111 -01.65521293  029.23883776
111 -01.65522867  029.23885285
111 -01.65530411  029.23886794
111 -01.65530936  029.23886138
111 -01.65535134  029.23889485
111 -01.65535528  029.23896048
111 -01.65530542  029.23906220
111 -01.65525950  029.23907467
111 -01.65510180  029.23918282
111 -01.65511549  029.23920107
111 -01.65532103  029.23916662
112 -01.65536791  029.23908119 -01.65539709  029.23904081
111 -01.65536791  029.23908119
111 -01.65540284  029.23908336
112 -01.65544239  029.23906435 -01.65544341  029.23906270
111 -01.65544239  029.23906435
111 -01.65561513  029.23907802
111 -01.65562115  029.23910537
111 -01.65582669  029.23914693
111 -01.65572282  029.23959975
111 -01.65533470  029.23957350
111 -01.65527656  029.23992400
