I
1050 Generated by WorldEditor 2.1.0r1

1    732 0 0 KMVL Morrisville-Stowe State
100 22.86 1 0 0.00 0 3 0 01  44.52929119 -072.61379261    0    0 2 0 0 1 19  44.53943601 -072.61420257    0    0 2 0 0 1
110 1 0.00 0.0000 New Taxiway 3
111  44.53839009 -072.61610564
111  44.53838901 -072.61615760
111  44.53833818 -072.61633547
112  44.53833818 -072.61633547  44.53833521 -072.61635553
111  44.53834789 -072.61636570
111  44.53839872 -072.61636765
111  44.53839239 -072.61668787
111  44.53818183 -072.61668038
111  44.53818734 -072.61645698
111  44.53818731 -072.61643919
111  44.53818740 -072.61642058
111  44.53818712 -072.61636051
111  44.53827626 -072.61636230
111  44.53829165 -072.61620314
111  44.53831107 -072.61608646
111  44.53822607 -072.61608281
111  44.53822703 -072.61602141
111  44.53820983 -072.61602066
111  44.53798290 -072.61601079
111  44.53798182 -072.61607396
111  44.53793669 -072.61607326
111  44.53793080 -072.61634866
111  44.53797694 -072.61635726
111  44.53797692 -072.61641370
111  44.53797675 -072.61643299
111  44.53797680 -072.61645033
111  44.53797160 -072.61659069
111  44.53797103 -072.61660356
111  44.53796864 -072.61667038
111  44.53775375 -072.61666672
111  44.53776228 -072.61634288
111  44.53787680 -072.61635177
111  44.53788171 -072.61606982
111  44.53782522 -072.61606832
111  44.53782528 -072.61600509
111  44.53768885 -072.61600014
111  44.53768762 -072.61605947
111  44.53764668 -072.61605693
111  44.53764889 -072.61599625
111  44.53756219 -072.61599376
111  44.53742301 -072.61598976
111  44.53742132 -072.61607070
111  44.53735769 -072.61606453
111  44.53735893 -072.61593313
111  44.53735923 -072.61565322
111  44.53723057 -072.61564718
111  44.53723037 -072.61567968
111  44.53717346 -072.61567844
111  44.53629641 -072.61564737
111  44.53628907 -072.61575713
111  44.53622648 -072.61575307
111  44.53621188 -072.61575210
111  44.53619680 -072.61575112
111  44.53603720 -072.61574073
111  44.53603688 -072.61570713
111  44.53579562 -072.61578091
111  44.53579629 -072.61593782
111  44.53568356 -072.61593346
111  44.53568435 -072.61584068
111  44.53568627 -072.61557093
111  44.53579906 -072.61557479
111  44.53579767 -072.61567268
111  44.53603531 -072.61561622
111  44.53603967 -072.61556266
111  44.53630493 -072.61556335
111  44.53630968 -072.61509861 102
111  44.53631483 -072.61483069 102
111  44.53632466 -072.61431172 102
112  44.53628540 -072.61422117  44.53625228 -072.61419092
111  44.53628540 -072.61422117
111  44.53628473 -072.61414089
111  44.53646721 -072.61415209
111  44.53646639 -072.61422397 102
112  44.53642158 -072.61433537  44.53641066 -072.61441415
111  44.53642158 -072.61433537 102
111  44.53641393 -072.61483484 102
111  44.53640983 -072.61502400
112  44.53640983 -072.61502400  44.53641368 -072.61508451
111  44.53646023 -072.61510659
111  44.53683841 -072.61512353
111  44.53683322 -072.61533853
111  44.53696603 -072.61534265
111  44.53696978 -072.61512942
111  44.53709724 -072.61513513
112  44.53709724 -072.61513513  44.53713927 -072.61511037
111  44.53714803 -072.61506119 102
111  44.53715187 -072.61486448 102
111  44.53716138 -072.61435259
112  44.53716138 -072.61435259  44.53714867 -072.61426756
111  44.53712024 -072.61425462
111  44.53712088 -072.61418891
111  44.53731267 -072.61419663
111  44.53731267 -072.61426048 102
112  44.53726236 -072.61434898  44.53725179 -072.61441249
111  44.53726236 -072.61434898 102
111  44.53724990 -072.61486945 102
111  44.53724878 -072.61508032
112  44.53724878 -072.61508032  44.53726764 -072.61513516
111  44.53730040 -072.61514172
111  44.53855296 -072.61519503
111  44.53853413 -072.61586673
111  44.53860296 -072.61588826
111  44.53860315 -072.61575244
111  44.53864841 -072.61575416
111  44.53864821 -072.61589475
111  44.53877354 -072.61590020
111  44.53877742 -072.61576561
111  44.53881754 -072.61576731
111  44.53881512 -072.61590175
111  44.53891272 -072.61590798
111  44.53891022 -072.61605590
111  44.53861817 -072.61604114
111  44.53853620 -072.61603867
111  44.53853457 -072.61610941
111  44.53850654 -072.61610868
113  44.53840452 -072.61610605
110 2 0.00 0.0000 New Taxiway 17
111  44.53628907 -072.61575713
111  44.53627982 -072.61592664
111  44.53602288 -072.61590832
111  44.53602446 -072.61575617
111  44.53603720 -072.61574073
111  44.53619680 -072.61575112
111  44.53621188 -072.61575210
113  44.53622648 -072.61575307
110 2 0.00 0.0000 New Taxiway 16
111  44.53557224 -072.61594607
111  44.53557284 -072.61556496
111  44.53568630 -072.61556713
111  44.53568627 -072.61557093
111  44.53568435 -072.61584068
111  44.53568356 -072.61593346
113  44.53568342 -072.61595200
110 2 0.00 0.0000 New Taxiway 11
111  44.53860315 -072.61575244
111  44.53856588 -072.61575059
111  44.53856865 -072.61560450
111  44.53869026 -072.61561007
111  44.53868719 -072.61575526
113  44.53864841 -072.61575416
110 2 0.00 0.0000 New Taxiway 10
111  44.53877742 -072.61576561
111  44.53872247 -072.61576134
111  44.53872686 -072.61559199
111  44.53886704 -072.61559908
111  44.53886293 -072.61576944
113  44.53881754 -072.61576731
110 2 0.00 0.0000 New Taxiway 9
111  44.53891022 -072.61605590
111  44.53890512 -072.61622748
111  44.53878919 -072.61621955
111  44.53878744 -072.61629461
111  44.53866155 -072.61629147
111  44.53866290 -072.61621770
111  44.53861159 -072.61621340
113  44.53861817 -072.61604114
110 2 0.00 0.0000 New Taxiway 8
111  44.53850321 -072.61625591
111  44.53840211 -072.61625335
111  44.53840452 -072.61610605
113  44.53850654 -072.61610868
110 2 0.00 0.0000 New Taxiway 7
111  44.53848412 -072.61670111
111  44.53839257 -072.61670056
111  44.53839239 -072.61668787
111  44.53839872 -072.61636764
113  44.53849108 -072.61636920
