I
1100 Generated by WorldEditor 1.6.1r1

1     28 1 0 LFVP St Pierre
100 45.72 1 0 0.25 0 2 1 08  46.75840932 -056.18563573    0  196 2 0 0 1 26  46.76685268 -056.16553070    0   34 2 0 0 1
110 2 0.00 0.0000 New Taxiway 5
111  46.76423132 -056.18088746
111  46.76453057 -056.18111004
111  46.76430981 -056.18166083
113  46.76402264 -056.18144313
110 1 0.00 0.0000 New Taxiway 1
111  46.76031015 -056.18163948
111  46.76070493 -056.18068895
111  46.76074856 -056.18073222
112  46.76074726 -056.18092330  46.76076345 -056.18104142
111  46.76080664 -056.18111007
111  46.76311376 -056.18118605
111  46.76313729 -056.18123789
112  46.76332737 -056.18097294  46.76341523 -056.18071644
111  46.76379825 -056.17969211
112  46.76382949 -056.17949996  46.76383431 -056.17940621
111  46.76403379 -056.17637972
112  46.76396090 -056.17602802  46.76389507 -056.17591083
111  46.76345435 -056.17504643
112  46.76327788 -056.17495675  46.76318797 -056.17497081
111  46.76311927 -056.17510013
111  46.76307848 -056.17506920
111  46.76344845 -056.17418474
111  46.76349125 -056.17422535
112  46.76345916 -056.17441542  46.76345756 -056.17449276
111  46.76350507 -056.17459772
111  46.76417087 -056.17583134
112  46.76425351 -056.17604766  46.76428241 -056.17617423
111  46.76428211 -056.17633506 20
111  46.76493460 -056.17759111
111  46.76503174 -056.17771455
111  46.76510984 -056.17776900
111  46.76502299 -056.17797417
111  46.76488415 -056.17786465
112  46.76480943 -056.17788976  46.76478053 -056.17792023
111  46.76479832 -056.17799578 20
111  46.76482453 -056.17812930 20
112  46.76482782 -056.17830255  46.76482300 -056.17837521
111  46.76485551 -056.17841754
111  46.76484016 -056.17851642
112  46.76478185 -056.17861133  46.76476258 -056.17865352 20
111  46.76473666 -056.17872064
111  46.76479109 -056.17873213
111  46.76479734 -056.17886797
111  46.76478033 -056.17900629
111  46.76465904 -056.17901095 20
112  46.76462132 -056.17959922  46.76461168 -056.17972578 20
111  46.76452270 -056.17995752 20
111  46.76418874 -056.18084746
111  46.76423132 -056.18088746
111  46.76402264 -056.18144313
111  46.76397770 -056.18141623
112  46.76397770 -056.18141623  46.76393916 -056.18156624 20
111  46.76383676 -056.18173647 20
111  46.76383455 -056.18182253 20
111  46.76396208 -056.18199698
111  46.76382417 -056.18214247
111  46.76360838 -056.18236302
111  46.76340712 -056.18195150
111  46.76332708 -056.18181365
111  46.76316099 -056.18163705
111  46.76306495 -056.18162585
112  46.76055233 -056.18153927  46.76054501 -056.18154383
111  46.76055233 -056.18153927
112  46.76055233 -056.18153927  46.76043905 -056.18152133
113  46.76037661 -056.18166076
111  46.76437145 -056.18014576 20
111  46.76452173 -056.17974919 20
111  46.76455448 -056.17960857
111  46.76415759 -056.17953825
112  46.76401695 -056.17968451  46.76398998 -056.17985326
113  46.76406704 -056.17990951
111  46.76435304 -056.17806475
111  46.76475810 -056.17842616 20
112  46.76475763 -056.17811257  46.76471717 -056.17794944 20
112  46.76464203 -056.17785381  46.76463818 -056.17785662 20
111  46.76427019 -056.17750224
114  46.76418735 -056.17767943  46.76419698 -056.17787912
111  46.76421498 -056.17733435 20
112  46.76424388 -056.17739342  46.76426893 -056.17740748 20
111  46.76470242 -056.17782093
112  46.76485848 -056.17774499  46.76490664 -056.17766061 20
111  46.76488545 -056.17761280 20
111  46.76437489 -056.17665371 20
112  46.76426122 -056.17665090  46.76419186 -056.17678028
111  46.76426122 -056.17665090
114  46.76426122 -056.17665090  46.76426315 -056.17665371
130 Airport Boundary 25
111  46.76613392 -056.16510734
111  46.76555136 -056.16432927
111  46.76602237 -056.16309882
111  46.76601617 -056.16242027
111  46.76811090 -056.16177790
111  46.76871825 -056.16246550
111  46.76848895 -056.16361452
111  46.76798076 -056.16498069
111  46.76889798 -056.16580400
111  46.76649957 -056.17022816
111  46.76593561 -056.16972152
111  46.76413215 -056.17400085
111  46.76534685 -056.17565644
111  46.76588603 -056.17698635
111  46.76583025 -056.17742060
111  46.76604096 -056.17884098
111  46.76596039 -056.17981805
111  46.76488824 -056.18191697
111  46.76439924 -056.18250219
111  46.76394945 -056.18329954
111  46.76329619 -056.18198654
111  46.76167911 -056.18193965
111  46.76068316 -056.18500331
111  46.75979430 -056.18650388
111  46.75960153 -056.18651951
111  46.75851991 -056.18918166
113  46.75666936 -056.18774117
120 Linear Feature 11
111  46.76180587 -056.18131501 54 104
115  46.76179775 -056.18151696
120 Linear Feature 10
111  46.76415388 -056.17589017 54 104
115  46.76403828 -056.17600548
120 Linear Feature 9
111  46.76342369 -056.17428703 53 102
112  46.76344488 -056.17459079  46.76350846 -056.17473704 53 102
115  46.76415388 -056.17589017
120 Linear Feature 8
111  46.76403828 -056.17600548 53 102
111  46.76350460 -056.17503235 53 102
112  46.76330038 -056.17490016  46.76316359 -056.17491423 53 102
115  46.76313084 -056.17498735
120 Linear Feature 7
111  46.76070153 -056.18075455 53 102
112  46.76073621 -056.18108191  46.76081667 -056.18125200 53 102
111  46.76094429 -056.18128439 53 102
111  46.76180587 -056.18131501 53 102
115  46.76303430 -056.18135866
120 Linear Feature 6
111  46.76382452 -056.18159355 53 102
111  46.76343889 -056.18130601 53 102
112  46.76309487 -056.18156115  46.76287570 -056.18156520
111  46.76309487 -056.18156115
112  46.76309487 -056.18156115  46.76298859 -056.18156312 53 102
111  46.76179775 -056.18151696 53 102
112  46.76055634 -056.18147203  46.76048918 -056.18146995
111  46.76055634 -056.18147203
112  46.76055634 -056.18147203  46.76042595 -056.18146798 53 102
115  46.76037046 -056.18155708
120 Linear Feature 13
111  46.76093906 -056.18138405 51 101
112  46.76305589 -056.18145694  46.76327553 -056.18146369 51 101
