I
1050 Generated by WorldEditor 2.3.1r1

1   1550 0 0 CGV6 Grand Valley (Martin Field)
100 22.86 3 0 0.00 0 0 0 05  43.87151413 -080.28584218    0    0 0 0 0 0 23  43.87610899 -080.28052047    0    0 0 0 0 0
100 22.86 3 0 0.00 0 0 0 13  43.87705100 -080.28736557    0    0 0 0 0 0 31  43.87428448 -080.28115299    0    0 0 0 0 0
110 3 0.00 0.0000 New Taxiway 11
112  43.87463391 -080.28402010  43.87466252 -080.28401380
111  43.87471239 -080.28405712
111  43.87477047 -080.28423568
112  43.87477047 -080.28423568  43.87480272 -080.28437996
111  43.87471396 -080.28448283
111  43.87466373 -080.28451767
111  43.87451500 -080.28457265
112  43.87442998 -080.28452638  43.87440055 -080.28453000
111  43.87442998 -080.28452638
111  43.87431647 -080.28434310
113  43.87457909 -080.28404131
111  43.87471222 -080.28414814
111  43.87466604 -080.28405100
111  43.87457634 -080.28413396
113  43.87462251 -080.28423109
110 5 0.00 0.0000 New Taxiway 10
111  43.87431647 -080.28434310
111  43.87442998 -080.28452638
112  43.87442998 -080.28452638  43.87445941 -080.28452275
111  43.87451500 -080.28457265
111  43.87466373 -080.28451767
111  43.87471396 -080.28448283
112  43.87477047 -080.28423568  43.87473822 -080.28409139
111  43.87477047 -080.28423568
111  43.87471239 -080.28405712
112  43.87463391 -080.28402010  43.87460529 -080.28402641
111  43.87457909 -080.28404131
111  43.87455770 -080.28400291
112  43.87456120 -080.28395410  43.87455662 -080.28393777
111  43.87456120 -080.28395410
112  43.87456120 -080.28395410  43.87450037 -080.28375359
112  43.87471333 -080.28396309  43.87468259 -080.28422802
111  43.87471333 -080.28396309
111  43.87479666 -080.28419938
112  43.87479666 -080.28419938  43.87483394 -080.28435816
111  43.87476764 -080.28446091
112  43.87467076 -080.28455915  43.87461437 -080.28459853
111  43.87451268 -080.28463662
111  43.87443763 -080.28471644
111  43.87436571 -080.28467499
112  43.87432905 -080.28455645  43.87430508 -080.28451489
111  43.87432905 -080.28455645
113  43.87422986 -080.28444262
110 2 0.00 0.0000 New Taxiway 7
111  43.87470590 -080.28482053
111  43.87462906 -080.28469275
111  43.87483835 -080.28444778
113  43.87491520 -080.28457556
110 2 0.00 0.0000 New Taxiway 6
111  43.87494670 -080.28441633
111  43.87478385 -080.28406521
111  43.87492381 -080.28393728
111  43.87502719 -080.28416017
111  43.87509079 -080.28410192
111  43.87507344 -080.28406764
111  43.87510299 -080.28404131
111  43.87512034 -080.28407558
111  43.87514709 -080.28405129
111  43.87519522 -080.28415505
111  43.87507531 -080.28426393
113  43.87508666 -080.28428841
110 2 0.00 0.0000 New Taxiway 5
111  43.87453879 -080.28463314
111  43.87467838 -080.28484528
111  43.87455950 -080.28499424
113  43.87441991 -080.28478210
110 1 0.00 0.0000 New Taxiway 4
111  43.87455770 -080.28400291
111  43.87457909 -080.28404131
111  43.87431647 -080.28434310
111  43.87422986 -080.28444262
111  43.87406009 -080.28463771
113  43.87403905 -080.28459854
110 3 0.00 0.0000 New Taxiway 3
111  43.87713114 -080.28728434
112  43.87713114 -080.28728434  43.87716111 -080.28732656
111  43.87721780 -080.28730702
111  43.87725922 -080.28738112
111  43.87670974 -080.28794560
111  43.87636843 -080.28713502
112  43.87614437 -080.28705257  43.87605085 -080.28709431
111  43.87614437 -080.28705257
111  43.87570949 -080.28737727
112  43.87570949 -080.28737727  43.87564749 -080.28750684
111  43.87568500 -080.28772089
111  43.87606567 -080.28868674
111  43.87570763 -080.28908371
111  43.87557755 -080.28892004
111  43.87563249 -080.28885145
111  43.87545904 -080.28860756
111  43.87565337 -080.28835294
112  43.87565431 -080.28816219  43.87563311 -080.28808868
111  43.87565431 -080.28816219
111  43.87547537 -080.28762520
112  43.87564113 -080.28723194  43.87581253 -080.28709998
111  43.87564113 -080.28723194
111  43.87600240 -080.28696985
112  43.87600240 -080.28696985  43.87623691 -080.28682482
111  43.87639032 -080.28704484
111  43.87662954 -080.28745118
112  43.87681696 -080.28753741  43.87688948 -080.28751128
113  43.87681696 -080.28753741
110 3 0.00 0.0000 New Taxiway 2
111  43.87465740 -080.28173683
112  43.87465740 -080.28173683  43.87470544 -080.28182306
111  43.87488155 -080.28176819
111  43.87493524 -080.28204517
112  43.87491546 -080.28232345  43.87493618 -080.28239531
111  43.87491546 -080.28232345
111  43.87476383 -080.28248677
112  43.87456699 -080.28247762  43.87448411 -080.28253380
111  43.87456699 -080.28247762
111  43.87453308 -080.28217582
112  43.87454627 -080.28196417  43.87451990 -080.28190407
113  43.87454627 -080.28196417
110 3 0.00 0.0000 New Taxiway 1
111  43.87419769 -080.28122838
112  43.87419769 -080.28122838  43.87418293 -080.28120685
111  43.87411408 -080.28120926
111  43.87437351 -080.28093556
112  43.87437183 -080.28107963  43.87438697 -080.28113319
113  43.87437183 -080.28107963
110 3 0.00 0.0000 New Taxiway 4
111  43.87403905 -080.28459854
111  43.87401465 -080.28455205
111  43.87410928 -080.28442849
112  43.87410928 -080.28442849  43.87414460 -080.28437315
112  43.87408400 -080.28405101  43.87403879 -080.28392950
111  43.87408400 -080.28405101
111  43.87393707 -080.28371707
112  43.87393707 -080.28371707  43.87384949 -080.28355768
111  43.87363984 -080.28351953
111  43.87400966 -080.28311088
112  43.87400966 -080.28311088  43.87389946 -080.28343097
112  43.87417272 -080.28353457  43.87430080 -080.28346402
111  43.87417272 -080.28353457
111  43.87435717 -080.28336483
112  43.87435717 -080.28336483  43.87444099 -080.28330735
111  43.87455935 -080.28334800
111  43.87473269 -080.28346000
112  43.87473269 -080.28346000  43.87505275 -080.28348446
111  43.87501786 -080.28299436
111  43.87558565 -080.28430233
112  43.87534216 -080.28425481  43.87523542 -080.28433211
111  43.87534216 -080.28425481
111  43.87466729 -080.28498962
112  43.87466729 -080.28498962  43.87461785 -080.28504297
111  43.87453932 -080.28505773
111  43.87437141 -080.28484288
111  43.87429418 -080.28471876
112  43.87429418 -080.28471876  43.87422354 -080.28463123
111  43.87408981 -080.28469525
111  43.87404019 -080.28464288
111  43.87422986 -080.28444262
111  43.87432905 -080.28455645
112  43.87432905 -080.28455645  43.87435303 -080.28459802
111  43.87436571 -080.28467499
111  43.87443763 -080.28471644
111  43.87451268 -080.28463662
112  43.87467076 -080.28455915  43.87472716 -080.28451978
111  43.87476764 -080.28446091
112  43.87479666 -080.28419938  43.87475938 -080.28404060
111  43.87479666 -080.28419938
111  43.87471333 -080.28396309
112  43.87471333 -080.28396309  43.87474407 -080.28369815
112  43.87456120 -080.28395410  43.87462202 -080.28415461
111  43.87456120 -080.28395410
112  43.87456120 -080.28395410  43.87456577 -080.28397043
113  43.87455770 -080.28400291
111  43.87460970 -080.28374428
111  43.87445862 -080.28351292
111  43.87439953 -080.28358730
113  43.87455061 -080.28381866
130 Airport Boundary 13
111  43.87072776 -080.28505396
111  43.87549852 -080.27956945
111  43.87942665 -080.28490687
111  43.87554655 -080.28935261
111  43.87569315 -080.28994899
113  43.87491510 -080.29094054
1300  43.87565651 -080.28858146 -139.38 tie_down props Ramp
1301 A general_aviation 
1300  43.87510962 -080.28410170 123.01 hangar props Hangar 3-D
1301 A none 
1300  43.87499523 -080.28411257  32.74 hangar props Hangar 3-B
1301 A none 
