I
1050 Generated by WorldEditor 2.1.0r1

1   1486 0 0 KTKV Tomahawk Rgnl
100 22.86 1 0 0.25 0 2 0 9  45.46935352 -089.81353076    0    0 1 0 0 1 27  45.46940407 -089.79631713    0    0 1 0 0 1
110 2 0.00 0.0000 Hangar 11
111  45.46774181 -089.79654778
111  45.46774201 -089.79680857
111  45.46774198 -089.79683754
111  45.46761137 -089.79683837
113  45.46761167 -089.79654768
110 2 0.00 0.0000 Hangar 10
111  45.46792122 -089.79654792
111  45.46792156 -089.79680633
111  45.46792154 -089.79684142
111  45.46778366 -089.79684061
111  45.46778367 -089.79680863
111  45.46779378 -089.79680861
111  45.46779375 -089.79657270
111  45.46778323 -089.79657270
113  45.46778321 -089.79654781
110 2 0.00 0.0000 Hangar 9
111  45.46809801 -089.79654805
111  45.46809826 -089.79672611
111  45.46809841 -089.79683855
111  45.46796208 -089.79683935
111  45.46796208 -089.79680655
111  45.46797423 -089.79680654
111  45.46797421 -089.79657365
111  45.46796569 -089.79657361
113  45.46796569 -089.79654795
110 2 0.00 0.0000 Hangar 8
111  45.46827267 -089.79654852
111  45.46827314 -089.79682227
111  45.46827316 -089.79684329
111  45.46814652 -089.79684343
111  45.46814648 -089.79683228
111  45.46814031 -089.79683238
111  45.46814024 -089.79679917
111  45.46814638 -089.79679912
111  45.46814640 -089.79672619
111  45.46814635 -089.79657674
111  45.46813991 -089.79657675
113  45.46813990 -089.79654808
110 2 0.00 0.0000 Hangar 7
111  45.46799590 -089.79713222
111  45.46799590 -089.79740095
111  45.46786268 -089.79740105
111  45.46786267 -089.79717443
111  45.46785527 -089.79717445
113  45.46785523 -089.79713204
110 2 0.00 0.0000 Hangar 6
111  45.46802177 -089.79782067
111  45.46802189 -089.79752303
111  45.46819415 -089.79752366
113  45.46819424 -089.79782095
110 2 0.00 0.0000 Hangar 5
111  45.46783697 -089.79781062
111  45.46783700 -089.79779345
111  45.46783699 -089.79756398
111  45.46797151 -089.79756384
111  45.46797137 -089.79777315
111  45.46798526 -089.79777309
113  45.46798535 -089.79781032
110 2 0.00 0.0000 Hangar 4
111  45.46763507 -089.79779401
111  45.46763489 -089.79749383
111  45.46778458 -089.79749433
113  45.46778463 -089.79779359
110 2 0.00 0.0000 Hangar 3
111  45.46775670 -089.79808934
111  45.46775668 -089.79831191
111  45.46761371 -089.79831180
111  45.46761398 -089.79818674
113  45.46761399 -089.79809024
110 2 0.00 0.0000 Hangar 2
111  45.46793453 -089.79808945
111  45.46793451 -089.79830846
111  45.46779340 -089.79830854
113  45.46779323 -089.79808932
110 2 0.00 0.0000 Hangar 1
111  45.46797355 -089.79833659
111  45.46797381 -089.79808953
111  45.46811764 -089.79809003
113  45.46811769 -089.79833625
110 1 0.00 0.0000 Ramp
111  45.46914488 -089.80027768
112  45.46914488 -089.80027768  45.46888672 -089.80026983
111  45.46882693 -089.80021380
111  45.46876354 -089.80014441
111  45.46854414 -089.79978919
112  45.46854414 -089.79978919  45.46850321 -089.79974228
111  45.46841086 -089.79973605
111  45.46768664 -089.79972322
111  45.46768314 -089.79903940
111  45.46833242 -089.79905004
112  45.46833242 -089.79905004  45.46840113 -089.79903509
111  45.46840762 -089.79897759
111  45.46841418 -089.79818445
112  45.46841418 -089.79818445  45.46838743 -089.79801402
111  45.46828428 -089.79801805
111  45.46815562 -089.79801922
112  45.46815562 -089.79801922  45.46812956 -089.79803656
111  45.46811764 -089.79809003
111  45.46797381 -089.79808953
111  45.46793453 -089.79808945
111  45.46779323 -089.79808932
111  45.46775670 -089.79808934
111  45.46761399 -089.79809024
111  45.46761398 -089.79818674
111  45.46754648 -089.79818628
111  45.46754636 -089.79749385
111  45.46763489 -089.79749383
111  45.46763507 -089.79779401
111  45.46778463 -089.79779359
111  45.46783700 -089.79779345
111  45.46783697 -089.79781062
111  45.46798535 -089.79781032
111  45.46798529 -089.79782079
111  45.46802177 -089.79782067
111  45.46819424 -089.79782095
111  45.46819415 -089.79752366
111  45.46829817 -089.79752346
111  45.46829866 -089.79781030
111  45.46838129 -089.79781044
112  45.46838129 -089.79781044  45.46841980 -089.79779021
111  45.46841911 -089.79770190
111  45.46841510 -089.79715535
112  45.46841510 -089.79715535  45.46838841 -089.79702575
111  45.46829113 -089.79701919
111  45.46807400 -089.79701730
112  45.46807400 -089.79701730  45.46800111 -089.79704544
111  45.46799590 -089.79713222
111  45.46785523 -089.79713204
111  45.46760465 -089.79713177
111  45.46760457 -089.79683836
111  45.46761137 -089.79683837
111  45.46774198 -089.79683754
111  45.46774201 -089.79680857
111  45.46778367 -089.79680863
111  45.46778366 -089.79684061
111  45.46792154 -089.79684142
111  45.46792156 -089.79680633
111  45.46796208 -089.79680655
111  45.46796208 -089.79683935
111  45.46809841 -089.79683855
111  45.46809826 -089.79672611
111  45.46814640 -089.79672619
111  45.46814638 -089.79679912
111  45.46814024 -089.79679917
111  45.46814031 -089.79683238
111  45.46814648 -089.79683228
111  45.46814652 -089.79684343
111  45.46827316 -089.79684329
111  45.46827314 -089.79682227
111  45.46838627 -089.79682215
112  45.46838627 -089.79682215  45.46846774 -089.79666793
111  45.46838754 -089.79654827
111  45.46827267 -089.79654852
111  45.46813990 -089.79654808
111  45.46809801 -089.79654805
111  45.46796569 -089.79654795
111  45.46792122 -089.79654792
111  45.46778321 -089.79654781
111  45.46774181 -089.79654778
111  45.46761167 -089.79654768
111  45.46760341 -089.79654768
111  45.46760328 -089.79635356
111  45.46852384 -089.79635819
112  45.46852384 -089.79635819  45.46859403 -089.79633208
111  45.46868489 -089.79632444
111  45.46886526 -089.79632481
111  45.46913532 -089.79632469
111  45.46930120 -089.79631652
111  45.46933620 -089.79631688
111  45.46933597 -089.79687167
112  45.46933597 -089.79687167  45.46933461 -089.79650293
111  45.46913539 -089.79647938
111  45.46886521 -089.79647942
111  45.46868587 -089.79647970
112  45.46868587 -089.79647970  45.46855203 -089.79648314
111  45.46852088 -089.79667172
111  45.46852119 -089.79770180
112  45.46852119 -089.79770180  45.46855543 -089.79786746
