I
1050 Generated by WorldEditor 2.1.0r1

1    443 0 0 OOGB Qarn Alam
1302 city Ghaba
1302 country Oman
1302 datum_lat 21.382999
1302 datum_lon 57.049999
1302 iata_code RNM
1302 icao_code OOGB
1302 state Al Wusta
100 45.11 1 0 0.00 0 3 1 12  21.38363038  057.04637774    0   68 3 1 0 1 30  21.37034957  057.06664043    0   68 3 1 0 1
102 H1  21.37619052  057.05473908 125.14 26.82 26.82 2 0 0 0.00 0
110 2 0.00 125.1400 CC H
111  21.37637304  057.05471078
111  21.37615714  057.05454348
111  21.37600552  057.05476836
113  21.37622445  057.05493450
110 2 0.00 125.1400 WS pad
112  21.38370975  057.04994004  21.38371347  057.04986925
112  21.38358550  057.04985261  21.38352655  057.04988453
114  21.38357711  057.05001188  21.38363234  057.05005074
112  21.38359046  057.04999000  21.38354700  057.04995942
111  21.38359046  057.04999000
112  21.38359046  057.04999000  21.38354700  057.04995942
112  21.38359647  057.04987596  21.38364286  057.04985083
111  21.38359647  057.04987596
112  21.38359647  057.04987596  21.38364286  057.04985083
112  21.38368543  057.04993856  21.38368250  057.04999428
111  21.38368543  057.04993856
114  21.38368543  057.04993856  21.38368250  057.04999428
110 2 0.00 125.1400 WS pad
112  21.37043657  057.06309823  21.37044029  057.06302744
112  21.37031232  057.06301080  21.37025337  057.06304272
114  21.37030393  057.06317006  21.37035915  057.06320892
112  21.37031728  057.06314818  21.37027382  057.06311760
111  21.37031728  057.06314818
112  21.37031728  057.06314818  21.37027382  057.06311760
112  21.37032328  057.06303415  21.37036968  057.06300902
111  21.37032328  057.06303415
112  21.37032328  057.06303415  21.37036968  057.06300902
112  21.37041225  057.06309675  21.37040932  057.06315246
111  21.37041225  057.06309675
114  21.37041225  057.06309675  21.37040932  057.06315246
110 1 0.00 125.1400 Asphalt
111  21.38415302  057.04596081
111  21.38381949  057.04572137
111  21.38350578  057.04619928
112  21.38339991  057.04621216  21.38333292  057.04616801
112  21.38287116  057.04661351  21.38283137  057.04714943
111  21.38287116  057.04661351
111  21.38282858  057.04711318
112  21.38282858  057.04711318  21.38281939  057.04723854
111  21.38276639  057.04732568
111  21.37779034  057.05490624
112  21.37739285  057.05484293  21.37717520  057.05468081
111  21.37739285  057.05484293
111  21.37562955  057.05349423
111  21.37567200  057.05343141
111  21.37577710  057.05289011
111  21.37542728  057.05261408
111  21.37540907  057.05264179
111  21.37539426  057.05266434
111  21.37566923  057.05287330
112  21.37566923  057.05287330  21.37569920  057.05289627
112  21.37563384  057.05292985  21.37560458  057.05291094
111  21.37563384  057.05292985
111  21.37559521  057.05290576
111  21.37539241  057.05320101
111  21.37542284  057.05322255
112  21.37542284  057.05322255  21.37546731  057.05325422
111  21.37543666  057.05329693
111  21.37519380  057.05364368
112  21.37511279  057.05365973  21.37507185  057.05362682
111  21.37511279  057.05365973
111  21.37485308  057.05344705
112  21.37485308  057.05344705  21.37480277  057.05340906
111  21.37477448  057.05344926
111  21.37476151  057.05346685
111  21.37478155  057.05348209
111  21.37480480  057.05349977
112  21.37482592  057.05349986  21.37483997  057.05350922
111  21.37482592  057.05349986
111  21.37509154  057.05369996
112  21.37509154  057.05369996  21.37518515  057.05376962
111  21.37524887  057.05366153
111  21.37530311  057.05358112
111  21.37538382  057.05365073
111  21.37513937  057.05400390
111  21.37517906  057.05403058
111  21.37509806  057.05414952
111  21.37500259  057.05407204
111  21.37497813  057.05410795
111  21.37507360  057.05418543
111  21.37490475  057.05443333
111  21.37483734  057.05438771
111  21.37478780  057.05446327
111  21.37485522  057.05450889
111  21.37464778  057.05481061
112  21.37460711  057.05481192  21.37458176  057.05479292
111  21.37460711  057.05481192
111  21.37448498  057.05473185
112  21.37448498  057.05473185  21.37445573  057.05471032
111  21.37448342  057.05467369
111  21.37451114  057.05463243
111  21.37443390  057.05457544
111  21.37435490  057.05469228
111  21.37474577  057.05497099
