A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      785 0 1 1MI8 Vlachos Acres
100   60.96   3   0 0.25 0 0 0 18   44.85022411 -083.63745073    0.00    0.00 1  0 0 0 36   44.84313143 -083.63639929    0.00    0.00 1  0 0 0
100   60.96   3   0 0.25 0 0 0 14   44.84839266 -083.63942971    0.00    0.00 1  0 0 0 32   44.84496288 -083.63442031    0.00    0.00 1  0 0 0
19   44.84936569 -083.63918008 1 WS
19   44.85085572 -083.63637725 1 WS
19   44.84249983 -083.63747263 1 WS
19   44.84398986 -083.63466999 1 WS


130 Airport Boundary
111  044.84313202 -083.63639832
111  044.84839249 -083.63942719
111  044.85022354 -083.63745117
113  044.84496307 -083.63442230
99
