I
1050 Generated by WorldEditor 2.2.0r2

1     22 0 0 0N4 Chandelle
1302 gui_label 2D
100 8.53 1 0 0.00 0 1 0 04  39.19922175 -075.48745462  164    0 1 0 0 0 22  39.20537600 -075.48329320  164    0 1 0 0 0
110 1 0.00 0.0000 New Taxiway 31
111  39.20390343 -075.48266591
111  39.20382250 -075.48245886
112  39.20382250 -075.48245886  39.20381453 -075.48235825
111  39.20384523 -075.48228639
111  39.20392288 -075.48248012
111  39.20388097 -075.48250917
113  39.20393392 -075.48264631
110 2 0.00 0.0000 New Taxiway 30
111  39.20410265 -075.48292865
111  39.20409141 -075.48290062
111  39.20403763 -075.48276642
111  39.20399731 -075.48266584
111  39.20395243 -075.48269459
111  39.20392006 -075.48271532
111  39.20386345 -075.48275159
111  39.20388467 -075.48280153
111  39.20380660 -075.48285528
111  39.20374171 -075.48270146
111  39.20382022 -075.48264840
111  39.20384377 -075.48270425
111  39.20390343 -075.48266591
111  39.20393392 -075.48264631
111  39.20397810 -075.48261791
111  39.20392288 -075.48248012
111  39.20384523 -075.48228639
111  39.20393504 -075.48222943
111  39.20395818 -075.48228623
111  39.20402960 -075.48246161
111  39.20405712 -075.48252917
111  39.20410707 -075.48265184
111  39.20413161 -075.48271209
113  39.20419445 -075.48286638
110 2 0.00 0.0000 New Taxiway 29
111  39.20481538 -075.48288493
111  39.20478615 -075.48280382
111  39.20477061 -075.48276071
111  39.20471905 -075.48261763
111  39.20470182 -075.48257204
111  39.20464995 -075.48242811
111  39.20463200 -075.48237831
111  39.20458504 -075.48224582
111  39.20467275 -075.48219438
111  39.20468158 -075.48221812
111  39.20470383 -075.48227792
111  39.20475856 -075.48242501
111  39.20477927 -075.48248069
111  39.20482708 -075.48260918
111  39.20485297 -075.48267877
113  39.20490841 -075.48282776
110 2 0.00 0.0000 New Taxiway 28
111  39.20502976 -075.48392201
111  39.20515755 -075.48423158
111  39.20506080 -075.48429743
113  39.20493370 -075.48398607
110 3 0.00 0.0000 New Taxiway 27
111  39.20492153 -075.48363752
111  39.20502976 -075.48392201
111  39.20493370 -075.48398607
113  39.20482124 -075.48370138
110 1 0.00 0.0000 New Taxiway 26
111  39.20510305 -075.48342681
112  39.20513110 -075.48328192  39.20515448 -075.48322237
111  39.20513110 -075.48328192
111  39.20502867 -075.48299953
112  39.20502867 -075.48299953  39.20501464 -075.48297380
111  39.20498930 -075.48298452
111  39.20481181 -075.48309591
112  39.20481181 -075.48309591  39.20478169 -075.48315536
111  39.20470951 -075.48325471
111  39.20451577 -075.48339130
112  39.20451577 -075.48339130  39.20448388 -075.48340502
111  39.20445968 -075.48337965
111  39.20431581 -075.48303361
112  39.20431581 -075.48303361  39.20429774 -075.48300755
111  39.20427349 -075.48301996
111  39.20412638 -075.48312432
111  39.20422903 -075.48337490
111  39.20419516 -075.48339947
111  39.20392006 -075.48271532
111  39.20395243 -075.48269459
111  39.20399588 -075.48279445
111  39.20403763 -075.48276642
111  39.20409141 -075.48290062
111  39.20405019 -075.48293094
111  39.20410709 -075.48307440
111  39.20425484 -075.48297258
112  39.20426865 -075.48290645  39.20426439 -075.48287078
111  39.20426865 -075.48290645
111  39.20417894 -075.48267923
111  39.20413161 -075.48271209
111  39.20410707 -075.48265184
111  39.20415443 -075.48261824
111  39.20410613 -075.48249469
111  39.20405712 -075.48252917
111  39.20402960 -075.48246161
111  39.20407828 -075.48242846
