I
1050 Generated by WorldEditor 2.1.0r1

1   1163 0 0 KTSO Carroll County-Tolson
100 22.86 1 0 0.00 0 2 0 7  40.55911451 -081.08507893    0    0 2 0 0 1 25  40.56422705 -081.07108822    0    0 2 0 0 1
110 2 0.00 0.0000 New Taxiway 36
111  40.56224417 -081.07881421
112  40.56240201 -081.07876453  40.56245923 -081.07878942
111  40.56240201 -081.07876453
112  40.56240201 -081.07876453  40.56244317 -081.07879243
113  40.56248305 -081.07895609
110 2 0.00 0.0000 New Taxiway 35
111  40.56276927 -081.07937774
111  40.56261851 -081.07928893
111  40.56260400 -081.07928038
111  40.56262013 -081.07923294
111  40.56246919 -081.07914402
111  40.56252365 -081.07898384
111  40.56267806 -081.07907480
111  40.56269621 -081.07902142
111  40.56281681 -081.07909247
111  40.56280018 -081.07914139
113  40.56284138 -081.07916566
110 2 0.00 0.0000 New Taxiway 30
111  40.56228639 -081.08051758
111  40.56217809 -081.08044524
111  40.56229240 -081.08014873
111  40.56239509 -081.08021733
111  40.56239269 -081.08022354
111  40.56242024 -081.08024195
111  40.56231134 -081.08052444
113  40.56228939 -081.08050979
110 2 0.00 0.0000 New Taxiway 29
111  40.56199401 -081.08112967
111  40.56190440 -081.08107120
111  40.56188591 -081.08105913
111  40.56194100 -081.08091284
111  40.56195346 -081.08092097
111  40.56206675 -081.08062012
111  40.56213604 -081.08066534
111  40.56216037 -081.08068121
111  40.56210405 -081.08083075
111  40.56214465 -081.08085724
111  40.56208922 -081.08100443
113  40.56205065 -081.08097927
110 2 0.00 0.0000 New Taxiway 28
111  40.56185077 -081.08157429
111  40.56172294 -081.08149029
111  40.56186878 -081.08110572
111  40.56188641 -081.08111730
111  40.56189530 -081.08109384
113  40.56200551 -081.08116625
110 2 0.00 0.0000 New Taxiway 27
111  40.56176644 -081.08173503
111  40.56168402 -081.08168014
111  40.56168675 -081.08167305
111  40.56165957 -081.08165495
111  40.56170888 -081.08152668
111  40.56173366 -081.08154318
111  40.56173832 -081.08153108
113  40.56182313 -081.08158756
110 2 0.00 0.0000 New Taxiway 26
111  40.56170736 -081.08194837
111  40.56160070 -081.08187649
111  40.56160977 -081.08185318
111  40.56158849 -081.08183884
111  40.56163331 -081.08172360
111  40.56165549 -081.08173855
111  40.56166736 -081.08170805
113  40.56177311 -081.08177932
110 2 0.00 0.0000 New Taxiway 34
111  40.56160113 -081.08215652
111  40.56150272 -081.08208963
111  40.56146415 -081.08204272
111  40.56154203 -081.08185284
111  40.56157434 -081.08187449
113  40.56168350 -081.08194760
110 2 0.00 0.0000 New Taxiway 24
111  40.56145952 -081.08226876
111  40.56136961 -081.08230069
111  40.56127715 -081.08233401
111  40.56120012 -081.08236088
111  40.56117194 -081.08222341
111  40.56120808 -081.08221058
111  40.56119741 -081.08216167
111  40.56124984 -081.08214412
111  40.56126007 -081.08219457
111  40.56134040 -081.08216604
111  40.56133134 -081.08211730
111  40.56138348 -081.08209711
111  40.56139355 -081.08214735
113  40.56143185 -081.08213375
110 2 0.00 0.0000 New Taxiway 33
111  40.56189420 -081.08070789
111  40.56177187 -081.08063179
111  40.56192468 -081.08020616
113  40.56204702 -081.08028227
110 2 0.00 0.0000 New Taxiway 32
111  40.56158082 -081.08145017
111  40.56146519 -081.08136855
111  40.56175078 -081.08066751
113  40.56186641 -081.08074913
110 1 0.00 0.0000 Main Taxiway
111  40.56076615 -081.08079444
111  40.56076661 -081.08084729
111  40.56076463 -081.08087612
112  40.56076463 -081.08087612  40.56076012 -081.08095821 102
112  40.56082281 -081.08104972  40.56086751 -081.08109059
111  40.56082281 -081.08104972 102
111  40.56093152 -081.08111940 102
111  40.56122521 -081.08130832 102
112  40.56137189 -081.08123408  40.56142213 -081.08114453
111  40.56137189 -081.08123408 102
111  40.56181121 -081.08017434
111  40.56163335 -081.08004463
112  40.56163335 -081.08004463  40.56161554 -081.08002477
111  40.56162062 -081.07999995
111  40.56202127 -081.07891867 102
111  40.56178598 -081.07877943 102
111  40.56164595 -081.07869655
112  40.56164595 -081.07869655  40.56158287 -081.07867682 102
111  40.56156198 -081.07869558
111  40.56151494 -081.07877145
111  40.56166648 -081.07833102
111  40.56166404 -081.07841771 102
112  40.56170226 -081.07849663  40.56173256 -081.07852677
111  40.56170226 -081.07849663 102
111  40.56185511 -081.07858741 102
111  40.56210574 -081.07873352
111  40.56224417 -081.07881421
111  40.56248305 -081.07895609
111  40.56252365 -081.07898384
111  40.56246919 -081.07914402
111  40.56262013 -081.07923294
111  40.56260400 -081.07928038
111  40.56261851 -081.07928893
111  40.56255235 -081.07947214
111  40.56263076 -081.07952347
111  40.56260894 -081.07958730
111  40.56264773 -081.07961336
111  40.56247067 -081.08009582
111  40.56248586 -081.08010579
111  40.56245852 -081.08017492
111  40.56242259 -081.08015109
111  40.56239509 -081.08021733
111  40.56229240 -081.08014873
111  40.56217809 -081.08044524
111  40.56228639 -081.08051758
111  40.56225739 -081.08059472
111  40.56229624 -081.08062152
111  40.56226900 -081.08069051
111  40.56215579 -081.08061589
111  40.56213604 -081.08066534
111  40.56206675 -081.08062012
111  40.56195346 -081.08092097
111  40.56194100 -081.08091284
111  40.56188591 -081.08105913
111  40.56190440 -081.08107120
111  40.56189530 -081.08109384
111  40.56188641 -081.08111730
111  40.56186878 -081.08110572
111  40.56172294 -081.08149029
111  40.56170888 -081.08152668
111  40.56165957 -081.08165495
111  40.56163331 -081.08172360
111  40.56158849 -081.08183884
111  40.56157434 -081.08187449
111  40.56154224 -081.08185267
111  40.56146415 -081.08204272
111  40.56137292 -081.08195018
111  40.56150498 -081.08164341
111  40.56137380 -081.08154972
112  40.56137380 -081.08154972  40.56134578 -081.08153714
112  40.56128726 -081.08158380  40.56125741 -081.08163549
111  40.56128726 -081.08158380
111  40.56111620 -081.08199602
112  40.56111620 -081.08199602  40.56110078 -081.08205409
112  40.56117984 -081.08209663  40.56122793 -081.08208725
111  40.56117984 -081.08209663
111  40.56134870 -081.08203639
112  40.56139479 -081.08206221  40.56140148 -081.08208958
111  40.56139479 -081.08206221
112  40.56139479 -081.08206221  40.56139963 -081.08208065
111  40.56138348 -081.08209711
111  40.56133134 -081.08211730
111  40.56124984 -081.08214412
111  40.56119741 -081.08216167
111  40.56117552 -081.08217022
112  40.56115391 -081.08220345  40.56114973 -081.08223089
111  40.56115391 -081.08220345
111  40.56115964 -081.08226031
111  40.56111787 -081.08226705
111  40.56112832 -081.08238784
112  40.56112832 -081.08238784  40.56114145 -081.08241889
112  40.56118826 -081.08241798  40.56121846 -081.08241387
111  40.56118826 -081.08241798
111  40.56128659 -081.08237144
111  40.56127715 -081.08233401
111  40.56136961 -081.08230069
111  40.56138977 -081.08238261
111  40.56129445 -081.08244832
111  40.56117294 -081.08249994
112  40.56117294 -081.08249994  40.56111677 -081.08250697
112  40.56106298 -081.08241422  40.56103741 -081.08235003
111  40.56106298 -081.08241422
111  40.56104790 -081.08226532
112  40.56104790 -081.08226532  40.56103975 -081.08222779
112  40.56101697 -081.08209327  40.56104078 -081.08200835
111  40.56101697 -081.08209327 102
111  40.56120626 -081.08163445 102
112  40.56116939 -081.08142266  40.56109663 -081.08134646
111  40.56116939 -081.08142266 102
111  40.56088749 -081.08124120 102
111  40.56078730 -081.08117671
112  40.56078730 -081.08117671  40.56071659 -081.08115268 102
111  40.56063446 -081.08123510
113  40.56059058 -081.08128034
110 1 0.00 0.0000 New Taxiway 14
111  40.56384016 -081.07232431
112  40.56386335 -081.07241265  40.56387809 -081.07243205
111  40.56386335 -081.07241265
112  40.56386335 -081.07241265  40.56402568 -081.07259101 102
112  40.56376952 -081.07283037  40.56359731 -081.07282943
111  40.56376952 -081.07283037 102
111  40.56373243 -081.07281195 102
111  40.56371110 -081.07281908
113  40.56365393 -081.07283821
110 1 0.00 0.0000 New Taxiway 13
111  40.55947734 -081.08413508
111  40.55962098 -081.08399874
111  40.55962370 -081.08400176
112  40.55962370 -081.08400176  40.55979386 -081.08419260 102
112  40.55947371 -081.08441808  40.55922510 -081.08435369
111  40.55947371 -081.08441808 102
113  40.55946622 -081.08441605
130 Airport Boundary 
111  40.56087681 -081.08303644
111  40.56035084 -081.08294678
111  40.55938246 -081.08604343
111  40.55821152 -081.08645178
111  40.55816148 -081.08585901
111  40.55996467 -081.08160728
111  40.56009034 -081.08063119
111  40.56123344 -081.07836447
111  40.56266858 -081.07441936
111  40.56289405 -081.07369756
111  40.56320469 -081.07289640
111  40.56390497 -081.07089334
111  40.56416978 -081.07002863
111  40.56485588 -081.07027240
111  40.56453876 -081.07159392
111  40.56414904 -081.07222871
111  40.56414990 -081.07345482
111  40.56388677 -081.07347280
111  40.56263628 -081.07672360
111  40.56297574 -081.07888624
111  40.56298803 -081.08041673
111  40.56262627 -081.08154399
111  40.56210133 -081.08121945
113  40.56150092 -081.08271656
120 Hold Short Line
111  40.56185511 -081.07858741 4
115  40.56178598 -081.07877943
120 Hold Short Line
111  40.56093152 -081.08111940 4
115  40.56088749 -081.08124120
120 Linear Feature 22
111  40.56254872 -081.07967415 1
111  40.56256174 -081.07963797 1
115  40.56257397 -081.07960397
120 Linear Feature 21
111  40.56260373 -081.07966554 1
115  40.56256174 -081.07963797
120 Linear Feature 20
111  40.56249710 -081.07982289 1
111  40.56250972 -081.07978545 1
115  40.56252151 -081.07975049
120 Linear Feature 19
111  40.56255126 -081.07981107 1
115  40.56250972 -081.07978545
120 Linear Feature 18
111  40.56247016 -081.07989751 1
111  40.56245801 -081.07993261 1
115  40.56244715 -081.07996399
120 Linear Feature 17
111  40.56249990 -081.07995808 1
115  40.56245801 -081.07993261
120 Linear Feature 16
111  40.56239499 -081.08010630 1
111  40.56240538 -081.08007891 1
115  40.56241691 -081.08004859
120 Linear Feature 15
111  40.56244619 -081.08010411 1
115  40.56240538 -081.08007891
120 Linear Feature 12
111  40.56200224 -081.07917419 1
115  40.56203180 -081.07909729
120 Linear Feature 11
111  40.56194835 -081.07932276 1
115  40.56197713 -081.07924551
120 Linear Feature 10
111  40.56189473 -081.07946588 1
115  40.56192324 -081.07939369
120 Linear Feature 9
111  40.56184183 -081.07961262 1
115  40.56187040 -081.07953800
120 Linear Feature 8
111  40.56178931 -081.07975934 1
115  40.56181501 -081.07968657
120 Linear Feature 7
111  40.56173597 -081.07990359 1
115  40.56176361 -081.07983146
120 Linear Feature 6
111  40.56201778 -081.07913390 1
115  40.56196884 -081.07909990
120 Linear Feature 5
111  40.56196296 -081.07928355 1
115  40.56191305 -081.07925032
120 Linear Feature 4
111  40.56190904 -081.07942921 1
115  40.56186173 -081.07939793
120 Linear Feature 3
111  40.56185614 -081.07957516 1
115  40.56181165 -081.07954822
120 Linear Feature 2
111  40.56180222 -081.07972202 1
115  40.56176004 -081.07969486
120 Linear Feature 1
111  40.56174924 -081.07986779 1
115  40.56170675 -081.07984087
120 Linear Feature 4
111  40.56153319 -081.08158084 1
112  40.56157126 -081.08171125  40.56155347 -081.08179035
111  40.56157126 -081.08171125 1
115  40.56150653 -081.08185631
120 Linear Feature 3
111  40.56207862 -081.08043002 1
111  40.56165325 -081.08152674 1
112  40.56153319 -081.08158084  40.56144399 -081.08155621
111  40.56153319 -081.08158084 1
111  40.56142426 -081.08151164 1
111  40.56118921 -081.08136240 1
111  40.56079666 -081.08111262
112  40.56079666 -081.08111262  40.56074582 -081.08108236 1
112  40.56069972 -081.08078940  40.56074830 -081.08064099
111  40.56069972 -081.08078940 1
115  40.56094353 -081.08011320
120 Linear Feature 17
111  40.56169561 -081.08001388 1
115  40.56165465 -081.07998739
120 Linear Feature 16
111  40.56168254 -081.08005036 1
111  40.56168254 -081.08005036 1
115  40.56170940 -081.07997527
120 Linear Feature 10
112  40.56166418 -081.07859104  40.56152659 -081.07854610 1
111  40.56146502 -081.07868350 1
115  40.56123529 -081.07931503
120 Linear Feature 9
111  40.56186670 -081.07758762 1
111  40.56159309 -081.07833836 1
112  40.56166418 -081.07859104  40.56176629 -081.07867436
111  40.56166418 -081.07859104 1
111  40.56206599 -081.07882828
112  40.56206599 -081.07882828  40.56232382 -081.07904719 1
111  40.56221175 -081.07938333 1
111  40.56202907 -081.07982276 1
111  40.56185490 -081.08015941 1
111  40.56137114 -081.08131462 1
111  40.56124411 -081.08161392 1
115  40.56109957 -081.08195811
120 Linear Feature 8
111  40.56202907 -081.07982276 1
115  40.56186381 -081.08020466
120 Linear Feature 7
112  40.56118921 -081.08136240  40.56130696 -081.08143395 1
115  40.56137114 -081.08131462
120 Linear Feature 6
111  40.56137114 -081.08131462 1
116  40.56142426 -081.08151164  40.56152017 -081.08159257
120 Linear Feature 5
111  40.56124411 -081.08161392 1
116  40.56118943 -081.08136255  40.56106690 -081.08126590
120 Linear Feature 3
112  40.56079666 -081.08111262  40.56073174 -081.08107654 1
112  40.56053220 -081.08123800  40.56047224 -081.08139015
111  40.56053220 -081.08123800 1
115  40.56029152 -081.08189605
120 New Taxiway 15
111  40.56157126 -081.08171125 1
115  40.56165325 -081.08152674
21  40.56002990 -081.08338843 2 64.3100 3.00 7  PAPI-4L
21  40.56296402 -081.07375520 2 244.3100 3.00 25  PAPI-4L
14  40.56240937 -081.07831497  26.25 0 Airport Tower
1300  40.56218245 -081.07999419 152.88 tie_down props Tie-Down 5
1301 A general_aviation 
1300  40.56223932 -081.07983827 152.88 tie_down props Tie-Down 6
1301 A general_aviation 
1300  40.56229787 -081.07968826 152.88 tie_down props Tie-Down 7
1301 A general_aviation 
1300  40.56240366 -081.07940719 152.88 tie_down props Tie-Down 8
1301 A general_aviation 
1300  40.56245860 -081.07926615 152.88 tie_down props Tie-Down 9
1301 A general_aviation 
1300  40.56234898 -081.07885572 191.50 tie_down props Refueling Pad
1301 A general_aviation 
1300  40.56190699 -081.08027807 154.33 hangar props Hangar 10-5
1301 A none 
1300  40.56199230 -081.08041107 -25.33 hangar props Hangar 10-4
1301 A none 
1300  40.56185533 -081.08041904 154.33 hangar props Hangar 10-3
1301 A none 
1300  40.56193785 -081.08056797 -25.33 hangar props Hangar 10-2
1301 A none 
1300  40.56180376 -081.08056190 154.33 hangar props Hangar 10-1
1301 A none 
1300  40.56173308 -081.08074340 -209.91 hangar props Hangar 9-9
1301 A none 
1300  40.56181283 -081.08087321 -27.97 hangar props Hangar 9-8
1301 A none 
1300  40.56167510 -081.08087680 150.47 hangar props Hangar 9-7
1301 A none 
