I
1050 Generated by WorldEditor 2.1.0r1

1    541 0 0 LEMR La Morgal
100 30.00 3 0 0.00 0 0 0 04  43.43551908 -005.83119984    0    0 1 0 0 0 22  43.43649504 -005.83020423    0    0 1 0 0 0
100 30.00 1 0 0.00 0 0 0 10  43.43063088 -005.83300712   34    0 1 0 0 0 28  43.43064037 -005.82068244   73    0 1 0 0 0
110 2 0.00 0.0000 New Taxiway 18
112  43.43601862 -005.83062606  43.43604926 -005.83062583 20
112  43.43606125 -005.83068524  43.43606101 -005.83070209 20
112  43.43601731 -005.83074720  43.43598239 -005.83074890 20
114  43.43597150 -005.83068216  43.43597178 -005.83065507 20
110 2 0.00 0.0000 New Taxiway 18
112  43.43657930 -005.83047077  43.43664119 -005.83047029
112  43.43666539 -005.83059040  43.43666491 -005.83062446
112  43.43657665 -005.83071565  43.43650611 -005.83071908
114  43.43648411 -005.83058416  43.43648468 -005.83052940
110 2 0.00 0.0000 New Taxiway 17
111  43.43594888 -005.83128712
111  43.43602721 -005.83122333
112  43.43606268 -005.83108639  43.43611829 -005.83103441
111  43.43616943 -005.83108932
111  43.43623886 -005.83101366
112  43.43624996 -005.83087820  43.43628399 -005.83081134
112  43.43638007 -005.83085150  43.43640255 -005.83087341
112  43.43638249 -005.83104673  43.43632682 -005.83111959
111  43.43626475 -005.83105245
111  43.43619208 -005.83113036
112  43.43616926 -005.83128511  43.43610494 -005.83135368
111  43.43604638 -005.83126878
111  43.43596442 -005.83133346
112  43.43593107 -005.83147254  43.43588300 -005.83151873
112  43.43579958 -005.83142959  43.43577330 -005.83136388
112  43.43584094 -005.83125934  43.43588243 -005.83123248
111  43.43584094 -005.83125934
114  43.43584094 -005.83125934  43.43589523 -005.83122534
110 2 0.00 0.0000 New Taxiway 21
111  43.43704894 -005.83163859
111  43.43707354 -005.83205357
111  43.43605852 -005.83217487
111  43.43603523 -005.83180303
113  43.43603248 -005.83175921
110 1 0.00 0.0000 New Taxiway 19
112  43.43634127 -005.83065769  43.43637332 -005.83058867
111  43.43634127 -005.83065769
112  43.43619501 -005.83060050  43.43611078 -005.83061078
111  43.43605814 -005.83067001
111  43.43603584 -005.83063433
112  43.43619549 -005.83055243  43.43629159 -005.83053872
111  43.43638115 -005.83060705
112  43.43638115 -005.83060705  43.43645916 -005.83054933
112  43.43656426 -005.83065704  43.43660719 -005.83072371
112  43.43656484 -005.83086405  43.43654900 -005.83089699
112  43.43654107 -005.83100409  43.43653761 -005.83106044
111  43.43652637 -005.83110640
111  43.43662561 -005.83115128
111  43.43695079 -005.83129837
112  43.43700567 -005.83131450  43.43702949 -005.83131726
111  43.43704887 -005.83130901
111  43.43704894 -005.83163859
111  43.43603248 -005.83175921
111  43.43603523 -005.83180303
111  43.43594192 -005.83181107
111  43.43594312 -005.83183525
111  43.43556885 -005.83187862
111  43.43554203 -005.83192849
111  43.43555092 -005.83206398
111  43.43532740 -005.83209131
111  43.43532476 -005.83204733
111  43.43522762 -005.83192047
112  43.43139890 -005.83239615  43.43136202 -005.83240051
112  43.43131942 -005.83246214  43.43130357 -005.83249223
112  43.43126445 -005.83261902  43.43124669 -005.83267126
112  43.43117587 -005.83273682  43.43113334 -005.83277253
111  43.43085730 -005.83299960
111  43.43083329 -005.83300754
111  43.43076386 -005.83300362
111  43.43075845 -005.83191737
112  43.43081046 -005.83217815  43.43082394 -005.83221386
112  43.43089998 -005.83227579  43.43095734 -005.83230376
111  43.43107868 -005.83230238
111  43.43549786 -005.83175844
111  43.43560209 -005.83173110
111  43.43570514 -005.83165295
111  43.43643566 -005.83109895
112  43.43641818 -005.83098089  43.43641530 -005.83093446
112  43.43634372 -005.83086126  43.43631467 -005.83081383
111  43.43634372 -005.83086126
114  43.43634372 -005.83086126  43.43632121 -005.83082451
110 3 0.00 0.0000 New Taxiway 20
111  43.43570514 -005.83165295
112  43.43560994 -005.83165375  43.43556513 -005.83164975
111  43.43552737 -005.83161261
111  43.43534821 -005.83122896
111  43.43552748 -005.83086957
111  43.43590330 -005.83048967
111  43.43621544 -005.83008121
111  43.43639812 -005.82998789
111  43.43643158 -005.82998789
111  43.43669367 -005.83039195
111  43.43675086 -005.83101754
111  43.43674312 -005.83108745
113  43.43662561 -005.83115128
130 Airport Boundary 22
111  43.43114095 -005.83414449
111  43.43017270 -005.83407585
111  43.43020707 -005.83107767
111  43.42985213 -005.82990583
111  43.42988495 -005.81784014
111  43.42996716 -005.81737318
111  43.43009561 -005.81710078
111  43.43080895 -005.81715661
111  43.43133612 -005.81737312
111  43.43156117 -005.81762783
111  43.43156078 -005.82558702
111  43.43119699 -005.82543844
111  43.43117198 -005.83211827
111  43.43547919 -005.83158162
111  43.43532225 -005.83122475
111  43.43551973 -005.83082196
111  43.43588368 -005.83043131
111  43.43621759 -005.83001121
111  43.43652385 -005.82986584
111  43.43689869 -005.83058607
111  43.43722411 -005.83133199
111  43.43725432 -005.83191894
111  43.43715155 -005.83267607
111  43.43680992 -005.83455974
111  43.43311700 -005.83354811
111  43.43301163 -005.83237286
111  43.43144179 -005.83255721
111  43.43129756 -005.83266844
111  43.43117493 -005.83284194
113  43.43112124 -005.83301112
120 Linear Feature 27
111  43.43650991 -005.83148825 20
111  43.43651138 -005.83145031
111  43.43651342 -005.83139766 20
115  43.43651490 -005.83135948
120 Linear Feature 28
111  43.43656540 -005.83142802 20
111  43.43653211 -005.83142547
111  43.43649316 -005.83142248 20
115  43.43645969 -005.83141991
120 Linear Feature 29
111  43.43658989 -005.83122269 20
111  43.43656842 -005.83120497 20
113  43.43658989 -005.83118769 20
120 Linear Feature 33
111  43.43648708 -005.83122472 22
115  43.43646556 -005.83088281
120 Linear Feature 32
111  43.43651937 -005.83121395 20
111  43.43649473 -005.83084406
112  43.43649473 -005.83084406  43.43648726 -005.83072635 20
116  43.43638250 -005.83061153  43.43633023 -005.83058010
120 Linear Feature 34
111  43.43620748 -005.83072186 22
111  43.43598946 -005.83094499 22
111  43.43582854 -005.83064505 22
113  43.43604480 -005.83042338 22
120 Linear Feature 32
111  43.43645091 -005.83124881 20
111  43.43643416 -005.83087793
112  43.43643416 -005.83087793  43.43642669 -005.83076022 20
116  43.43634447 -005.83066067  43.43630084 -005.83061162
120 Linear Feature 31
111  43.43637364 -005.83123137 20
111  43.43635431 -005.83124939 20
113  43.43635338 -005.83121638 20
120 Linear Feature 30
111  43.43641570 -005.83121240 20
111  43.43639669 -005.83122963 20
113  43.43639635 -005.83119702 20
120 Linear Feature 26
112  43.43633909 -005.83123110  43.43633849 -005.83124887 20
112  43.43635868 -005.83126142  43.43636914 -005.83126177 20
112  43.43638097 -005.83123436  43.43638159 -005.83121455 20
114  43.43636087 -005.83120407  43.43635016 -005.83120355 20
120 Linear Feature 26
112  43.43638255 -005.83121159  43.43638195 -005.83122936 20
112  43.43640214 -005.83124191  43.43641260 -005.83124226 20
112  43.43642443 -005.83121485  43.43642505 -005.83119504 20
114  43.43640433 -005.83118456  43.43639362 -005.83118404 20
120 Linear Feature 26
112  43.43655948 -005.83120334  43.43655882 -005.83122236 20
112  43.43658095 -005.83123579  43.43659242 -005.83123616 20
112  43.43660538 -005.83120683  43.43660607 -005.83118564 20
114  43.43658336 -005.83117442  43.43657162 -005.83117386 20
120 Linear Feature 26
112  43.43650438 -005.83142318  43.43650415 -005.83143012 20
