A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1     5092 0 0 KPOY Powell Muni
100   29.87   1   0 1.00 0 2 0 13   44.87600518 -108.79921481    0.00    0.00 2  0 0 0 31   44.86213182 -108.78540602    0.00    0.00 2  0 0 1
100   29.87   3   0 0.25 0 0 0 16   44.86969570 -108.79446348    0.00    0.00 0  0 0 0 34   44.86193653 -108.79461635    0.00    0.00 0  0 0 0
100   29.87   3   0 0.25 0 0 0 03   44.86197373 -108.79959023    0.00    0.00 0  0 0 0 21   44.86730797 -108.79206422    0.00    0.00 0  0 0 0
21   44.87486700 -108.79756200  2 144.82   3.00 13  PAPI-4L
21   44.86426268 -108.78808499  2 324.83   3.00 31  PAPI-4L
110   1 1.00 322.82 New Taxiway 49
111  44.87591173 -108.79913898 
112  44.87589872 -108.79888047  44.87600386 -108.79888200 
111  44.87606240 -108.79877034 
112  44.87617730 -108.79852254  44.87622174 -108.79841852 
111  44.87612960 -108.79829156 
111  44.87617730 -108.79820284 
111  44.87639951 -108.79841546 
113  44.87607866 -108.79906097 
110   2 1.00   0.00 New Taxiway 53
111  44.86740347 -108.78885089 
111  44.86740347 -108.78878137 
111  44.86749811 -108.78878162 
113  44.86749811 -108.78885089 
110   2 1.00 145.40 New Taxiway 51
111  44.86706466 -108.78848802 
111  44.86712199 -108.78837153 
111  44.86720479 -108.78845174 
113  44.86714794 -108.78856857 
110   1 1.00   0.00 New Taxiway 33
111  44.86754208 -108.78875733 
111  44.86753084 -108.78874940 
111  44.86737339 -108.78844792 
111  44.86709655 -108.78821054 
111  44.86716045 -108.78804465 
111  44.86713744 -108.78799777 
111  44.86698344 -108.78785103 
111  44.86695182 -108.78786759 
111  44.86699821 -108.78773421 
111  44.86735696 -108.78806584 
111  44.86734609 -108.78175105 
111  44.86747740 -108.78184688 
111  44.86755725 -108.78820149 
111  44.86769667 -108.78820447 
113  44.86769496 -108.78844986 
110   1 1.00   0.00 New Taxiway 32
111  44.86670921 -108.78677734 
111  44.86688091 -108.78695567 
111  44.86679268 -108.78713399 
111  44.86676168 -108.78710035 
111  44.86648765 -108.78761998 
111  44.86642380 -108.78755237 
111  44.86641228 -108.78756050 
113  44.86633931 -108.78749005 
110   2 1.00 144.80 New Taxiway 31
111  44.86689163 -108.78804904 
111  44.86698344 -108.78785103 
111  44.86713744 -108.78799777 
113  44.86703776 -108.78819972 
110   1 1.00 144.80 New Taxiway 30
111  44.86625512 -108.78961182 
112  44.86616450 -108.78919548  44.86628998 -108.78924793 
111  44.86634807 -108.78917581 
112  44.86659669 -108.78869718  44.86666640 -108.78854310 
111  44.86658972 -108.78844475 
112  44.86571403 -108.78753573  44.86566058 -108.78747345 
111  44.86556764 -108.78745706 
112  44.86546308 -108.78747673  44.86537478 -108.78748656 
111  44.86528184 -108.78742099 
112  44.86276924 -108.78490197  44.86267397 -108.78479707 
111  44.86259032 -108.78489869 
112  44.86241373 -108.78521667  44.86236726 -108.78531173 
111  44.86246020 -108.78551170 
111  44.86232544 -108.78558382 
111  44.86220693 -108.78525601 
112  44.86247182 -108.78474789  44.86260427 -108.78449220 
111  44.86281106 -108.78476428 
112  44.86528910 -108.78724138  44.86545603 -108.78741573 
111  44.86555770 -108.78721846 
111  44.86483349 -108.78647639 
111  44.86547176 -108.78534545 
111  44.86674311 -108.78671198 
111  44.86670921 -108.78677734 
111  44.86633931 -108.78749005 
111  44.86641228 -108.78756050 
111  44.86642380 -108.78755237 
111  44.86648765 -108.78761998 
111  44.86689207 -108.78804826 
111  44.86703776 -108.78819972 
111  44.86713744 -108.78799777 
111  44.86716045 -108.78804465 
111  44.86709655 -108.78821054 
111  44.86737339 -108.78844792 
111  44.86753084 -108.78874940 
111  44.86754208 -108.78875733 
111  44.86769496 -108.78844986 
111  44.86780637 -108.78822578 
111  44.86820842 -108.78864626 
111  44.86775857 -108.78961020 
112  44.86688417 -108.78872928  44.86678577 -108.78863408 
111  44.86670423 -108.78875308 
112  44.86646807 -108.78923306  44.86638653 -108.78939967 
113  44.86650462 -108.78953850 
111  44.86712199 -108.78837153 
111  44.86706466 -108.78848802 
111  44.86714794 -108.78856857 
113  44.86720479 -108.78845174 
111  44.86740347 -108.78878137 
111  44.86740347 -108.78885089 
111  44.86749811 -108.78885089 
113  44.86749811 -108.78878162 
110   4 1.00  45.00 New Taxiway 56
111  44.87147461 -108.78680173 
111  44.87079257 -108.78774311 
111  44.87044826 -108.78821836 
111  44.86839177 -108.79105683 
111  44.86816966 -108.79081485 
113  44.87132627 -108.78652702 
110   4 1.00   0.00 New Taxiway 55
111  44.87143365 -108.79380319 
111  44.87095840 -108.79335438 
111  44.87053057 -108.78832805 
112  44.87044826 -108.78821836  44.87038351 -108.78827458 
111  44.87048574 -108.78782205 
113  44.87079257 -108.78774311 
110   4 1.00 180.80 New Taxiway 54
111  44.86966274 -108.79427844 
111  44.87508735 -108.79408575 
111  44.87509756 -108.79451298 
113  44.86952763 -108.79465719 
110   1 1.00   0.00 New Taxiway 29
111  44.86879278 -108.79438491 
111  44.86879278 -108.79359073 
112  44.86854846 -108.79372600  44.86840929 -108.79377836 
111  44.86816806 -108.79357328 
111  44.86730210 -108.79233401 
111  44.86719386 -108.79225547 
111  44.86737324 -108.79219438 
112  44.86824228 -108.79349037  44.86842475 -108.79373037 
111  44.86885154 -108.79337691 
111  44.86915462 -108.79280965 
111  44.86916699 -108.79261765 
111  44.86918148 -108.79251207 
111  44.86938110 -108.79275405 
111  44.86922647 -108.79282545 
112  44.86893126 -108.79337289  44.86888346 -108.79344826 
111  44.86888627 -108.79358313 
113  44.86887784 -108.79439635 
120 Linear Feature 48
111  44.87617696 -108.79852350   4 
115  44.87633018 -108.79855419 
120 Linear Feature 47
111  44.86654859 -108.78879878   4 
115  44.86663818 -108.78888757 
120 Linear Feature 46
111  44.86250697 -108.78469515   4 
115  44.86258580 -108.78489813 
120 Linear Feature 45
111  44.86781539 -108.78930412   1 
115  44.86785978 -108.78935140 
120 Linear Feature 45
111  44.86791376 -108.78907835   1 
115  44.86795815 -108.78912563 
120 Linear Feature 45
111  44.86801607 -108.78885628   1 
115  44.86806046 -108.78890355 
120 Linear Feature 45
111  44.86493318 -108.78644419   1 
115  44.86490056 -108.78650774 
120 Linear Feature 45
111  44.86503246 -108.78655744   1 
115  44.86499984 -108.78662099 
120 Linear Feature 45
111  44.86513597 -108.78666175   1 
115  44.86510335 -108.78672530 
120 Linear Feature 45
111  44.86523314 -108.78676605   1 
115  44.86520052 -108.78682961 
120 Linear Feature 45
111  44.86534153 -108.78686338   1 
115  44.86530891 -108.78692693 
120 Linear Feature 45
111  44.86543811 -108.78697182   1 
115  44.86540548 -108.78703538 
120 Linear Feature 45
111  44.86758729 -108.78883891   1 
115  44.86754377 -108.78879004 
120 Linear Feature 45
111  44.86765680 -108.78870936   1 
115  44.86761329 -108.78866049 
120 Linear Feature 45
111  44.86771320 -108.78858537   1 
115  44.86766969 -108.78853650 
120 Linear Feature 45
111  44.86778140 -108.78844658   1 
115  44.86773789 -108.78839771 
120 Linear Feature 45
111  44.86784174 -108.78832074   1 
115  44.86779822 -108.78827187 
120 Linear Feature 45
111  44.86812362 -108.78863236   1 
115  44.86816801 -108.78867963 
120 Linear Feature 44
111  44.86495081 -108.78646202   1 
111  44.86493318 -108.78644419   1 
115  44.86491611 -108.78642691 
120 Linear Feature 44
111  44.86505009 -108.78657527   1 
111  44.86503246 -108.78655744   1 
115  44.86501539 -108.78654016 
120 Linear Feature 44
111  44.86515359 -108.78667958   1 
111  44.86513597 -108.78666175   1 
115  44.86511890 -108.78664447 
120 Linear Feature 44
111  44.86525076 -108.78678389   1 
111  44.86523314 -108.78676605   1 
115  44.86521606 -108.78674877 
120 Linear Feature 44
111  44.86535916 -108.78688121   1 
111  44.86534153 -108.78686338   1 
115  44.86532446 -108.78684610 
120 Linear Feature 44
111  44.86545573 -108.78698966   1 
111  44.86543811 -108.78697182   1 
115  44.86542103 -108.78695454 
120 Linear Feature 44
111  44.86757386 -108.78886293   1 
111  44.86758729 -108.78883891   1 
115  44.86760030 -108.78881563 
120 Linear Feature 44
111  44.86764337 -108.78873339   1 
111  44.86765680 -108.78870936   1 
115  44.86766981 -108.78868609 
120 Linear Feature 44
111  44.86769977 -108.78860940   1 
111  44.86771320 -108.78858537   1 
115  44.86772621 -108.78856210 
120 Linear Feature 44
111  44.86776797 -108.78847061   1 
111  44.86778140 -108.78844658   1 
115  44.86779442 -108.78842330 
120 Linear Feature 44
111  44.86782831 -108.78834477   1 
111  44.86784174 -108.78832074   1 
115  44.86785475 -108.78829746 
120 Linear Feature 44
111  44.86813661 -108.78860785   1 
111  44.86812362 -108.78863236   1 
115  44.86811103 -108.78865610 
120 Linear Feature 44
111  44.86782838 -108.78927961   1 
111  44.86781539 -108.78930412   1 
115  44.86780281 -108.78932787 
120 Linear Feature 44
111  44.86792675 -108.78905384   1 
111  44.86791376 -108.78907835   1 
115  44.86790118 -108.78910209 
120 Linear Feature 44
111  44.86802905 -108.78883177   1 
111  44.86801607 -108.78885628   1 
115  44.86800348 -108.78888002 
120 Linear Feature 45
111  44.86643935 -108.78657653   1 
115  44.86639448 -108.78653016 
120 Linear Feature 45
111  44.86596354 -108.78719212   1 
115  44.86600793 -108.78723939 
120 Linear Feature 45
111  44.86637115 -108.78670237   1 
115  44.86632628 -108.78665600 
120 Linear Feature 45
111  44.86603700 -108.78706220   1 
115  44.86608139 -108.78710948 
120 Linear Feature 45
111  44.86629901 -108.78683376   1 
115  44.86625414 -108.78678738 
120 Linear Feature 45
111  44.86610258 -108.78693397   1 
115  44.86614697 -108.78698125 
120 Linear Feature 45
111  44.86623474 -108.78696330   1 
115  44.86618987 -108.78691692 
