I
1050 Generated by WorldEditor 2.2.0r2

1    644 0 0 7M3 Bearce
1302 gui_label 2D
100 22.86 1 0 0.00 0 2 0 08  34.52819442 -093.53598133    0    0 2 0 0 0 26  34.52998000 -093.52287900   54    0 2 0 0 0
110 3 0.00 0.0000 New Taxiway 72
111  34.52990505 -093.52925216
111  34.52983606 -093.52923913
111  34.52995340 -093.52838156
111  34.52999316 -093.52838851
112  34.52999316 -093.52838851  34.53002724 -093.52839621
111  34.53005340 -093.52843470
111  34.53008036 -093.52869162
112  34.53007410 -093.52909346  34.53006935 -093.52918872
112  34.53001554 -093.52926283  34.53000682 -093.52935040
113  34.53001554 -093.52926283
110 2 0.00 0.0000 New Taxiway 71
111  34.53001240 -093.52940047
111  34.52990368 -093.52939100
111  34.52990505 -093.52925216
113  34.53001554 -093.52926283
110 2 0.00 0.0000 New Taxiway 44
111  34.53072962 -093.53054898
111  34.53028175 -093.53046224
111  34.52965784 -093.53034253
111  34.52966552 -093.53028485
111  34.52970026 -093.53028980
111  34.52970891 -093.53022918
111  34.52974563 -093.53023468
111  34.52975730 -093.53024178
111  34.52994417 -093.53027795
111  34.52996465 -093.53011036
111  34.52977204 -093.53007038
111  34.52973818 -093.53006446
111  34.52975224 -093.52992850
111  34.52979558 -093.52993739
111  34.53069263 -093.53012159
111  34.53070390 -093.53018709
111  34.53071773 -093.53026031
111  34.53069659 -093.53042870
111  34.53074416 -093.53043832
113  34.53073553 -093.53050401
110 2 0.00 0.0000 New Taxiway 43
111  34.53022707 -093.53087112
111  34.53027988 -093.53088124
111  34.53028060 -093.53087407
111  34.53044850 -093.53090846
111  34.53039253 -093.53132498
113  34.53017201 -093.53128281
110 2 0.00 0.0000 New Taxiway 42
111  34.53006090 -093.53226797
111  34.52994860 -093.53224471
111  34.52995154 -093.53222292
111  34.52994705 -093.53222194
111  34.52995786 -093.53214171
111  34.52996231 -093.53214332
111  34.52997924 -093.53201808
111  34.52997482 -093.53201593
111  34.52998017 -093.53197626
111  34.52998578 -093.53193462
111  34.52999040 -093.53193557
111  34.53000702 -093.53181270
111  34.53000237 -093.53181160
111  34.53001381 -093.53172680
111  34.53001834 -093.53172897
111  34.53003529 -093.53160367
111  34.53003058 -093.53160239
111  34.53004158 -093.53152079
111  34.53004644 -093.53152122
111  34.53005972 -093.53142298
111  34.53004240 -093.53141879
111  34.53005495 -093.53132738
111  34.53018509 -093.53135384
111  34.53017409 -093.53144058
111  34.53016278 -093.53152340
111  34.53014546 -093.53165016
111  34.53013507 -093.53172618
111  34.53011729 -093.53185627
111  34.53010647 -093.53193878
111  34.53008882 -093.53206281
113  34.53007867 -093.53213971
110 2 0.00 0.0000 New Taxiway 41
111  34.52958288 -093.53206042
111  34.52963341 -093.53169443
111  34.52963779 -093.53168548
111  34.52987775 -093.53173173
111  34.52985690 -093.53190803
111  34.52991675 -093.53192101
111  34.52991979 -093.53196376
111  34.52991450 -093.53200335
113  34.52990013 -093.53212048
110 1 0.00 0.0000 New Taxiway 40
111  34.53017409 -093.53144058
111  34.53030952 -093.53146503
111  34.53019336 -093.53232971
