I
1050 Generated by WorldEditor 2.1.0r1

1     56 1 0 SBMQ Macapa, Alberto A Intl
100 45.11 1 0 0.25 0 2 0 08  00.04550535 -051.08008541    0    0 2 0 0 1 26  00.05573722 -051.06419637    0    0 2 0 0 1
110 2 0.00 0.0000 New Taxiway 51
111  00.05001791 -051.07057072
111  00.04997617 -051.07063118
111  00.04944239 -051.07028801
111  00.04952725 -051.07015436
111  00.04961348 -051.07021082
111  00.04957497 -051.07027701
113  00.04963659 -051.07032784
110 2 0.00 0.0000 New Taxiway 43
111  00.05082868 -051.06814495
111  00.05123700 -051.06840002
111  00.05101047 -051.06875356
111  00.05082990 -051.06903535
111  00.05038437 -051.06973067
111  00.05036336 -051.06971719
113  00.04997142 -051.06946575
110 2 0.00 0.0000 New Taxiway 1
111  00.04977924 -051.06946786
111  00.04952240 -051.06929044
111  00.04947036 -051.06925449
111  00.04945108 -051.06924117
111  00.04940616 -051.06921005
111  00.05015416 -051.06808754
111  00.05014625 -051.06808246
111  00.05034754 -051.06777466
111  00.05038580 -051.06771617
111  00.05058059 -051.06741830 22
111  00.05066193 -051.06729391
111  00.05136585 -051.06621753
111  00.05173964 -051.06645665
113  00.05163136 -051.06665242
110 2 0.00 0.0000 New Taxiway 31
111  00.05182307 -051.06610492
111  00.05155273 -051.06594017
111  00.05150241 -051.06590950
111  00.05173117 -051.06552324
113  00.05205606 -051.06573135
110 1 0.00 57.2200 New Taxiway 1
111  00.04537142 -051.08076565
111  00.04495369 -051.08050154
111  00.04527294 -051.08002529
112  00.04527294 -051.08002529  00.04518732 -051.07998133
111  00.04515235 -051.07989103
112  00.04515235 -051.07989103  00.04504591 -051.07953468
112  00.04536428 -051.07942320  00.04544989 -051.07940700
111  00.04536428 -051.07942320
112  00.04567216 -051.07930724  00.04572307 -051.07921237
111  00.04567216 -051.07930724
111  00.05080879 -051.07135169
112  00.05080879 -051.07135169  00.05085700 -051.07121027
111  00.05075000 -051.07111783
111  00.05007585 -051.07068127
111  00.05000654 -051.07078490
111  00.04936539 -051.07038865
111  00.04935159 -051.07028806
111  00.04984896 -051.06951931
111  00.04977924 -051.06946786
111  00.05163136 -051.06665242
111  00.05190131 -051.06682078
112  00.05190131 -051.06682078  00.05188707 -051.06693873
112  00.05205202 -051.06693661  00.05212297 -051.06690758
111  00.05205202 -051.06693661
111  00.05210312 -051.06696678 3
111  00.05237441 -051.06656288 20
112  00.05235544 -051.06653792  00.05233771 -051.06652921
111  00.05235544 -051.06653792 20
111  00.05175848 -051.06635256 20
112  00.05168652 -051.06632613  00.05166268 -051.06631612
111  00.05168652 -051.06632613 20
111  00.05138480 -051.06618151
111  00.05136585 -051.06621753
111  00.05066193 -051.06729391
111  00.05058059 -051.06741830
111  00.05038580 -051.06771617
111  00.05034754 -051.06777466
111  00.05014625 -051.06808246
111  00.05015416 -051.06808754
111  00.04940616 -051.06921005
111  00.04945108 -051.06924117
111  00.04944431 -051.06925138
111  00.04941911 -051.06928940
111  00.04939799 -051.06932128 20
111  00.04922066 -051.06920819 20
111  00.05116941 -051.06619170
111  00.05127593 -051.06602681
111  00.05142469 -051.06612709 20
111  00.05169301 -051.06626393 20
111  00.05173696 -051.06628232 20
111  00.05241571 -051.06649665
112  00.05241571 -051.06649665  00.05251233 -051.06630205 3
111  00.05236403 -051.06618493 3
111  00.05212803 -051.06602762
112  00.05212803 -051.06602762  00.05208042 -051.06600459 3
111  00.05205496 -051.06603832 3
111  00.05190980 -051.06628747
111  00.05158394 -051.06607899
112  00.05158394 -051.06607899  00.05153237 -051.06601547
111  00.05155273 -051.06594017
111  00.05182307 -051.06610492
111  00.05205606 -051.06573135
111  00.05216498 -051.06580693 3
111  00.05209309 -051.06591601 3
111  00.05239582 -051.06611303 3
112  00.05246266 -051.06655656  00.05228771 -051.06683632
111  00.05246266 -051.06655656 3
111  00.05216499 -051.06700924 3
111  00.05220558 -051.06703299
111  00.05227651 -051.06707449
111  00.05149536 -051.06828760
112  00.05156128 -051.06848499  00.05165165 -051.06857607
111  00.05156128 -051.06848499
111  00.05219981 -051.06888531
112  00.05243863 -051.06882506  00.05256821 -051.06870705
111  00.05243863 -051.06882506
111  00.05586096 -051.06352696
111  00.05626374 -051.06378579
111  00.05596625 -051.06425602
112  00.05609581 -051.06444315  00.05613190 -051.06456255
111  00.05609581 -051.06444315
112  00.05609581 -051.06444315  00.05620233 -051.06470741
112  00.05584630 -051.06487499  00.05572634 -051.06487313
111  00.05584630 -051.06487499
112  00.05557280 -051.06496136  00.05551013 -051.06504653
111  00.05557280 -051.06496136
111  00.04934700 -051.07460481
112  00.04934700 -051.07460481  00.04926826 -051.07470122
111  00.04934301 -051.07486071
112  00.04911909 -051.07530455  00.04875110 -051.07541222
111  00.04911909 -051.07530455
112  00.04911909 -051.07530455  00.04903713 -051.07533669
113  00.04890717 -051.07529255
111  00.05208018 -051.06938513
112  00.05208018 -051.06938513  00.05212067 -051.06926557
111  00.05203121 -051.06918843
111  00.05173769 -051.06899986
112  00.05150883 -051.06904379  00.05137192 -051.06914600
111  00.05150883 -051.06904379
111  00.05062120 -051.07042290
112  00.05066727 -051.07065686  00.05076912 -051.07077603
111  00.05066727 -051.07065686
111  00.05093199 -051.07083068
112  00.05118519 -051.07077296  00.05129800 -051.07064846
113  00.05118519 -051.07077296
111  00.05183503 -051.06724611
112  00.05183503 -051.06724611  00.05186943 -051.06716778
112  00.05168246 -051.06715849  00.05160741 -051.06722880
111  00.05168246 -051.06715849
111  00.05144773 -051.06749938
111  00.05112697 -051.06803264
112  00.05112697 -051.06803264  00.05108362 -051.06812707
112  00.05120716 -051.06822392  00.05130237 -051.06816509
111  00.05120716 -051.06822392
113  00.05165319 -051.06750812
130 Airport Boundary 
111  00.04631649 -051.08276228
111  00.04285175 -051.08072756
111  00.04719055 -051.07390699
111  00.04709105 -051.06921840
111  00.04939721 -051.06542133
111  00.05252762 -051.06335797
111  00.05425837 -051.06208269
111  00.05607815 -051.06215433
113  00.05806530 -051.06352991
120 Linear Feature 34
111  00.05058126 -051.07093091 4
111  00.05063885 -051.07084495 4
115  00.05069575 -051.07076003
120 Linear Feature 19
111  00.05183360 -051.06898836 4
115  00.05195287 -051.06880355
120 Linear Feature 13
111  00.04631699 -051.07877042 1
111  00.04593656 -051.07934523
112  00.04593656 -051.07934523  00.04581993 -051.07953405 1
111  00.04559501 -051.07955904
112  00.04559501 -051.07955904  00.04532565 -051.07953405 1
111  00.04527845 -051.07970066
112  00.04527845 -051.07970066  00.04523124 -051.07982007 1
115  00.04535898 -051.07991726
120 Linear Feature 12
111  00.04531903 -051.07998150 3 102
112  00.04519870 -051.07977555  00.04517788 -051.07966216
111  00.04519870 -051.07977555 3 102
112  00.04538383 -051.07948398  00.04561060 -051.07941456
111  00.04538383 -051.07948398
112  00.04538383 -051.07948398  00.04545788 -051.07946687 3 102
116  00.04571936 -051.07936133  00.04582349 -051.07921555
120 Linear Feature 10
111  00.04953501 -051.07385335 1
111  00.04915181 -051.07448648
112  00.04915181 -051.07448648  00.04909396 -051.07460604 1
112  00.04915514 -051.07478638  00.04918192 -051.07483771
111  00.04915514 -051.07478638
112  00.04915514 -051.07478638  00.04931919 -051.07506648 1
111  00.04911515 -051.07513959
112  00.04911515 -051.07513959  00.04900716 -051.07518009 1
115  00.04891855 -051.07512626
120 Linear Feature 9
112  00.04927411 -051.07458269  00.04920191 -051.07474930 3 102
112  00.04928799 -051.07487981  00.04930540 -051.07495481
111  00.04928799 -051.07487981
112  00.04928799 -051.07487981  00.04935495 -051.07511818 3 102
111  00.04913526 -051.07521026
